novelle07_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle07_06_pirandello_f000019|S’era abituata al cattivo odore che esalava dal grassume di quell’acqua chiusa|Sera abituata al cattivo odore che esalava dal grassume di quellacqua chiusa
novelle07_06_pirandello_f000020|sulla cui ombra vitrea, tra nave e nave, si moveva appena qualche tremulo riflesso.|sulla cui ombra vitrea, tra nave e nave, si moveva appena qualche tremulo riflesso.
novelle07_06_pirandello_f000021|Godeva nel vedere i marinaj di quelle navi al sicuro, adesso, là nel porto|Godeva nel vedere i marinaj di quelle navi al sicuro, adesso, là nel porto
novelle07_06_pirandello_f000022|senza pensare che a loro forse non pareva l’ora di ritornare a qualche altro porto.|senza pensare che a loro forse non pareva lora di ritornare a qualche altro porto.
novelle07_06_pirandello_f000023|E sollevando con gli occhi tutta l’anima a guardare nell’ultima luce la punta degli alti alberi, i pennoni, il sartiame, provava in sé|E sollevando con gli occhi tutta lanima a guardare nellultima luce la punta degli alti alberi, i pennoni, il sartiame, provava in sé
novelle07_06_pirandello_f000024|con una gioja ebbra di freschezza e uno sgomento quasi di vertigine, l’ansia del tanto|con una gioja ebbra di freschezza e uno sgomento quasi di vertigine, lansia del tanto
novelle07_06_pirandello_f000025|tanto cielo, e tanto mare che quelle navi avevano corso, partendo da chi sa quali terre lontane.|tanto cielo, e tanto mare che quelle navi avevano corso, partendo da chi sa quali terre lontane.
novelle07_06_pirandello_f000026|Cosí fantasticando, talvolta, illusa dall’ombra che si teneva come sospesa in una lieve bruma illividita sul mare ancora chiaro|Cosí fantasticando, talvolta, illusa dallombra che si teneva come sospesa in una lieve bruma illividita sul mare ancora chiaro
novelle07_06_pirandello_f000027|non s’accorgeva che a terra intanto, là sul Molo|non saccorgeva che a terra intanto, là sul Molo
novelle07_06_pirandello_f000028|s’era fatto bujo e che già tutti gli altri se n’erano andati|sera fatto bujo e che già tutti gli altri se nerano andati
novelle07_06_pirandello_f000029|lasciandola sola a sentire più forte il cattivo odore dell’acqua nera sulla spiaggia, che alla calata del sole s’incrudiva.|lasciandola sola a sentire più forte il cattivo odore dellacqua nera sulla spiaggia, che alla calata del sole sincrudiva.
novelle07_06_pirandello_f000030|La lanterna verde del Molo s’era già accesa in cima alla tozza torretta bianca;|La lanterna verde del Molo sera già accesa in cima alla tozza torretta bianca;
novelle07_06_pirandello_f000031|ma faceva da vicino un lume cosí debole e vano, che pareva quasi impossibile si dovesse poi veder tanto vivo da lontano.|ma faceva da vicino un lume cosí debole e vano, che pareva quasi impossibile si dovesse poi veder tanto vivo da lontano.
novelle07_06_pirandello_f000032|Chi sa perché, guardandolo, la maestrina Boccarmè avvertiva una pena d’indefinito scoramento; e ritornava triste a casa.|Chi sa perché, guardandolo, la maestrina Boccarmè avvertiva una pena dindefinito scoramento; e ritornava triste a casa.
novelle07_06_pirandello_f000033|Spesso però, la mattina dopo, nell’alba silenziosa|Spesso però, la mattina dopo, nellalba silenziosa
novelle07_06_pirandello_f000034|mentre qualche nave con tutte le vele spiegate che non riuscivano a pigliar vento salpava lentamente dal Molo rimorchiata da un vaporino|mentre qualche nave con tutte le vele spiegate che non riuscivano a pigliar vento salpava lentamente dal Molo rimorchiata da un vaporino
novelle07_06_pirandello_f000035|più d’un marinajo uscito a respirare per l’ultima volta la pace del porto che lasciava|più dun marinajo uscito a respirare per lultima volta la pace del porto che lasciava
novelle07_06_pirandello_f000036|del paesello ancora addormentato, s’era portata con sé un tratto l’immagine d’una povera donnina vestita di nero che|del paesello ancora addormentato, sera portata con sé un tratto limmagine duna povera donnina vestita di nero che
novelle07_06_pirandello_f000037|in quell’ora insolita, dal Molo deserto aveva assistito alla triste e lenta partenza.|in quellora insolita, dal Molo deserto aveva assistito alla triste e lenta partenza.
novelle07_06_pirandello_f000038|Perché piaceva anche, alla maestrina Boccarmè, intenerirsi cosí, amaramente|Perché piaceva anche, alla maestrina Boccarmè, intenerirsi cosí, amaramente
novelle07_06_pirandello_f000039|allo spettacolo di quelle navi che all’alba lasciavano il porto|allo spettacolo di quelle navi che allalba lasciavano il porto
novelle07_06_pirandello_f000040|e s’indugiava lí a sognare con gli occhi alle vele che a mano a mano si gonfiavano al vento e si portavano via quei naviganti|e sindugiava lí a sognare con gli occhi alle vele che a mano a mano si gonfiavano al vento e si portavano via quei naviganti
novelle07_06_pirandello_f000041|lontano, sempre più lontano nella luminosa vastità del cielo e del mare, in cui a tratti gli alberi scintillavano come d’argento;|lontano, sempre più lontano nella luminosa vastità del cielo e del mare, in cui a tratti gli alberi scintillavano come dargento;
novelle07_06_pirandello_f000042|finché la campana della scuola non la richiamava al dovere quotidiano.|finché la campana della scuola non la richiamava al dovere quotidiano.
novelle07_06_pirandello_f000043|Quando le scuole erano chiuse per le vacanze estive, la maestrina Boccarmè non sapeva che farsi della sua libertà.|Quando le scuole erano chiuse per le vacanze estive, la maestrina Boccarmè non sapeva che farsi della sua libertà.
novelle07_06_pirandello_f000044|Avrebbe potuto viaggiare, coi risparmii di tanti anni;|Avrebbe potuto viaggiare, coi risparmii di tanti anni;
novelle07_06_pirandello_f000045|le bastava sognare cosí, guardando le navi ormeggiate nel Molo o in partenza.|le bastava sognare cosí, guardando le navi ormeggiate nel Molo o in partenza.
novelle07_06_pirandello_f000046|Quell’estate, era accorsa molta gente al paesello per la stagione balneare.|Quellestate, era accorsa molta gente al paesello per la stagione balneare.
novelle07_06_pirandello_f000047|Una folla che non si camminava, nella passeggiata del Molo.|Una folla che non si camminava, nella passeggiata del Molo.
novelle07_06_pirandello_f000048|Sfarzi di luce dei magnifici tramonti meridionali, gaj abiti di velo, ombrellini di seta, cappellini di paglia.|Sfarzi di luce dei magnifici tramonti meridionali, gaj abiti di velo, ombrellini di seta, cappellini di paglia.
novelle07_06_pirandello_f000049|Signorone mai viste! E le brave donnine del paese, tutte a bocca aperta e con tanto d’occhi ad ammirare.|Signorone mai viste! E le brave donnine del paese, tutte a bocca aperta e con tanto docchi ad ammirare.
novelle07_06_pirandello_f000050|Solo la maestrina Boccarmè, niente: come se nulla fosse stato.|Solo la maestrina Boccarmè, niente: come se nulla fosse stato.
novelle07_06_pirandello_f000051|Lí, sulla spalletta della banchina, seguitava a guardare i marinai che in qualche nave facevano il lavaggio della coperta|Lí, sulla spalletta della banchina, seguitava a guardare i marinai che in qualche nave facevano il lavaggio della coperta
novelle07_06_pirandello_f000052|gettandosi allegramente l’acqua dei buglioli addosso, tra salti e corse pazze e gridi e risate.|gettandosi allegramente lacqua dei buglioli addosso, tra salti e corse pazze e gridi e risate.
novelle07_06_pirandello_f000053|Se non che, un giorno: — Mirina! — Lucilla! — Tu qua?|Se non che, un giorno: - Mirina! - Lucilla! - Tu qua?
novelle07_06_pirandello_f000054|Sto a guardarti da mezz’ora: «è lei? non è lei? Mirina mia, come mai?|Sto a guardarti da mezzora: è lei? non è lei? Mirina mia, come mai?
novelle07_06_pirandello_f000055|E quella signorona, tra lo stupore rispettoso delle brave donnine del paese|E quella signorona, tra lo stupore rispettoso delle brave donnine del paese
novelle07_06_pirandello_f000056|abbracciò baciò ribaciò la maestrina Boccarmè con la maggiore effusione d’affetto che la soffocante strettura del busto le permise.|abbracciò baciò ribaciò la maestrina Boccarmè con la maggiore effusione daffetto che la soffocante strettura del busto le permise.
novelle07_06_pirandello_f000057|La maestrina Boccarmè, cosí colta all’improvviso|La maestrina Boccarmè, cosí colta allimprovviso
novelle07_06_pirandello_f000058|aprí appena appena le mani gracili e pallide a un gesto sconsolato e disse: — È ormai tanto tempo! L’angustia d’una rassegnazione|aprí appena appena le mani gracili e pallide a un gesto sconsolato e disse: - È ormai tanto tempo! Langustia duna rassegnazione
novelle07_06_pirandello_f000059|forse neanche più avvertita, le si disegnò, cosí dicendo, agli angoli degli occhi|forse neanche più avvertita, le si disegnò, cosí dicendo, agli angoli degli occhi
novelle07_06_pirandello_f000060|appena contrasse la pelle del viso per accompagnare quel gesto delle mani con uno squallido sorriso. — Tu, piuttosto, come mai qui?|appena contrasse la pelle del viso per accompagnare quel gesto delle mani con uno squallido sorriso. - Tu, piuttosto, come mai qui?
novelle07_06_pirandello_f000061|— soggiunse, quasi volesse, stornando da sé il discorso, stornare anche dalla sua persona tanto mutata|- soggiunse, quasi volesse, stornando da sé il discorso, stornare anche dalla sua persona tanto mutata
novelle07_06_pirandello_f000062|poveramente vestita, la crudele curiosità dell’amica. E ci riuscí.|poveramente vestita, la crudele curiosità dellamica. E ci riuscí.
novelle07_06_pirandello_f000063|Solo una sorpresa come quella di ritrovare dopo tant’anni e in quello stato un’antica compagna di collegio|Solo una sorpresa come quella di ritrovare dopo tantanni e in quello stato unantica compagna di collegio
novelle07_06_pirandello_f000064|poteva distrarre da sé per un momento la bella signora Valpieri.|poteva distrarre da sé per un momento la bella signora Valpieri.
novelle07_06_pirandello_f000065|Richiamata ai suoi casi, non ebbe più né occhi né un pensiero per l’amica.|Richiamata ai suoi casi, non ebbe più né occhi né un pensiero per lamica.
novelle07_06_pirandello_f000066|— Ah, se sapessi! E indugiandosi in tanti inutili particolari, senza pensare che Mirina, ignorando luoghi|- Ah, se sapessi! E indugiandosi in tanti inutili particolari, senza pensare che Mirina, ignorando luoghi
novelle07_06_pirandello_f000067|non conoscendo persone, non avrebbe potuto interessarsene né punto né poco, narrò la sua storia. Storia dolorosissima, diceva; e sarà stata.|non conoscendo persone, non avrebbe potuto interessarsene né punto né poco, narrò la sua storia. Storia dolorosissima, diceva; e sarà stata.
novelle07_06_pirandello_f000068|Certo i guizzi di luce delle molte gemme che le adornavano le dita toglievano efficacia ai gesti|Certo i guizzi di luce delle molte gemme che le adornavano le dita toglievano efficacia ai gesti
novelle07_06_pirandello_f000069|con cui voleva rappresentare le terribili ambasce per le difficoltà nelle quali il marito l’aveva lasciata.|con cui voleva rappresentare le terribili ambasce per le difficoltà nelle quali il marito laveva lasciata.
novelle07_06_pirandello_f000070|La maestrina Boccarmè, vedendosi guardata con considerazione dalle signore del paese per l’intimità che le dimostrava quella bella signora forestiera|La maestrina Boccarmè, vedendosi guardata con considerazione dalle signore del paese per lintimità che le dimostrava quella bella signora forestiera
novelle07_06_pirandello_f000071|voleva quasi quasi dare a credere a se stessa che realmente quell’intimità tra lei e la Valpieri ci fosse|voleva quasi quasi dare a credere a se stessa che realmente quellintimità tra lei e la Valpieri ci fosse
novelle07_06_pirandello_f000072|pur ricordando bene che, nel collegio, non c’era mai stata, e che anzi lei|pur ricordando bene che, nel collegio, non cera mai stata, e che anzi lei
novelle07_06_pirandello_f000073|di umili natali ed entrata in quel collegio gratuitamente|di umili natali ed entrata in quel collegio gratuitamente
novelle07_06_pirandello_f000074|più che per la freddezza sdegnosa delle compagne ricche aveva crudelmente sofferto per gli astii biliosi di questa Valpieri|più che per la freddezza sdegnosa delle compagne ricche aveva crudelmente sofferto per gli astii biliosi di questa Valpieri
novelle07_06_pirandello_f000075|la quale, appartenendo a una nobile famiglia decaduta|la quale, appartenendo a una nobile famiglia decaduta
novelle07_06_pirandello_f000076|non aveva saputo tollerare in cuor suo di vedersi da quelle trattata male e messa a pari con lei.|non aveva saputo tollerare in cuor suo di vedersi da quelle trattata male e messa a pari con lei.
novelle07_06_pirandello_f000077|Ora la Valpieri parlava, parlava,|Ora la Valpieri parlava, parlava,
novelle07_06_pirandello_f000078|senz’alcun sospetto dell’impressione che gli occhi attenti d’una povera donnina provinciale ricevevano da certe curiose scoperte sul suo viso o nei suoi modi.|senzalcun sospetto dellimpressione che gli occhi attenti duna povera donnina provinciale ricevevano da certe curiose scoperte sul suo viso o nei suoi modi.
novelle07_06_pirandello_f000079|— E vedi? Quest’anno qui! — concluse.|- E vedi? Questanno qui! - concluse.
novelle07_06_pirandello_f000080|— Mi son dovuta contentare di venire per i bagni qui! Me li prescrivono i medici e non posso farne a meno.|- Mi son dovuta contentare di venire per i bagni qui! Me li prescrivono i medici e non posso farne a meno.
novelle07_06_pirandello_f000081|Figúrati se ci sarei venuta, altrimenti! Ah che gente! Che paese, Mirina mia! Come fai a starci?|Figúrati se ci sarei venuta, altrimenti! Ah che gente! Che paese, Mirina mia! Come fai a starci?
novelle07_06_pirandello_f000082|E che colonia estiva! Non c’è uomini; tutte donne;|E che colonia estiva! Non cè uomini; tutte donne;
novelle07_06_pirandello_f000083|tutte rispettabili madri di famiglia! Dio, Dio, mi sento mancare il fiato! Fortuna che ho trovato te! Ho preso in affitto due|tutte rispettabili madri di famiglia! Dio, Dio, mi sento mancare il fiato! Fortuna che ho trovato te! Ho preso in affitto due
novelle07_06_pirandello_f000084|non so come chiamarli, antri, tane, dove provo ribrezzo a mettere i piedi.|non so come chiamarli, antri, tane, dove provo ribrezzo a mettere i piedi.
novelle07_06_pirandello_f000085|Le annaffio tutti i giorni con l’acqua d’odore. Mi rovino. E tu che fai qui? Dove abiti? Mi fai veder la tua casa? — La mia casa?|Le annaffio tutti i giorni con lacqua dodore. Mi rovino. E tu che fai qui? Dove abiti? Mi fai veder la tua casa? - La mia casa?
novelle07_06_pirandello_f000086|— fece con un sorriso impacciato la maestrina Boccarmè. — Eh, io non ne ho. La casa della scuola.|- fece con un sorriso impacciato la maestrina Boccarmè. - Eh, io non ne ho. La casa della scuola.
novelle07_06_pirandello_f000087|Un anditino, una cameretta (sí, bella ariosa) e una cucinetta, che mi ci posso appena rigirare.|Un anditino, una cameretta sí, bella ariosa e una cucinetta, che mi ci posso appena rigirare.
novelle07_06_pirandello_f000088|— Me la farai vedere — ripeté l’altra, come se non avesse inteso.|- Me la farai vedere - ripeté laltra, come se non avesse inteso.
novelle07_06_pirandello_f000089|— Ah, già! perché tu fai qua la maestra. Già! Non me lo ricordavo più. Maestra elementare, è vero?|- Ah, già! perché tu fai qua la maestra. Già! Non me lo ricordavo più. Maestra elementare, è vero?
novelle07_06_pirandello_f000090|— Sono la direttrice, veramente. Ma insegno anche. — Sí? Hai tanta pazienza? — Bisogna averne. — Oh brava;|- Sono la direttrice, veramente. Ma insegno anche. - Sí? Hai tanta pazienza? - Bisogna averne. - Oh brava;
novelle07_06_pirandello_f000091|dunque ne avrai un po’ anche per me.|dunque ne avrai un po anche per me.
novelle07_06_pirandello_f000092|Ah, io non ti lascio più, mia cara.|Ah, io non ti lascio più, mia cara.
novelle07_06_pirandello_f000093|Sarai l’ancora di salvezza di questa povera naufraga.|Sarai lancora di salvezza di questa povera naufraga.
novelle07_06_pirandello_f000094|Si fermò un momento in mezzo alla via e aggiunse scotendo in aria le belle mani inanellate: — Naufraga davvero|Si fermò un momento in mezzo alla via e aggiunse scotendo in aria le belle mani inanellate: - Naufraga davvero
novelle07_06_pirandello_f000095|sai! Sú, sú, non pensiamo a malinconie, adesso. Andiamo a casa tua.|sai! Sú, sú, non pensiamo a malinconie, adesso. Andiamo a casa tua.
novelle07_06_pirandello_f000096|Quante cose ho da dirti delle nostre compagne di collegio! Ah|Quante cose ho da dirti delle nostre compagne di collegio! Ah
novelle07_06_pirandello_f000097|ne sentirai di belle! Ma avrai anche tu certamente tante cose da raccontarmi. — Io?|ne sentirai di belle! Ma avrai anche tu certamente tante cose da raccontarmi. - Io?
novelle07_06_pirandello_f000098|— esclamò la maestrina Boccarmè.|- esclamò la maestrina Boccarmè.
novelle07_06_pirandello_f000099|— E che vuoi che abbia da raccontarti io?|- E che vuoi che abbia da raccontarti io?
novelle07_06_pirandello_f000100|Avvezza ormai da tant’anni a vivere tutta chiusa in sé|Avvezza ormai da tantanni a vivere tutta chiusa in sé
novelle07_06_pirandello_f000101|appena una qualche domanda accennava di volerle entrar dentro, la sviava con una risposta evasiva.|appena una qualche domanda accennava di volerle entrar dentro, la sviava con una risposta evasiva.
novelle07_06_pirandello_f000102|Pervenuta all’edificio della scuola, disse: — Ecco, se vuoi entrare… — Ah|Pervenuta alledificio della scuola, disse: - Ecco, se vuoi entrare - Ah
novelle07_06_pirandello_f000103|— fece quella, alzando il capo a guardare la tabella sul portoncino.|- fece quella, alzando il capo a guardare la tabella sul portoncino.
novelle07_06_pirandello_f000104|— Stai proprio dentro la scuola? — Sí;|- Stai proprio dentro la scuola? - Sí;
novelle07_06_pirandello_f000105|e per entrare in camera mia, vedrai che si deve attraversare una classe: la quarto — Ah, per questa son brava ancora|e per entrare in camera mia, vedrai che si deve attraversare una classe: la quarto - Ah, per questa son brava ancora
novelle07_06_pirandello_f000106|forse! Ed entrando in quella classe, che maraviglie! Guarda! guarda! Le panche allineate|forse! Ed entrando in quella classe, che maraviglie! Guarda! guarda! Le panche allineate
novelle07_06_pirandello_f000107|la cattedra, la lavagna, le carte geografiche alle pareti;|la cattedra, la lavagna, le carte geografiche alle pareti;
novelle07_06_pirandello_f000108|e quel tanfo particolare della scuola! Volle sedere su una di quelle panche, e, poggiando i gomiti, con la testa tra le mani|e quel tanfo particolare della scuola! Volle sedere su una di quelle panche, e, poggiando i gomiti, con la testa tra le mani
novelle07_06_pirandello_f000109|sospirò: — Se sapessi che impressione mi fa! Varcata poi la soglia della cameretta di Mirina|sospirò: - Se sapessi che impressione mi fa! Varcata poi la soglia della cameretta di Mirina
novelle07_06_pirandello_f000110|altre maraviglie! Si mise a batter le mani: che nido di pace! beata solitudine! E|altre maraviglie! Si mise a batter le mani: che nido di pace! beata solitudine! E
novelle07_06_pirandello_f000111|indicando il lettino di ferro, pulitino, con la sua brava coperta a «crocè» fatta in casa e il trasparente e la balza celeste|indicando il lettino di ferro, pulitino, con la sua brava coperta a crocè fatta in casa e il trasparente e la balza celeste
novelle07_06_pirandello_f000112|di mussolina rasata: — Chi sa che sogni vi fai! Dolci|di mussolina rasata: - Chi sa che sogni vi fai! Dolci
novelle07_06_pirandello_f000113|puri! Ma disse che lei avrebbe pure avuto una gran paura a dormir sola in una cameretta cosí|puri! Ma disse che lei avrebbe pure avuto una gran paura a dormir sola in una cameretta cosí
novelle07_06_pirandello_f000114|con tutte quelle stanze vuote di là, delle classi.|con tutte quelle stanze vuote di là, delle classi.
novelle07_06_pirandello_f000115|— Ti chiuderai a chiave, m’immagino! A un tratto|- Ti chiuderai a chiave, mimmagino! A un tratto
novelle07_06_pirandello_f000116|allungando il collo per vedere con l’ajuto dell’occhialetto un ritrattino ingiallito, appeso alla parete, e notando che l’amica|allungando il collo per vedere con lajuto dellocchialetto un ritrattino ingiallito, appeso alla parete, e notando che lamica
novelle07_06_pirandello_f000117|improvvisamente accesa in volto, stava ritta davanti alla scrivania come se volesse appunto nascondere quel ritratto|improvvisamente accesa in volto, stava ritta davanti alla scrivania come se volesse appunto nascondere quel ritratto
novelle07_06_pirandello_f000118|sorrise e la minacciò col dito furbescamente: — Ah, mariolina! Anche tu? Lasciamelo vedere.|sorrise e la minacciò col dito furbescamente: - Ah, mariolina! Anche tu? Lasciamelo vedere.
novelle07_06_pirandello_f000119|La scostò dolcemente, ma subito, intravedendo quel ritratto, cacciò un grido.|La scostò dolcemente, ma subito, intravedendo quel ritratto, cacciò un grido.
novelle07_06_pirandello_f000120|La maestrina Boccarmè si voltò di scatto, impallidendo, e tutt’e due per un istante si guardarono odiosamente negli occhi.|La maestrina Boccarmè si voltò di scatto, impallidendo, e tutte due per un istante si guardarono odiosamente negli occhi.
novelle07_06_pirandello_f000121|— Mio cugino. Lo conosci? — Giorgio Novi, tuo cugino?|- Mio cugino. Lo conosci? - Giorgio Novi, tuo cugino?
novelle07_06_pirandello_f000122|E la Valpieri si nascose la faccia tra le mani. — Lo conosci?|E la Valpieri si nascose la faccia tra le mani. - Lo conosci?
novelle07_06_pirandello_f000123|— insistette la maestrina Boccarmè, con quell’istinto aggressivo, quasi ridicolo, delle bestioline innocue.|- insistette la maestrina Boccarmè, con quellistinto aggressivo, quasi ridicolo, delle bestioline innocue.
novelle07_06_pirandello_f000124|Ma la Valpieri, scoprendo la faccia ora tutta alterata, senza neppur curarsi di risponderle|Ma la Valpieri, scoprendo la faccia ora tutta alterata, senza neppur curarsi di risponderle
novelle07_06_pirandello_f000125|cominciò a smaniare, torcendosi le mani: — Ah Dio mio, Dio mio! È cosí! Di’, ne hai notizie, tu?|cominciò a smaniare, torcendosi le mani: - Ah Dio mio, Dio mio! È cosí! Di, ne hai notizie, tu?
novelle07_06_pirandello_f000126|— Che vuoi dire? — È cosí; senza dubbio! Ho ragione, credi, d’essere superstiziosa.|- Che vuoi dire? - È cosí; senza dubbio! Ho ragione, credi, dessere superstiziosa.
novelle07_06_pirandello_f000127|Ma perché lo tieni lí, tu, quel vecchio ritratto? Lo hai amato, di’ la verità? Eh, lo vedo, poverina. Fu forse tuo fidanzato?|Ma perché lo tieni lí, tu, quel vecchio ritratto? Lo hai amato, di la verità? Eh, lo vedo, poverina. Fu forse tuo fidanzato?
novelle07_06_pirandello_f000128|— Sí, — rispose la maestrina Boccarmè, con un filo di voce. — E lo tieni ancora lí?|- Sí, - rispose la maestrina Boccarmè, con un filo di voce. - E lo tieni ancora lí?
novelle07_06_pirandello_f000129|— insistette crudelmente l’altra.|- insistette crudelmente laltra.
novelle07_06_pirandello_f000130|— Ma ringrazia Dio, figliuola mia, d’essertene liberata! Si premette forte le tempie con le mani, strizzando gli occhi e gemendo: — Dio|- Ma ringrazia Dio, figliuola mia, dessertene liberata! Si premette forte le tempie con le mani, strizzando gli occhi e gemendo: - Dio
novelle07_06_pirandello_f000131|Dio, Dio! Anche qui in effigie mi perseguita! — Ma egli ha moglie, figliuoli — disse, quasi trasecolata, la maestrina Boccarmè.|Dio, Dio! Anche qui in effigie mi perseguita! - Ma egli ha moglie, figliuoli - disse, quasi trasecolata, la maestrina Boccarmè.
novelle07_06_pirandello_f000132|La Valpieri la guardò con un’aria di commiserazione derisoria: — Già, per te, c’è la moglie.|La Valpieri la guardò con unaria di commiserazione derisoria: - Già, per te, cè la moglie.
novelle07_06_pirandello_f000133|E tu glielo fai cosí, solitariamente, con quel ritrattino, il tradimento|E tu glielo fai cosí, solitariamente, con quel ritrattino, il tradimento
novelle07_06_pirandello_f000134|ho capito! Ma io te ne parlo appunto perché c’è la moglie, e non vorrei essere incolpata domani più di quanto mi merito. — Tu? da chi?|ho capito! Ma io te ne parlo appunto perché cè la moglie, e non vorrei essere incolpata domani più di quanto mi merito. - Tu? da chi?
novelle07_06_pirandello_f000135|— Ma da vojaltri! Non è tuo parente?|- Ma da vojaltri! Non è tuo parente?
novelle07_06_pirandello_f000136|Ti prego di credere che non si è affatto rovinato per me, come vanno dicendo. È una calunnia. — Rovinato?|Ti prego di credere che non si è affatto rovinato per me, come vanno dicendo. È una calunnia. - Rovinato?
novelle07_06_pirandello_f000137|— Ma sí, ma sí: negozii andati a male, spese pazze! Non per me, sta’ bene attenta! Io fui tratta in inganno, vigliaccamente.|- Ma sí, ma sí: negozii andati a male, spese pazze! Non per me, sta bene attenta! Io fui tratta in inganno, vigliaccamente.
novelle07_06_pirandello_f000138|E ora, se egli ha commesso, come temo, qualche pazzia, guarda, me ne lavo le mani, me ne lavo le mani! — Ah, dunque tu?|E ora, se egli ha commesso, come temo, qualche pazzia, guarda, me ne lavo le mani, me ne lavo le mani! - Ah, dunque tu?
novelle07_06_pirandello_f000139|— Fui tratta in inganno, ti dico;|- Fui tratta in inganno, ti dico;
novelle07_06_pirandello_f000140|e ora per giunta mi si calunnia. Viltà sopra viltà.|e ora per giunta mi si calunnia. Viltà sopra viltà.
novelle07_06_pirandello_f000141|Eppure, vedi che ti dico, gli avrei perdonato, se non mi perseguitasse da quattro mesi come un canaccio arrabbiato.|Eppure, vedi che ti dico, gli avrei perdonato, se non mi perseguitasse da quattro mesi come un canaccio arrabbiato.
novelle07_06_pirandello_f000142|Che vuole da me? Lo compatisco: è impazzito; allo sbaraglio.|Che vuole da me? Lo compatisco: è impazzito; allo sbaraglio.
novelle07_06_pirandello_f000143|Ma sono rimasta anch’io Dio sa come, e proprio non posso, non posso venirgli in ajuto.|Ma sono rimasta anchio Dio sa come, e proprio non posso, non posso venirgli in ajuto.
novelle07_06_pirandello_f000144|Dio volesse, ci fosse qualcuno che volesse ajutar me! La maestrina Boccarmè si sentiva soffocare|Dio volesse, ci fosse qualcuno che volesse ajutar me! La maestrina Boccarmè si sentiva soffocare
novelle07_06_pirandello_f000145|tra lo stupore e l’angoscia che quelle notizie le cagionavano e il ribrezzo che le incuteva quella svergognata la quale, senz’alcun ritegno|tra lo stupore e langoscia che quelle notizie le cagionavano e il ribrezzo che le incuteva quella svergognata la quale, senzalcun ritegno
novelle07_06_pirandello_f000146|aveva osato accostarsi a lei davanti a tutti, là sul Molo, e qua, ora|aveva osato accostarsi a lei davanti a tutti, là sul Molo, e qua, ora
novelle07_06_pirandello_f000147|penetrare nella sua intimità per insudiciarle quell’antico verecondo segreto|penetrare nella sua intimità per insudiciarle quellantico verecondo segreto
novelle07_06_pirandello_f000148|ch’era stato lo strazio della sua giovinezza ed era adesso, nel ricordo, il conforto e quasi l’orgoglio unico della sua vita.|chera stato lo strazio della sua giovinezza ed era adesso, nel ricordo, il conforto e quasi lorgoglio unico della sua vita.
novelle07_06_pirandello_f000149|La Valpieri intanto, interpretando lo sdegno che spirava dagli occhi di lei, non per sé, ma per il Novi|La Valpieri intanto, interpretando lo sdegno che spirava dagli occhi di lei, non per sé, ma per il Novi
novelle07_06_pirandello_f000150|rincarò la dose delle ingiurie contro l’assente, seguitando a dipingersi come una vittima.|rincarò la dose delle ingiurie contro lassente, seguitando a dipingersi come una vittima.
novelle07_06_pirandello_f000151|Disse che il Novi, forse, avrebbe potuto ancora salvarsi|Disse che il Novi, forse, avrebbe potuto ancora salvarsi
novelle07_06_pirandello_f000152|se fosse riuscito a trovare la cauzione che bisognava versare per un modesto impiego: poco: dodici o quindici mila lire. Ma dove trovarle?|se fosse riuscito a trovare la cauzione che bisognava versare per un modesto impiego: poco: dodici o quindici mila lire. Ma dove trovarle?
novelle07_06_pirandello_f000153|— S’ammazzerà, me l’ha scritto! Ora puoi figurarti perché m’ha fatto tanta impressione la vista là del suo ritratto.|- Sammazzerà, me lha scritto! Ora puoi figurarti perché mha fatto tanta impressione la vista là del suo ritratto.
novelle07_06_pirandello_f000154|Oh, lo dà a tutte, sai, codesto vecchio ritratto. L’ha dato anche a me.|Oh, lo dà a tutte, sai, codesto vecchio ritratto. Lha dato anche a me.
novelle07_06_pirandello_f000155|Altrimenti, non l’avrei certo riconosciuto.|Altrimenti, non lavrei certo riconosciuto.
novelle07_06_pirandello_f000156|Non ha più capelli, puoi immaginarti! Ma pensa, pensa intanto alla sua disgraziata famiglia! — La famiglia?|Non ha più capelli, puoi immaginarti! Ma pensa, pensa intanto alla sua disgraziata famiglia! - La famiglia?
novelle07_06_pirandello_f000157|— proruppe a questo punto la maestrina Boccarmè, tutt’accesa di sdegno.|- proruppe a questo punto la maestrina Boccarmè, tuttaccesa di sdegno.
novelle07_06_pirandello_f000158|— Avresti dovuto pensarci prima, mi sembra! — M’accusi anche tu?|- Avresti dovuto pensarci prima, mi sembra! - Maccusi anche tu?
novelle07_06_pirandello_f000159|E non t’ho detto che egli… — Sí; ma dopo?|E non tho detto che egli - Sí; ma dopo?
novelle07_06_pirandello_f000160|Quando sapesti che aveva moglie, figliuoli?|Quando sapesti che aveva moglie, figliuoli?
novelle07_06_pirandello_f000161|— Eh, troppo tardi, carina! — esclamò la Valpieri, con un gesto sguajato.|- Eh, troppo tardi, carina! - esclamò la Valpieri, con un gesto sguajato.
novelle07_06_pirandello_f000162|— Vedo che tu ti riscaldi. Troppo tardi.|- Vedo che tu ti riscaldi. Troppo tardi.
novelle07_06_pirandello_f000163|Capisco che voialtri… Oh Dio, se avessi potuto sospettare che tu…|Capisco che voialtri Oh Dio, se avessi potuto sospettare che tu
