novelle02_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle02_11_pirandello_f000007|da quel giorno ebbe la compagna sognata;|da quel giorno ebbe la compagna sognata;
novelle02_11_pirandello_f000008|e un altro suo segreto ardentissimo sogno si compí certo in quel primo ricongiungimento.|e un altro suo segreto ardentissimo sogno si compí certo in quel primo ricongiungimento.
novelle02_11_pirandello_f000009|Quando Martino Lori non poté più avere alcun dubbio su lo stato della moglie e quand’ella poi gli mise al mondo una bambina|Quando Martino Lori non poté più avere alcun dubbio su lo stato della moglie e quandella poi gli mise al mondo una bambina
novelle02_11_pirandello_f000010|nel vedere di quale gratitudine|nel vedere di quale gratitudine
novelle02_11_pirandello_f000011|di qual devozione per lui e di quali sacrifizii per la figliuola la maternità avesse reso capace quella donna|di qual devozione per lui e di quali sacrifizii per la figliuola la maternità avesse reso capace quella donna
novelle02_11_pirandello_f000012|tant’altre cose comprese e si spiegò. Ella voleva esser madre.|tantaltre cose comprese e si spiegò. Ella voleva esser madre.
novelle02_11_pirandello_f000013|Forse non comprendeva e non sapeva spiegarselo neppur lei, questo segreto bisogno della sua natura;|Forse non comprendeva e non sapeva spiegarselo neppur lei, questo segreto bisogno della sua natura;
novelle02_11_pirandello_f000014|e perciò era prima cosí strana e la vita le sembrava cosí insulsa e vuota. Voleva esser madre.|e perciò era prima cosí strana e la vita le sembrava cosí insulsa e vuota. Voleva esser madre.
novelle02_11_pirandello_f000015|La felicità del sogno finalmente raggiunto|La felicità del sogno finalmente raggiunto
novelle02_11_pirandello_f000016|fu turbata soltanto dall’improvvisa caduta del Ministero di cui faceva parte l’onorevole Verona e un po’ anche|fu turbata soltanto dallimprovvisa caduta del Ministero di cui faceva parte lonorevole Verona e un po anche
novelle02_11_pirandello_f000017|– nell’ombra – Martino Lori, suo segretario particolare.|- nellombra - Martino Lori, suo segretario particolare.
novelle02_11_pirandello_f000018|Forse più indignato dello stesso on.|Forse più indignato dello stesso on.
novelle02_11_pirandello_f000019|Verona si mostrò il Lori per l’aggressione violenta delle opposizioni coalizzate per rovesciare, quasi senza ragione, il Ministero. L’on.|Verona si mostrò il Lori per laggressione violenta delle opposizioni coalizzate per rovesciare, quasi senza ragione, il Ministero. Lon.
novelle02_11_pirandello_f000020|Verona, per conto suo, dichiarò d’averne fino alla gola della vita politica|Verona, per conto suo, dichiarò daverne fino alla gola della vita politica
novelle02_11_pirandello_f000021|e che voleva ritirarsene per riprendere con miglior frutto e maggiore soddisfazione gli studii interrotti.|e che voleva ritirarsene per riprendere con miglior frutto e maggiore soddisfazione gli studii interrotti.
novelle02_11_pirandello_f000022|Alle nuove elezioni, infatti, riuscí a vincere le pressioni insistenti degli elettori, e non si presentò.|Alle nuove elezioni, infatti, riuscí a vincere le pressioni insistenti degli elettori, e non si presentò.
novelle02_11_pirandello_f000023|S’era infervorato d’una grande opera scientifica lasciata a mezzo dal professor Bernardo Ascensi.|Sera infervorato duna grande opera scientifica lasciata a mezzo dal professor Bernardo Ascensi.
novelle02_11_pirandello_f000024|Se la figliuola, signora Lori, gli faceva l’onore d’affidargliela|Se la figliuola, signora Lori, gli faceva lonore daffidargliela
novelle02_11_pirandello_f000025|egli si sarebbe provato a seguitare gli esperimenti del maestro e a portare a compimento quell’opera. Silvia ne fu felicissima.|egli si sarebbe provato a seguitare gli esperimenti del maestro e a portare a compimento quellopera. Silvia ne fu felicissima.
novelle02_11_pirandello_f000026|In quell’anno di devota, fervida collaborazione, s’erano stretti fortemente i legami d’amicizia fra il marito e il Verona.|In quellanno di devota, fervida collaborazione, serano stretti fortemente i legami damicizia fra il marito e il Verona.
novelle02_11_pirandello_f000027|Il Lori, però, per quanto il Verona non avesse mai fatto pesar su lui il proprio grado e la propria dignità e lo trattasse ora con la massima confidenza|Il Lori, però, per quanto il Verona non avesse mai fatto pesar su lui il proprio grado e la propria dignità e lo trattasse ora con la massima confidenza
novelle02_11_pirandello_f000028|con la massima cordialità, fino a dargli e a farsi dare del tu|con la massima cordialità, fino a dargli e a farsi dare del tu
novelle02_11_pirandello_f000029|si mostrava timido e un po’ impacciato, vedeva sempre nell’amico il superiore.|si mostrava timido e un po impacciato, vedeva sempre nellamico il superiore.
novelle02_11_pirandello_f000030|Il Verona se n’aveva per male e spesso lo motteggiava.|Il Verona se naveva per male e spesso lo motteggiava.
novelle02_11_pirandello_f000031|Rideva, sí, di quei motteggi il Lori, ma con una segreta afflizione|Rideva, sí, di quei motteggi il Lori, ma con una segreta afflizione
novelle02_11_pirandello_f000032|perché notava nell’animo dell’amico una certa amarezza che diveniva di giorno in giorno più acre.|perché notava nellanimo dellamico una certa amarezza che diveniva di giorno in giorno più acre.
novelle02_11_pirandello_f000033|Ne attribuiva la causa al ritiro sdegnoso dalla vita politica, dalle lotte parlamentari;|Ne attribuiva la causa al ritiro sdegnoso dalla vita politica, dalle lotte parlamentari;
novelle02_11_pirandello_f000034|e ne parlava alla moglie e le consigliava di avvalersi di quell’ascendente|e ne parlava alla moglie e le consigliava di avvalersi di quellascendente
novelle02_11_pirandello_f000035|ch’ella pareva avesse su lui, per indurlo, per spingerlo a rituffarsi nella vita.|chella pareva avesse su lui, per indurlo, per spingerlo a rituffarsi nella vita.
novelle02_11_pirandello_f000036|— Sí! vorrà dare ascolto a me! — gli rispondeva Silvia.|- Sí! vorrà dare ascolto a me! - gli rispondeva Silvia.
novelle02_11_pirandello_f000037|— Quando ha detto no, è no, lo sai. Del resto, a me non pare.|- Quando ha detto no, è no, lo sai. Del resto, a me non pare.
novelle02_11_pirandello_f000038|Lavora con tanto impegno, con tanta passione… Martino Lori si stringeva nelle spalle.|Lavora con tanto impegno, con tanta passione Martino Lori si stringeva nelle spalle.
novelle02_11_pirandello_f000039|— Sarà cosí! Gli pareva però che il Verona ritrovasse la serenità di prima solamente quando scherzava con la loro piccola Ginetta|- Sarà cosí! Gli pareva però che il Verona ritrovasse la serenità di prima solamente quando scherzava con la loro piccola Ginetta
novelle02_11_pirandello_f000040|che cresceva a vista d’occhio, florida e vispa.|che cresceva a vista docchio, florida e vispa.
novelle02_11_pirandello_f000041|Marco Verona aveva veramente per quella bimba certe tenerezze, che commovevano il Lori fino alle lagrime.|Marco Verona aveva veramente per quella bimba certe tenerezze, che commovevano il Lori fino alle lagrime.
novelle02_11_pirandello_f000042|Gli diceva che stesse bene attento perché qualche giorno gliel’avrebbe portata via. Sul serio, veh! non scherzava.|Gli diceva che stesse bene attento perché qualche giorno glielavrebbe portata via. Sul serio, veh! non scherzava.
novelle02_11_pirandello_f000043|E Ginetta non se lo sarebbe lasciato dire due volte: avrebbe abbandonato il babbo, la mamma, è vero?|E Ginetta non se lo sarebbe lasciato dire due volte: avrebbe abbandonato il babbo, la mamma, è vero?
novelle02_11_pirandello_f000044|anche la mamma, per andar via con lui… Ginetta diceva di sí: cattivona! pei regali, eh?|anche la mamma, per andar via con lui Ginetta diceva di sí: cattivona! pei regali, eh?
novelle02_11_pirandello_f000045|pei regali ch’egli le faceva a ogni minima occasione.|pei regali chegli le faceva a ogni minima occasione.
novelle02_11_pirandello_f000046|E che regali! Ne soffrivano finanche, ogni volta, il Lori e la moglie.|E che regali! Ne soffrivano finanche, ogni volta, il Lori e la moglie.
novelle02_11_pirandello_f000047|Questa, anzi, non sapeva tenersi dal dimostrare al Verona che se ne sentiva offesa. Avvilimento di superbia? No.|Questa, anzi, non sapeva tenersi dal dimostrare al Verona che se ne sentiva offesa. Avvilimento di superbia? No.
novelle02_11_pirandello_f000048|Erano proprio troppi e di troppo costo, quei regali, e lei non voleva! Il Verona|Erano proprio troppi e di troppo costo, quei regali, e lei non voleva! Il Verona
novelle02_11_pirandello_f000049|però, beandosi della festa che Ginetta faceva a quei giocattoli, scrollava le spalle|però, beandosi della festa che Ginetta faceva a quei giocattoli, scrollava le spalle
novelle02_11_pirandello_f000050|urtato dal loro rammarico e dalle loro proteste|urtato dal loro rammarico e dalle loro proteste
novelle02_11_pirandello_f000051|e finanche si rivoltava con poco garbo a imporre che si stessero zitti e lasciassero godere la bambina.|e finanche si rivoltava con poco garbo a imporre che si stessero zitti e lasciassero godere la bambina.
novelle02_11_pirandello_f000052|Silvia cominciò a poco a poco a dirsi stufa di questi modi del Verona, e al marito che, per scusarlo, tornava a battere su quel chiodo|Silvia cominciò a poco a poco a dirsi stufa di questi modi del Verona, e al marito che, per scusarlo, tornava a battere su quel chiodo
novelle02_11_pirandello_f000053|ch’era stato cioè un grave danno per l’amico il ritiro dalla vita politica|chera stato cioè un grave danno per lamico il ritiro dalla vita politica
novelle02_11_pirandello_f000054|rispondeva che questa non era una buona ragione pèrché egli venisse a sfogare in casa loro il malumore.|rispondeva che questa non era una buona ragione pèrché egli venisse a sfogare in casa loro il malumore.
novelle02_11_pirandello_f000055|Il Lori avrebbe voluto far notare alla moglie che, in fin dei conti, quel malumore il Verona lo sfogava facendo felice la loro bambina;|Il Lori avrebbe voluto far notare alla moglie che, in fin dei conti, quel malumore il Verona lo sfogava facendo felice la loro bambina;
novelle02_11_pirandello_f000056|ma si stava zitto per non turbare l’accordo che, fin dal primo giorno della riconciliazione, s’era stabilito fra essi|ma si stava zitto per non turbare laccordo che, fin dal primo giorno della riconciliazione, sera stabilito fra essi
novelle02_11_pirandello_f000057|Ciò che egli, nei primi anni, aveva trovato d’ostile in lei era divenuto pregio, ora, e virtú a gli occhi suoi.|Ciò che egli, nei primi anni, aveva trovato dostile in lei era divenuto pregio, ora, e virtú a gli occhi suoi.
novelle02_11_pirandello_f000058|Dallo spirito, dalla fermezza, dall’energia di lei, non più vòlti adesso contro di lui, egli si sentiva riempire tutto e sostenere.|Dallo spirito, dalla fermezza, dallenergia di lei, non più vòlti adesso contro di lui, egli si sentiva riempire tutto e sostenere.
novelle02_11_pirandello_f000059|E gli pareva cosí piena, ora, la vita e cosí solidamente fondata|E gli pareva cosí piena, ora, la vita e cosí solidamente fondata
novelle02_11_pirandello_f000060|con quella donna accanto, sua, tutta sua, tutta per la casa e per la figliuola.|con quella donna accanto, sua, tutta sua, tutta per la casa e per la figliuola.
novelle02_11_pirandello_f000061|Stimava, sí, preziosa in cuor suo l’amicizia del Verona e avrebbe voluto perciò che nell’animo della moglie non si raffermasse l’impressione|Stimava, sí, preziosa in cuor suo lamicizia del Verona e avrebbe voluto perciò che nellanimo della moglie non si raffermasse limpressione
novelle02_11_pirandello_f000062|ch’egli fosse divenuto importuno e fastidioso per quella soverchia affezione per Ginetta;|chegli fosse divenuto importuno e fastidioso per quella soverchia affezione per Ginetta;
novelle02_11_pirandello_f000063|d’altra parte però, se questa affezione troppo invadente doveva turbargli la pace della casa|daltra parte però, se questa affezione troppo invadente doveva turbargli la pace della casa
novelle02_11_pirandello_f000064|la buona armonia con la moglie… Ma come farlo intendere al Verona|la buona armonia con la moglie Ma come farlo intendere al Verona
novelle02_11_pirandello_f000065|che non voleva accorgersi neppure della freddezza con cui Silvia, ora, lo accoglieva?|che non voleva accorgersi neppure della freddezza con cui Silvia, ora, lo accoglieva?
novelle02_11_pirandello_f000066|Col crescer degli anni, Ginetta cominciò a dimostrare una passione vivissima per la musica.|Col crescer degli anni, Ginetta cominciò a dimostrare una passione vivissima per la musica.
novelle02_11_pirandello_f000067|Ed ecco il Verona, due, tre volte la settimana, pronto con la vettura per condurre la ragazza a questo e a quel concerto;|Ed ecco il Verona, due, tre volte la settimana, pronto con la vettura per condurre la ragazza a questo e a quel concerto;
novelle02_11_pirandello_f000068|e spesso, durante la stagione lirica, veniva a congiurar con lei, a metterla sú|e spesso, durante la stagione lirica, veniva a congiurar con lei, a metterla sú
novelle02_11_pirandello_f000069|perché inducesse con le sue graziette la mamma e il babbo ad accompagnarla a teatro, nel palco già fissato per lei.|perché inducesse con le sue graziette la mamma e il babbo ad accompagnarla a teatro, nel palco già fissato per lei.
novelle02_11_pirandello_f000070|Il Lori, angustiato, imbarazzato, sorrideva;|Il Lori, angustiato, imbarazzato, sorrideva;
novelle02_11_pirandello_f000071|non sapeva dir di no, per non scontentare l’amico e la figliuola;|non sapeva dir di no, per non scontentare lamico e la figliuola;
novelle02_11_pirandello_f000072|ma, santo Dio, il Verona avrebbe dovuto comprendere ch’egli non poteva|ma, santo Dio, il Verona avrebbe dovuto comprendere chegli non poteva
novelle02_11_pirandello_f000073|cosí spesso: la spesa non era soltanto per il palco e per la vettura: Silvia doveva pure vestirsi bene; non poteva far cattiva figura.|cosí spesso: la spesa non era soltanto per il palco e per la vettura: Silvia doveva pure vestirsi bene; non poteva far cattiva figura.
novelle02_11_pirandello_f000074|Sí, egli era ormai capo-divisione, aveva già un discreto stipendio;|Sí, egli era ormai capo-divisione, aveva già un discreto stipendio;
novelle02_11_pirandello_f000075|ma non aveva certo denari da buttar via.|ma non aveva certo denari da buttar via.
novelle02_11_pirandello_f000076|Era tanta la passione per quella ragazza|Era tanta la passione per quella ragazza
novelle02_11_pirandello_f000077|che il Verona non avvertiva a queste cose e non s’avvedeva neppure del sacrifizio che doveva far Silvia|che il Verona non avvertiva a queste cose e non savvedeva neppure del sacrifizio che doveva far Silvia
novelle02_11_pirandello_f000078|certe sere, rimanendo sola a casa, con la scusa che non si sentiva bene.|certe sere, rimanendo sola a casa, con la scusa che non si sentiva bene.
novelle02_11_pirandello_f000079|E cosí fosse sempre rimasta a casa! Una di quelle sere, ella ritornò dal teatro in preda a continui brividi di freddo.|E cosí fosse sempre rimasta a casa! Una di quelle sere, ella ritornò dal teatro in preda a continui brividi di freddo.
novelle02_11_pirandello_f000080|La mattina dopo tossiva, con una febbre violenta.|La mattina dopo tossiva, con una febbre violenta.
novelle02_11_pirandello_f000081|E in capo a cinque giorni moriva.|E in capo a cinque giorni moriva.
novelle02_11_pirandello_f000082|CAPITULO QUATTRO Per la violenza fulminea di quella morte, Martino Lori restò dapprima quasi più sbigottito che addolorato.|CAPITULO QUATTRO Per la violenza fulminea di quella morte, Martino Lori restò dapprima quasi più sbigottito che addolorato.
novelle02_11_pirandello_f000083|Venuta la sera, il Verona, come urtato da quell’attonimento angoscioso, da quel cordoglio cupo, che minacciava di vanir nell’ebetismo|Venuta la sera, il Verona, come urtato da quellattonimento angoscioso, da quel cordoglio cupo, che minacciava di vanir nellebetismo
novelle02_11_pirandello_f000084|lo spinse fuori della camera mortuaria, lo forzò a recarsi dalla figlia|lo spinse fuori della camera mortuaria, lo forzò a recarsi dalla figlia
novelle02_11_pirandello_f000085|assicurandolo che sarebbe rimasto lui, là, a vegliare tutta la notte. Il Lori si lasciò mandar via;|assicurandolo che sarebbe rimasto lui, là, a vegliare tutta la notte. Il Lori si lasciò mandar via;
novelle02_11_pirandello_f000086|ma poi, a notte alta, silenzioso come un’ombra|ma poi, a notte alta, silenzioso come unombra
novelle02_11_pirandello_f000087|ricomparve nella camera mortuaria e vi trovò il Verona con la faccia affondata nella sponda del letto|ricomparve nella camera mortuaria e vi trovò il Verona con la faccia affondata nella sponda del letto
novelle02_11_pirandello_f000088|su cui giaceva rigido e allividito il cadavere.|su cui giaceva rigido e allividito il cadavere.
novelle02_11_pirandello_f000089|Dapprima gli parve che, vinto dal sonno, il Verona avesse reclinato lí la testa, inavvertitamente;|Dapprima gli parve che, vinto dal sonno, il Verona avesse reclinato lí la testa, inavvertitamente;
novelle02_11_pirandello_f000090|poi, osservando meglio, s’accorse che il corpo di lui era scosso a tratti, come da singhiozzi soffocati.|poi, osservando meglio, saccorse che il corpo di lui era scosso a tratti, come da singhiozzi soffocati.
novelle02_11_pirandello_f000091|Allora il pianto, il pianto che finora non aveva potuto rompergli dal cuore, assalí anche lui furiosamente, vedendo piangere cosí l’amico.|Allora il pianto, il pianto che finora non aveva potuto rompergli dal cuore, assalí anche lui furiosamente, vedendo piangere cosí lamico.
novelle02_11_pirandello_f000092|Ma questi, di scatto gli si levò contro, fremente, trasfigurato;|Ma questi, di scatto gli si levò contro, fremente, trasfigurato;
novelle02_11_pirandello_f000093|e – come egli, convulso, gli tendeva le mani per abbracciarlo – lo respinse, proprio lo respinse con fosca durezza, con rabbia.|e - come egli, convulso, gli tendeva le mani per abbracciarlo - lo respinse, proprio lo respinse con fosca durezza, con rabbia.
novelle02_11_pirandello_f000094|Doveva sentirsi in gran parte responsabile di quella sciagura, perché proprio lui, cinque sere prima|Doveva sentirsi in gran parte responsabile di quella sciagura, perché proprio lui, cinque sere prima
novelle02_11_pirandello_f000095|aveva forzato Silvia ad andare a teatro, ed ora non gli reggeva l’animo a veder soffrire in quel modo l’amico.|aveva forzato Silvia ad andare a teatro, ed ora non gli reggeva lanimo a veder soffrire in quel modo lamico.
novelle02_11_pirandello_f000096|Cosí pensò il Lori, per spiegarsi quella violenza;|Cosí pensò il Lori, per spiegarsi quella violenza;
novelle02_11_pirandello_f000097|pensò che il dolore può diversamente su gli animi: certi, li atterra; certi altri li arrabbia.|pensò che il dolore può diversamente su gli animi: certi, li atterra; certi altri li arrabbia.
novelle02_11_pirandello_f000098|E né le visite senza fine degli impiegati subalterni, che lo amavano come un padre|E né le visite senza fine degli impiegati subalterni, che lo amavano come un padre
novelle02_11_pirandello_f000099|né le esortazioni del Verona, che gl’indicava la figliuola smarrita nella pena e costernata per lui|né le esortazioni del Verona, che glindicava la figliuola smarrita nella pena e costernata per lui
novelle02_11_pirandello_f000100|valsero a scuoterlo da quella specie d’annientamento in cui era caduto|valsero a scuoterlo da quella specie dannientamento in cui era caduto
novelle02_11_pirandello_f000101|quasi che il mistero cupo e crudo di quella morte improvvisa lo avesse circondato, diradandogli tutt’intorno la vita.|quasi che il mistero cupo e crudo di quella morte improvvisa lo avesse circondato, diradandogli tuttintorno la vita.
novelle02_11_pirandello_f000102|Gli pareva, ora, di veder tutto diversamente, e che i rumori gli arrivassero come di lontano, e le voci, le voci stesse a lui più note|Gli pareva, ora, di veder tutto diversamente, e che i rumori gli arrivassero come di lontano, e le voci, le voci stesse a lui più note
novelle02_11_pirandello_f000103|quella dell’amico, quella della propria figliuola, avessero un suono ch’egli non aveva mai prima avvertito.|quella dellamico, quella della propria figliuola, avessero un suono chegli non aveva mai prima avvertito.
novelle02_11_pirandello_f000104|Cominciò cosí man mano a sorgere in lui da quell’attonimento come una curiosità nuova, ma spassionata|Cominciò cosí man mano a sorgere in lui da quellattonimento come una curiosità nuova, ma spassionata
novelle02_11_pirandello_f000105|per il mondo che lo circondava, che prima non gli era mai apparso né aveva conosciuto cosí.|per il mondo che lo circondava, che prima non gli era mai apparso né aveva conosciuto cosí.
novelle02_11_pirandello_f000106|Era mai possibile che Marco Verona fosse stato sempre quale egli lo vedeva ora?|Era mai possibile che Marco Verona fosse stato sempre quale egli lo vedeva ora?
novelle02_11_pirandello_f000107|Finanche la persona, l’aria del volto gli sembravano diverse. E la sua stessa figliuola?|Finanche la persona, laria del volto gli sembravano diverse. E la sua stessa figliuola?
novelle02_11_pirandello_f000108|Ma come! Era davvero già cresciuta di tanto?|Ma come! Era davvero già cresciuta di tanto?
novelle02_11_pirandello_f000109|o dalla sciagura, tutt’a un tratto, era balzata su un’altra Ginetta, cosí alta, esile, un po’ fredda, segnatamente con lui?|o dalla sciagura, tutta un tratto, era balzata su unaltra Ginetta, cosí alta, esile, un po fredda, segnatamente con lui?
novelle02_11_pirandello_f000110|Sí, somigliava nelle fattezze alla madre, ma non aveva quella grazia che, in gioventú, accendeva, illuminava la bellezza della sua Silvia;|Sí, somigliava nelle fattezze alla madre, ma non aveva quella grazia che, in gioventú, accendeva, illuminava la bellezza della sua Silvia;
novelle02_11_pirandello_f000111|e perciò tante volte Ginetta non pareva neanche bella.|e perciò tante volte Ginetta non pareva neanche bella.
novelle02_11_pirandello_f000112|Aveva la stessa imperiosità della madre, ma senza quegl’impeti franchi, senza scatti.|Aveva la stessa imperiosità della madre, ma senza queglimpeti franchi, senza scatti.
novelle02_11_pirandello_f000113|Ora il Verona veniva con più scioltezza, quasi ogni giorno a casa del Lori: spesso rimaneva a desinare o a cenare.|Ora il Verona veniva con più scioltezza, quasi ogni giorno a casa del Lori: spesso rimaneva a desinare o a cenare.
novelle02_11_pirandello_f000114|Aveva finalmente compiuto la poderosa opera scientifica concepita e iniziata da Bernardo Ascensi|Aveva finalmente compiuto la poderosa opera scientifica concepita e iniziata da Bernardo Ascensi
novelle02_11_pirandello_f000115|e già attendeva a mandarla a stampa in una magnifica edizione.|e già attendeva a mandarla a stampa in una magnifica edizione.
novelle02_11_pirandello_f000116|Molti giornali ne recavano le prime notizie|Molti giornali ne recavano le prime notizie
novelle02_11_pirandello_f000117|e di alcune fra le più importanti conclusioni avevano anche preso a discutere animatamente le maggiori riviste non solo italiane ma anche straniere|e di alcune fra le più importanti conclusioni avevano anche preso a discutere animatamente le maggiori riviste non solo italiane ma anche straniere
novelle02_11_pirandello_f000118|lasciando cosí prevedere la fama altissima, a cui tra breve quell’opera sarebbe salita.|lasciando cosí prevedere la fama altissima, a cui tra breve quellopera sarebbe salita.
novelle02_11_pirandello_f000119|Il merito del Verona per il proseguimento di essa e per le nuove ardite deduzioni tratte dalla prima idea fu|Il merito del Verona per il proseguimento di essa e per le nuove ardite deduzioni tratte dalla prima idea fu
novelle02_11_pirandello_f000120|dopo la pubblicazione, riconosciuto universalmente non inferiore a quello dello stesso Ascensi.|dopo la pubblicazione, riconosciuto universalmente non inferiore a quello dello stesso Ascensi.
novelle02_11_pirandello_f000121|Ne ebbe gloria questi, ma assai più il Verona.|Ne ebbe gloria questi, ma assai più il Verona.
novelle02_11_pirandello_f000122|Da ogni parte gli fioccarono plausi e onorificenze.|Da ogni parte gli fioccarono plausi e onorificenze.
novelle02_11_pirandello_f000123|Tra le altre, la nomina a senatore.|Tra le altre, la nomina a senatore.
novelle02_11_pirandello_f000124|Non aveva voluto averla subito dopo la sua uscita dal mondo parlamentare;|Non aveva voluto averla subito dopo la sua uscita dal mondo parlamentare;
novelle02_11_pirandello_f000125|la accolse ora di buon grado, perché non gli veniva per il tramite della politica.|la accolse ora di buon grado, perché non gli veniva per il tramite della politica.
novelle02_11_pirandello_f000126|Martino Lori in quei giorni, pensando alla gioja|Martino Lori in quei giorni, pensando alla gioja
novelle02_11_pirandello_f000127|all’esultanza che avrebbe provato la sua Silvia nel veder cosí glorificato il nome del padre|allesultanza che avrebbe provato la sua Silvia nel veder cosí glorificato il nome del padre
novelle02_11_pirandello_f000128|s’indugiò più a lungo nelle visite che ogni sera, uscendo dal Ministero, soleva fare alla tomba della moglie. Aveva preso quest’abitudine;|sindugiò più a lungo nelle visite che ogni sera, uscendo dal Ministero, soleva fare alla tomba della moglie. Aveva preso questabitudine;
novelle02_11_pirandello_f000129|e andava anche d’inverno, con le cattive giornate, a curar le piante attorno alla gentilizia, a rinnovare i lumini nella lampada;|e andava anche dinverno, con le cattive giornate, a curar le piante attorno alla gentilizia, a rinnovare i lumini nella lampada;
novelle02_11_pirandello_f000130|e parlava pian piano con la morta.|e parlava pian piano con la morta.
novelle02_11_pirandello_f000131|La vista quotidiana del camposanto e le riflessioni ch’essa gli suggeriva, gl’improntavano sempre più di squallore il volto.|La vista quotidiana del camposanto e le riflessioni chessa gli suggeriva, glimprontavano sempre più di squallore il volto.
novelle02_11_pirandello_f000132|Tanto la figlia quanto il Verona avevano cercato di distoglierlo da questa abitudine;|Tanto la figlia quanto il Verona avevano cercato di distoglierlo da questa abitudine;
novelle02_11_pirandello_f000133|egli dapprima aveva negato come un bambino colto in fallo;|egli dapprima aveva negato come un bambino colto in fallo;
novelle02_11_pirandello_f000134|poi, costretto a confessare, aveva alzato le spalle, sorridendo pallidamente.|poi, costretto a confessare, aveva alzato le spalle, sorridendo pallidamente.
novelle02_11_pirandello_f000135|— Non mi fa nulla… Anzi è per me un conforto, — aveva detto. — Lasciatemi andare.|- Non mi fa nulla Anzi è per me un conforto, - aveva detto. - Lasciatemi andare.
novelle02_11_pirandello_f000136|Tanto, se fosse ritornato a casa subito, dopo l’ufficio, chi vi avrebbe trovato?|Tanto, se fosse ritornato a casa subito, dopo lufficio, chi vi avrebbe trovato?
novelle02_11_pirandello_f000137|Giornalmente il Verona veniva a prendersi Ginetta. Non se ne lagnava lui, no;|Giornalmente il Verona veniva a prendersi Ginetta. Non se ne lagnava lui, no;
novelle02_11_pirandello_f000138|anzi era gratissimo all’amico degli svaghi che procurava alla figliuola.|anzi era gratissimo allamico degli svaghi che procurava alla figliuola.
novelle02_11_pirandello_f000139|Quella certa asprezza che aveva avvertito in talune occasioni nei modi di lui e qualche altro lieve difetto di carattere non avevano potuto fargli scemare l’ammirazione|Quella certa asprezza che aveva avvertito in talune occasioni nei modi di lui e qualche altro lieve difetto di carattere non avevano potuto fargli scemare lammirazione
novelle02_11_pirandello_f000140|né tanto meno ora la gratitudine, la devozione per quest’uomo|né tanto meno ora la gratitudine, la devozione per questuomo
novelle02_11_pirandello_f000141|a cui né l’altezza dell’ingegno e della fama e degli uffici a cui era salito, né la fortuna toglievano d’accordare una cosí intima|a cui né laltezza dellingegno e della fama e degli uffici a cui era salito, né la fortuna toglievano daccordare una cosí intima
novelle02_11_pirandello_f000142|più che fraterna amicizia a un pover’uomo come lui che, tranne il buon cuore, non si riconosceva altra virtú, altro pregio per meritarsela.|più che fraterna amicizia a un poveruomo come lui che, tranne il buon cuore, non si riconosceva altra virtú, altro pregio per meritarsela.
novelle02_11_pirandello_f000143|Egli vedeva adesso con soddisfazione che non s’era ingannato quando diceva alla moglie che l’affetto del Verona sarebbe stato una fortuna per la loro Ginetta.|Egli vedeva adesso con soddisfazione che non sera ingannato quando diceva alla moglie che laffetto del Verona sarebbe stato una fortuna per la loro Ginetta.
novelle02_11_pirandello_f000144|N’ebbe la prova maggiore allorché questa compí diciott’anni.|Nebbe la prova maggiore allorché questa compí diciottanni.
novelle02_11_pirandello_f000145|Oh come avrebbe voluto che la sua Silvia fosse stata presente quella sera|Oh come avrebbe voluto che la sua Silvia fosse stata presente quella sera
novelle02_11_pirandello_f000146|dopo la festa per il compleanno! Il Verona, venuto apposta senza alcun regalo in mano per Ginetta|dopo la festa per il compleanno! Il Verona, venuto apposta senza alcun regalo in mano per Ginetta
novelle02_11_pirandello_f000147|appena questa se ne andò a dormire, se lo trasse in disparte e, serio e commosso, gli annunziò che un suo giovane amico|appena questa se ne andò a dormire, se lo trasse in disparte e, serio e commosso, gli annunziò che un suo giovane amico
novelle02_11_pirandello_f000148|il marchese Flavio Gualdi, chiedeva a lui per suo mezzo la mano della figliuola.|il marchese Flavio Gualdi, chiedeva a lui per suo mezzo la mano della figliuola.
novelle02_11_pirandello_f000149|Martino Lori, lí per lí, rimase stupito. Il marchese Gualdi?|Martino Lori, lí per lí, rimase stupito. Il marchese Gualdi?
novelle02_11_pirandello_f000150|Un nobile… ricchissimo… la mano di Ginetta?|Un nobile ricchissimo la mano di Ginetta?
novelle02_11_pirandello_f000151|Andando col Verona nei concerti, nelle conferenze, a passeggio, Ginetta, sí, era potuta entrare in un mondo|Andando col Verona nei concerti, nelle conferenze, a passeggio, Ginetta, sí, era potuta entrare in un mondo
novelle02_11_pirandello_f000152|a cui né per nascita né per condizione sociale avrebbe potuto accostarsi, vi aveva destato qualche simpatia;|a cui né per nascita né per condizione sociale avrebbe potuto accostarsi, vi aveva destato qualche simpatia;
novelle02_11_pirandello_f000153|ma lui… — Tu lo sai, — disse all’amico, quasi smarrito e afflitto nella gioja|ma lui - Tu lo sai, - disse allamico, quasi smarrito e afflitto nella gioja
novelle02_11_pirandello_f000154|— sai qual è il mio stato… Non vorrei che il marchese Gualdi… Il Verona lo interruppe: — Gualdi sa… sa quel che deve sapere. — Capisco.|- sai qual è il mio stato Non vorrei che il marchese Gualdi Il Verona lo interruppe: - Gualdi sa sa quel che deve sapere. - Capisco.
