index	filename	transcription
676	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_neighbor_dist_2m_fileid_8.wav	 <OVERLAP> I will have a scoop of that exotic purple and turquoise sherbet. Shall we teach him some? It gave her a lead drinking affect. A portable electric heater is advisable for shelter in cold climates. Instead of that he lost in Gulf by bet <UNKNOWN/> This one came a bit high at thirty thousand <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
677	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_neighbor_dist_3m_fileid_3.wav	 <OVERLAP> I'm sorry, but I shall have to search this house. The failure to keep these two usages distinct presence has asked to the reader. Lifting her skirt, she climbed in, never relinquishing her grip on his arm. Don't do Charlie's dirty dishes. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
678	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_neighbor_dist_3m_fileid_6.wav	 <OVERLAP> She over played her hand. When we left we left Washington, his son Tad was ill and Misses Lincoln hysterical. Gently place Jim's foam sculpture in the box. Yes ma'am the children coerced heartily. Coffee is grown on steep jungle like slopes on temperature zones <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
679	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_neighbor_dist_3m_fileid_9.wav	 <OVERLAP> All chance of fulfilling my destiny is over. Any bites were eased by applying liquid <UNKNOWN/> We often say of a person, that he looks young for his age or old for his age. You too were a stupid jack ass until you poisoned me. Experiment without a fixed number of prayers. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
680	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_openchips_pocket_neighbor_dist_2m_fileid_10.wav	 <CNOISE/> <OVERLAP> Getting the bus <UNKNOWN/> The clumsy customer spilled some expensive perfume. Did anyone see my cap? This favourite grievance was not the landlord <UNKNOWN/>. Two women who had <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
681	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_runningwater_neighbor_dist_1m_fileid_4.wav	 <CNOISE/> <OVERLAP> <UNKNOWN/> If a concessionaire runs the cafeteria <UNKNOWN/> quality and price. Objects made of puter are beautiful. Fat showed in loose rolls beneath the shirt. Have they inherited some money or something? The envelope depicts the acropolis are a globe. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
682	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_runningwater_primarywithnoise_fileid_7.wav	 <CNOISE/> The problem is presented <UNKNOWN/> and sometimes contradictively. Gwen planted green beans in her vegetable garden. Spring street is straight ahead. Topographic topography is an important concept of the responsibility it's in process of articulation and establishment. Their work mirrors the mentality of the <FILL/> psychopath ruthless and irresponsible.
683	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_shuttingdoor_primarywithnoise_fileid_3.wav	 <CNOISE/> It is still such a thing as mental illness. Cyclical programs will never compile. Come on let's hurry down before they lock up for the day. Nora, I think you imagined it. He wore a brown knit sports shit or a tie. He blew his nose expertly between his fingers.
684	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_typing_neighbor_dist_1m_fileid_1.wav	 <CNOISE/> <OVERLAP> <UNKNOWN/> This tragic life had no <UNKNOWN/> The toothpaste tube should be squeezed from the bottom. The viewpoint overlooked the ocean. He checked into a motel at the road down. Then he, then what? <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
685	ms_pns_Sonylaptop_openspeaker_A2EDCJDCXQ5KNR_typing_primarywithnoise_fileid_1.wav	 <CNOISE/> The highest rated non supervisory engineering type is a Research Engineer. Correct execution of my instructions is crucial. And never show my face or my truck around here again. If she moved that gracefully, she was clumsy at it. A complete plan we have made limited appreciation of the parallel ladder plain.
686	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_air_conditioner_primarywithnoise_fileid_2.wav	 <CNOISE/> My perennial guard <UNKNOWN/> voice. <UNKNOWN/> into his head. The legislature let the judge the state of public education.
687	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_baby_crying_primarywithnoise_fileid_10.wav	 <CNOISE/><UNKNOWN/> Both are <UNKNOWN/> including mountain climbing <UNKNOWN/> but riding <UNKNOWN/> the pulsing glow of a cigarette <UNKNOWN/> anything <UNKNOWN/> eyes <UNKNOWN/> about your future guest <UNKNOWN/> .
688	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_clatter_noise_primarywithnoise_fileid_5.wav	 <CNOISE/><UNKNOWN/> Which may mean you can <UNKNOWN/> courage <UNKNOWN/> it doesn't feel really become <SN/><UNKNOWN/><SN/> .
689	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_dishwasher_primarywithnoise_fileid_6.wav	 <CNOISE/> This process is especially difficult, since daily drifting is atypically random. She came back the other day to reassure me. Then he didn't want it. Anyhow, it was high time the boy was <UNKNOWN/> .
690	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_door_shutting_primarywithnoise_fileid_4.wav	 <CNOISE/> What if your birthday <UNKNOWN/> that suddenly was <UNKNOWN/> and <UNKNOWN/> animals . Now forget all this other.
691	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_fan_primarywithnoise_fileid_1.wav	 <CNOISE/> The thin <UNKNOWN/> of solid mountain <UNKNOWN/> there are <UNKNOWN/> trap are also <UNKNOWN/> . To some extent, the this positions or <UNKNOWN/> expose it to group <UNKNOWN/> .
692	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_munching_primarywithnoise_fileid_9.wav	 <CNOISE/> Does society really exist as an entity <UNKNOWN/> and about it agglomeration of men. Only the best players enjoy popularity. He had not covered their <UNKNOWN/> from somewhere behind.
693	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_opening_chips_packet_primarywithnoise_fileid_8.wav	 <CNOISE/> His head came up and he said it <UNKNOWN/> one day lawyers <UNKNOWN/> millionaires but we are not going to let you do <UNKNOWN/> . The fat man has trouble buying life insurance or has to pay higher premium <SN/> .
694	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_running_water_primarywithnoise_fileid_7.wav	 <CNOISE/><UNKNOWN/> cases <UNKNOWN/> everything in the final <UNKNOWN/> .
695	ms_pns_Lenovolaptop_A2H95JVPEKRUWA_typing_primarywithnoise_fileid_3.wav	 <CNOISE/> It was not <UNKNOWN/> but <UNKNOWN/> is here <UNKNOWN/> .
696	ms_pns_lenovo_laptop_A2H95JVPEKRUWA_airconditioner_neighbor_dist_1m_fileid_2.wav	 <OVERLAP> Interesting <UNKNOWN/> out there final <UNKNOWN/> cover up that <UNKNOWN/> . <OVERLAP/> <OVERLAP> Including the <UNKNOWN/> they said <UNKNOWN/> even says he must <UNKNOWN/> others so that <UNKNOWN/> promised he would <UNKNOWN/> then <UNKNOWN/> . <OVERLAP/>
697	ms_pns_lenovo_laptop_A2H95JVPEKRUWA_chips_packet_opening_neighbor_dist_1m_fileid_4.wav	 <OVERLAP><UNKNOWN/> Used to eat in two weeks we got <UNKNOWN/> since from there <UNKNOWN/> close <UNKNOWN/> . <OVERLAP/> <OVERLAP> Labor of knowledge is a gift <UNKNOWN/> selecting <UNKNOWN/> anything like <UNKNOWN/> pulses . <OVERLAP/>
698	ms_pns_lenovo_laptop_A2H95JVPEKRUWA_dishwasher_neighbor_dist_2m_fileid_6.wav	 <CNOISE/><OVERLAP> They are also harnessed to seek <UNKNOWN/> the <UNKNOWN/> there <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> then winter storm <UNKNOWN/> to as <UNKNOWN/> . Their favorite <UNKNOWN/> . <OVERLAP/>
699	ms_pns_lenovo_laptop_A2H95JVPEKRUWA_fan_neighbor_dist_1m_fileid_1.wav	 <OVERLAP><CNOISE/><UNKNOWN/> It's <UNKNOWN/> answer <UNKNOWN/> first hand advances <UNKNOWN/> are used <UNKNOWN/> . <OVERLAP/> <OVERLAP><CNOISE/><UNKNOWN/> A carrot crunchy <UNKNOWN/> unless <UNKNOWN/> . <OVERLAP/>
700	ms_pns_lenovo_laptop_A2H95JVPEKRUWA_munching_neighbor_dist_2m_fileid_5.wav	 <OVERLAP><UNKNOWN/> Then see the day. <UNKNOWN/> for that <UNKNOWN/> stumbled it was my defeat. <OVERLAP/> <OVERLAP> <UNKNOWN/> out the window <UNKNOWN/> don't they still call you <UNKNOWN/> can <UNKNOWN/> are sold <UNKNOWN/> not difficult <UNKNOWN/> found out <UNKNOWN/> . <OVERLAP/>
701	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_1m_fileid_1.wav	 <OVERLAP><UNKNOWN/> She never knew <UNKNOWN/> the system <UNKNOWN/> it can be the <UNKNOWN/> in the silence. <OVERLAP/> <OVERLAP><UNKNOWN/> City of <UNKNOWN/> existed <UNKNOWN/> . <OVERLAP/>
702	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_1m_fileid_2.wav	 <CNOISE/><OVERLAP><UNKNOWN/> Will eliminate payments until the latest possible date. A chosen few who've become <UNKNOWN/> but we cannot <UNKNOWN/> the examination of scientific <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP><UNKNOWN/> Serious as <UNKNOWN/> subject <UNKNOWN/> don't you <UNKNOWN/> so what this all about <UNKNOWN/> ? <OVERLAP/>
703	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_1m_fileid_3.wav	 <OVERLAP> This is the <UNKNOWN/> well I guess <UNKNOWN/> that this anyhow <UNKNOWN/> firmly insisted that <UNKNOWN/> are <UNKNOWN/> was in the proper. <OVERLAP/> <OVERLAP><UNKNOWN/> Do not <UNKNOWN/> she was properly <UNKNOWN/> . <OVERLAP/>
704	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_1m_fileid_4.wav	 <OVERLAP><UNKNOWN/> We can be <UNKNOWN/> of the site <UNKNOWN/> with a good map and <UNKNOWN/> if possible. To his suprise, his plans worked perfectly. Lots of foreign movies have subtitles. <OVERLAP/> <OVERLAP><UNKNOWN/> Of the <UNKNOWN/> genius. Their <UNKNOWN/> little <UNKNOWN/>. <OVERLAP/>
705	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_2m_fileid_5.wav	 <OVERLAP> <UNKNOWN/> To red. They are <UNKNOWN/> to <UNKNOWN/> be <UNKNOWN/> . <OVERLAP/> <OVERLAP> <UNKNOWN/> Said <UNKNOWN/> When he was eight, he began riding lessons. This is especially true for <UNKNOWN/> . <OVERLAP/>
706	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_2m_fileid_6.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> expert team <UNKNOWN/> with that girl. When he wants to immediately begin <UNKNOWN/> . This is especially true for <UNKNOWN/> One single <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> edition <UNKNOWN/> . <OVERLAP/> <CNOISE/> later with you.
707	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_2m_fileid_7.wav	 <OVERLAP> These fires are common in the dry <UNKNOWN/> brush of Nevada. How do they turn out later. They may say <UNKNOWN/> that they were never <UNKNOWN/> . <OVERLAP/> <OVERLAP> They <UNKNOWN/> information. Look at that <UNKNOWN/> . <OVERLAP/>
708	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_3m_fileid_10.wav	 <OVERLAP> <UNKNOWN/> They set a fire <UNKNOWN/> . The lack of heat compounded their tenants' grievances. He must get <UNKNOWN/> arrange matters so that performance <UNKNOWN/> into each other. The new <UNKNOWN/> immediate <UNKNOWN/> . <OVERLAP/> <OVERLAP> <UNKNOWN/> The close <UNKNOWN/> rooms . <OVERLAP/>
709	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_3m_fileid_8.wav	 <OVERLAP> The clumsy customer spilled some expensive perfume. I <UNKNOWN/> my mom. <UNKNOWN/> an idealogical argument the <UNKNOWN/> truth <UNKNOWN/> it was as <UNKNOWN/> as any bride ever. <OVERLAP/> <OVERLAP> <UNKNOWN/> This <UNKNOWN/> was followed by supported <UNKNOWN/> now. <OVERLAP/>
710	ms_pns_Lenovo_laptop_A2H95JVPEKRUWA_neighbor_dist_3m_fileid_9.wav	 <OVERLAP> Hurry up boys. <UNKNOWN/> A carriage <UNKNOWN/><SN/> unless we send you <UNKNOWN/> think. <OVERLAP/> <OVERLAP> <UNKNOWN/> Was followed by <UNKNOWN/><SN/> of the <UNKNOWN/> lesson <UNKNOWN/> . <OVERLAP/>
711	ms_pns_lenovo_laptop_A2H95JVPEKRUWA_typing_neighbor_dist_1m_fileid_3.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> home <UNKNOWN/> until go to those <UNKNOWN/> the woman <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> anything like the other <UNKNOWN/> final <UNKNOWN/> . <OVERLAP/>
712	ms_realrec_emotional_speech_crying_1_headphone_chips_pocket_opening_A2H95JVPEKRUWA_1.wav	 <CNOISE/> They are not true because scientists or prophets say they are true. <UNKNOWN/> his sudden departure shocked the <UNKNOWN/> retirement income.
713	ms_realrec_emotional_speech_crying_1_headphone_chips_pocket_opening_A2H95JVPEKRUWA_2.wav	 <CNOISE/> They are not true because scientists or prophets say they are true. <UNKNOWN/> his sudden departure shocked the <UNKNOWN/> retirement income.
714	ms_realrec_emotional_speech_crying_2_headphone_air_conditioner_A2H95JVPEKRUWA_1.wav	 <CNOISE/> They are not true because scientist <UNKNOWN/> say they are true. The viewpoint over the <UNKNOWN/> his sudden <UNKNOWN/> to <UNKNOWN/> hiring the wife of once company <UNKNOWN/> measuring her taxated retire by income.
715	ms_realrec_emotional_speech_crying_2_headphone_air_conditioner_A2H95JVPEKRUWA_2.wav	 <CNOISE/> They are not true because scientists or prophets say they are true.<UNKNOWN/> his sudden departure shocked guests. Hiring the wives once companying, they bring her back <UNKNOWN/> retire by income.
716	ms_realrec_emotional_speech_yelling_1_headphone_baby_crying_A2H95JVPEKRUWA_1.wav	 <CNOISE/> They are not true because scientists or <UNKNOWN/> say they are true. The <UNKNOWN/> over the doors has suddenly put the <UNKNOWN/> hiding the wife of one's <UNKNOWN/> .
717	ms_realrec_emotional_speech_yelling_1_headphone_baby_crying_A2H95JVPEKRUWA_2.wav	 <CNOISE/> They are not true because scientist or <UNKNOWN/> say they are true. <UNKNOWN/> so his sudden departure shocked the cast. Hiding the <UNKNOWN/> who once <UNKNOWN/> may win her <UNKNOWN/> income.
718	ms_realrec_emotional_speech_yelling_2_headphone_dog_barking_A2H95JVPEKRUWA_1.wav	 <CNOISE/> They are not true because scientist or <UNKNOWN/> would say they are true. <UNKNOWN/> blind open the door so his sudden departure shocked the cast. Hiding the <UNKNOWN/> who once <UNKNOWN/> may win her <UNKNOWN/> retirement income.
719	ms_realrec_emotional_speech_yelling_2_headphone_dog_barking_A2H95JVPEKRUWA_2.wav	 <CNOISE/> They are not true because scientists <UNKNOWN/> say they are true. The new boy over the door has suddenly put the <UNKNOWN/> hiding the wife of one's company <UNKNOWN/> .
720	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_baby_crying_neighborwithnoise_dist_1m_fileid_3.wav	 <CNOISE/><OVERLAP> Did Sean catch that big mouse without help? A young mouse scampered across the field and disappeared. He went onto personal requests, a list of names largely unknown to him. Should the accelerating growth of technology then warn us? <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
721	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_baby_crying_neighborwithnoise_dist_1m_fileid_4.wav	 <CNOISE/><OVERLAP> Add things as you find as you need them. It's hard to tell an original from a <UNKNOWN/> . For the unseen ghostlike rifleman aimed a little higher the third time. It was time to go up myself. She always jokes about too much garlic in her food. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
722	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_car_busy_street_neighborwithnoise_dist_2m_fileid_5.wav	 <CNOISE/><OVERLAP> It is possible to make a few generalizations about the six giant stem cells? How long would it be occupied? For sweet sour sauce cook onion in oil until soft. Georgia's paranoid about a future gas shortage. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> four thousand and <UNKNOWN/> . <OVERLAP/>
723	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_car_busy_street_neighborwithnoise_dist_2m_fileid_6.wav	 <CNOISE/><OVERLAP> To his puzzlement, there was suddenly no haze. In fact, nobody saw us call for citizens. Confusion became chaos, each succeeding day brought new acts of violence. The rules we made an unabashed collusion. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
724	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_clatter_noise_primarywithnoise_fileid_7.wav	 <CNOISE/> Maybe some other day. The carpet cleaners shampooed our oriental rug. We would lose our export markets and deny ourselves the imports we need. Is there any word you would like to offer in your own defense? Here they did not need to be in ghettos.
725	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_clatter_noise_primarywithnoise_fileid_8.wav	 <CNOISE/> The connoisseur will enjoy this shellfish dish. The ramifications of this issue are enormous. Some women get a real thrill out of housework. Is a dream simply a mental or cerebral movie? By the look of him, he wasn't that far gone.
726	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_copy_machine_neighborwithnoise_dist_2m_fileid_7.wav	 <OVERLAP><CNOISE/> If dark came, they would move her. Far more frequently, overeating is the result of psychological compulsion. Gently place Jim's foam sculpture in the box. Insulate, weatherstrip, double gaze to the maximum. At no time are algae found in the next <UNKNOWN/> . <OVERLAP/> <OVERLAP><CNOISE/><UNKNOWN/> <OVERLAP/>
727	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_copy_machine_neighborwithnoise_dist_3m_fileid_8.wav	 <CNOISE/><OVERLAP> It made no difference that most evidence points to an opposite conclusion. Destroy every file related to my audit. Stepmother, almost without exception, has been presented as a cruel <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> i see nothing wrong with <UNKNOWN/> one . <OVERLAP/>
728	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_dog_barking_neighborwithnoise_dist_1m_fileid_1.wav	 <CNOISE/><OVERLAP> For an instant, the old aunt felt something indefinable slash through her smile. The straight line would symbolize its uniqueness, the circle is university. Stake me, she said, and let me at those dice. During one reading, an image appeared of <FILL/> of a prisoner in irons. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> was <UNKNOWN/> symbolizing <UNKNOWN/> . <OVERLAP/>
729	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_dog_barking_neighborwithnoise_dist_1m_fileid_2.wav	 <CNOISE/> <OVERLAP> So we know approvingly a fresh sample of <FILL/> unanimity. Just what is meant by spirit and by matter? Don't do Charlie's dirty dishes. Salesmanship is still necessary, but it's a different brand of salesmanship <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
730	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_door_shutting_primarywithnoise_fileid_5.wav	 <CNOISE/> The hotel owner shrugged. It suffers from a lack of unity of purpose and respect for heroically <UNKNOWN/>. Her auburn hair reminded her of autumn leaves. As she drove she thought about her plan. Then he fled, not fled, not waiting to see if she minded him or took notice of his cry.
731	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_door_shutting_primarywithnoise_fileid_6.wav	 <CNOISE/> He waded his sweatshirt into a ball and stripped down to his swimming trunks. A crude ladder ran down to a wooden floor. The triumphant warrior exhibited naive heroism, but it must be remembered that the plan should not be oriented geographically.
732	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_fan_primarywithnoise_fileid_1.wav	 <CNOISE/> When he finally did, he had to duck his head quickly away as the pitch came. The vibrations are almost non endurance. Where were you while we were away? He was gifted with animal magnetism and a potent award for women of any race.
733	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_fan_primarywithnoise_fileid_2.wav	 <CNOISE/> Any retaliatory gas attack would be air borne. Now fossilic cushions or sensory bead bags were found. He wore a brown knit sweatshirt with no tie. Vases make same as salt and pepper shakers leaving off top pieces.
734	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_munching_neighborwithnoise_dist_3m_fileid_10.wav	 <CNOISE/> <OVERLAP> And these melodies overlap, so must the cure. He did not mind the useless kindly questions. The two artists exchanged autographs. No signs of <UNKNOWN/>, no gross haemorrhage of lungs, heart, brain or stomach. <FILL/> later you shall know it better. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
735	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_munching_neighborwithnoise_dist_3m_fileid_9.wav	 <CNOISE/> <OVERLAP> You're so pre-occupied that you've let your faith <UNKNOWN/>. Swing your arm as high as you can. Sales integrity was and is, and never had been. We have become amateur insurance experts and fine feathered yard birds. The new birth is immediate and instantaneous. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
736	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_1m_fileid_1.wav	 <OVERLAP> Military personnel are expected to obey government orders. This is followed by a boom in conferences. Such an animal was said to be <UNKNOWN/> <FILL/> nosed. I'm sorry, but I shall have to search this house. This excellent foreign balm takes only six. You're having a miserable time, aren't you? <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
737	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_1m_fileid_2.wav	 <OVERLAP> New ideas for improving nutrition came with the study of soil treatment. Clever light songs were overly coy, tragic songs, a little too melodramatic. The shelter shown would provide almost absolute fall out protection. An area sheltered from strong winds may be highly desirable for recreation use. Then may I ask from where these muddy footprints came from? <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
738	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_1m_fileid_3.wav	 <OVERLAP> But why is it necessary to reproduce the retinal image within the brain? Not very well behaved, is she to run out on a playmate? Eating spinach nightly increases strength miraculously. Our experiments positive outcome was unexpected. Basketball can be an entertaining sport. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
739	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_1m_fileid_4.wav	 <OVERLAP> There should be no reason to misinterpret or ignore the intent of this letter. Now the problem is presented piecemeal and sometimes <FILL/> contradict-orally. He blew his nose expertly between his fingers. If disobeyed the result is turmoil and chaos. The courtyard is magnificently decorated. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
740	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_2m_fileid_5.wav	 <OVERLAP> Splendour by sorcery, it's a hoard. Ideally he knew it should be proceeded by concrete progress at lower levels. Is it because of my slovenliness that hair grows on my face? Now forget all this other. Publicity and notoriority go hand in hand. Now a distinguished old man called on nine divinities to come and join us. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
741	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_2m_fileid_6.wav	 <OVERLAP> Kinda like a zombie. Barb burned paper and leaves in a big bonfire. Behind him below the small pungent cloud of smoke. One had to believe in final events or one was stranded in the abyss of nothing. If he ever did such a thing again, she'd die of shame. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
742	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_2m_fileid_7.wav	 <OVERLAP> And Nathan, did he see them too? The leagues are full of guys like that. No more could he defend himself against them. This leaves the ordering of entries variable. A pool is no place for a shut trap. A lone star showed in the early evening sky. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
743	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_3m_fileid_10.wav	 <OVERLAP> Gorillas were racing toward him. Our boy didn't chicken out, no sir. Index words and electronics which is maybe reserved in the following ways. Shivering he put on his clothes. Lots of foreign <FILL/> movies have subtitle. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
744	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_3m_fileid_8.wav	 <OVERLAP> Of particular importance is the study of the actions of drugs in this respect. Day after day, some new episode is reported. Almost everybody in the senior classes <UNKNOWN/> Students say dogmatically. His successors have adopted the opposite alternative. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
745	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_neighbor_dist_3m_fileid_9.wav	 <OVERLAP> Little <UNKNOWN/> and <UNKNOWN/> have been necessary. The mud wagon had caught fire also. Very peculiar retribution indeed seems to overtake such jokers. Ran away on a black night with a lawful wedded man. Porcupines resemble sea urchins. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
746	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_running_water_primarywithnoise_fileid_10.wav	 <CNOISE/> That is only partly non nonsense. Yeah. Would a comboy often play outdoors? Lousiness is a pre-requisite for epidemic typists. Will Robin wear yellow lily? It was a blissful and fulfilling a night as any bride ever experienced.
747	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_running_water_primarywithnoise_fileid_9.wav	 <CNOISE/> The compounds are divided according to composition into seven categories. And you think you have language problems. Young children should avoid exposure to contagious diseases. It's black hat with its wide brim <UNKNOWN/>
748	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_typing_primarywithnoise_fileid_3.wav	 <CNOISE/> My instructions desperately need a <UNKNOWN/>. They took it away, a rose or something. Tornadoes often destroy acres of farmland. We did not accept the diagnosis at once but gradually we are coming to it. This may be of overriding importance in considering military objectives. These men were without capital or experience. The poor unlucky. The telephone rang.
749	ms_pns_HP_laptop_A2MS1GQLGAX9FZ_typing_primarywithnoise_fileid_4.wav	 <CNOISE/> This girl soon drops the boozewozzy psychiatrist who disapproves her life. Don't <UNKNOWN/> me anymore, there are more obvious mental maniacs on any private <UNKNOWN/>. There were no tracks of either clothes or boots. Adults take a long time to convince <UNKNOWN/>
750	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_baby_crying_neighbor_dist_3m_fileid_10.wav	 <CNOISE/> <OVERLAP> They didn't tell her the truth, he now fairly admitted to himself. This is known as confrontational <UNKNOWN/>. They wanted to show it's how it happened to any of the private start trouble. Jane may earn my money by working hard. <SN/> All these gas mines will know more <UNKNOWN/> <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
751	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_baby_crying_primarywithnoise_dist_1m_fileid_1.wav	 <CNOISE/> Came back the other day to reassure him. This process is especially difficult since <UNKNOWN/> is typically random. Lap dance is <UNKNOWN/> on you. Reading in poor light gives you eye strain. The unseen ghost like riflemen, and they aimed a little higher at the giant.
752	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_creeking_chair_neighbor_dist_1m_fileid_1.wav	 <CNOISE/> <OVERLAP> There need to be no squeamishness about admitting this. Upgrade your status to reflect your wealth. Aluminium silverware can often be flimsy. I took her word for it, but is she really going with you? This one came a bit higher, thirty thousand or more. Let us differentiate a few of these ideas. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> happen to anyone. <UNKNOWN/> shouldn't you <UNKNOWN/> A holiday for <UNKNOWN/> I think it has <UNKNOWN/> <OVERLAP/>
