novelle09_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle09_10_pirandello_f000105|Le parole di questo viaggiatore, adesso, la stordirono, la sbalordirono.|Le parole di questo viaggiatore, adesso, la stordirono, la sbalordirono.
novelle09_10_pirandello_f000106|Tutt’a un tratto comprese che non già gli altri non sentivano ciò che ella sentiva;|Tutta un tratto comprese che non già gli altri non sentivano ciò che ella sentiva;
novelle09_10_pirandello_f000107|ma lei, al contrario, non riusciva a sentire qualcosa che tutti gli altri sentivano e per cui potevano rassegnarsi|ma lei, al contrario, non riusciva a sentire qualcosa che tutti gli altri sentivano e per cui potevano rassegnarsi
novelle09_10_pirandello_f000108|non solo alla partenza, ma ecco, anche alla morte del proprio figliuolo.|non solo alla partenza, ma ecco, anche alla morte del proprio figliuolo.
novelle09_10_pirandello_f000109|Levò il capo, si tirò sú dall’angolo della vettura ad ascoltare le risposte che quel viaggiatore dava alle interrogazioni dei compagni sul quando|Levò il capo, si tirò sú dallangolo della vettura ad ascoltare le risposte che quel viaggiatore dava alle interrogazioni dei compagni sul quando
novelle09_10_pirandello_f000110|sul come gli fosse morto quel figliuolo, e trasecolò, le parve d’esser piombata in un mondo ch’ella non conosceva|sul come gli fosse morto quel figliuolo, e trasecolò, le parve desser piombata in un mondo chella non conosceva
novelle09_10_pirandello_f000111|in cui s’affacciava ora per la prima volta, sentendo che tutti gli altri non solo capivano|in cui saffacciava ora per la prima volta, sentendo che tutti gli altri non solo capivano
novelle09_10_pirandello_f000112|ma ammiravano anzi quel vecchio e si congratulavano con lui che poteva parlare cosí della morte del figliuolo.|ma ammiravano anzi quel vecchio e si congratulavano con lui che poteva parlare cosí della morte del figliuolo.
novelle09_10_pirandello_f000113|Se non che, all’improvviso, vide dipingersi sul volto di quei cinque viaggiatori lo stesso sbalordimento che doveva esser sul suo|Se non che, allimprovviso, vide dipingersi sul volto di quei cinque viaggiatori lo stesso sbalordimento che doveva esser sul suo
novelle09_10_pirandello_f000114|allorquando, proprio senza che ella lo volesse|allorquando, proprio senza che ella lo volesse
novelle09_10_pirandello_f000115|come se veramente non avesse ancora inteso né compreso nulla|come se veramente non avesse ancora inteso né compreso nulla
novelle09_10_pirandello_f000116|saltò sú a domandare a quel vecchio: — Ma dunque… dunque il suo figliuolo è morto?|saltò sú a domandare a quel vecchio: - Ma dunque dunque il suo figliuolo è morto?
novelle09_10_pirandello_f000117|Il vecchio si voltò a guardarla con quegli occhi atroci, smisuratamente sbarrati.|Il vecchio si voltò a guardarla con quegli occhi atroci, smisuratamente sbarrati.
novelle09_10_pirandello_f000118|La guardò, la guardò e tutt’a un tratto, a sua volta, come se soltanto adesso, a quella domanda incongruente|La guardò, la guardò e tutta un tratto, a sua volta, come se soltanto adesso, a quella domanda incongruente
novelle09_10_pirandello_f000119|a quella meraviglia fuor di posto, comprendesse che alla fine, in quel punto|a quella meraviglia fuor di posto, comprendesse che alla fine, in quel punto
novelle09_10_pirandello_f000120|il suo figliuolo era veramente morto per lui, s’arruffò, si contraffece, trasse a precipizio il fazzoletto dalla tasca e|il suo figliuolo era veramente morto per lui, sarruffò, si contraffece, trasse a precipizio il fazzoletto dalla tasca e
novelle09_10_pirandello_f000121|tra lo stupore e la commozione di tutti, scoppiò in acuti, strazianti, irrefrenabili singhiozzi.|tra lo stupore e la commozione di tutti, scoppiò in acuti, strazianti, irrefrenabili singhiozzi.
novelle09_11_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle09_11_pirandello_f000002|UN CAVALLO NELLA LUNA|UN CAVALLO NELLA LUNA
novelle09_11_pirandello_f000003|Di settembre, su quell’altipiano d’aride argille azzurre, strapiombante franoso sul mare africano|Di settembre, su quellaltipiano daride argille azzurre, strapiombante franoso sul mare africano
novelle09_11_pirandello_f000004|la campagna già riarsa dalle rabbie dei lunghi soli estivi, era triste: ancor tutta irta di stoppie annerite|la campagna già riarsa dalle rabbie dei lunghi soli estivi, era triste: ancor tutta irta di stoppie annerite
novelle09_11_pirandello_f000005|con radi mandorli e qualche ceppo centenario d’olivo saraceno qua e là.|con radi mandorli e qualche ceppo centenario dolivo saraceno qua e là.
novelle09_11_pirandello_f000006|Tuttavia fu stabilito che i due sposi vi passassero almeno i primi giorni della luna di miele, in considerazione dello sposo.|Tuttavia fu stabilito che i due sposi vi passassero almeno i primi giorni della luna di miele, in considerazione dello sposo.
novelle09_11_pirandello_f000007|Il pranzo di nozze, preparato in una sala dell’antica villa solitaria, non fu davvero una festa per i convitati.|Il pranzo di nozze, preparato in una sala dellantica villa solitaria, non fu davvero una festa per i convitati.
novelle09_11_pirandello_f000008|Nessuno di essi riuscí a vincere l’impaccio, ch’era piuttosto sbigottimento|Nessuno di essi riuscí a vincere limpaccio, chera piuttosto sbigottimento
novelle09_11_pirandello_f000009|per l’aspetto e il contegno di quel giovanotto grasso, appena ventenne, dal volto infocato|per laspetto e il contegno di quel giovanotto grasso, appena ventenne, dal volto infocato
novelle09_11_pirandello_f000010|che guardava qua e là coi piccoli occhi neri, lustri, da pazzo, e non intendeva più nulla|che guardava qua e là coi piccoli occhi neri, lustri, da pazzo, e non intendeva più nulla
novelle09_11_pirandello_f000011|e non mangiava e non beveva e diventava di punto in punto più pavonazzo, quasi nero.|e non mangiava e non beveva e diventava di punto in punto più pavonazzo, quasi nero.
novelle09_11_pirandello_f000012|Si sapeva che, preso d’un amor forsennato, per colei che ora gli sedeva accanto|Si sapeva che, preso dun amor forsennato, per colei che ora gli sedeva accanto
novelle09_11_pirandello_f000013|sposa, aveva fatto pazzie, fino al punto di tentare di uccidersi: lui, ricchissimo|sposa, aveva fatto pazzie, fino al punto di tentare di uccidersi: lui, ricchissimo
novelle09_11_pirandello_f000014|unico erede dell’antico casato dei Berardi, per una che, dopo tutto|unico erede dellantico casato dei Berardi, per una che, dopo tutto
novelle09_11_pirandello_f000015|non era altro che la figlia d’un colonnello di fanteria, venuto col reggimento da un anno in Sicilia.|non era altro che la figlia dun colonnello di fanteria, venuto col reggimento da un anno in Sicilia.
novelle09_11_pirandello_f000016|Ma il signor colonnello, mal prevenuto contro gli abitanti dell’isola|Ma il signor colonnello, mal prevenuto contro gli abitanti dellisola
novelle09_11_pirandello_f000017|non avrebbe voluto accondiscendere a quelle nozze, per non lasciare là, come tra selvaggi, la figliuola.|non avrebbe voluto accondiscendere a quelle nozze, per non lasciare là, come tra selvaggi, la figliuola.
novelle09_11_pirandello_f000018|Lo sbigottimento per l’aspetto e il contegno dello sposo cresceva nei convitati|Lo sbigottimento per laspetto e il contegno dello sposo cresceva nei convitati
novelle09_11_pirandello_f000019|quanto più essi avvertivano il contrasto con l’aria della giovanissima sposa.|quanto più essi avvertivano il contrasto con laria della giovanissima sposa.
novelle09_11_pirandello_f000020|Era una vera bambina ancora, vispa, fresca|Era una vera bambina ancora, vispa, fresca
novelle09_11_pirandello_f000021|aliena: e pareva si scrollasse sempre d’addosso ogni pensiero fastidioso con certi scatti d’una vivacità piena di grazia|aliena: e pareva si scrollasse sempre daddosso ogni pensiero fastidioso con certi scatti duna vivacità piena di grazia
novelle09_11_pirandello_f000022|ingenua e furba nello stesso tempo.|ingenua e furba nello stesso tempo.
novelle09_11_pirandello_f000023|Furba però, come d’una birichina ancora ignara di tutto.|Furba però, come duna birichina ancora ignara di tutto.
novelle09_11_pirandello_f000024|Orfana, cresciuta fin dall’infanzia senza mamma, appariva infatti chiaramente che andava a nozze affatto impreparata.|Orfana, cresciuta fin dallinfanzia senza mamma, appariva infatti chiaramente che andava a nozze affatto impreparata.
novelle09_11_pirandello_f000025|Tutti, a un certo punto, finito il pranzo, risero e si sentirono gelare a un’esclamazione di lei|Tutti, a un certo punto, finito il pranzo, risero e si sentirono gelare a unesclamazione di lei
novelle09_11_pirandello_f000026|rivolta allo sposo: — Oh Dio, Nino, ma perché fai codesti occhi piccoli piccoli?|rivolta allo sposo: - Oh Dio, Nino, ma perché fai codesti occhi piccoli piccoli?
novelle09_11_pirandello_f000027|Lasciami… no, scotti! Perché ti scottano cosí le mani?|Lasciami no, scotti! Perché ti scottano cosí le mani?
novelle09_11_pirandello_f000028|Senti, senti, papà, come gli scottano le mani. Che abbia la febbre?|Senti, senti, papà, come gli scottano le mani. Che abbia la febbre?
novelle09_11_pirandello_f000029|Tra le spine, il colonnello affrettò la partenza dei convitati dalla campagna.|Tra le spine, il colonnello affrettò la partenza dei convitati dalla campagna.
novelle09_11_pirandello_f000030|Ma sí, per togliere quello spettacolo che gli pareva indecente.|Ma sí, per togliere quello spettacolo che gli pareva indecente.
novelle09_11_pirandello_f000031|Presero tutti posto in sei vetture.|Presero tutti posto in sei vetture.
novelle09_11_pirandello_f000032|Quella dove il colonnello sedette accanto alla madre dello sposo, anch’essa vedova|Quella dove il colonnello sedette accanto alla madre dello sposo, anchessa vedova
novelle09_11_pirandello_f000033|andando a passo per il viale, rimase un po’ indietro, perché i due sposi, lei di qua|andando a passo per il viale, rimase un po indietro, perché i due sposi, lei di qua
novelle09_11_pirandello_f000034|lui di là, con una mano nella mano del padre e della madre, vollero seguirla per un tratto a piedi|lui di là, con una mano nella mano del padre e della madre, vollero seguirla per un tratto a piedi
novelle09_11_pirandello_f000035|fino all’imboccatura dello stradone che conduceva alla città lontana.|fino allimboccatura dello stradone che conduceva alla città lontana.
novelle09_11_pirandello_f000036|Qua il colonnello si chinò a baciar sul capo la figliuola;|Qua il colonnello si chinò a baciar sul capo la figliuola;
novelle09_11_pirandello_f000037|tossí, borbottò: — Addio, Nino.|tossí, borbottò: - Addio, Nino.
novelle09_11_pirandello_f000038|— Addio, Ida, — rise di là la madre dello sposo;|- Addio, Ida, - rise di là la madre dello sposo;
novelle09_11_pirandello_f000039|e la carrozza s’avviò di buon trotto per raggiungere le altre dei convitati.|e la carrozza savviò di buon trotto per raggiungere le altre dei convitati.
novelle09_11_pirandello_f000040|I due sposi rimasero per un pezzo a seguirla con gli occhi.|I due sposi rimasero per un pezzo a seguirla con gli occhi.
novelle09_11_pirandello_f000041|La seguí la sola Ida veramente, perché Nino non vide nulla, non sentí nulla|La seguí la sola Ida veramente, perché Nino non vide nulla, non sentí nulla
novelle09_11_pirandello_f000042|con gli occhi fissi alla sposa rimasta lí, sola con lui finalmente, tutta, tutta sua. Ma che? Piangeva?|con gli occhi fissi alla sposa rimasta lí, sola con lui finalmente, tutta, tutta sua. Ma che? Piangeva?
novelle09_11_pirandello_f000043|— Il babbo, — disse Ida, agitando con la mano il fazzoletto in saluto. — Là, vedi?|- Il babbo, - disse Ida, agitando con la mano il fazzoletto in saluto. - Là, vedi?
novelle09_11_pirandello_f000044|Anche lui… — Ma tu no, Ida… Ida mia… — balbettò, singhiozzò quasi, Nino,|Anche lui - Ma tu no, Ida Ida mia - balbettò, singhiozzò quasi, Nino,
novelle09_11_pirandello_f000045|facendo per abbracciarla, tutto tremante. Ida lo scostò. — No, lasciami, ti prego.|facendo per abbracciarla, tutto tremante. Ida lo scostò. - No, lasciami, ti prego.
novelle09_11_pirandello_f000046|— Voglio asciugarti gli occhi… — Ma no, caro, grazie: me li asciugo da me.|- Voglio asciugarti gli occhi - Ma no, caro, grazie: me li asciugo da me.
novelle09_11_pirandello_f000047|Nino rimase lí, goffo, a guardarla, con un viso pietoso, la bocca semiaperta.|Nino rimase lí, goffo, a guardarla, con un viso pietoso, la bocca semiaperta.
novelle09_11_pirandello_f000048|Ida finí d’asciugarsi gli occhi; poi: — Ma che hai? — gli domandò. — Tu tremi tutto.|Ida finí dasciugarsi gli occhi; poi: - Ma che hai? - gli domandò. - Tu tremi tutto.
novelle09_11_pirandello_f000049|Dio, no, Nino: non mi star davanti cosí! Mi fai ridere.|Dio, no, Nino: non mi star davanti cosí! Mi fai ridere.
novelle09_11_pirandello_f000050|E non la finisco più, bada, se mi metto a ridere. Aspetta, ti sveglio.|E non la finisco più, bada, se mi metto a ridere. Aspetta, ti sveglio.
novelle09_11_pirandello_f000051|Gli posò lievemente le mani sulle tempie e gli soffiò su gli occhi.|Gli posò lievemente le mani sulle tempie e gli soffiò su gli occhi.
novelle09_11_pirandello_f000052|Al tocco di quelle dita, all’alito di quelle labbra, egli si sentí mancar le gambe; fu per cadere in ginocchio;|Al tocco di quelle dita, allalito di quelle labbra, egli si sentí mancar le gambe; fu per cadere in ginocchio;
novelle09_11_pirandello_f000053|ma lei lo sostenne, scoppiando in una risata fragorosa: — Su lo stradone? Sei matto?|ma lei lo sostenne, scoppiando in una risata fragorosa: - Su lo stradone? Sei matto?
novelle09_11_pirandello_f000054|Andiamo, andiamo! Là, guarda: a quella collinetta là! Si vedranno ancora le carrozze.|Andiamo, andiamo! Là, guarda: a quella collinetta là! Si vedranno ancora le carrozze.
novelle09_11_pirandello_f000055|Andiamo a vedere! E lo trascinò via per un braccio, impetuosamente.|Andiamo a vedere! E lo trascinò via per un braccio, impetuosamente.
novelle09_11_pirandello_f000056|Da tutta la campagna intorno, ove tante erbe e tante cose sparse da tempo erano seccate, vaporava nella calura quasi un alito antico, denso|Da tutta la campagna intorno, ove tante erbe e tante cose sparse da tempo erano seccate, vaporava nella calura quasi un alito antico, denso
novelle09_11_pirandello_f000057|che si mescolava coi tepori grassi del fimo fermentante in piccoli mucchi sui maggesi|che si mescolava coi tepori grassi del fimo fermentante in piccoli mucchi sui maggesi
novelle09_11_pirandello_f000058|e con le fragranze acute dei mentastri ancor vivi e delle salvie.|e con le fragranze acute dei mentastri ancor vivi e delle salvie.
novelle09_11_pirandello_f000059|Quell’alito denso, quei grassi tepori, queste fragranze pungenti, li avvertiva lui solo.|Quellalito denso, quei grassi tepori, queste fragranze pungenti, li avvertiva lui solo.
novelle09_11_pirandello_f000060|Ida dietro le spesse siepi di fichidindia, tra gli irti ciuffi giallicci delle stoppie bruciate, sentiva, invece, correndo|Ida dietro le spesse siepi di fichidindia, tra gli irti ciuffi giallicci delle stoppie bruciate, sentiva, invece, correndo
novelle09_11_pirandello_f000061|come strillavano gaje al sole le calandre, e come, nell’afa dei piani|come strillavano gaje al sole le calandre, e come, nellafa dei piani
novelle09_11_pirandello_f000062|nel silenzio attonito, sonava da lontane aje, auguroso, il canto di qualche gallo;|nel silenzio attonito, sonava da lontane aje, auguroso, il canto di qualche gallo;
novelle09_11_pirandello_f000063|si sentiva investire, ogni tanto, dal fresco respiro refrigerante che veniva dal mare prossimo a commuover le foglie stanche|si sentiva investire, ogni tanto, dal fresco respiro refrigerante che veniva dal mare prossimo a commuover le foglie stanche
novelle09_11_pirandello_f000064|già diradate e ingiallite, dei mandorli, e quelle fitte, aguzze e cinerulee degli olivi.|già diradate e ingiallite, dei mandorli, e quelle fitte, aguzze e cinerulee degli olivi.
novelle09_11_pirandello_f000065|Raggiunsero presto la collinetta;|Raggiunsero presto la collinetta;
novelle09_11_pirandello_f000066|ma egli non si reggeva più, quasi cascava a pezzi, dalla corsa; volle sedere;|ma egli non si reggeva più, quasi cascava a pezzi, dalla corsa; volle sedere;
novelle09_11_pirandello_f000067|tentò di far sedere anche lei, lí accanto, tirandola per la vita.|tentò di far sedere anche lei, lí accanto, tirandola per la vita.
novelle09_11_pirandello_f000068|Ma Ida si schermí: — Lasciami guardare, prima.|Ma Ida si schermí: - Lasciami guardare, prima.
novelle09_11_pirandello_f000069|Cominciava a essere inquieta, entro di sé. Non voleva mostrarlo.|Cominciava a essere inquieta, entro di sé. Non voleva mostrarlo.
novelle09_11_pirandello_f000070|Irritata da certe curiose ostinazioni di lui, non sapeva, non voleva star ferma;|Irritata da certe curiose ostinazioni di lui, non sapeva, non voleva star ferma;
novelle09_11_pirandello_f000071|voleva fuggire ancora, allontanarsi ancora;|voleva fuggire ancora, allontanarsi ancora;
novelle09_11_pirandello_f000072|scuoterlo, distrarlo e distrarsi anche lei, finché durava il giorno.|scuoterlo, distrarlo e distrarsi anche lei, finché durava il giorno.
novelle09_11_pirandello_f000073|Di là dalla collina si stendeva una pianura sterminata, in un mare di stoppie|Di là dalla collina si stendeva una pianura sterminata, in un mare di stoppie
novelle09_11_pirandello_f000074|nel quale serpeggiavano qua e là le nere vestigia della debbiatura|nel quale serpeggiavano qua e là le nere vestigia della debbiatura
novelle09_11_pirandello_f000075|e qua e là anche rompeva l’irto giallore qualche cespo di cappero o di liquirizia.|e qua e là anche rompeva lirto giallore qualche cespo di cappero o di liquirizia.
novelle09_11_pirandello_f000076|Laggiú laggiú, quasi all’altra riva lontana di quel vasto mare giallo, si scorgevano i tetti d’un casale tra alte pioppe nere.|Laggiú laggiú, quasi allaltra riva lontana di quel vasto mare giallo, si scorgevano i tetti dun casale tra alte pioppe nere.
novelle09_11_pirandello_f000077|Ebbene, Ida propose al marito d’arrivare fin là, fino a quel casale. Quanto ci avrebbero messo? Un’ora, poco più. Erano appena le cinque.|Ebbene, Ida propose al marito darrivare fin là, fino a quel casale. Quanto ci avrebbero messo? Unora, poco più. Erano appena le cinque.
novelle09_11_pirandello_f000078|Là, nella villa, i servi dovevano ancora sparecchiare.|Là, nella villa, i servi dovevano ancora sparecchiare.
novelle09_11_pirandello_f000079|Prima di sera sarebbero stati di ritorno.|Prima di sera sarebbero stati di ritorno.
novelle09_11_pirandello_f000080|Cercò d’opporsi Nino, ma ella lo tirò sú per le mani, lo fece sorgere in piedi|Cercò dopporsi Nino, ma ella lo tirò sú per le mani, lo fece sorgere in piedi
novelle09_11_pirandello_f000081|e poi via di corsa per il breve pendio di quella collinetta e quindi per quel mare di stoppie, agile e svelta come una cerbiatta.|e poi via di corsa per il breve pendio di quella collinetta e quindi per quel mare di stoppie, agile e svelta come una cerbiatta.
novelle09_11_pirandello_f000082|Egli, non facendo a tempo a seguirla, sempre più rosso, e come intronato, sudato, ansava|Egli, non facendo a tempo a seguirla, sempre più rosso, e come intronato, sudato, ansava
novelle09_11_pirandello_f000083|correndo, la chiamava, voleva una mano: — Almeno la mano! almeno la mano! — andava gridando.|correndo, la chiamava, voleva una mano: - Almeno la mano! almeno la mano! - andava gridando.
novelle09_11_pirandello_f000084|A un tratto ella si fermò dando un grido.|A un tratto ella si fermò dando un grido.
novelle09_11_pirandello_f000085|Le si era levato davanti uno stormo di corvi, gracchiando.|Le si era levato davanti uno stormo di corvi, gracchiando.
novelle09_11_pirandello_f000086|più là, steso per terra, era un cavallo morto. Morto?|più là, steso per terra, era un cavallo morto. Morto?
novelle09_11_pirandello_f000087|No, no, non era morto: aveva gli occhi aperti.|No, no, non era morto: aveva gli occhi aperti.
novelle09_11_pirandello_f000088|Dio, che occhi! Uno scheletro, era.|Dio, che occhi! Uno scheletro, era.
novelle09_11_pirandello_f000089|E quelle costole! quei fianchi! Nino sopravvenne, stronfiando, arrangolato:|E quelle costole! quei fianchi! Nino sopravvenne, stronfiando, arrangolato:
novelle09_11_pirandello_f000090|— Andiamo… subito via! Ritorniamo indietro! — È vivo, guarda! — gridò Ida, con ribrezzo e pietà.|- Andiamo subito via! Ritorniamo indietro! - È vivo, guarda! - gridò Ida, con ribrezzo e pietà.
novelle09_11_pirandello_f000091|— Leva la testa… Dio, che occhi! guarda, Nino! — Ma sí, — fece lui, ancora ansimante.|- Leva la testa Dio, che occhi! guarda, Nino! - Ma sí, - fece lui, ancora ansimante.
novelle09_11_pirandello_f000092|— Son venuti a buttarlo qua. Lascia; andiamocene! Che gusto?|- Son venuti a buttarlo qua. Lascia; andiamocene! Che gusto?
novelle09_11_pirandello_f000093|Non senti che già l’aria… — E quei corvi?|Non senti che già laria - E quei corvi?
novelle09_11_pirandello_f000094|— esclamò lei con un brivido d’orrore.|- esclamò lei con un brivido dorrore.
novelle09_11_pirandello_f000095|— Quei corvi se lo mangiano vivo?|- Quei corvi se lo mangiano vivo?
novelle09_11_pirandello_f000096|— Ma, Ida, per carità! — pregò lui a mani giunte.|- Ma, Ida, per carità! - pregò lui a mani giunte.
novelle09_11_pirandello_f000097|— Nino, basta! — gli gridò allora lei, al colmo della stizza nel vederlo cosí supplice e melenso.|- Nino, basta! - gli gridò allora lei, al colmo della stizza nel vederlo cosí supplice e melenso.
novelle09_11_pirandello_f000098|— Rispondi: se lo mangiano vivo?|- Rispondi: se lo mangiano vivo?
novelle09_11_pirandello_f000099|— Che vuoi che sappia io, come se lo mangiano.|- Che vuoi che sappia io, come se lo mangiano.
novelle09_11_pirandello_f000100|Aspetteranno… — Che muoja qui, di fame, di sete?|Aspetteranno - Che muoja qui, di fame, di sete?
novelle09_11_pirandello_f000101|— riprese ella, col volto tutto strizzato dalla compassione e dall’orrore.|- riprese ella, col volto tutto strizzato dalla compassione e dallorrore.
novelle09_11_pirandello_f000102|— Perché è vecchio? perché non serve più?|- Perché è vecchio? perché non serve più?
novelle09_11_pirandello_f000103|Ah, povera bestia! che infamia! che infamia! Ma che cuore hanno codesti villani? che cuore avete voi qua?|Ah, povera bestia! che infamia! che infamia! Ma che cuore hanno codesti villani? che cuore avete voi qua?
novelle09_11_pirandello_f000104|— Scusami, — diss’egli, alterandosi, — tu senti tanta pietà per una bestia… — Non dovrei sentirne?|- Scusami, - dissegli, alterandosi, - tu senti tanta pietà per una bestia - Non dovrei sentirne?
novelle09_11_pirandello_f000105|— Ma non ne senti per me! — E che sei bestia tu?|- Ma non ne senti per me! - E che sei bestia tu?
novelle09_11_pirandello_f000106|che stai morendo forse di fame e di sete, tu, buttato in mezzo alle stoppie?|che stai morendo forse di fame e di sete, tu, buttato in mezzo alle stoppie?
novelle09_11_pirandello_f000107|Senti… oh guarda i corvi, Nino, sú… guarda… fanno la ruota.|Senti oh guarda i corvi, Nino, sú guarda fanno la ruota.
novelle09_11_pirandello_f000108|Oh che cosa orribile, infame, mostruosa.|Oh che cosa orribile, infame, mostruosa.
novelle09_11_pirandello_f000109|Guarda… oh, povera bestia… prova a rizzarsi! Nino, si muove… forse può ancora camminare… Nino|Guarda oh, povera bestia prova a rizzarsi! Nino, si muove forse può ancora camminare Nino
novelle09_11_pirandello_f000110|sú, ajutiamola… smuoviti! — Ma che vuoi che gli faccia io? — proruppe egli, esasperato.|sú, ajutiamola smuoviti! - Ma che vuoi che gli faccia io? - proruppe egli, esasperato.
novelle09_11_pirandello_f000111|— Me lo posso trascinare dietro? caricarmelo su le spalle?|- Me lo posso trascinare dietro? caricarmelo su le spalle?
novelle09_11_pirandello_f000112|Ci mancava il cavallo, ci mancava! Come vuoi che cammini? Non vedi che è mezzo morto?|Ci mancava il cavallo, ci mancava! Come vuoi che cammini? Non vedi che è mezzo morto?
novelle09_11_pirandello_f000113|— E se gli facessimo portare da mangiare?|- E se gli facessimo portare da mangiare?
novelle09_11_pirandello_f000114|— E da bere, anche! — Oh, come sei cattivo, Nino! — disse Ida con le lagrime agli occhi.|- E da bere, anche! - Oh, come sei cattivo, Nino! - disse Ida con le lagrime agli occhi.
novelle09_11_pirandello_f000115|E si chinò, vincendo il ribrezzo, a carezzare con la mano, appena appena|E si chinò, vincendo il ribrezzo, a carezzare con la mano, appena appena
novelle09_11_pirandello_f000116|la testa del cavallo che s’era tirato sú a stento da terra, ginocchioni su le due zampe davanti|la testa del cavallo che sera tirato sú a stento da terra, ginocchioni su le due zampe davanti
novelle09_11_pirandello_f000117|mostrando pur nell’avvilimento di quella sua miseria infinita un ultimo resto,|mostrando pur nellavvilimento di quella sua miseria infinita un ultimo resto,
novelle09_11_pirandello_f000118|nel collo e nell’aria del capo, della sua nobile bellezza.|nel collo e nellaria del capo, della sua nobile bellezza.
novelle09_11_pirandello_f000119|Nino, fosse per il sangue rimescolato, fosse per il dispetto acerrimo, o fosse per la corsa e per il sudore|Nino, fosse per il sangue rimescolato, fosse per il dispetto acerrimo, o fosse per la corsa e per il sudore
novelle09_11_pirandello_f000120|si sentí all’improvviso abbrezzare, stolzò e si mise a battere i denti, con un tremore strano di tutto il corpo;|si sentí allimprovviso abbrezzare, stolzò e si mise a battere i denti, con un tremore strano di tutto il corpo;
novelle09_11_pirandello_f000121|si tirò sú istintivamente il bavero della giacca e, con le mani in tasca|si tirò sú istintivamente il bavero della giacca e, con le mani in tasca
novelle09_11_pirandello_f000122|cupo, raffagottato, disperato, andò a sedere discosto, su una pietra. Il sole era già tramontato.|cupo, raffagottato, disperato, andò a sedere discosto, su una pietra. Il sole era già tramontato.
novelle09_11_pirandello_f000123|Si udivano da lontano le sonagliere di qualche carro che passava laggiú per lo stradone. Perché batteva i denti cosí?|Si udivano da lontano le sonagliere di qualche carro che passava laggiú per lo stradone. Perché batteva i denti cosí?
novelle09_11_pirandello_f000124|Eppure la fronte gli scottava e il sangue gli frizzava per le vene e le orecchie gli rombavano.|Eppure la fronte gli scottava e il sangue gli frizzava per le vene e le orecchie gli rombavano.
novelle09_11_pirandello_f000125|Gli pareva che sonassero tante campane lontane.|Gli pareva che sonassero tante campane lontane.
novelle09_11_pirandello_f000126|Tutta quell’ansia, quello spasimo d’attesa, la freddezza capricciosa di lei|Tutta quellansia, quello spasimo dattesa, la freddezza capricciosa di lei
novelle09_11_pirandello_f000127|quell’ultima corsa, e quel cavallo ora, quel maledetto cavallo… oh Dio, era un sogno?|quellultima corsa, e quel cavallo ora, quel maledetto cavallo oh Dio, era un sogno?
novelle09_11_pirandello_f000128|un incubo nel sogno? era la febbre? Forse un malanno peggiore.|un incubo nel sogno? era la febbre? Forse un malanno peggiore.
novelle09_11_pirandello_f000129|Sí! Che bujo, Dio, che bujo! O gli s’era anche intorbidata la vista?|Sí! Che bujo, Dio, che bujo! O gli sera anche intorbidata la vista?
novelle09_11_pirandello_f000130|E non poteva parlare, non poteva gridare.|E non poteva parlare, non poteva gridare.
novelle09_11_pirandello_f000131|La chiamava: "Ida! Ida!" ma la voce non gli usciva più dalla gola arsa e quasi insugherita. Dov’era Ida? Che faceva?|La chiamava: Ida! Ida! ma la voce non gli usciva più dalla gola arsa e quasi insugherita. Dovera Ida? Che faceva?
novelle09_11_pirandello_f000132|Era scappata al lontano casale a chiedere ajuto per quel cavallo|Era scappata al lontano casale a chiedere ajuto per quel cavallo
novelle09_11_pirandello_f000133|senza pensare che proprio i contadini di là avevano trascinato qua la bestia moribonda.|senza pensare che proprio i contadini di là avevano trascinato qua la bestia moribonda.
novelle09_11_pirandello_f000134|Egli rimase lí, solo, a sedere sulla pietra, tutto in preda a quel tremore crescente;|Egli rimase lí, solo, a sedere sulla pietra, tutto in preda a quel tremore crescente;
novelle09_11_pirandello_f000135|e, curvo, tenendosi tutto ristretto in sé, come un grosso gufo appollajato, intravide a un tratto una cosa che gli parve… ma sí|e, curvo, tenendosi tutto ristretto in sé, come un grosso gufo appollajato, intravide a un tratto una cosa che gli parve ma sí
novelle09_11_pirandello_f000136|giusta, ora, per quanto atroce, per quanto come una visione d’altro mondo. La luna.|giusta, ora, per quanto atroce, per quanto come una visione daltro mondo. La luna.
novelle09_11_pirandello_f000137|Una gran luna che sorgeva lenta da quel mare giallo di stoppie.|Una gran luna che sorgeva lenta da quel mare giallo di stoppie.
novelle09_11_pirandello_f000138|E, nera, in quell’enorme disco di rame vaporoso, la testa inteschiata di quel cavallo che attendeva ancora col collo proteso;|E, nera, in quellenorme disco di rame vaporoso, la testa inteschiata di quel cavallo che attendeva ancora col collo proteso;
novelle09_11_pirandello_f000139|che avrebbe atteso sempre, forse, cosí nero stagliato su quel disco di rame, mentre i corvi, facendo la ruota, gracchiavano alti nel cielo.|che avrebbe atteso sempre, forse, cosí nero stagliato su quel disco di rame, mentre i corvi, facendo la ruota, gracchiavano alti nel cielo.
novelle09_11_pirandello_f000140|Quando Ida, disillusa, sdegnata, sperduta per la pianura, gridando: — Nino! Nino! — ritornò, la luna s’era già alzata;|Quando Ida, disillusa, sdegnata, sperduta per la pianura, gridando: - Nino! Nino! - ritornò, la luna sera già alzata;
