novelle04_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle04_11_pirandello_f000004|Per ora, lí, da brava, a sedere su quella poltrona; in attesa. Ma come, Dio mio?|Per ora, lí, da brava, a sedere su quella poltrona; in attesa. Ma come, Dio mio?
novelle04_11_pirandello_f000005|Cosí, senza più forza neanche di sollevare un braccio?|Cosí, senza più forza neanche di sollevare un braccio?
novelle04_11_pirandello_f000006|Brodi consumati, polli, che altro? Latte d’uccello;|Brodi consumati, polli, che altro? Latte duccello;
novelle04_11_pirandello_f000007|lingue di pappagallo… Cari, i signori medici! Prima che questo male la assolasse cosí|lingue di pappagallo Cari, i signori medici! Prima che questo male la assolasse cosí
novelle04_11_pirandello_f000008|poteva almeno ajutare un poco le due povere figliuole|poteva almeno ajutare un poco le due povere figliuole
novelle04_11_pirandello_f000009|recandosi a cucire a giornata ora da questa ora da quella signora, che le davano da mangiare e qualche soldo;|recandosi a cucire a giornata ora da questa ora da quella signora, che le davano da mangiare e qualche soldo;
novelle04_11_pirandello_f000010|più per carità che per altro, lo capiva lei stessa. Non ci vedeva quasi più;|più per carità che per altro, lo capiva lei stessa. Non ci vedeva quasi più;
novelle04_11_pirandello_f000011|le dita avevano perduto l’agilità, le gambe la forza di mandare avanti il pedale della macchina.|le dita avevano perduto lagilità, le gambe la forza di mandare avanti il pedale della macchina.
novelle04_11_pirandello_f000012|Eh, ci galoppava, prima, su un pedale di macchina! Ora, invece… Niente quasi, quel che portava a casa;|Eh, ci galoppava, prima, su un pedale di macchina! Ora, invece Niente quasi, quel che portava a casa;
novelle04_11_pirandello_f000013|ma pure poteva dire allora di non stare del tutto a carico delle figliuole.|ma pure poteva dire allora di non stare del tutto a carico delle figliuole.
novelle04_11_pirandello_f000014|Le quali lavoravano, poverine, dalla mattina alla sera, la maggiore a bottega|Le quali lavoravano, poverine, dalla mattina alla sera, la maggiore a bottega
novelle04_11_pirandello_f000015|la minore a casa: astucci, scatole, sacchettini per nozze e per nascita: lavoro fino, delicato;|la minore a casa: astucci, scatole, sacchettini per nozze e per nascita: lavoro fino, delicato;
novelle04_11_pirandello_f000016|ma che non fruttava quasi più nulla ormai.|ma che non fruttava quasi più nulla ormai.
novelle04_11_pirandello_f000017|Figurarsi che la maggiore, Adelaide, nella bottega dov’era anche addetta alla vendita e alla cassa, tirava in tutto tre lire al giorno.|Figurarsi che la maggiore, Adelaide, nella bottega dovera anche addetta alla vendita e alla cassa, tirava in tutto tre lire al giorno.
novelle04_11_pirandello_f000018|Guadagnava un po’ più la minore, col lavoro a cottimo;|Guadagnava un po più la minore, col lavoro a cottimo;
novelle04_11_pirandello_f000019|ma non trovava da lavorare ogni giorno, Nenè.|ma non trovava da lavorare ogni giorno, Nenè.
novelle04_11_pirandello_f000020|Tutt’e tre, insomma, riuscivano a mettere insieme appena appena tanto da pagar la pigione di casa e da levarsi la fame; non sempre.|Tutte tre, insomma, riuscivano a mettere insieme appena appena tanto da pagar la pigione di casa e da levarsi la fame; non sempre.
novelle04_11_pirandello_f000021|Ma ora, al principio di quell’inverno, anche Adelaide s’era ammalata|Ma ora, al principio di quellinverno, anche Adelaide sera ammalata
novelle04_11_pirandello_f000022|e come! Veramente avvertiva da un pezzo quello spasimo fisso alle reni;|e come! Veramente avvertiva da un pezzo quello spasimo fisso alle reni;
novelle04_11_pirandello_f000023|ma finché s’era potuta reggere, non ne aveva detto nulla.|ma finché sera potuta reggere, non ne aveva detto nulla.
novelle04_11_pirandello_f000024|Poi le si erano gonfiate le gambe e aveva dovuto farsi vedere da un medico. — Dottore, che è? Niente. Cosa da nulla. Nefrite.|Poi le si erano gonfiate le gambe e aveva dovuto farsi vedere da un medico. - Dottore, che è? Niente. Cosa da nulla. Nefrite.
novelle04_11_pirandello_f000025|State a letto tre o quattro mesi, ben riguardata dal fresco,|State a letto tre o quattro mesi, ben riguardata dal fresco,
novelle04_11_pirandello_f000026|con una bella fascia di lana attorno alla vita; letto, lana e latte; latte, lana e letto.|con una bella fascia di lana attorno alla vita; letto, lana e latte; latte, lana e letto.
novelle04_11_pirandello_f000027|Tre elle. La nefrite si cura cosí.|Tre elle. La nefrite si cura cosí.
novelle04_11_pirandello_f000028|Quel guadagno fisso, su cui facevano il maggiore assegnamento, era venuto per tanto a mancare.|Quel guadagno fisso, su cui facevano il maggiore assegnamento, era venuto per tanto a mancare.
novelle04_11_pirandello_f000029|E allegramente! La padrona della bottega aveva promesso di serbare il posto ad Adelaide|E allegramente! La padrona della bottega aveva promesso di serbare il posto ad Adelaide
novelle04_11_pirandello_f000030|e che intanto, per tutto il tempo della malattia, non avrebbe fatto venir meno il lavoro a Nenè.|e che intanto, per tutto il tempo della malattia, non avrebbe fatto venir meno il lavoro a Nenè.
novelle04_11_pirandello_f000031|Ma con un pajo solo di mani che poteva fare adesso questa povera figliuola, cresciute le spese per la cura di due malate?|Ma con un pajo solo di mani che poteva fare adesso questa povera figliuola, cresciute le spese per la cura di due malate?
novelle04_11_pirandello_f000032|Tutto quello che avevano potuto mettere in pegno, lo avevano già messo.|Tutto quello che avevano potuto mettere in pegno, lo avevano già messo.
novelle04_11_pirandello_f000033|Fosse morta lei, almeno, vecchia e ormai inutile! Adelaide, dal letto|Fosse morta lei, almeno, vecchia e ormai inutile! Adelaide, dal letto
novelle04_11_pirandello_f000034|pur con quel tarlo alle reni, ajutava la sorella, incollava i cartoncini, li rifilava. Ma lei? Niente.|pur con quel tarlo alle reni, ajutava la sorella, incollava i cartoncini, li rifilava. Ma lei? Niente.
novelle04_11_pirandello_f000035|Neanche la colla in cucina poteva preparare.|Neanche la colla in cucina poteva preparare.
novelle04_11_pirandello_f000036|Doveva rimanere lí, per castigo, lei, su quella poltrona, ad affliggere le due figliuole con la sua vista e i suoi lamenti.|Doveva rimanere lí, per castigo, lei, su quella poltrona, ad affliggere le due figliuole con la sua vista e i suoi lamenti.
novelle04_11_pirandello_f000037|Perché si lamentava, anche, per giunta! Sicuro.|Perché si lamentava, anche, per giunta! Sicuro.
novelle04_11_pirandello_f000038|Certi lamenti modulati, nel sonno.|Certi lamenti modulati, nel sonno.
novelle04_11_pirandello_f000039|La debolezza – bestialmente – la faceva lamentare cosí, appena socchiudeva gli occhi.|La debolezza - bestialmente - la faceva lamentare cosí, appena socchiudeva gli occhi.
novelle04_11_pirandello_f000040|Per cui si sforzava di tenerli quanto più poteva aperti.|Per cui si sforzava di tenerli quanto più poteva aperti.
novelle04_11_pirandello_f000041|Ma che bello spettacolo, allora! Pareva una tomba, quella camera.|Ma che bello spettacolo, allora! Pareva una tomba, quella camera.
novelle04_11_pirandello_f000042|Senz’aria, senza luce, là, a mezzanino, in una delle vie più vecchie e più anguste, presso Piazza Navona.|Senzaria, senza luce, là, a mezzanino, in una delle vie più vecchie e più anguste, presso Piazza Navona.
novelle04_11_pirandello_f000043|(E dalla piazza, piena di sole nelle belle giornate, arrivavano in quella tomba gli allegri rumori della vita!) Avrebbe tanto desiderato|E dalla piazza, piena di sole nelle belle giornate, arrivavano in quella tomba gli allegri rumori della vita! Avrebbe tanto desiderato
novelle04_11_pirandello_f000044|la signora Maddalena, d’andare ad abitar lontano lontano, magari fuor di porta, non potendo dove sapeva lei.|la signora Maddalena, dandare ad abitar lontano lontano, magari fuor di porta, non potendo dove sapeva lei.
novelle04_11_pirandello_f000045|Si sarebbe contentata anche sú ai quartieri alti, magari in una stanza più piccola, ma non cosí oppressa dalle case dirimpetto.|Si sarebbe contentata anche sú ai quartieri alti, magari in una stanza più piccola, ma non cosí oppressa dalle case dirimpetto.
novelle04_11_pirandello_f000046|Lí però eran più basse le pigioni, e vicina la bottega ove Adelaide doveva recarsi ogni mattina; quando vi si recava.|Lí però eran più basse le pigioni, e vicina la bottega ove Adelaide doveva recarsi ogni mattina; quando vi si recava.
novelle04_11_pirandello_f000047|Tre lettini, in quella camera, un cassettone, un tavolino, un divanuccio e quattro sedie.|Tre lettini, in quella camera, un cassettone, un tavolino, un divanuccio e quattro sedie.
novelle04_11_pirandello_f000048|Puzzo di colla, tanfo di rinchiuso.|Puzzo di colla, tanfo di rinchiuso.
novelle04_11_pirandello_f000049|La povera Nenè non aveva più tempo, e neanche voglia, per dir la verità, di fare un po’ di pulizia.|La povera Nenè non aveva più tempo, e neanche voglia, per dir la verità, di fare un po di pulizia.
novelle04_11_pirandello_f000050|Sul cassettone, ci si poteva scrivere col dito, tanta era la polvere. Stracci e ritagli per terra.|Sul cassettone, ci si poteva scrivere col dito, tanta era la polvere. Stracci e ritagli per terra.
novelle04_11_pirandello_f000051|E lo specchio, su quel cassettone, fin dall’estate scorsa, tutto ricamato dalle mosche.|E lo specchio, su quel cassettone, fin dallestate scorsa, tutto ricamato dalle mosche.
novelle04_11_pirandello_f000052|Ma se non si curava più neanche della sua persona, quella povera figliuola… Eccola là, tutta sbracata|Ma se non si curava più neanche della sua persona, quella povera figliuola Eccola là, tutta sbracata
novelle04_11_pirandello_f000053|senza busto, in sottanina e col corpetto sbottonato, e i capelli spettinati che le cascavano da tutte le parti.|senza busto, in sottanina e col corpetto sbottonato, e i capelli spettinati che le cascavano da tutte le parti.
novelle04_11_pirandello_f000054|Ma che seno e che respiro di gioventú! S’era forse ingrassata un po’;|Ma che seno e che respiro di gioventú! Sera forse ingrassata un po;
novelle04_11_pirandello_f000055|ma era pur tanto bellina ancora! Un po’ meno, forse, della sorella maggiore|ma era pur tanto bellina ancora! Un po meno, forse, della sorella maggiore
novelle04_11_pirandello_f000056|che aveva un volto da Madonna, prima che il male glielo gonfiasse a quel modo.|che aveva un volto da Madonna, prima che il male glielo gonfiasse a quel modo.
novelle04_11_pirandello_f000057|Ma ormai Adelaide aveva trentasei anni.|Ma ormai Adelaide aveva trentasei anni.
novelle04_11_pirandello_f000058|Dieci di meno, Nenè, perché tra l’una e l’altra c’erano stati tre maschi che il buon Dio aveva voluti per sé.|Dieci di meno, Nenè, perché tra luna e laltra cerano stati tre maschi che il buon Dio aveva voluti per sé.
novelle04_11_pirandello_f000059|I maschi, che avrebbero potuto sostener la casa e formarsi facilmente uno stato, morti;|I maschi, che avrebbero potuto sostener la casa e formarsi facilmente uno stato, morti;
novelle04_11_pirandello_f000060|e quelle due povere figliuole, invece, che le avevano dato e le davano tuttora tanto pensiero, quelle sí, le erano rimaste.|e quelle due povere figliuole, invece, che le avevano dato e le davano tuttora tanto pensiero, quelle sí, le erano rimaste.
novelle04_11_pirandello_f000061|E non trovare in tanti anni da accasarsi, belline com’erano, sagge, modeste, laboriose.|E non trovare in tanti anni da accasarsi, belline comerano, sagge, modeste, laboriose.
novelle04_11_pirandello_f000062|Eppure, oh, se ne facevano, di matrimonii! Quanti sacchetti|Eppure, oh, se ne facevano, di matrimonii! Quanti sacchetti
novelle04_11_pirandello_f000063|quante scatoline ogni giorno! Ma li facevano per le altre, i sacchetti e le scatoline, le sue figliuole.|quante scatoline ogni giorno! Ma li facevano per le altre, i sacchetti e le scatoline, le sue figliuole.
novelle04_11_pirandello_f000064|Uno solo s’era fatto avanti, l’inverno scorso: un bel tipo! Vecchio impiegato in ritiro, tutto ritinto|Uno solo sera fatto avanti, linverno scorso: un bel tipo! Vecchio impiegato in ritiro, tutto ritinto
novelle04_11_pirandello_f000065|doveva aver messo da parte – chi sa come – una buona sommetta, perché prestava a usura.|doveva aver messo da parte - chi sa come - una buona sommetta, perché prestava a usura.
novelle04_11_pirandello_f000066|Nenè aveva detto di sí, solo per farle chiudere gli occhi meno disperatamente.|Nenè aveva detto di sí, solo per farle chiudere gli occhi meno disperatamente.
novelle04_11_pirandello_f000067|Ma poi s’era presto capito che tanta voglia di sposare colui non la aveva, e che invece… Ma sí|Ma poi sera presto capito che tanta voglia di sposare colui non la aveva, e che invece Ma sí
novelle04_11_pirandello_f000068|tutt’a un tratto, s’era sparsa la voce che lo avevano messo dentro per offese al buon costume.|tutta un tratto, sera sparsa la voce che lo avevano messo dentro per offese al buon costume.
novelle04_11_pirandello_f000069|Cosí vecchio, e cosí… Ma già, il mondo, tutto rivoltato! E non aveva avuto il coraggio di ripresentarsi|Cosí vecchio, e cosí Ma già, il mondo, tutto rivoltato! E non aveva avuto il coraggio di ripresentarsi
novelle04_11_pirandello_f000070|dopo tre mesi, appena uscito dal carcere?|dopo tre mesi, appena uscito dal carcere?
novelle04_11_pirandello_f000071|Prima nero come un corvo, e ora biondo come un canarino… Per poco Nenè non gli aveva fatto ruzzolar le scale.|Prima nero come un corvo, e ora biondo come un canarino Per poco Nenè non gli aveva fatto ruzzolar le scale.
novelle04_11_pirandello_f000072|Eppure ancora, laido vecchiaccio sfrontato, la seguiva e la infastidiva per via|Eppure ancora, laido vecchiaccio sfrontato, la seguiva e la infastidiva per via
novelle04_11_pirandello_f000073|quand’ella si recava a lasciare a bottega i sacchettini e le scatolette o a prender le commissioni.|quandella si recava a lasciare a bottega i sacchettini e le scatolette o a prender le commissioni.
novelle04_11_pirandello_f000074|più che per Adelaide la signora Maddalena sentiva pietà per questa più piccola.|più che per Adelaide la signora Maddalena sentiva pietà per questa più piccola.
novelle04_11_pirandello_f000075|Perché Adelaide, almeno, da ragazzina, aveva goduto, mentre Nenè era nata e cresciuta sempre in mezzo alla miseria.|Perché Adelaide, almeno, da ragazzina, aveva goduto, mentre Nenè era nata e cresciuta sempre in mezzo alla miseria.
novelle04_11_pirandello_f000076|Di tratto in tratto la signora Maddalena alzava gli occhi a un ritratto fotografico ingiallito e quasi svanito|Di tratto in tratto la signora Maddalena alzava gli occhi a un ritratto fotografico ingiallito e quasi svanito
novelle04_11_pirandello_f000077|appeso in cornice alla parete di faccia;|appeso in cornice alla parete di faccia;
novelle04_11_pirandello_f000078|e, contemplando quella figura d’uomo zazzeruto, tentennava amaramente il capo. Lo aveva sposato per forza.|e, contemplando quella figura duomo zazzeruto, tentennava amaramente il capo. Lo aveva sposato per forza.
novelle04_11_pirandello_f000079|Ai suoi tempi, quel tomo lí, era stato un famoso baritono buffo.|Ai suoi tempi, quel tomo lí, era stato un famoso baritono buffo.
novelle04_11_pirandello_f000080|Da giovane lei aveva studiato canto, perché aveva una bellissima voce di soprano sfogato.|Da giovane lei aveva studiato canto, perché aveva una bellissima voce di soprano sfogato.
novelle04_11_pirandello_f000081|Faceva all’amore, allora, con un giovanotto che forse l’avrebbe resa felice.|Faceva allamore, allora, con un giovanotto che forse lavrebbe resa felice.
novelle04_11_pirandello_f000082|Ma la madre, donna terribile, un giorno – rimedio spiccio – l’aveva schiaffeggiata pulitamente al balcone|Ma la madre, donna terribile, un giorno - rimedio spiccio - laveva schiaffeggiata pulitamente al balcone
novelle04_11_pirandello_f000083|coram populo, mentre stava in dolce corrispondenza con l’innamorato seduto sul balcone dirimpetto.|coram populo, mentre stava in dolce corrispondenza con linnamorato seduto sul balcone dirimpetto.
novelle04_11_pirandello_f000084|Aveva esordito a Palermo, prima del mille ottocento sesenta, al Carolino, e aveva fatto furore.|Aveva esordito a Palermo, prima del mille ottocento sesenta, al Carolino, e aveva fatto furore.
novelle04_11_pirandello_f000085|Eh, altro… Ma quell’uomo là con la zazzera, che cantava con lei, innamorato cotto, l’aveva chiesta subito in moglie.|Eh, altro Ma quelluomo là con la zazzera, che cantava con lei, innamorato cotto, laveva chiesta subito in moglie.
novelle04_11_pirandello_f000086|E subito, appena sposati, le aveva proibito di seguitare a cantare.|E subito, appena sposati, le aveva proibito di seguitare a cantare.
novelle04_11_pirandello_f000087|Per gelosia, pezzo d’imbecille! Sí, guadagnava tesori, lui, è vero, e la teneva come una regina|Per gelosia, pezzo dimbecille! Sí, guadagnava tesori, lui, è vero, e la teneva come una regina
novelle04_11_pirandello_f000088|ma sempre incinta, e senza casa, di città in città, con un esercito di casse e di fagotti appresso.|ma sempre incinta, e senza casa, di città in città, con un esercito di casse e di fagotti appresso.
novelle04_11_pirandello_f000089|E i denari, com’erano entrati, eran volati via.|E i denari, comerano entrati, eran volati via.
novelle04_11_pirandello_f000090|Poi lui s’era ammalato, aveva perduto la voce di baritono buffo, e buonanotte ai sonatori! Lui, morto in un ospedale;|Poi lui sera ammalato, aveva perduto la voce di baritono buffo, e buonanotte ai sonatori! Lui, morto in un ospedale;
novelle04_11_pirandello_f000091|e lei rimasta in mezzo alla strada con cinque figliuoli, tutti piccini cosí.|e lei rimasta in mezzo alla strada con cinque figliuoli, tutti piccini cosí.
novelle04_11_pirandello_f000092|Non solo il corpo, ma pure l’anima si sarebbe venduta per dar da mangiare a quei piccini. Aveva fatto di tutto; anche da serva, tre mesi;|Non solo il corpo, ma pure lanima si sarebbe venduta per dar da mangiare a quei piccini. Aveva fatto di tutto; anche da serva, tre mesi;
novelle04_11_pirandello_f000093|poi, i tre maschietti le erano morti fra gli stenti;|poi, i tre maschietti le erano morti fra gli stenti;
novelle04_11_pirandello_f000094|e quelle due femminucce se le era tirate sú, non sapeva più come neanche lei. Eccole là. — Piove.|e quelle due femminucce se le era tirate sú, non sapeva più come neanche lei. Eccole là. - Piove.
novelle04_11_pirandello_f000095|Da quindici giorni pioveva, signori miei, senza smettere un momento.|Da quindici giorni pioveva, signori miei, senza smettere un momento.
novelle04_11_pirandello_f000096|E per l’umidaccio che la acchiappava subito alle reni,|E per lumidaccio che la acchiappava subito alle reni,
novelle04_11_pirandello_f000097|Adelaide, ecco, non si poteva tenere neppure a sedere sul letto. Oh! sonavano alla porta.|Adelaide, ecco, non si poteva tenere neppure a sedere sul letto. Oh! sonavano alla porta.
novelle04_11_pirandello_f000098|E chi poteva essere con quella bella giornata?|E chi poteva essere con quella bella giornata?
novelle04_11_pirandello_f000099|La signora Elvira, che piacere!, la padrona della bottega d’Adelaide.|La signora Elvira, che piacere!, la padrona della bottega dAdelaide.
novelle04_11_pirandello_f000100|S’era incomodata a venir lei stessa a pagare fino in casa la settimana? Quanta bontà… No?|Sera incomodata a venir lei stessa a pagare fino in casa la settimana? Quanta bontà No?
novelle04_11_pirandello_f000101|— No, care mie, — prese a dire la signora Elvira|- No, care mie, - prese a dire la signora Elvira
novelle04_11_pirandello_f000102|deponendo nelle mani di Nenè l’ombrello sgocciolante e poi un fazzoletto e poi la borsetta|deponendo nelle mani di Nenè lombrello sgocciolante e poi un fazzoletto e poi la borsetta
novelle04_11_pirandello_f000103|per tirarsi sú e commiserare le sue sottane zuppe da strizzare.|per tirarsi sú e commiserare le sue sottane zuppe da strizzare.
novelle04_11_pirandello_f000104|In gioventú, una trentina d’anni fa, si doveva esser molto compiaciuta di se stessa|In gioventú, una trentina danni fa, si doveva esser molto compiaciuta di se stessa
novelle04_11_pirandello_f000105|quella signora Elvira, se con tanta ostinazione aveva voluto conservarsi tal quale|quella signora Elvira, se con tanta ostinazione aveva voluto conservarsi tal quale
novelle04_11_pirandello_f000106|coi capelli biondi d’allora e il roseo delle guance e il rosso delle labbra e quella ridicola formosità del busto e dei fianchi.|coi capelli biondi dallora e il roseo delle guance e il rosso delle labbra e quella ridicola formosità del busto e dei fianchi.
novelle04_11_pirandello_f000107|Sapendo di non poter più ingannare nessuno e neanche se stessa|Sapendo di non poter più ingannare nessuno e neanche se stessa
novelle04_11_pirandello_f000108|si ritruccava quella sua povera maschera sciupata con violento dispetto per rappresentare almeno per qualche momento|si ritruccava quella sua povera maschera sciupata con violento dispetto per rappresentare almeno per qualche momento
novelle04_11_pirandello_f000109|di sfuggita, davanti allo specchio quella lontana immagine di gioventú passata invano, ahimè.|di sfuggita, davanti allo specchio quella lontana immagine di gioventú passata invano, ahimè.
novelle04_11_pirandello_f000110|Se non che, certe volte, se ne dimenticava;|Se non che, certe volte, se ne dimenticava;
novelle04_11_pirandello_f000111|e allora il contrasto fra quella truccatura di rosea zitellina e la sguajataggine della vecchia inacidita,|e allora il contrasto fra quella truccatura di rosea zitellina e la sguajataggine della vecchia inacidita,
novelle04_11_pirandello_f000112|strideva buffissimo e sconcio. — No no, care mie, — seguitò.|strideva buffissimo e sconcio. - No no, care mie, - seguitò.
novelle04_11_pirandello_f000113|— Bontà, scusate, bontà fino a un certo punto! Se non mi sfogo, schiatto. Dov’è la tasca?|- Bontà, scusate, bontà fino a un certo punto! Se non mi sfogo, schiatto. Dovè la tasca?
novelle04_11_pirandello_f000114|Eccola qua! Leggi, leggi tu, anima mia; leggi qua! — Che cos’è?|Eccola qua! Leggi, leggi tu, anima mia; leggi qua! - Che cosè?
novelle04_11_pirandello_f000115|— domandò la signora Maddalena dalla poltrona, costernata.|- domandò la signora Maddalena dalla poltrona, costernata.
novelle04_11_pirandello_f000116|La signora Elvira porse a Nenè una lettera e rispose con le mani per aria: — Che cos’è?|La signora Elvira porse a Nenè una lettera e rispose con le mani per aria: - Che cosè?
novelle04_11_pirandello_f000117|Centoquattordici lire di ritenuta! Bisogna che mi vuoti il cuore dalla bile, o schiatto! Sono parti da fare a una come me?|Centoquattordici lire di ritenuta! Bisogna che mi vuoti il cuore dalla bile, o schiatto! Sono parti da fare a una come me?
novelle04_11_pirandello_f000118|Ma dico… Lo sa Dio quel che sto patendo per voi a bottega, per serbare il posto a Lalla|Ma dico Lo sa Dio quel che sto patendo per voi a bottega, per serbare il posto a Lalla
novelle04_11_pirandello_f000119|e tu intanto, anima mia, qua… centoquattordici lire di ritenuta? Impazzisco. — Ma che c’entro io? — fece Nenè.|e tu intanto, anima mia, qua centoquattordici lire di ritenuta? Impazzisco. - Ma che centro io? - fece Nenè.
novelle04_11_pirandello_f000120|— Che c’entri tu? — rimbeccò pronta quella. — E il lavoro chi l’ha fatto? — Non io sola. — Tu per la maggior parte;|- Che centri tu? - rimbeccò pronta quella. - E il lavoro chi lha fatto? - Non io sola. - Tu per la maggior parte;
novelle04_11_pirandello_f000121|tu che vuoi prendertene sempre più di quello che puoi fare! Ed ecco che ne viene. Hai visto?|tu che vuoi prendertene sempre più di quello che puoi fare! Ed ecco che ne viene. Hai visto?
novelle04_11_pirandello_f000122|Piombi la sera tardi a bottega, approfitti che non ho tempo di vedere e che mi fido di te… Ah, cara mia, no! Io non le pago. Centoquattordici lire?|Piombi la sera tardi a bottega, approfitti che non ho tempo di vedere e che mi fido di te Ah, cara mia, no! Io non le pago. Centoquattordici lire?
novelle04_11_pirandello_f000123|Fossi matta! Ci ho colpa anch’io, che non ho sorvegliato. Pagheremo, metà io, metà tu. — E con che pago io? — fece Nenè, quasi ridendo.|Fossi matta! Ci ho colpa anchio, che non ho sorvegliato. Pagheremo, metà io, metà tu. - E con che pago io? - fece Nenè, quasi ridendo.
novelle04_11_pirandello_f000124|— Me lo sconti col lavoro, — rispose la signora Elvira.|- Me lo sconti col lavoro, - rispose la signora Elvira.
novelle04_11_pirandello_f000125|— Oh bella, toh! Cominciando da questa settimana.|- Oh bella, toh! Cominciando da questa settimana.
novelle04_11_pirandello_f000126|— Signora Elvira… — Non sento ragioni! — Ma guardi come siamo tutt’e tre! Se ci toglie…|- Signora Elvira - Non sento ragioni! - Ma guardi come siamo tutte tre! Se ci toglie
novelle04_11_pirandello_f000127|Domani viene il padron di casa per la pigione… — E tu non gliela dare! — Come non gliela do?|Domani viene il padron di casa per la pigione - E tu non gliela dare! - Come non gliela do?
novelle04_11_pirandello_f000128|Siamo in arretrato di due mesi. Ci butta in mezzo alla strada.|Siamo in arretrato di due mesi. Ci butta in mezzo alla strada.
novelle04_11_pirandello_f000129|Creda, signora Elvira, che le vogliono fare una soperchieria, perché il lavoro… — Zitta|Creda, signora Elvira, che le vogliono fare una soperchieria, perché il lavoro - Zitta
novelle04_11_pirandello_f000130|zitta, bella mia, non mi parlare del lavoro! — la interruppe quella.|zitta, bella mia, non mi parlare del lavoro! - la interruppe quella.
novelle04_11_pirandello_f000131|— Ridammi il paracqua e ringrazia Dio, anima mia, se non ti volto le spalle, come dovrei.|- Ridammi il paracqua e ringrazia Dio, anima mia, se non ti volto le spalle, come dovrei.
novelle04_11_pirandello_f000132|Se non tutto in una volta, sconterai a poco a poco, in considerazione|Se non tutto in una volta, sconterai a poco a poco, in considerazione
novelle04_11_pirandello_f000133|bada bene! di tua sorella che mi lasciò sempre contenta e di tua madre. C’è malattie; compatisco. Ti do la metà, e basta. Statevi bene.|bada bene! di tua sorella che mi lasciò sempre contenta e di tua madre. Cè malattie; compatisco. Ti do la metà, e basta. Statevi bene.
novelle04_11_pirandello_f000134|Posò il denaro sul cassettone, e scappò via.|Posò il denaro sul cassettone, e scappò via.
novelle04_11_pirandello_f000135|Le tre donne rimasero un pezzo a guardarsi negli occhi senza fiatare.|Le tre donne rimasero un pezzo a guardarsi negli occhi senza fiatare.
novelle04_11_pirandello_f000136|La signora Maddalena e Adelaide s’erano accorte, e lei stessa, Nenè, sapeva bene|La signora Maddalena e Adelaide serano accorte, e lei stessa, Nenè, sapeva bene
novelle04_11_pirandello_f000137|che veramente la manifattura di quelle scatoline per un dolciere d’Aquila lasciava molto a desiderare.|che veramente la manifattura di quelle scatoline per un dolciere dAquila lasciava molto a desiderare.
novelle04_11_pirandello_f000138|Premeva a Nenè di raggranellare il mensile per il padrone di casa|Premeva a Nenè di raggranellare il mensile per il padrone di casa
novelle04_11_pirandello_f000139|e aveva lavorato anche di notte, con le mani stanche e gli occhi imbambolati dal sonno.|e aveva lavorato anche di notte, con le mani stanche e gli occhi imbambolati dal sonno.
novelle04_11_pirandello_f000140|Ora, con la giunta di quelle poche lire, il mensile per il padrone di casa lo metteva insieme;|Ora, con la giunta di quelle poche lire, il mensile per il padrone di casa lo metteva insieme;
novelle04_11_pirandello_f000141|ma non restava nulla per la settimana ventura.|ma non restava nulla per la settimana ventura.
novelle04_11_pirandello_f000142|Cioè, restavano i debiti coi fornitori, i quali certo, non ricevendo neppure il piccolo acconto promesso|Cioè, restavano i debiti coi fornitori, i quali certo, non ricevendo neppure il piccolo acconto promesso
novelle04_11_pirandello_f000143|non le avrebbero fatto più credito per un’altra settimana.|non le avrebbero fatto più credito per unaltra settimana.
novelle04_11_pirandello_f000144|Stimando vano ogni sfogo di parole, si stettero zitte tutt’e tre.|Stimando vano ogni sfogo di parole, si stettero zitte tutte tre.
novelle04_11_pirandello_f000145|Nello sguardo della madre però e in quello d’Adelaide parve a Nenè di scorgere come un rimprovero per quel lavoro eseguito male;|Nello sguardo della madre però e in quello dAdelaide parve a Nenè di scorgere come un rimprovero per quel lavoro eseguito male;
novelle04_11_pirandello_f000146|quel rimprovero che forse avrebbero voluto rivolgerle a tempo e che non le avevano rivolto per delicatezza|quel rimprovero che forse avrebbero voluto rivolgerle a tempo e che non le avevano rivolto per delicatezza
novelle04_11_pirandello_f000147|giacché vivevano ormai alle spalle di lei.|giacché vivevano ormai alle spalle di lei.
novelle04_11_pirandello_f000148|Parve anche a Nenè che quel poco denaro lasciato lí sul cassettone dalla padrona della bottega fosse dato come in elemosina a lei che aveva lavorato|Parve anche a Nenè che quel poco denaro lasciato lí sul cassettone dalla padrona della bottega fosse dato come in elemosina a lei che aveva lavorato
novelle04_11_pirandello_f000149|non perché lo meritasse, ma solamente per riguardo alla sorella che se ne stava a letto e alla madre che se ne stava in poltrona.|non perché lo meritasse, ma solamente per riguardo alla sorella che se ne stava a letto e alla madre che se ne stava in poltrona.
novelle04_11_pirandello_f000150|Cosí infatti aveva detto colei.|Cosí infatti aveva detto colei.
novelle04_11_pirandello_f000151|Non meritava dunque nessuna considerazione, lei come lei, pur essendo ridotta in quello stato, peggio d’una serva?|Non meritava dunque nessuna considerazione, lei come lei, pur essendo ridotta in quello stato, peggio duna serva?
novelle04_11_pirandello_f000152|E sissignori! Per disgrazia, a un certo punto, ad Adelaide scappò un sospiro in forma di domanda:|E sissignori! Per disgrazia, a un certo punto, ad Adelaide scappò un sospiro in forma di domanda:
