novelle01_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle01_09_pirandello_f000192|Cercò di salvarli almeno dal pagamento degli interessi. — E no! E perché?|Cercò di salvarli almeno dal pagamento degli interessi. - E no! E perché?
novelle01_09_pirandello_f000193|— gli diede subito su la voce Monsignor Landolina.|- gli diede subito su la voce Monsignor Landolina.
novelle01_09_pirandello_f000194|— Dio si serve di tutto, caro mio, per le sue opere di misericordia! Di’ un po’, di’ un po’, che interessi faceva tuo padre?|- Dio si serve di tutto, caro mio, per le sue opere di misericordia! Di un po, di un po, che interessi faceva tuo padre?
novelle01_09_pirandello_f000195|Eh, forti, lo so! Almeno del ventiquattro, mi par d’aver inteso. Bene;|Eh, forti, lo so! Almeno del ventiquattro, mi par daver inteso. Bene;
novelle01_09_pirandello_f000196|li tratteremo tutti con la stessa misura.|li tratteremo tutti con la stessa misura.
novelle01_09_pirandello_f000197|Pagheranno tutti il ventiquattro per cento.|Pagheranno tutti il ventiquattro per cento.
novelle01_09_pirandello_f000198|— Ma… sa, Monsignore… veramente, ecco… — balbettò don Arturo su le spine, — i miei coeredi, Monsignore|- Ma sa, Monsignore veramente, ecco - balbettò don Arturo su le spine, - i miei coeredi, Monsignore
novelle01_09_pirandello_f000199|hanno stabilito di liquidare i loro crediti con gl’interessi del cinque|hanno stabilito di liquidare i loro crediti con glinteressi del cinque
novelle01_09_pirandello_f000200|e… — Fanno bene! ah! fanno bene! — esclamò pronto e persuaso Monsignor Landolina.|e - Fanno bene! ah! fanno bene! - esclamò pronto e persuaso Monsignor Landolina.
novelle01_09_pirandello_f000201|— Loro sí, benissimo, perché questo è denaro che va a loro! Il nostro no, invece.|- Loro sí, benissimo, perché questo è denaro che va a loro! Il nostro no, invece.
novelle01_09_pirandello_f000202|Il nostro andrà ai poveri, figliuolo mio! Il caso è ben diverso, come vedi! È denaro che va ai poveri, il nostro;|Il nostro andrà ai poveri, figliuolo mio! Il caso è ben diverso, come vedi! È denaro che va ai poveri, il nostro;
novelle01_09_pirandello_f000203|non a te, non a me! Ti pare che faremmo bene noi|non a te, non a me! Ti pare che faremmo bene noi
novelle01_09_pirandello_f000204|se defraudassimo i poveri di quanto possono pretendere secondo il minimo dei patti stabiliti da tuo padre?|se defraudassimo i poveri di quanto possono pretendere secondo il minimo dei patti stabiliti da tuo padre?
novelle01_09_pirandello_f000205|Sian pur patti d’usura, li santifica adesso la carità! No no! Pagheranno|Sian pur patti dusura, li santifica adesso la carità! No no! Pagheranno
novelle01_09_pirandello_f000206|pagheranno gli interessi, altro che! gl’interessi del ventiquattro. Non vengono a te;|pagheranno gli interessi, altro che! glinteressi del ventiquattro. Non vengono a te;
novelle01_09_pirandello_f000207|non vengono a me! Denaro dei poveri, sacrosanto! Va’ pur via senza scrupoli, figliuolo mio;|non vengono a me! Denaro dei poveri, sacrosanto! Va pur via senza scrupoli, figliuolo mio;
novelle01_09_pirandello_f000208|ritorna subito a Roma ai tuoi diletti studii, e lascia fare a me, qua.|ritorna subito a Roma ai tuoi diletti studii, e lascia fare a me, qua.
novelle01_09_pirandello_f000209|Tratterò io con codesti signori.|Tratterò io con codesti signori.
novelle01_09_pirandello_f000210|Denaro dei poveri, denaro dei poveri… Dio ti benedica, figliuolo mio! Dio ti benedica! E Monsignor Landolina|Denaro dei poveri, denaro dei poveri Dio ti benedica, figliuolo mio! Dio ti benedica! E Monsignor Landolina
novelle01_09_pirandello_f000211|animato da quell’esemplare, fervidissimo zelo di carità, di cui meritamente godeva fama|animato da quellesemplare, fervidissimo zelo di carità, di cui meritamente godeva fama
novelle01_09_pirandello_f000212|arrivò fino al punto di non voler neppure riconoscere che la cambiale dei quattro poveri fratelli Morlesi che dormivano sempre|arrivò fino al punto di non voler neppure riconoscere che la cambiale dei quattro poveri fratelli Morlesi che dormivano sempre
novelle01_09_pirandello_f000213|firmata per mille, fosse in realtà di cinquecento lire;|firmata per mille, fosse in realtà di cinquecento lire;
novelle01_09_pirandello_f000214|e pretese da loro, come da tutti gli altri, gl’interessi del ventiquattro per cento anche su le cinquecento lire che non avevano mai avute.|e pretese da loro, come da tutti gli altri, glinteressi del ventiquattro per cento anche su le cinquecento lire che non avevano mai avute.
novelle01_09_pirandello_f000215|E li voleva per giunta convincere, filando tra le labbra bianche que’ suoi grumetti di biascia, che fortunati erano davvero, fortunati|E li voleva per giunta convincere, filando tra le labbra bianche que suoi grumetti di biascia, che fortunati erano davvero, fortunati
novelle01_09_pirandello_f000216|fortunati di fare, anche nolenti, un’opera di carità|fortunati di fare, anche nolenti, unopera di carità
novelle01_09_pirandello_f000217|di cui certamente il Signore avrebbe loro tenuto conto un giorno, nel mondo di là… Piangevano?|di cui certamente il Signore avrebbe loro tenuto conto un giorno, nel mondo di là Piangevano?
novelle01_09_pirandello_f000218|— Eh! Il dolore vi salva, figliuoli!|- Eh! Il dolore vi salva, figliuoli!
novelle01_10_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle01_10_pirandello_f000002|VISTO CHE NON PIOVE…|VISTO CHE NON PIOVE
novelle01_10_pirandello_f000003|(Tonache di Montelusa) Era ogni anno una sopraffazione indegna|Tonache di Montelusa Era ogni anno una sopraffazione indegna
novelle01_10_pirandello_f000004|una sconcia prepotenza di tutto il contadiname di Montelusa contro i poveri canonici della nostra gloriosa Cattedrale. La statua della SS.|una sconcia prepotenza di tutto il contadiname di Montelusa contro i poveri canonici della nostra gloriosa Cattedrale. La statua della SS.
novelle01_10_pirandello_f000005|Immacolata, custodita tutto l’anno dentro un armadio a muro nella sagrestia della chiesa di S.|Immacolata, custodita tutto lanno dentro un armadio a muro nella sagrestia della chiesa di S.
novelle01_10_pirandello_f000006|Francesco d’Assisi, il giorno otto dicembre, tutta parata d’ori e di gemme|Francesco dAssisi, il giorno otto dicembre, tutta parata dori e di gemme
novelle01_10_pirandello_f000007|col manto azzurro di seta stellato d’argento, dopo le solenni funzioni in chiesa|col manto azzurro di seta stellato dargento, dopo le solenni funzioni in chiesa
novelle01_10_pirandello_f000008|era condotta sul fercolo in processione per le erte vie di Montelusa, tra le vecchie casupole screpolate, pigiate, quasi l’una sull’altra;|era condotta sul fercolo in processione per le erte vie di Montelusa, tra le vecchie casupole screpolate, pigiate, quasi luna sullaltra;
novelle01_10_pirandello_f000009|sú, sú, fino alla Cattedrale in cima al colle;|sú, sú, fino alla Cattedrale in cima al colle;
novelle01_10_pirandello_f000010|e lí lasciata, la sera, ospite del patrono S. Gerlando. Nella Cattedrale, la SS.|e lí lasciata, la sera, ospite del patrono S. Gerlando. Nella Cattedrale, la SS.
novelle01_10_pirandello_f000011|Immacolata avrebbe dovuto rimanere dalla sera del giovedí alla mattina della domenica: due giorni e mezzo.|Immacolata avrebbe dovuto rimanere dalla sera del giovedí alla mattina della domenica: due giorni e mezzo.
novelle01_10_pirandello_f000012|Ma ormai, per consuetudine, parendo troppo breve questo tempo, si lasciava stare per quella prima domenica dopo la festa|Ma ormai, per consuetudine, parendo troppo breve questo tempo, si lasciava stare per quella prima domenica dopo la festa
novelle01_10_pirandello_f000013|e si aspettava la domenica seguente per ricondurla con una nuova e più pomposa processione alla chiesa di S. Francesco.|e si aspettava la domenica seguente per ricondurla con una nuova e più pomposa processione alla chiesa di S. Francesco.
novelle01_10_pirandello_f000014|Se non che, quasi ogni anno avveniva che il trasporto, quella seconda domenica|Se non che, quasi ogni anno avveniva che il trasporto, quella seconda domenica
novelle01_10_pirandello_f000015|non si potesse fare per il cattivo tempo e si dovesse rimandare a un’altra domenica;|non si potesse fare per il cattivo tempo e si dovesse rimandare a unaltra domenica;
novelle01_10_pirandello_f000016|e, di domenica in domenica, talvolta per più mesi di seguito.|e, di domenica in domenica, talvolta per più mesi di seguito.
novelle01_10_pirandello_f000017|Ora, questo prolungamento d’ospitalità, per se stesso, non sarebbe stato niente, se la SS.|Ora, questo prolungamento dospitalità, per se stesso, non sarebbe stato niente, se la SS.
novelle01_10_pirandello_f000018|Immacolata non avesse goduto per antichissimo privilegio d’una prebenda durante tutto il tempo della sua permanenza alla Cattedrale.|Immacolata non avesse goduto per antichissimo privilegio duna prebenda durante tutto il tempo della sua permanenza alla Cattedrale.
novelle01_10_pirandello_f000019|Per tutti i giorni che la SS.|Per tutti i giorni che la SS.
novelle01_10_pirandello_f000020|Immacolata vi stava, era come se nel Capitolo ci fosse un canonico in più: tirava, su le esequie e su tutto, proprio quanto un canonico;|Immacolata vi stava, era come se nel Capitolo ci fosse un canonico in più: tirava, su le esequie e su tutto, proprio quanto un canonico;
novelle01_10_pirandello_f000021|e i deputati della Congregazione sorvegliavano con tanto d’occhi perché nulla Le fosse detratto di quanto Le spettava|e i deputati della Congregazione sorvegliavano con tanto docchi perché nulla Le fosse detratto di quanto Le spettava
novelle01_10_pirandello_f000022|affinché più splendida, anche coi frutti di quella prebenda, potesse ogni anno riuscire la festa in Suo onore.|affinché più splendida, anche coi frutti di quella prebenda, potesse ogni anno riuscire la festa in Suo onore.
novelle01_10_pirandello_f000023|Questo, oltre a tutte le altre spese che gravavano sul Capitolo per quella permanenza;|Questo, oltre a tutte le altre spese che gravavano sul Capitolo per quella permanenza;
novelle01_10_pirandello_f000024|spese e fatiche: cioè, funzioni ogni giorno, ogni giorno predica, e spari di mortaretti e di razzi e|spese e fatiche: cioè, funzioni ogni giorno, ogni giorno predica, e spari di mortaretti e di razzi e
novelle01_10_pirandello_f000025|anche per il povero sagrestano, lunghe scampanate tutte le mattine e tutte le sere. Forse, per amore della SS.|anche per il povero sagrestano, lunghe scampanate tutte le mattine e tutte le sere. Forse, per amore della SS.
novelle01_10_pirandello_f000026|Vergine, i canonici della Cattedrale avrebbero sopportato in pace e sottrazione e spese e fatiche|Vergine, i canonici della Cattedrale avrebbero sopportato in pace e sottrazione e spese e fatiche
novelle01_10_pirandello_f000027|se nel contadiname di Montelusa non si fosse radicata la credenza che la SS.|se nel contadiname di Montelusa non si fosse radicata la credenza che la SS.
novelle01_10_pirandello_f000028|Immacolata volesse rimanere nella Cattedrale uno e due mesi a loro marcio dispetto;|Immacolata volesse rimanere nella Cattedrale uno e due mesi a loro marcio dispetto;
novelle01_10_pirandello_f000029|e che essi ogni anno pregassero a mani giunte il cielo che non piovesse almeno la domenica che si doveva fare il trasporto.|e che essi ogni anno pregassero a mani giunte il cielo che non piovesse almeno la domenica che si doveva fare il trasporto.
novelle01_10_pirandello_f000030|Giusto in quel tempo accadeva che i contadini per i loro seminati non fossero mai paghi dell’acqua che il cielo mandava;|Giusto in quel tempo accadeva che i contadini per i loro seminati non fossero mai paghi dellacqua che il cielo mandava;
novelle01_10_pirandello_f000031|e se davvero qualche anno non pioveva, ecco che la colpa era dei canonici della Cattedrale|e se davvero qualche anno non pioveva, ecco che la colpa era dei canonici della Cattedrale
novelle01_10_pirandello_f000032|a cui non pareva l’ora di levarsi d’addosso la SS. Immacolata.|a cui non pareva lora di levarsi daddosso la SS. Immacolata.
novelle01_10_pirandello_f000033|Ebbene, a lungo andare e a furia di sentirselo ripetere, i canonici della Cattedrale in verità s’erano presi a dispetto|Ebbene, a lungo andare e a furia di sentirselo ripetere, i canonici della Cattedrale in verità serano presi a dispetto
novelle01_10_pirandello_f000034|non propriamente la Vergine, ma quegli zotici villanacci|non propriamente la Vergine, ma quegli zotici villanacci
novelle01_10_pirandello_f000035|e più quei mezzi signori della Congregazione che|e più quei mezzi signori della Congregazione che
novelle01_10_pirandello_f000036|non contenti di tener desta nell’animo dei contadini quella sconcia credenza del loro dispetto per la Vergine|non contenti di tener desta nellanimo dei contadini quella sconcia credenza del loro dispetto per la Vergine
novelle01_10_pirandello_f000037|spingevano la tracotanza fino a spedirne tre o quattro ogni sabato|spingevano la tracotanza fino a spedirne tre o quattro ogni sabato
novelle01_10_pirandello_f000038|sul far della sera, tra i più sfrontati, su alla piazza innanzi alla Cattedrale|sul far della sera, tra i più sfrontati, su alla piazza innanzi alla Cattedrale
novelle01_10_pirandello_f000039|con l’incarico di mettersi a passeggiare con le mani dietro la schiena e il naso all’aria|con lincarico di mettersi a passeggiare con le mani dietro la schiena e il naso allaria
novelle01_10_pirandello_f000040|in attesa che uno del Capitolo uscisse dalla chiesa, per domandargli con un riso scemo su le labbra:|in attesa che uno del Capitolo uscisse dalla chiesa, per domandargli con un riso scemo su le labbra:
novelle01_10_pirandello_f000041|— Scusi, signor Canonico, che prevede? pioverà o non pioverà domani?|- Scusi, signor Canonico, che prevede? pioverà o non pioverà domani?
novelle01_10_pirandello_f000042|Era, come si vede, anche un’intollerabile irriverenza.|Era, come si vede, anche unintollerabile irriverenza.
novelle01_10_pirandello_f000043|Monsignor Partanna avrebbe dovuto farla cessare a ogni costo.|Monsignor Partanna avrebbe dovuto farla cessare a ogni costo.
novelle01_10_pirandello_f000044|Tanto più ch’era notorio a tutti che quei fratelloni della Congregazione|Tanto più chera notorio a tutti che quei fratelloni della Congregazione
novelle01_10_pirandello_f000045|nella frenesia di far denari comunque, arrivavano fino a speculare indegnamente su la Madonna|nella frenesia di far denari comunque, arrivavano fino a speculare indegnamente su la Madonna
novelle01_10_pirandello_f000046|mettendo anche in pegno alla banca cattolica di San Gaetano gli ori|mettendo anche in pegno alla banca cattolica di San Gaetano gli ori
novelle01_10_pirandello_f000047|le gemme e finanche il manto stellato, che la Madonna aveva ricevuto in dono dai fedeli divoti.|le gemme e finanche il manto stellato, che la Madonna aveva ricevuto in dono dai fedeli divoti.
novelle01_10_pirandello_f000048|Monsignor Vescovo avrebbe dovuto ordinare che il ritorno della SS.|Monsignor Vescovo avrebbe dovuto ordinare che il ritorno della SS.
novelle01_10_pirandello_f000049|Immacolata alla chiesa di San Francesco non andasse mai oltre la seconda domenica dopo la festa|Immacolata alla chiesa di San Francesco non andasse mai oltre la seconda domenica dopo la festa
novelle01_10_pirandello_f000050|comunque fosse il tempo, piovesse o non piovesse.|comunque fosse il tempo, piovesse o non piovesse.
novelle01_10_pirandello_f000051|Tanto, non c’era pericolo che si bagnasse sotto il magnifico baldacchino sorretto a turno dai seminaristi di più robusta complessione.|Tanto, non cera pericolo che si bagnasse sotto il magnifico baldacchino sorretto a turno dai seminaristi di più robusta complessione.
novelle01_10_pirandello_f000052|Erano invece le donne dei contadini, le femmine dei popolo o – come ripetevano i reverendi canonici del Capitolo – le sgualdrinelle|Erano invece le donne dei contadini, le femmine dei popolo o - come ripetevano i reverendi canonici del Capitolo - le sgualdrinelle
novelle01_10_pirandello_f000053|le sgualdrinelle, che avevano paura di bagnarsi;|le sgualdrinelle, che avevano paura di bagnarsi;
novelle01_10_pirandello_f000054|e dicevano la Vergine! Non volevano sciuparsi gli abiti di seta|e dicevano la Vergine! Non volevano sciuparsi gli abiti di seta
novelle01_10_pirandello_f000055|con cui si paravano per quella processione dando uno spettacolo di sacrilega vanità atteggiate tutte come la SS.|con cui si paravano per quella processione dando uno spettacolo di sacrilega vanità atteggiate tutte come la SS.
novelle01_10_pirandello_f000056|Immacolata, con le mani un po’ levate e aperte innanzi al seno|Immacolata, con le mani un po levate e aperte innanzi al seno
novelle01_10_pirandello_f000057|piene d’anelli in tutte le dita, con lo scialle di seta appuntato con gli spilli alle spalle|piene danelli in tutte le dita, con lo scialle di seta appuntato con gli spilli alle spalle
novelle01_10_pirandello_f000058|gli occhi volti al cielo, e tutti i pendagli e tutti i lagrimoni degli orecchini e delle spille e dei braccialetti, ciondolanti a ogni passo.|gli occhi volti al cielo, e tutti i pendagli e tutti i lagrimoni degli orecchini e delle spille e dei braccialetti, ciondolanti a ogni passo.
novelle01_10_pirandello_f000059|Ma Monsignor Vescovo non se ne voleva dar per inteso.|Ma Monsignor Vescovo non se ne voleva dar per inteso.
novelle01_10_pirandello_f000060|Forse, ora ch’era vecchio e cadente, aveva paura di bagnarsi anche lui e di prendere un malanno|Forse, ora chera vecchio e cadente, aveva paura di bagnarsi anche lui e di prendere un malanno
novelle01_10_pirandello_f000061|seguendo a capo scoperto il fercolo, sotto la pioggia;|seguendo a capo scoperto il fercolo, sotto la pioggia;
novelle01_10_pirandello_f000062|e poco gl’importava che il povero vicario capitolare, Monsignor Lentini, fosse ridotto, quell’anno, per le tante prediche|e poco glimportava che il povero vicario capitolare, Monsignor Lentini, fosse ridotto, quellanno, per le tante prediche
novelle01_10_pirandello_f000063|una al giorno, sempre su lo stesso argomento, in uno stato da far compassione finanche alle panche della chiesa.|una al giorno, sempre su lo stesso argomento, in uno stato da far compassione finanche alle panche della chiesa.
novelle01_10_pirandello_f000064|Erano già undici domeniche, undici, dall’otto dicembre, che il pover’uomo, levando il capo dal guanciale|Erano già undici domeniche, undici, dallotto dicembre, che il poveruomo, levando il capo dal guanciale
novelle01_10_pirandello_f000065|chiedeva con voce lamentosa alla Piconella, sua vecchia casiera, la quale ogni mattina veniva a recargli a letto il caffè: — Piove?|chiedeva con voce lamentosa alla Piconella, sua vecchia casiera, la quale ogni mattina veniva a recargli a letto il caffè: - Piove?
novelle01_10_pirandello_f000066|E la Piconella non sapeva più come rispondergli.|E la Piconella non sapeva più come rispondergli.
novelle01_10_pirandello_f000067|Perché pareva veramente che il tempo si fosse divertito a straziare quel brav’uomo con una incredibile raffinatezza di crudeltà.|Perché pareva veramente che il tempo si fosse divertito a straziare quel bravuomo con una incredibile raffinatezza di crudeltà.
novelle01_10_pirandello_f000068|Qualche domenica era aggiornato sereno|Qualche domenica era aggiornato sereno
novelle01_10_pirandello_f000069|e allora la Piconella era corsa tutta esultante a darne l’annunzio al suo Monsignor Vicario: — Il sole|e allora la Piconella era corsa tutta esultante a darne lannunzio al suo Monsignor Vicario: - Il sole
novelle01_10_pirandello_f000070|il sole! Monsignor Vicario, il sole! E il sagrestano della Cattedrale dàgli a sonare a festa le campane|il sole! Monsignor Vicario, il sole! E il sagrestano della Cattedrale dàgli a sonare a festa le campane
novelle01_10_pirandello_f000071|din don dan, din don dan, ché certo la SS.|din don dan, din don dan, ché certo la SS.
novelle01_10_pirandello_f000072|Immacolata quella mattina, prima di mezzogiorno, se ne sarebbe andata via.|Immacolata quella mattina, prima di mezzogiorno, se ne sarebbe andata via.
novelle01_10_pirandello_f000073|Se non che, quando già alla piazza della Cattedrale era cominciata ad affluir la gente per la processione e s’era finanche aperta la porta di ferro su la scalinata presso il seminario, donde la SS.|Se non che, quando già alla piazza della Cattedrale era cominciata ad affluir la gente per la processione e sera finanche aperta la porta di ferro su la scalinata presso il seminario, donde la SS.
novelle01_10_pirandello_f000074|Vergine soleva uscire ogni anno, e dal seminario erano arrivati a due a due in lungo ordine i seminaristi parati coi camici trapunti|Vergine soleva uscire ogni anno, e dal seminario erano arrivati a due a due in lungo ordine i seminaristi parati coi camici trapunti
novelle01_10_pirandello_f000075|e tutt’in giro alla piazza erano stati disposti i mortaretti|e tuttin giro alla piazza erano stati disposti i mortaretti
novelle01_10_pirandello_f000076|ecco sopravvenire in gran furia dal mare fra lampi e tuoni una nuova burrasca.|ecco sopravvenire in gran furia dal mare fra lampi e tuoni una nuova burrasca.
novelle01_10_pirandello_f000077|Il sagrestano, dàgli di nuovo a sonar tutte le campane per scongiurarla, sul fermento della folla che s’era messa intanto a protestare|Il sagrestano, dàgli di nuovo a sonar tutte le campane per scongiurarla, sul fermento della folla che sera messa intanto a protestare
novelle01_10_pirandello_f000078|indignata perché sotto quella incombente minaccia del tempo i canonici volessero mandar via a precipizio la Madonna.|indignata perché sotto quella incombente minaccia del tempo i canonici volessero mandar via a precipizio la Madonna.
novelle01_10_pirandello_f000079|E fischi e urli e invettive sotto il palazzo vescovile, finché Monsignor Vescovo, per rimettere la calma|E fischi e urli e invettive sotto il palazzo vescovile, finché Monsignor Vescovo, per rimettere la calma
novelle01_10_pirandello_f000080|non aveva fatto annunziare da uno de’ suoi segretarii che la processione era rimandata alla domenica seguente, tempo permettendo.|non aveva fatto annunziare da uno de suoi segretarii che la processione era rimandata alla domenica seguente, tempo permettendo.
novelle01_10_pirandello_f000081|Per ben cinque domeniche su undici s’era ripetuta questa scena.|Per ben cinque domeniche su undici sera ripetuta questa scena.
novelle01_10_pirandello_f000082|Quell’undicesima domenica, appena la piazza fu sgombra|Quellundicesima domenica, appena la piazza fu sgombra
novelle01_10_pirandello_f000083|tutti i canonici del Capitolo irruppero furenti nella casa del vicario capitolare, Monsignor Lentini.|tutti i canonici del Capitolo irruppero furenti nella casa del vicario capitolare, Monsignor Lentini.
novelle01_10_pirandello_f000084|A ogni costo, a ogni costo bisognava trovare un rimedio contro quella soperchieria brutale!|A ogni costo, a ogni costo bisognava trovare un rimedio contro quella soperchieria brutale!
novelle01_10_pirandello_f000085|Il povero vicario capitolare si reggeva la testa con le mani e guardava tutti in giro come se fosse intronato.|Il povero vicario capitolare si reggeva la testa con le mani e guardava tutti in giro come se fosse intronato.
novelle01_10_pirandello_f000086|S’erano avventati contro lui, più che contro gli altri, i fischi, gli urli, le minacce della folla.|Serano avventati contro lui, più che contro gli altri, i fischi, gli urli, le minacce della folla.
novelle01_10_pirandello_f000087|Ma non era intronato per questo il povero vicario capitolare.|Ma non era intronato per questo il povero vicario capitolare.
novelle01_10_pirandello_f000088|Dopo undici settimane, un’altra settimana di prediche su la SS.|Dopo undici settimane, unaltra settimana di prediche su la SS.
novelle01_10_pirandello_f000089|Immacolata! In quel momento il pover’uomo non poteva pensare ad altro, e a questo pensiero, si sentiva proprio levar di cervello.|Immacolata! In quel momento il poveruomo non poteva pensare ad altro, e a questo pensiero, si sentiva proprio levar di cervello.
novelle01_10_pirandello_f000090|Il rimedio lo trovò Monsignor Landolina, il rettore terribile del Collegio degli Oblati.|Il rimedio lo trovò Monsignor Landolina, il rettore terribile del Collegio degli Oblati.
novelle01_10_pirandello_f000091|Bastò che egli proferisse un nome, perché d’improvviso si sedasse l’agitazione di tutti quegli animi.|Bastò che egli proferisse un nome, perché dimprovviso si sedasse lagitazione di tutti quegli animi.
novelle01_10_pirandello_f000092|— Il Mèola! Qua ci vuole il Mèola! Amici miei, bisogna ricorrere al Mèola! Marco Mèola, il feroce tribuno anticlericale|- Il Mèola! Qua ci vuole il Mèola! Amici miei, bisogna ricorrere al Mèola! Marco Mèola, il feroce tribuno anticlericale
novelle01_10_pirandello_f000093|che quattr’anni addietro aveva giurato di salvar Montelusa da una temuta invasione di padri Liguorini, aveva ormai perduto ogni popolarità.|che quattranni addietro aveva giurato di salvar Montelusa da una temuta invasione di padri Liguorini, aveva ormai perduto ogni popolarità.
novelle01_10_pirandello_f000094|Perché, pur essendo vero da una parte che il giuramento era stato mantenuto|Perché, pur essendo vero da una parte che il giuramento era stato mantenuto
novelle01_10_pirandello_f000095|non era men vero dall’altra che i mezzi adoperati e le arti che aveva dovuto usare per mantenerlo|non era men vero dallaltra che i mezzi adoperati e le arti che aveva dovuto usare per mantenerlo
novelle01_10_pirandello_f000096|e poi quel ratto, e poi la ricchezza che glien’era derivata|e poi quel ratto, e poi la ricchezza che glienera derivata
novelle01_10_pirandello_f000097|non erano valsi a dar credito alla dimostrazione ch’egli voleva fare, che il suo, cioè, era stato un sacrifizio eroico.|non erano valsi a dar credito alla dimostrazione chegli voleva fare, che il suo, cioè, era stato un sacrifizio eroico.
novelle01_10_pirandello_f000098|Se la nipote di Monsignor Partanna, infatti, la educanda rapita, era brutta e gobba|Se la nipote di Monsignor Partanna, infatti, la educanda rapita, era brutta e gobba
novelle01_10_pirandello_f000099|belli e ballanti e sonanti erano i denari della dote che il Vescovo era stato costretto a dargli;|belli e ballanti e sonanti erano i denari della dote che il Vescovo era stato costretto a dargli;
novelle01_10_pirandello_f000100|e, in fondo, i pezzi grossi del clero montelusano|e, in fondo, i pezzi grossi del clero montelusano
novelle01_10_pirandello_f000101|ai quali non era mai andata a sangue quella promessa del loro Vescovo di far tornare i padri Liguorini|ai quali non era mai andata a sangue quella promessa del loro Vescovo di far tornare i padri Liguorini
novelle01_10_pirandello_f000102|se non amici apertamente, avevano di nascosto, anche dopo quella scappata|se non amici apertamente, avevano di nascosto, anche dopo quella scappata
novelle01_10_pirandello_f000103|anzi appunto per quella scappata, seguitato a veder di buon occhio Marco Mèola.|anzi appunto per quella scappata, seguitato a veder di buon occhio Marco Mèola.
novelle01_10_pirandello_f000104|Tuttavia, ora, a costui doveva senza dubbio piacere che, senza rischio di guastarsi coi segreti amici|Tuttavia, ora, a costui doveva senza dubbio piacere che, senza rischio di guastarsi coi segreti amici
novelle01_10_pirandello_f000105|gli si offrisse un’occasione per riconquistar la stima degli antichi compagni, il prestigio perduto di tribuno anticlericale.|gli si offrisse unoccasione per riconquistar la stima degli antichi compagni, il prestigio perduto di tribuno anticlericale.
novelle01_10_pirandello_f000106|Orbene, bisognava mandar furtivamente al Mèola due fidati amici a proporgli a nome dell’intero Capitolo di tenere|Orbene, bisognava mandar furtivamente al Mèola due fidati amici a proporgli a nome dellintero Capitolo di tenere
novelle01_10_pirandello_f000107|per la ventura domenica una conferenza contro le feste religiose in genere|per la ventura domenica una conferenza contro le feste religiose in genere
novelle01_10_pirandello_f000108|contro le processioni sacre in ispecie, togliendo a pretesto i deplorati disordini delle scorse domeniche|contro le processioni sacre in ispecie, togliendo a pretesto i deplorati disordini delle scorse domeniche
novelle01_10_pirandello_f000109|quegli urli, quei fischi, quelle minacce del popolo per impedire il trasporto della SS.|quegli urli, quei fischi, quelle minacce del popolo per impedire il trasporto della SS.
novelle01_10_pirandello_f000110|Immacolata dalla Cattedrale alla chiesa di S. Francesco.|Immacolata dalla Cattedrale alla chiesa di S. Francesco.
novelle01_10_pirandello_f000111|Sparso per tutto il paese con molto rumore l’annunzio di quella conferenza|Sparso per tutto il paese con molto rumore lannunzio di quella conferenza
novelle01_10_pirandello_f000112|si sarebbe facilmente indotto il Vescovo a pubblicare un’indignata protesta contro la patente violazione che della libertà del culto avevano in animo di tentare i liberali di Montelusa|si sarebbe facilmente indotto il Vescovo a pubblicare unindignata protesta contro la patente violazione che della libertà del culto avevano in animo di tentare i liberali di Montelusa
novelle01_10_pirandello_f000113|nemici della fede, e un invito sacro a tutti i fedeli della diocesi perché la ventura domenica|nemici della fede, e un invito sacro a tutti i fedeli della diocesi perché la ventura domenica
novelle01_10_pirandello_f000114|con qualunque tempo, piovesse o non piovesse|con qualunque tempo, piovesse o non piovesse
novelle01_10_pirandello_f000115|si raccogliessero nella piazza della Cattedrale a difendere da ogni possibile ingiuria la venerata immagine della SS. Immacolata.|si raccogliessero nella piazza della Cattedrale a difendere da ogni possibile ingiuria la venerata immagine della SS. Immacolata.
novelle01_10_pirandello_f000116|Questa proposta di Monsignor Landolina fu accolta e approvata unanimemente dai canonici del Capitolo.|Questa proposta di Monsignor Landolina fu accolta e approvata unanimemente dai canonici del Capitolo.
novelle01_10_pirandello_f000117|Solo quel sant’uomo del vicario, Monsignor Lentini|Solo quel santuomo del vicario, Monsignor Lentini
novelle01_10_pirandello_f000118|osò invitare i colleghi a considerare se non fosse imprudente sollevar disordini anche dall’altra parte, andare a stuzzicar quel vespajo.|osò invitare i colleghi a considerare se non fosse imprudente sollevar disordini anche dallaltra parte, andare a stuzzicar quel vespajo.
novelle01_10_pirandello_f000119|Ma, suggeritagli l’idea che da quella conferenza del Mèola avrebbe tratto argomento di predica per la settimana ventura contro l’intolleranza|Ma, suggeritagli lidea che da quella conferenza del Mèola avrebbe tratto argomento di predica per la settimana ventura contro lintolleranza
novelle01_10_pirandello_f000120|che voleva impedire ai fedeli di manifestare la propria divozione alla Vergine|che voleva impedire ai fedeli di manifestare la propria divozione alla Vergine
novelle01_10_pirandello_f000121|con parecchi: — «Capisco, ma… capisco, ma…» — alla fine si arrese.|con parecchi: - Capisco, ma capisco, ma - alla fine si arrese.
