T60_WB,C50_WB,file
11.80287,0.15328555,"datasets/clean/book_03046_chp_0002_reader_10193_12.wav"
17.88568,0.1620446,"datasets/clean/book_03046_chp_0002_reader_10193_13.wav"
12.567448,0.15683657,"datasets/clean/book_03046_chp_0002_reader_10193_14.wav"
14.498312,0.15770744,"datasets/clean/book_03046_chp_0002_reader_10193_15.wav"
14.375929,0.15858416,"datasets/clean/book_03046_chp_0002_reader_10193_16.wav"
13.598869,0.15098985,"datasets/clean/book_03046_chp_0002_reader_10193_17.wav"
14.712938,0.15997377,"datasets/clean/book_03046_chp_0002_reader_10193_18.wav"
14.796341,0.15627424,"datasets/clean/book_03046_chp_0002_reader_10193_19.wav"
11.610594,0.15557654,"datasets/clean/book_03046_chp_0002_reader_10193_2.wav"
16.458797,0.15825425,"datasets/clean/book_03046_chp_0002_reader_10193_20.wav"
15.304105,0.1580867,"datasets/clean/book_03046_chp_0002_reader_10193_21.wav"
17.191376,0.15512297,"datasets/clean/book_03046_chp_0002_reader_10193_22.wav"
12.303253,0.1535153,"datasets/clean/book_03046_chp_0002_reader_10193_3.wav"
14.824516,0.15562506,"datasets/clean/book_03046_chp_0002_reader_10193_4.wav"
12.192032,0.15596865,"datasets/clean/book_03046_chp_0002_reader_10193_5.wav"
10.443559,0.1536055,"datasets/clean/book_03046_chp_0002_reader_10193_6.wav"
14.054989,0.15525292,"datasets/clean/book_03046_chp_0002_reader_10193_7.wav"
16.001497,0.15776186,"datasets/clean/book_03046_chp_0002_reader_10193_8.wav"
14.126183,0.15530969,"datasets/clean/book_03046_chp_0002_reader_10193_9.wav"
8.514215,0.15377729,"datasets/clean/book_03046_chp_0011_reader_00846_0.wav"
13.9354725,0.15743236,"datasets/clean/book_03046_chp_0011_reader_00846_1.wav"
13.862804,0.15503676,"datasets/clean/book_03046_chp_0011_reader_00846_10.wav"
9.557417,0.15659122,"datasets/clean/book_03046_chp_0011_reader_00846_11.wav"
10.763821,0.1536115,"datasets/clean/book_03046_chp_0011_reader_00846_12.wav"
11.623446,0.15665002,"datasets/clean/book_03046_chp_0011_reader_00846_13.wav"
14.277947,0.15559445,"datasets/clean/book_03046_chp_0011_reader_00846_14.wav"
14.888503,0.15432929,"datasets/clean/book_03046_chp_0011_reader_00846_15.wav"
12.240038,0.15427387,"datasets/clean/book_03046_chp_0011_reader_00846_16.wav"
14.47813,0.15098213,"datasets/clean/book_03046_chp_0011_reader_00846_17.wav"
11.492619,0.15729657,"datasets/clean/book_03046_chp_0011_reader_00846_18.wav"
13.007123,0.1578889,"datasets/clean/book_03046_chp_0011_reader_00846_19.wav"
10.438768,0.15143983,"datasets/clean/book_03046_chp_0011_reader_00846_2.wav"
11.238293,0.1565256,"datasets/clean/book_03046_chp_0011_reader_00846_20.wav"
12.74535,0.15385865,"datasets/clean/book_03046_chp_0011_reader_00846_21.wav"
13.179482,0.15931644,"datasets/clean/book_03046_chp_0011_reader_00846_22.wav"
11.626186,0.14839526,"datasets/clean/book_03046_chp_0011_reader_00846_23.wav"
12.807677,0.14978619,"datasets/clean/book_03046_chp_0011_reader_00846_24.wav"
10.211282,0.15278958,"datasets/clean/book_03046_chp_0011_reader_00846_25.wav"
14.689556,0.15630756,"datasets/clean/book_03046_chp_0011_reader_00846_26.wav"
11.730421,0.1500321,"datasets/clean/book_03046_chp_0011_reader_00846_27.wav"
14.664676,0.15548696,"datasets/clean/book_03046_chp_0011_reader_00846_28.wav"
10.139909,0.15268986,"datasets/clean/book_03046_chp_0011_reader_00846_29.wav"
11.61915,0.15317768,"datasets/clean/book_03046_chp_0011_reader_00846_3.wav"
10.546111,0.15140101,"datasets/clean/book_03046_chp_0011_reader_00846_30.wav"
15.058762,0.15243007,"datasets/clean/book_03046_chp_0011_reader_00846_31.wav"
8.346324,0.15410821,"datasets/clean/book_03046_chp_0011_reader_00846_32.wav"
11.515956,0.14804973,"datasets/clean/book_03046_chp_0011_reader_00846_33.wav"
13.735552,0.15400277,"datasets/clean/book_03046_chp_0011_reader_00846_34.wav"
12.133002,0.15183066,"datasets/clean/book_03046_chp_0011_reader_00846_35.wav"
11.589466,0.14866304,"datasets/clean/book_03046_chp_0011_reader_00846_36.wav"
12.307632,0.14877675,"datasets/clean/book_03046_chp_0011_reader_00846_37.wav"
13.384087,0.15001108,"datasets/clean/book_03046_chp_0011_reader_00846_38.wav"
9.297851,0.15749551,"datasets/clean/book_03046_chp_0011_reader_00846_39.wav"
12.5506525,0.15414093,"datasets/clean/book_03046_chp_0011_reader_00846_4.wav"
9.522766,0.15514913,"datasets/clean/book_03046_chp_0011_reader_00846_5.wav"
7.44067,0.15621051,"datasets/clean/book_03046_chp_0011_reader_00846_6.wav"
12.340359,0.15506434,"datasets/clean/book_03046_chp_0011_reader_00846_7.wav"
13.699869,0.15288587,"datasets/clean/book_03046_chp_0011_reader_00846_8.wav"
8.54446,0.1579317,"datasets/clean/book_03046_chp_0011_reader_00846_9.wav"
15.476409,0.1544124,"datasets/clean/book_03046_chp_0013_reader_09025_0.wav"
12.930443,0.15635274,"datasets/clean/book_03046_chp_0013_reader_09025_1.wav"
14.263527,0.15956242,"datasets/clean/book_03046_chp_0013_reader_09025_10.wav"
15.826953,0.15524386,"datasets/clean/book_03046_chp_0013_reader_09025_11.wav"
14.859951,0.15141352,"datasets/clean/book_03046_chp_0013_reader_09025_12.wav"
13.225571,0.15474759,"datasets/clean/book_03046_chp_0013_reader_09025_13.wav"
15.243577,0.15537538,"datasets/clean/book_03046_chp_0013_reader_09025_14.wav"
14.907257,0.15754034,"datasets/clean/book_03046_chp_0013_reader_09025_15.wav"
17.466103,0.1618955,"datasets/clean/book_03046_chp_0013_reader_09025_16.wav"
14.876257,0.15697767,"datasets/clean/book_03046_chp_0013_reader_09025_17.wav"
14.516373,0.15735938,"datasets/clean/book_03046_chp_0013_reader_09025_18.wav"
13.655779,0.15854266,"datasets/clean/book_03046_chp_0013_reader_09025_19.wav"
14.077812,0.15676813,"datasets/clean/book_03046_chp_0013_reader_09025_2.wav"
11.198862,0.15294145,"datasets/clean/book_03046_chp_0013_reader_09025_20.wav"
12.120252,0.15669738,"datasets/clean/book_03046_chp_0013_reader_09025_21.wav"
8.897647,0.15500894,"datasets/clean/book_03046_chp_0013_reader_09025_22.wav"
14.468516,0.16054334,"datasets/clean/book_03046_chp_0013_reader_09025_23.wav"
10.124994,0.15764074,"datasets/clean/book_03046_chp_0013_reader_09025_24.wav"
12.45519,0.15723683,"datasets/clean/book_03046_chp_0013_reader_09025_25.wav"
12.739201,0.15647177,"datasets/clean/book_03046_chp_0013_reader_09025_26.wav"
11.3090105,0.15476723,"datasets/clean/book_03046_chp_0013_reader_09025_27.wav"
10.114647,0.15007098,"datasets/clean/book_03046_chp_0013_reader_09025_28.wav"
13.5499,0.15602314,"datasets/clean/book_03046_chp_0013_reader_09025_29.wav"
12.691096,0.15378092,"datasets/clean/book_03046_chp_0013_reader_09025_3.wav"
15.183166,0.15477596,"datasets/clean/book_03046_chp_0013_reader_09025_30.wav"
11.781409,0.15405299,"datasets/clean/book_03046_chp_0013_reader_09025_31.wav"
12.780155,0.15646501,"datasets/clean/book_03046_chp_0013_reader_09025_32.wav"
13.264181,0.15430936,"datasets/clean/book_03046_chp_0013_reader_09025_33.wav"
14.282044,0.15456277,"datasets/clean/book_03046_chp_0013_reader_09025_34.wav"
14.637548,0.15717171,"datasets/clean/book_03046_chp_0013_reader_09025_35.wav"
14.139787,0.15397997,"datasets/clean/book_03046_chp_0013_reader_09025_36.wav"
15.788072,0.15404014,"datasets/clean/book_03046_chp_0013_reader_09025_37.wav"
14.392163,0.15629993,"datasets/clean/book_03046_chp_0013_reader_09025_38.wav"
15.271923,0.16110225,"datasets/clean/book_03046_chp_0013_reader_09025_39.wav"
13.774733,0.15283336,"datasets/clean/book_03046_chp_0013_reader_09025_4.wav"
14.709311,0.15721436,"datasets/clean/book_03046_chp_0013_reader_09025_40.wav"
11.504913,0.15872149,"datasets/clean/book_03046_chp_0013_reader_09025_41.wav"
14.483187,0.15580146,"datasets/clean/book_03046_chp_0013_reader_09025_42.wav"
14.07219,0.15653546,"datasets/clean/book_03046_chp_0013_reader_09025_43.wav"
10.385937,0.1546971,"datasets/clean/book_03046_chp_0013_reader_09025_44.wav"
10.859325,0.15944411,"datasets/clean/book_03046_chp_0013_reader_09025_45.wav"
11.067032,0.15426564,"datasets/clean/book_03046_chp_0013_reader_09025_46.wav"
14.33988,0.15468854,"datasets/clean/book_03046_chp_0013_reader_09025_47.wav"
11.560429,0.1546747,"datasets/clean/book_03046_chp_0013_reader_09025_5.wav"
15.586157,0.15536214,"datasets/clean/book_03046_chp_0013_reader_09025_6.wav"
13.987228,0.15546457,"datasets/clean/book_03046_chp_0013_reader_09025_7.wav"
14.989344,0.15522692,"datasets/clean/book_03046_chp_0013_reader_09025_8.wav"
13.713882,0.1575891,"datasets/clean/book_03046_chp_0013_reader_09025_9.wav"
9.115208,0.16397439,"datasets/clean/book_03046_chp_0034_reader_04241_0.wav"
13.043777,0.16237643,"datasets/clean/book_03046_chp_0034_reader_04241_1.wav"
8.420576,0.16082488,"datasets/clean/book_03046_chp_0034_reader_04241_10.wav"
10.065348,0.15399417,"datasets/clean/book_03046_chp_0034_reader_04241_11.wav"
2.2401996,0.16616423,"datasets/clean/book_03046_chp_0034_reader_04241_12.wav"
12.53315,0.16908835,"datasets/clean/book_03046_chp_0034_reader_04241_13.wav"
11.661462,0.16235137,"datasets/clean/book_03046_chp_0034_reader_04241_14.wav"
9.24804,0.16662715,"datasets/clean/book_03046_chp_0034_reader_04241_15.wav"
10.779316,0.16510573,"datasets/clean/book_03046_chp_0034_reader_04241_16.wav"
11.872562,0.15261881,"datasets/clean/book_03046_chp_0034_reader_04241_17.wav"
9.364438,0.15625335,"datasets/clean/book_03046_chp_0034_reader_04241_18.wav"
6.512764,0.17027102,"datasets/clean/book_03046_chp_0034_reader_04241_19.wav"
8.50713,0.15863036,"datasets/clean/book_03046_chp_0034_reader_04241_2.wav"
13.006475,0.1596979,"datasets/clean/book_03046_chp_0034_reader_04241_20.wav"
8.232295,0.15137054,"datasets/clean/book_03046_chp_0034_reader_04241_21.wav"
4.984249,0.16513644,"datasets/clean/book_03046_chp_0034_reader_04241_22.wav"
8.72094,0.16160966,"datasets/clean/book_03046_chp_0034_reader_04241_23.wav"
12.806846,0.15604217,"datasets/clean/book_03046_chp_0034_reader_04241_24.wav"
7.5723267,0.17233162,"datasets/clean/book_03046_chp_0034_reader_04241_25.wav"
7.0976057,0.15746675,"datasets/clean/book_03046_chp_0034_reader_04241_26.wav"
9.961939,0.16563262,"datasets/clean/book_03046_chp_0034_reader_04241_27.wav"
8.023067,0.16249293,"datasets/clean/book_03046_chp_0034_reader_04241_28.wav"
13.047232,0.15361145,"datasets/clean/book_03046_chp_0034_reader_04241_29.wav"
16.976727,0.1700048,"datasets/clean/book_03046_chp_0034_reader_04241_3.wav"
8.259595,0.16794507,"datasets/clean/book_03046_chp_0034_reader_04241_30.wav"
6.9108305,0.16250132,"datasets/clean/book_03046_chp_0034_reader_04241_31.wav"
7.060692,0.15673843,"datasets/clean/book_03046_chp_0034_reader_04241_32.wav"
7.3722887,0.16458891,"datasets/clean/book_03046_chp_0034_reader_04241_33.wav"
8.500614,0.15435767,"datasets/clean/book_03046_chp_0034_reader_04241_34.wav"
8.584778,0.16029172,"datasets/clean/book_03046_chp_0034_reader_04241_35.wav"
12.928614,0.15306036,"datasets/clean/book_03046_chp_0034_reader_04241_36.wav"
8.981683,0.15758713,"datasets/clean/book_03046_chp_0034_reader_04241_37.wav"
8.770631,0.15561299,"datasets/clean/book_03046_chp_0034_reader_04241_38.wav"
9.276387,0.15519182,"datasets/clean/book_03046_chp_0034_reader_04241_39.wav"
10.963108,0.16176294,"datasets/clean/book_03046_chp_0034_reader_04241_4.wav"
11.374085,0.16284937,"datasets/clean/book_03046_chp_0034_reader_04241_40.wav"
12.798559,0.157135,"datasets/clean/book_03046_chp_0034_reader_04241_41.wav"
8.03157,0.17128868,"datasets/clean/book_03046_chp_0034_reader_04241_42.wav"
7.5325594,0.1556911,"datasets/clean/book_03046_chp_0034_reader_04241_5.wav"
7.5465775,0.15843314,"datasets/clean/book_03046_chp_0034_reader_04241_6.wav"
11.747263,0.16700463,"datasets/clean/book_03046_chp_0034_reader_04241_7.wav"
8.014025,0.1499035,"datasets/clean/book_03046_chp_0034_reader_04241_8.wav"
7.152705,0.1604167,"datasets/clean/book_03046_chp_0034_reader_04241_9.wav"
14.702501,0.1575178,"datasets/clean/book_03050_chp_0038_reader_01464_0.wav"
15.776973,0.16031344,"datasets/clean/book_03050_chp_0038_reader_01464_1.wav"
16.104565,0.15796582,"datasets/clean/book_03050_chp_0038_reader_01464_10.wav"
17.666458,0.16690578,"datasets/clean/book_03050_chp_0038_reader_01464_11.wav"
15.321085,0.15714453,"datasets/clean/book_03050_chp_0038_reader_01464_12.wav"
15.306868,0.15918069,"datasets/clean/book_03050_chp_0038_reader_01464_13.wav"
17.188957,0.16140912,"datasets/clean/book_03050_chp_0038_reader_01464_14.wav"
17.639343,0.16089801,"datasets/clean/book_03050_chp_0038_reader_01464_15.wav"
15.218423,0.15410085,"datasets/clean/book_03050_chp_0038_reader_01464_16.wav"
11.483898,0.15424104,"datasets/clean/book_03050_chp_0038_reader_01464_17.wav"
14.837468,0.15326755,"datasets/clean/book_03050_chp_0038_reader_01464_18.wav"
13.46098,0.15438233,"datasets/clean/book_03050_chp_0038_reader_01464_19.wav"
16.093325,0.15677802,"datasets/clean/book_03050_chp_0038_reader_01464_2.wav"
15.218899,0.15550715,"datasets/clean/book_03050_chp_0038_reader_01464_20.wav"
14.916953,0.15760903,"datasets/clean/book_03050_chp_0038_reader_01464_3.wav"
16.302261,0.1612631,"datasets/clean/book_03050_chp_0038_reader_01464_4.wav"
16.39267,0.15850608,"datasets/clean/book_03050_chp_0038_reader_01464_5.wav"
11.313913,0.15972875,"datasets/clean/book_03050_chp_0038_reader_01464_6.wav"
13.764288,0.15455115,"datasets/clean/book_03050_chp_0038_reader_01464_7.wav"
16.647976,0.16321845,"datasets/clean/book_03050_chp_0038_reader_01464_8.wav"
15.785884,0.16093378,"datasets/clean/book_03050_chp_0038_reader_01464_9.wav"
17.633087,0.15790795,"datasets/clean/book_03051_chp_0017_reader_01266_0.wav"
17.7557,0.1600866,"datasets/clean/book_03051_chp_0017_reader_01266_1.wav"
17.963303,0.15941574,"datasets/clean/book_03051_chp_0017_reader_01266_10.wav"
17.575478,0.15962234,"datasets/clean/book_03051_chp_0017_reader_01266_11.wav"
17.659256,0.15748931,"datasets/clean/book_03051_chp_0017_reader_01266_12.wav"
17.156723,0.15986185,"datasets/clean/book_03051_chp_0017_reader_01266_13.wav"
11.829212,0.16135149,"datasets/clean/book_03051_chp_0017_reader_01266_14.wav"
18.790932,0.1674646,"datasets/clean/book_03051_chp_0017_reader_01266_15.wav"
18.30363,0.16277316,"datasets/clean/book_03051_chp_0017_reader_01266_16.wav"
17.420525,0.1576737,"datasets/clean/book_03051_chp_0017_reader_01266_17.wav"
15.126947,0.15556403,"datasets/clean/book_03051_chp_0017_reader_01266_18.wav"
18.209232,0.16365872,"datasets/clean/book_03051_chp_0017_reader_01266_19.wav"
17.243423,0.15830232,"datasets/clean/book_03051_chp_0017_reader_01266_2.wav"
17.615734,0.15898101,"datasets/clean/book_03051_chp_0017_reader_01266_20.wav"
17.68548,0.16016185,"datasets/clean/book_03051_chp_0017_reader_01266_21.wav"
15.359734,0.15248951,"datasets/clean/book_03051_chp_0017_reader_01266_22.wav"
17.876072,0.16029908,"datasets/clean/book_03051_chp_0017_reader_01266_23.wav"
17.762325,0.159503,"datasets/clean/book_03051_chp_0017_reader_01266_24.wav"
18.384787,0.16381864,"datasets/clean/book_03051_chp_0017_reader_01266_25.wav"
16.121708,0.15302192,"datasets/clean/book_03051_chp_0017_reader_01266_26.wav"
18.106358,0.16181795,"datasets/clean/book_03051_chp_0017_reader_01266_27.wav"
18.372562,0.15888076,"datasets/clean/book_03051_chp_0017_reader_01266_28.wav"
18.669277,0.16764997,"datasets/clean/book_03051_chp_0017_reader_01266_29.wav"
18.261374,0.1645915,"datasets/clean/book_03051_chp_0017_reader_01266_3.wav"
18.191639,0.16288961,"datasets/clean/book_03051_chp_0017_reader_01266_30.wav"
18.175856,0.16236797,"datasets/clean/book_03051_chp_0017_reader_01266_31.wav"
18.08832,0.16292526,"datasets/clean/book_03051_chp_0017_reader_01266_32.wav"
17.536339,0.1579941,"datasets/clean/book_03051_chp_0017_reader_01266_33.wav"
8.942106,0.15973924,"datasets/clean/book_03051_chp_0017_reader_01266_34.wav"
18.003107,0.1606675,"datasets/clean/book_03051_chp_0017_reader_01266_35.wav"
17.000036,0.16545635,"datasets/clean/book_03051_chp_0017_reader_01266_36.wav"
15.977145,0.15475847,"datasets/clean/book_03051_chp_0017_reader_01266_37.wav"
16.475462,0.15955676,"datasets/clean/book_03051_chp_0017_reader_01266_38.wav"
17.714647,0.1611695,"datasets/clean/book_03051_chp_0017_reader_01266_39.wav"
18.197453,0.16193159,"datasets/clean/book_03051_chp_0017_reader_01266_4.wav"
17.941046,0.16015089,"datasets/clean/book_03051_chp_0017_reader_01266_40.wav"
17.6315,0.16024786,"datasets/clean/book_03051_chp_0017_reader_01266_41.wav"
17.69091,0.15947326,"datasets/clean/book_03051_chp_0017_reader_01266_42.wav"
18.194946,0.16135313,"datasets/clean/book_03051_chp_0017_reader_01266_43.wav"
10.3879,0.15230052,"datasets/clean/book_03051_chp_0017_reader_01266_44.wav"
18.25869,0.15898426,"datasets/clean/book_03051_chp_0017_reader_01266_45.wav"
17.81863,0.16065145,"datasets/clean/book_03051_chp_0017_reader_01266_46.wav"
12.578182,0.16060765,"datasets/clean/book_03051_chp_0017_reader_01266_5.wav"
12.914608,0.16222674,"datasets/clean/book_03051_chp_0017_reader_01266_6.wav"
18.138878,0.15621512,"datasets/clean/book_03051_chp_0017_reader_01266_7.wav"
18.110924,0.16332164,"datasets/clean/book_03051_chp_0017_reader_01266_8.wav"
18.042667,0.16115426,"datasets/clean/book_03051_chp_0017_reader_01266_9.wav"
13.2093525,0.15544602,"datasets/clean/book_03055_chp_0002_reader_00171_0.wav"
10.98357,0.15966831,"datasets/clean/book_03055_chp_0002_reader_00171_1.wav"
9.739681,0.15169583,"datasets/clean/book_03055_chp_0002_reader_00171_10.wav"
12.578472,0.15222882,"datasets/clean/book_03055_chp_0002_reader_00171_11.wav"
12.479736,0.15490845,"datasets/clean/book_03055_chp_0002_reader_00171_12.wav"
14.082119,0.15920813,"datasets/clean/book_03055_chp_0002_reader_00171_13.wav"
14.607937,0.15468298,"datasets/clean/book_03055_chp_0002_reader_00171_14.wav"
14.517513,0.15571131,"datasets/clean/book_03055_chp_0002_reader_00171_15.wav"
11.41123,0.15485887,"datasets/clean/book_03055_chp_0002_reader_00171_16.wav"
11.637808,0.15628414,"datasets/clean/book_03055_chp_0002_reader_00171_17.wav"
14.323639,0.15572758,"datasets/clean/book_03055_chp_0002_reader_00171_18.wav"
15.295477,0.15543836,"datasets/clean/book_03055_chp_0002_reader_00171_19.wav"
10.682175,0.15683924,"datasets/clean/book_03055_chp_0002_reader_00171_2.wav"
12.467108,0.15129046,"datasets/clean/book_03055_chp_0002_reader_00171_20.wav"
11.879944,0.15375863,"datasets/clean/book_03055_chp_0002_reader_00171_21.wav"
10.183043,0.15232526,"datasets/clean/book_03055_chp_0002_reader_00171_22.wav"
12.79627,0.15346391,"datasets/clean/book_03055_chp_0002_reader_00171_23.wav"
11.973597,0.15447716,"datasets/clean/book_03055_chp_0002_reader_00171_24.wav"
13.490719,0.15479442,"datasets/clean/book_03055_chp_0002_reader_00171_25.wav"
14.182407,0.15292266,"datasets/clean/book_03055_chp_0002_reader_00171_26.wav"
13.590414,0.15260194,"datasets/clean/book_03055_chp_0002_reader_00171_27.wav"
11.86521,0.15428106,"datasets/clean/book_03055_chp_0002_reader_00171_28.wav"
15.883403,0.15728143,"datasets/clean/book_03055_chp_0002_reader_00171_29.wav"
13.031365,0.15655126,"datasets/clean/book_03055_chp_0002_reader_00171_3.wav"
10.410856,0.1509599,"datasets/clean/book_03055_chp_0002_reader_00171_30.wav"
14.195926,0.15598856,"datasets/clean/book_03055_chp_0002_reader_00171_31.wav"
15.001082,0.15327148,"datasets/clean/book_03055_chp_0002_reader_00171_32.wav"
14.239954,0.15095948,"datasets/clean/book_03055_chp_0002_reader_00171_33.wav"
14.279934,0.15253077,"datasets/clean/book_03055_chp_0002_reader_00171_34.wav"
13.85947,0.15437008,"datasets/clean/book_03055_chp_0002_reader_00171_35.wav"
11.927593,0.15800022,"datasets/clean/book_03055_chp_0002_reader_00171_36.wav"
13.945844,0.15254529,"datasets/clean/book_03055_chp_0002_reader_00171_37.wav"
12.664607,0.14688177,"datasets/clean/book_03055_chp_0002_reader_00171_38.wav"
15.45214,0.15389375,"datasets/clean/book_03055_chp_0002_reader_00171_39.wav"
12.001363,0.15356518,"datasets/clean/book_03055_chp_0002_reader_00171_4.wav"
15.199345,0.15640141,"datasets/clean/book_03055_chp_0002_reader_00171_40.wav"
15.261123,0.16179486,"datasets/clean/book_03055_chp_0002_reader_00171_41.wav"
13.4230175,0.14802562,"datasets/clean/book_03055_chp_0002_reader_00171_42.wav"
15.066072,0.15623717,"datasets/clean/book_03055_chp_0002_reader_00171_43.wav"
15.475277,0.15246187,"datasets/clean/book_03055_chp_0002_reader_00171_44.wav"
15.254147,0.15205196,"datasets/clean/book_03055_chp_0002_reader_00171_45.wav"
14.56967,0.15777604,"datasets/clean/book_03055_chp_0002_reader_00171_46.wav"
14.955836,0.15538473,"datasets/clean/book_03055_chp_0002_reader_00171_47.wav"
14.507608,0.15015614,"datasets/clean/book_03055_chp_0002_reader_00171_48.wav"
11.74666,0.15203713,"datasets/clean/book_03055_chp_0002_reader_00171_49.wav"
15.528352,0.15572111,"datasets/clean/book_03055_chp_0002_reader_00171_5.wav"
15.173375,0.15597157,"datasets/clean/book_03055_chp_0002_reader_00171_50.wav"
13.543915,0.15064068,"datasets/clean/book_03055_chp_0002_reader_00171_51.wav"
14.197005,0.15394811,"datasets/clean/book_03055_chp_0002_reader_00171_52.wav"
14.957245,0.15439077,"datasets/clean/book_03055_chp_0002_reader_00171_53.wav"
14.316683,0.15430579,"datasets/clean/book_03055_chp_0002_reader_00171_54.wav"
14.434875,0.15344647,"datasets/clean/book_03055_chp_0002_reader_00171_55.wav"
14.502521,0.15022984,"datasets/clean/book_03055_chp_0002_reader_00171_56.wav"
14.934177,0.1524767,"datasets/clean/book_03055_chp_0002_reader_00171_57.wav"
14.906532,0.15548466,"datasets/clean/book_03055_chp_0002_reader_00171_58.wav"
13.943476,0.15091722,"datasets/clean/book_03055_chp_0002_reader_00171_59.wav"
11.566129,0.15627076,"datasets/clean/book_03055_chp_0002_reader_00171_6.wav"
15.619841,0.15669522,"datasets/clean/book_03055_chp_0002_reader_00171_60.wav"
15.653495,0.15502399,"datasets/clean/book_03055_chp_0002_reader_00171_61.wav"
13.769044,0.15682101,"datasets/clean/book_03055_chp_0002_reader_00171_62.wav"
15.314653,0.15272118,"datasets/clean/book_03055_chp_0002_reader_00171_63.wav"
15.339253,0.15423955,"datasets/clean/book_03055_chp_0002_reader_00171_64.wav"
15.253864,0.15498358,"datasets/clean/book_03055_chp_0002_reader_00171_65.wav"
15.160067,0.15926956,"datasets/clean/book_03055_chp_0002_reader_00171_66.wav"
15.141188,0.15653475,"datasets/clean/book_03055_chp_0002_reader_00171_67.wav"
14.900298,0.15264641,"datasets/clean/book_03055_chp_0002_reader_00171_68.wav"
15.120916,0.1544726,"datasets/clean/book_03055_chp_0002_reader_00171_69.wav"
12.369898,0.15211716,"datasets/clean/book_03055_chp_0002_reader_00171_7.wav"
14.2882805,0.15499093,"datasets/clean/book_03055_chp_0002_reader_00171_70.wav"
15.580089,0.15184246,"datasets/clean/book_03055_chp_0002_reader_00171_71.wav"
15.150387,0.1534129,"datasets/clean/book_03055_chp_0002_reader_00171_72.wav"
14.773274,0.1541657,"datasets/clean/book_03055_chp_0002_reader_00171_73.wav"
14.138075,0.15413578,"datasets/clean/book_03055_chp_0002_reader_00171_74.wav"
15.126738,0.1579418,"datasets/clean/book_03055_chp_0002_reader_00171_8.wav"
14.4963665,0.15666173,"datasets/clean/book_03055_chp_0002_reader_00171_9.wav"
17.593964,0.15979148,"datasets/clean/book_03063_chp_0012_reader_09674_0.wav"
17.984556,0.1631654,"datasets/clean/book_03063_chp_0012_reader_09674_1.wav"
17.000507,0.15237235,"datasets/clean/book_03063_chp_0012_reader_09674_10.wav"
18.581593,0.16656245,"datasets/clean/book_03063_chp_0012_reader_09674_11.wav"
15.392141,0.15710378,"datasets/clean/book_03063_chp_0012_reader_09674_2.wav"
16.233051,0.16110058,"datasets/clean/book_03063_chp_0012_reader_09674_3.wav"
17.880093,0.16266194,"datasets/clean/book_03063_chp_0012_reader_09674_4.wav"
18.195549,0.16197108,"datasets/clean/book_03063_chp_0012_reader_09674_5.wav"
18.096588,0.16135596,"datasets/clean/book_03063_chp_0012_reader_09674_6.wav"
18.354523,0.16414173,"datasets/clean/book_03063_chp_0012_reader_09674_7.wav"
18.288078,0.16464628,"datasets/clean/book_03063_chp_0012_reader_09674_8.wav"
18.468842,0.16493537,"datasets/clean/book_03063_chp_0012_reader_09674_9.wav"
18.123154,0.16089247,"datasets/clean/book_03063_chp_0014_reader_11220_0.wav"
17.569784,0.16073374,"datasets/clean/book_03063_chp_0014_reader_11220_1.wav"
18.792473,0.16459672,"datasets/clean/book_03063_chp_0014_reader_11220_10.wav"
18.92581,0.17085391,"datasets/clean/book_03063_chp_0014_reader_11220_11.wav"
9.501322,0.16334738,"datasets/clean/book_03063_chp_0014_reader_11220_12.wav"
19.016026,0.17201789,"datasets/clean/book_03063_chp_0014_reader_11220_13.wav"
18.649117,0.1687494,"datasets/clean/book_03063_chp_0014_reader_11220_14.wav"
17.953465,0.16299935,"datasets/clean/book_03063_chp_0014_reader_11220_15.wav"
18.483,0.16852309,"datasets/clean/book_03063_chp_0014_reader_11220_16.wav"
18.82447,0.16940875,"datasets/clean/book_03063_chp_0014_reader_11220_17.wav"
18.835278,0.17214046,"datasets/clean/book_03063_chp_0014_reader_11220_18.wav"
18.656343,0.16643436,"datasets/clean/book_03063_chp_0014_reader_11220_19.wav"
18.3866,0.16784601,"datasets/clean/book_03063_chp_0014_reader_11220_2.wav"
18.61176,0.16851129,"datasets/clean/book_03063_chp_0014_reader_11220_20.wav"
18.343117,0.16452782,"datasets/clean/book_03063_chp_0014_reader_11220_21.wav"
18.332218,0.16452219,"datasets/clean/book_03063_chp_0014_reader_11220_3.wav"
18.830078,0.16913871,"datasets/clean/book_03063_chp_0014_reader_11220_4.wav"
19.10195,0.17125559,"datasets/clean/book_03063_chp_0014_reader_11220_5.wav"
18.736843,0.17144136,"datasets/clean/book_03063_chp_0014_reader_11220_6.wav"
18.41011,0.1681086,"datasets/clean/book_03063_chp_0014_reader_11220_7.wav"
18.583729,0.17090072,"datasets/clean/book_03063_chp_0014_reader_11220_8.wav"
18.848124,0.16943495,"datasets/clean/book_03063_chp_0014_reader_11220_9.wav"
18.634556,0.16773053,"datasets/clean/book_03063_chp_0016_reader_09774_0.wav"
18.642155,0.16750272,"datasets/clean/book_03063_chp_0016_reader_09774_1.wav"
18.76744,0.16997448,"datasets/clean/book_03063_chp_0016_reader_09774_10.wav"
18.18188,0.16089492,"datasets/clean/book_03063_chp_0016_reader_09774_11.wav"
18.458138,0.16719414,"datasets/clean/book_03063_chp_0016_reader_09774_12.wav"
