novelle08_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_10_pirandello_f000105|un giovine pittore che presto sarebbe partito per Roma pensionato, e che… Non poté proseguire, la zia;|un giovine pittore che presto sarebbe partito per Roma pensionato, e che Non poté proseguire, la zia;
novelle08_10_pirandello_f000106|tanto il volto del nipote s’era alterato. — Ah, questo per Roma?|tanto il volto del nipote sera alterato. - Ah, questo per Roma?
novelle08_10_pirandello_f000107|come quell’altro per l’America? — sghignò orribilmente. — Ma non vi basta una? Due eh?|come quellaltro per lAmerica? - sghignò orribilmente. - Ma non vi basta una? Due eh?
novelle08_10_pirandello_f000108|volete buttarne via due, cosí, al primo che capita?|volete buttarne via due, cosí, al primo che capita?
novelle08_10_pirandello_f000109|Diceva: volete, come se fosse ancor vivo lo zio e volesse anche lui infliggergli il supplizio dell’altra volta.|Diceva: volete, come se fosse ancor vivo lo zio e volesse anche lui infliggergli il supplizio dellaltra volta.
novelle08_10_pirandello_f000110|Delirando, confondendo il primo strazio con questo d’ora, il primo amore per la cugina con questo per la figliuola di lei|Delirando, confondendo il primo strazio con questo dora, il primo amore per la cugina con questo per la figliuola di lei
novelle08_10_pirandello_f000111|ch’era per lui lo stesso amore superstite, lo stesso amore due volte vivo, egli gridò alla zia tutta la sua passione.|chera per lui lo stesso amore superstite, lo stesso amore due volte vivo, egli gridò alla zia tutta la sua passione.
novelle08_10_pirandello_f000112|La zia, dapprima sbalordita, poi quasi atterrita, cercò di calmarlo.|La zia, dapprima sbalordita, poi quasi atterrita, cercò di calmarlo.
novelle08_10_pirandello_f000113|Gli disse che mai e poi mai non avrebbe sospettato ch’egli avesse potuto prendersi cosí d’amore per quella piccina. Sí, la ragione c’era;|Gli disse che mai e poi mai non avrebbe sospettato chegli avesse potuto prendersi cosí damore per quella piccina. Sí, la ragione cera;
novelle08_10_pirandello_f000114|ma difficile farla intendere a Bebè che non sapeva nulla.|ma difficile farla intendere a Bebè che non sapeva nulla.
novelle08_10_pirandello_f000115|Come dirle: «Tu, cara, hai creduto di vivere per te tutti questi anni|Come dirle: Tu, cara, hai creduto di vivere per te tutti questi anni
novelle08_10_pirandello_f000116|e invece no: tu hai vissuto per rinnovare a me, nel mio cuore, la passione che io ebbi per tua madre!».|e invece no: tu hai vissuto per rinnovare a me, nel mio cuore, la passione che io ebbi per tua madre!.
novelle08_10_pirandello_f000117|Oh, lei, la zia, sarebbe stata felice d’affidare a lui quella piccina sua; proprio felice. Ma Bebè?|Oh, lei, la zia, sarebbe stata felice daffidare a lui quella piccina sua; proprio felice. Ma Bebè?
novelle08_10_pirandello_f000118|Promise ajuto: ma non bisognava aver fretta.|Promise ajuto: ma non bisognava aver fretta.
novelle08_10_pirandello_f000119|Prima si doveva levar via dal cuore di Bebè quell’amoretto fatuo per il giovine pittore|Prima si doveva levar via dal cuore di Bebè quellamoretto fatuo per il giovine pittore
novelle08_10_pirandello_f000120|dimostrandole che costui per l’età, per la professione, per tant’altre cose, non dava alcun serio affidamento; poi, a poco a poco… chi sa?|dimostrandole che costui per letà, per la professione, per tantaltre cose, non dava alcun serio affidamento; poi, a poco a poco chi sa?
novelle08_10_pirandello_f000121|Furono per Marco Perla mesi d’angoscia e di disperazione.|Furono per Marco Perla mesi dangoscia e di disperazione.
novelle08_10_pirandello_f000122|Forse la zia non aveva saputo parlare.|Forse la zia non aveva saputo parlare.
novelle08_10_pirandello_f000123|Lo argomentava dal contegno di Bebè verso di lui.|Lo argomentava dal contegno di Bebè verso di lui.
novelle08_10_pirandello_f000124|Ma la zia lo assicurava che non le aveva ancor mosso alcun discorso di lui, neppure un cenno, e che Bebè era cosí|Ma la zia lo assicurava che non le aveva ancor mosso alcun discorso di lui, neppure un cenno, e che Bebè era cosí
novelle08_10_pirandello_f000125|perché, indotta da lei, aveva troncato ogni corrispondenza con quel giovine già partito per Roma.|perché, indotta da lei, aveva troncato ogni corrispondenza con quel giovine già partito per Roma.
novelle08_10_pirandello_f000126|Bisogna ancora aspettare, lasciarla quietare. Aspettare? fino a quando?|Bisogna ancora aspettare, lasciarla quietare. Aspettare? fino a quando?
novelle08_10_pirandello_f000127|più tempo passava, e più profondamente vedeva egli radicati nel cuore di lei il ricordo e il rimpianto di quel giovine già partito per Roma.|più tempo passava, e più profondamente vedeva egli radicati nel cuore di lei il ricordo e il rimpianto di quel giovine già partito per Roma.
novelle08_10_pirandello_f000128|O forse la zia non trovava il coraggio di parlare?|O forse la zia non trovava il coraggio di parlare?
novelle08_10_pirandello_f000129|Deperiva di giorno in giorno, povera vecchia, quasi rósa da quel segreto che egli le aveva confidato.|Deperiva di giorno in giorno, povera vecchia, quasi rósa da quel segreto che egli le aveva confidato.
novelle08_10_pirandello_f000130|Lo trovò poco prima di morire, il coraggio di parlare a Bebè, la povera zia. Se la chiamò accanto al letto|Lo trovò poco prima di morire, il coraggio di parlare a Bebè, la povera zia. Se la chiamò accanto al letto
novelle08_10_pirandello_f000131|e cominciò a domandarle se ella si rendesse conto della condizione in cui tra poco si sarebbe trovata: sola in casa|e cominciò a domandarle se ella si rendesse conto della condizione in cui tra poco si sarebbe trovata: sola in casa
novelle08_10_pirandello_f000132|giovinetta, con un uomo che non le era né padre, né fratello, anche lui quasi giovane ancora,|giovinetta, con un uomo che non le era né padre, né fratello, anche lui quasi giovane ancora,
novelle08_10_pirandello_f000133|senz’alcun obbligo veramente verso di lei. Che cosa era egli per lei?|senzalcun obbligo veramente verso di lei. Che cosa era egli per lei?
novelle08_10_pirandello_f000134|Figlio d’una sorella della nonna. Ed ella per lui?|Figlio duna sorella della nonna. Ed ella per lui?
novelle08_10_pirandello_f000135|Figlia d’un uomo, che un giorno era irrotto come una bufera in casa e l’aveva schiantata.|Figlia dun uomo, che un giorno era irrotto come una bufera in casa e laveva schiantata.
novelle08_10_pirandello_f000136|Una pianticella quasi senza radici, era: la madre, morta; il padre, sparito.|Una pianticella quasi senza radici, era: la madre, morta; il padre, sparito.
novelle08_10_pirandello_f000137|Non le restava altro sostegno che lui, Marco, il quale si era sacrificato per loro.|Non le restava altro sostegno che lui, Marco, il quale si era sacrificato per loro.
novelle08_10_pirandello_f000138|Bisognava dargli un compenso, un premio per i tanti sacrifizii.|Bisognava dargli un compenso, un premio per i tanti sacrifizii.
novelle08_10_pirandello_f000139|Egli era buono e l’amava: le sarebbe stato padre e marito insieme.|Egli era buono e lamava: le sarebbe stato padre e marito insieme.
novelle08_10_pirandello_f000140|Se Bebè voleva ch’ella morisse tranquilla, le doveva dir sí.|Se Bebè voleva chella morisse tranquilla, le doveva dir sí.
novelle08_10_pirandello_f000141|Stupore, dolore, orrore, vergogna assaltarono e sconvolsero Bebè, a questa rivelazione inattesa.|Stupore, dolore, orrore, vergogna assaltarono e sconvolsero Bebè, a questa rivelazione inattesa.
novelle08_10_pirandello_f000142|Si aggrappò al collo della nonna e, rompendo in singhiozzi, la scongiurò di non morire, per carità di lei. No no;|Si aggrappò al collo della nonna e, rompendo in singhiozzi, la scongiurò di non morire, per carità di lei. No no;
novelle08_10_pirandello_f000143|ecco: la avrebbe tenuta stretta cosí, per sempre, e non le avrebbe permesso di morire, ecco|ecco: la avrebbe tenuta stretta cosí, per sempre, e non le avrebbe permesso di morire, ecco
novelle08_10_pirandello_f000144|non glielo avrebbe permesso! Ora che sapeva questa cosa orribile, sola con zio Marco non voleva, non poteva più restare.|non glielo avrebbe permesso! Ora che sapeva questa cosa orribile, sola con zio Marco non voleva, non poteva più restare.
novelle08_10_pirandello_f000145|Per carità! per carità! Sarebbe morta lei, piuttosto.|Per carità! per carità! Sarebbe morta lei, piuttosto.
novelle08_10_pirandello_f000146|Bebè non aveva mai pensato al padre scomparso;|Bebè non aveva mai pensato al padre scomparso;
novelle08_10_pirandello_f000147|non aveva mai avuto per lui alcun sentimento, né rancore né curiosità: esso per lei non esisteva, non era mai esistito.|non aveva mai avuto per lui alcun sentimento, né rancore né curiosità: esso per lei non esisteva, non era mai esistito.
novelle08_10_pirandello_f000148|Cominciò a esistere il giorno della morte della nonna, allorché, ritornata in casa dal camposanto|Cominciò a esistere il giorno della morte della nonna, allorché, ritornata in casa dal camposanto
novelle08_10_pirandello_f000149|si vide insieme con Marco Perla: insieme e divisa, insieme e nemica|si vide insieme con Marco Perla: insieme e divisa, insieme e nemica
novelle08_10_pirandello_f000150|conoscendo in lui un sentimento al quale non sapeva e non voleva rispondere.|conoscendo in lui un sentimento al quale non sapeva e non voleva rispondere.
novelle08_10_pirandello_f000151|Un odio cupo e feroce s’impossessò di lei per il padre sconosciuto che l’aveva messa al mondo e abbandonata senza neppure vederla;|Un odio cupo e feroce simpossessò di lei per il padre sconosciuto che laveva messa al mondo e abbandonata senza neppure vederla;
novelle08_10_pirandello_f000152|che dopo averle dato la vita, le aveva negato ogni diritto di esistere per lui|che dopo averle dato la vita, le aveva negato ogni diritto di esistere per lui
novelle08_10_pirandello_f000153|solo perché lei, senza sua colpa, nascendo, aveva ucciso la madre;|solo perché lei, senza sua colpa, nascendo, aveva ucciso la madre;
novelle08_10_pirandello_f000154|come se questa non fosse stata una sciagura anche per lei, e anziché odio e orrore|come se questa non fosse stata una sciagura anche per lei, e anziché odio e orrore
novelle08_10_pirandello_f000155|la sua vista, la vista della figliuola orfana appena nata|la sua vista, la vista della figliuola orfana appena nata
novelle08_10_pirandello_f000156|non avrebbe dovuto suscitare in lui una maggiore pietà, il sentimento d’un doppio dovere! Era fuggito, scomparso|non avrebbe dovuto suscitare in lui una maggiore pietà, il sentimento dun doppio dovere! Era fuggito, scomparso
novelle08_10_pirandello_f000157|per orrore di lei, sottraendosi a ogni responsabilità per la vita che le aveva dato|per orrore di lei, sottraendosi a ogni responsabilità per la vita che le aveva dato
novelle08_10_pirandello_f000158|e rovesciando questa responsabilità addosso ai due poveri vecchi|e rovesciando questa responsabilità addosso ai due poveri vecchi
novelle08_10_pirandello_f000159|a cui aveva tolto la figlia, e ora addosso a uno, che non aveva alcun dovere di assumersela.|a cui aveva tolto la figlia, e ora addosso a uno, che non aveva alcun dovere di assumersela.
novelle08_10_pirandello_f000160|Bebè ignorava che anche a costui il padre aveva tolto qualche cosa;|Bebè ignorava che anche a costui il padre aveva tolto qualche cosa;
novelle08_10_pirandello_f000161|ignorava ch’egli aveva lasciato a costui il peso della figlia dopo avergli tolto l’amore della madre. Dov’era il padre adesso?|ignorava chegli aveva lasciato a costui il peso della figlia dopo avergli tolto lamore della madre. Dovera il padre adesso?
novelle08_10_pirandello_f000162|Viveva ancora? E come non pensava che, dopo tanti anni, potevano esser morti, com’erano difatti|Viveva ancora? E come non pensava che, dopo tanti anni, potevano esser morti, comerano difatti
novelle08_10_pirandello_f000163|i due vecchi, nelle cui mani aveva abbandonato la figliuola?|i due vecchi, nelle cui mani aveva abbandonato la figliuola?
novelle08_10_pirandello_f000164|Come non pensava a tutto ciò che sarebbe potuto accadere e che già accadeva a lei, cosí sola e senza ajuto?|Come non pensava a tutto ciò che sarebbe potuto accadere e che già accadeva a lei, cosí sola e senza ajuto?
novelle08_10_pirandello_f000165|Forse egli aveva ora laggiú un’altra famiglia, altri figli, e pensando a questi che da vicino attendevano da lui amore e cure|Forse egli aveva ora laggiú unaltra famiglia, altri figli, e pensando a questi che da vicino attendevano da lui amore e cure
novelle08_10_pirandello_f000166|si toglieva il rimorso di non aver mai pensato a lei lontana.|si toglieva il rimorso di non aver mai pensato a lei lontana.
novelle08_10_pirandello_f000167|Ed ecco, uno adesso la raccoglieva, che di quanto aveva fatto per lei voleva esser pagato e in pagamento esigeva tutta lei stessa|Ed ecco, uno adesso la raccoglieva, che di quanto aveva fatto per lei voleva esser pagato e in pagamento esigeva tutta lei stessa
novelle08_10_pirandello_f000168|tutta la sua vita che gli apparteneva, poiché colui, quell’altro, glien’aveva lasciato il peso.|tutta la sua vita che gli apparteneva, poiché colui, quellaltro, glienaveva lasciato il peso.
novelle08_10_pirandello_f000169|Per la violenza di questi pensieri e di questi sentimenti, Bebè, affogata di tristezza|Per la violenza di questi pensieri e di questi sentimenti, Bebè, affogata di tristezza
novelle08_10_pirandello_f000170|con lo spirito sconvolto dalla iniquità della sua sorte, ammalò subito e cosí gravemente, che per parecchi giorni fu in pericolo di vita.|con lo spirito sconvolto dalla iniquità della sua sorte, ammalò subito e cosí gravemente, che per parecchi giorni fu in pericolo di vita.
novelle08_10_pirandello_f000171|Lottarono a lungo e senza tregua la sua volontà di morire e l’amore di Marco Perla|Lottarono a lungo e senza tregua la sua volontà di morire e lamore di Marco Perla
novelle08_10_pirandello_f000172|che le si espandeva attorno, vigile, fervido a trattenerla, a sostenerla, con insistenti|che le si espandeva attorno, vigile, fervido a trattenerla, a sostenerla, con insistenti
novelle08_10_pirandello_f000173|ininterrotte premure, pronto sempre a darle il proprio alito per ogni respiro che ella non volesse più trarre|ininterrotte premure, pronto sempre a darle il proprio alito per ogni respiro che ella non volesse più trarre
novelle08_10_pirandello_f000174|e la propria vita per nutrire quell’atroce volontà di morte.|e la propria vita per nutrire quellatroce volontà di morte.
novelle08_10_pirandello_f000175|E alla fine vinse l’amore di lui; ed ella nel languido intenerimento e nell’abbandono della convalescenza|E alla fine vinse lamore di lui; ed ella nel languido intenerimento e nellabbandono della convalescenza
novelle08_10_pirandello_f000176|per gratitudine e per pietà, alla fine cedette e s’indusse a sposarlo.|per gratitudine e per pietà, alla fine cedette e sindusse a sposarlo.
novelle08_10_pirandello_f000177|Guarita, già donna, mirandosi il corpo fiorente|Guarita, già donna, mirandosi il corpo fiorente
novelle08_10_pirandello_f000178|le carni ancor quasi acerbe e già offese e condannate a rimanere per sempre ignare d’ogni gioja d’amore|le carni ancor quasi acerbe e già offese e condannate a rimanere per sempre ignare dogni gioja damore
novelle08_10_pirandello_f000179|non poté sottrarsi alla riflessione che la misera, magra bruttezza di lui|non poté sottrarsi alla riflessione che la misera, magra bruttezza di lui
novelle08_10_pirandello_f000180|già quasi vecchio, dava un valore inestimabile a quel suo corpo, e che perciò il pagamento che di esso egli aveva voluto farsi|già quasi vecchio, dava un valore inestimabile a quel suo corpo, e che perciò il pagamento che di esso egli aveva voluto farsi
novelle08_10_pirandello_f000181|rappresentava quasi un patto d’usura, solo in parte mitigato dall’adorazione di cui la circondava.|rappresentava quasi un patto dusura, solo in parte mitigato dalladorazione di cui la circondava.
novelle08_10_pirandello_f000182|Sarebbe stata quest’adorazione simile in tutto a quella dell’avaro per il suo tesoro|Sarebbe stata questadorazione simile in tutto a quella dellavaro per il suo tesoro
novelle08_10_pirandello_f000183|se egli non si fosse poi dimostrato tanto ingordo di lei;|se egli non si fosse poi dimostrato tanto ingordo di lei;
novelle08_10_pirandello_f000184|oh sí, come se su lei volesse saziare una lunghissima fame, di cui ella sentiva orrore, ripensando ai baci che le aveva dato da bambina.|oh sí, come se su lei volesse saziare una lunghissima fame, di cui ella sentiva orrore, ripensando ai baci che le aveva dato da bambina.
novelle08_10_pirandello_f000185|E in quell’ingordigia s’imbruttiva sempre più, diventava di giorno in giorno più giallo, più ispido e magro.|E in quellingordigia simbruttiva sempre più, diventava di giorno in giorno più giallo, più ispido e magro.
novelle08_10_pirandello_f000186|E anche s’accaniva a lavorare per migliorare le non laute condizioni finanziarie.|E anche saccaniva a lavorare per migliorare le non laute condizioni finanziarie.
novelle08_10_pirandello_f000187|Pochi mesi dopo il matrimonio, volle prender parte a un concorso interno tra gli ufficiali di dogana, e riuscí tra i vincitori.|Pochi mesi dopo il matrimonio, volle prender parte a un concorso interno tra gli ufficiali di dogana, e riuscí tra i vincitori.
novelle08_10_pirandello_f000188|Doveva ora recarsi a Roma per un corso biennale di perfezionamento all’Istituto superiore di merceologia.|Doveva ora recarsi a Roma per un corso biennale di perfezionamento allIstituto superiore di merceologia.
novelle08_10_pirandello_f000189|Sperava, dopo i due anni, di poter rimanere a Roma, al Ministero delle finanze.|Sperava, dopo i due anni, di poter rimanere a Roma, al Ministero delle finanze.
novelle08_10_pirandello_f000190|Se non che, durante lo sgombero della casa per la partenza, avvenne a Bebè di scoprire in un vecchio stipetto della nonna|Se non che, durante lo sgombero della casa per la partenza, avvenne a Bebè di scoprire in un vecchio stipetto della nonna
novelle08_10_pirandello_f000191|relegato in soffitta, un fascio di lettere di quel giovane pittore partito per Roma circa due anni addietro per il pensionato artistico|relegato in soffitta, un fascio di lettere di quel giovane pittore partito per Roma circa due anni addietro per il pensionato artistico
novelle08_10_pirandello_f000192|lettere che la nonna aveva intercettate e nascoste intatte|lettere che la nonna aveva intercettate e nascoste intatte
novelle08_10_pirandello_f000193|forse perché non aveva osato distruggerle o forse perché fino all’ultimo s’era ripromessa di darle alla nipote|forse perché non aveva osato distruggerle o forse perché fino allultimo sera ripromessa di darle alla nipote
novelle08_10_pirandello_f000194|se Marco si fosse convinto ch’era vano sperare d’indurla a cedere.|se Marco si fosse convinto chera vano sperare dindurla a cedere.
novelle08_10_pirandello_f000195|A questa scoperta, Bebè sentí strapparsi le viscere e il cuore.|A questa scoperta, Bebè sentí strapparsi le viscere e il cuore.
novelle08_10_pirandello_f000196|Allibí dapprima, poi l’ira, lo sdegno le fecero un tale impeto nello spirito ch’ella|Allibí dapprima, poi lira, lo sdegno le fecero un tale impeto nello spirito chella
novelle08_10_pirandello_f000197|con le mani tra i capelli e gli occhi sbarrati e ferocemente fissi, si vide quasi impazzita nello specchio di quello stipetto.|con le mani tra i capelli e gli occhi sbarrati e ferocemente fissi, si vide quasi impazzita nello specchio di quello stipetto.
novelle08_10_pirandello_f000198|Come, con quelle lettere sottratte, aveva potuto la nonna assicurarla che quel giovine, appena arrivato a Roma, s’era dimenticato di lei?|Come, con quelle lettere sottratte, aveva potuto la nonna assicurarla che quel giovine, appena arrivato a Roma, sera dimenticato di lei?
novelle08_10_pirandello_f000199|Quelle lettere riboccavano di passione, gridavano e piangevano e scongiuravano.|Quelle lettere riboccavano di passione, gridavano e piangevano e scongiuravano.
novelle08_10_pirandello_f000200|Ed ella aveva creduto alla nonna! E quel giovine aveva potuto pensar di lei tutto il male che ella aveva pensato di lui! Ma sí|Ed ella aveva creduto alla nonna! E quel giovine aveva potuto pensar di lei tutto il male che ella aveva pensato di lui! Ma sí
novelle08_10_pirandello_f000201|ecco, nell’ultima lettera disperata, la dichiarava indegna del suo amore, e fatua e spergiura e civetta e senza cuore.|ecco, nellultima lettera disperata, la dichiarava indegna del suo amore, e fatua e spergiura e civetta e senza cuore.
novelle08_10_pirandello_f000202|Ah, che infamia! che infamia! Si erano messi dunque d’accordo la nonna e Marco;|Ah, che infamia! che infamia! Si erano messi dunque daccordo la nonna e Marco;
novelle08_10_pirandello_f000203|d’accordo avevano commesso un tradimento cosí vile? Ma già! Non doveva pagare?|daccordo avevano commesso un tradimento cosí vile? Ma già! Non doveva pagare?
novelle08_10_pirandello_f000204|Il sacrifizio della sua persona non bastava;|Il sacrifizio della sua persona non bastava;
novelle08_10_pirandello_f000205|anche col sacrifizio di quell’amore doveva pagare le cure, il mantenimento che le avevano dato.|anche col sacrifizio di quellamore doveva pagare le cure, il mantenimento che le avevano dato.
novelle08_10_pirandello_f000206|Oh, Dio, Dio, che cosa… oh Dio, che cosa… Ma a Roma – ah! a Roma, adesso, si sarebbe vendicata.|Oh, Dio, Dio, che cosa oh Dio, che cosa Ma a Roma - ah! a Roma, adesso, si sarebbe vendicata.
novelle08_10_pirandello_f000207|Avrebbe rintracciato quell’altro, a ogni costo.|Avrebbe rintracciato quellaltro, a ogni costo.
novelle08_10_pirandello_f000208|Anche a costo di perdersi, si sarebbe vendicata.|Anche a costo di perdersi, si sarebbe vendicata.
novelle08_10_pirandello_f000209|A Roma, tre mesi dopo, una sera d’inverno|A Roma, tre mesi dopo, una sera dinverno
novelle08_10_pirandello_f000210|alla porta del vecchio quartierino preso a pigione da Marco Perla in un lugubre casone del viale solitario di Castro Pretorio al Macao|alla porta del vecchio quartierino preso a pigione da Marco Perla in un lugubre casone del viale solitario di Castro Pretorio al Macao
novelle08_10_pirandello_f000211|bussava un vecchietto ferrigno dalla barba crespa, già molto brizzolata, che si confondeva col grigio bavero della pelliccia. Corrado Tranzi.|bussava un vecchietto ferrigno dalla barba crespa, già molto brizzolata, che si confondeva col grigio bavero della pelliccia. Corrado Tranzi.
novelle08_10_pirandello_f000212|Attendendo che venissero ad aprirgli, col capo chino, le ciglia aggrottate e gli occhi torvi che palesavano un’ansia spasimosa|Attendendo che venissero ad aprirgli, col capo chino, le ciglia aggrottate e gli occhi torvi che palesavano unansia spasimosa
novelle08_10_pirandello_f000213|s’affondava le unghie nel palmo delle mani e stropicciava convulsamente i pollici sul dorso delle altre dita serrate.|saffondava le unghie nel palmo delle mani e stropicciava convulsamente i pollici sul dorso delle altre dita serrate.
novelle08_10_pirandello_f000214|Quando alla fine la serva venne ad aprirgli, alla vista della casa in cui stava per introdursi, sentí mancarsi il respiro.|Quando alla fine la serva venne ad aprirgli, alla vista della casa in cui stava per introdursi, sentí mancarsi il respiro.
novelle08_10_pirandello_f000215|— Il signor Perla? La serva lo guardò costernata, e disse esitante:|- Il signor Perla? La serva lo guardò costernata, e disse esitante:
novelle08_10_pirandello_f000216|— Ma non so se il signore, in questo momento,|- Ma non so se il signore, in questo momento,
novelle08_10_pirandello_f000217|possa ricevere. Non sta bene, e… — La signora? — Anche lei. — Malata?|possa ricevere. Non sta bene, e - La signora? - Anche lei. - Malata?
novelle08_10_pirandello_f000218|— Ha avuto… non so… aspetti: vado a sentire il padrone.|- Ha avuto non so aspetti: vado a sentire il padrone.
novelle08_10_pirandello_f000219|E la serva scappò via lasciandolo lí, davanti l’entrata, senza neppure invitarlo a varcare la soglia.|E la serva scappò via lasciandolo lí, davanti lentrata, senza neppure invitarlo a varcare la soglia.
novelle08_10_pirandello_f000220|Ritornò poco dopo a rispondere che il signor Perla si scusava|Ritornò poco dopo a rispondere che il signor Perla si scusava
novelle08_10_pirandello_f000221|ma proprio non poteva riceverlo perché ammalato e che anche la signora era indisposta.|ma proprio non poteva riceverlo perché ammalato e che anche la signora era indisposta.
novelle08_10_pirandello_f000222|— Io sono medico, — disse allora il visitatore. — Per tutti e due. Ed entrò.|- Io sono medico, - disse allora il visitatore. - Per tutti e due. Ed entrò.
novelle08_10_pirandello_f000223|— Ma signore… — Dite al signor Perla che c’è il dottor Corrado Tranzi. Andate.|- Ma signore - Dite al signor Perla che cè il dottor Corrado Tranzi. Andate.
novelle08_10_pirandello_f000224|Marco Perla stava buttato, dalla sera precedente, su una poltrona in uno stanzino che voleva essere salotto e studiolo; vi aveva passata la notte;|Marco Perla stava buttato, dalla sera precedente, su una poltrona in uno stanzino che voleva essere salotto e studiolo; vi aveva passata la notte;
novelle08_10_pirandello_f000225|non se n’era levato neppure per prendere un po’ di cibo a mezzogiorno.|non se nera levato neppure per prendere un po di cibo a mezzogiorno.
novelle08_10_pirandello_f000226|Solo dalla serva, più tardi, aveva accettato una tazza di caffè con dentro una buccia di limone.|Solo dalla serva, più tardi, aveva accettato una tazza di caffè con dentro una buccia di limone.
novelle08_10_pirandello_f000227|Al nome di Tranzi restò come esterrefatto.|Al nome di Tranzi restò come esterrefatto.
novelle08_10_pirandello_f000228|E due volte tentò di balzare in piedi, ricascando ogni volta su la poltrona.|E due volte tentò di balzare in piedi, ricascando ogni volta su la poltrona.
novelle08_10_pirandello_f000229|Ajutato dalla serva, poté alla fine mettersi in piedi e accorrere nella saletta. — Corrado?|Ajutato dalla serva, poté alla fine mettersi in piedi e accorrere nella saletta. - Corrado?
novelle08_10_pirandello_f000230|Restarono per un momento entrambi, di fronte, come precipitati l’uno verso l’altro a guardarsi dal tempo remoto|Restarono per un momento entrambi, di fronte, come precipitati luno verso laltro a guardarsi dal tempo remoto
novelle08_10_pirandello_f000231|in cui per l’ultima volta si erano veduti.|in cui per lultima volta si erano veduti.
novelle08_10_pirandello_f000232|In un attimo, con tutte le memorie balenanti di quanto era loro accaduto|In un attimo, con tutte le memorie balenanti di quanto era loro accaduto
novelle08_10_pirandello_f000233|dovevano colmare il vuoto di tutto quel tempo per riconoscersi cosí cangiati.|dovevano colmare il vuoto di tutto quel tempo per riconoscersi cosí cangiati.
novelle08_10_pirandello_f000234|Oppresso di stupore, ansimante, Marco Perla credette di scorgere negli occhi del Tranzi l’animo con cui questi gli si rifaceva incontro.|Oppresso di stupore, ansimante, Marco Perla credette di scorgere negli occhi del Tranzi lanimo con cui questi gli si rifaceva incontro.
novelle08_10_pirandello_f000235|Non doveva pensare il Tranzi ch’egli avesse voluto prendersi una rivincita sposando sua figlia, poiché da lui aveva avuto tolta la madre?|Non doveva pensare il Tranzi chegli avesse voluto prendersi una rivincita sposando sua figlia, poiché da lui aveva avuto tolta la madre?
novelle08_10_pirandello_f000236|E non doveva a un tal pensiero essere pieno d’odio e d’orrore? Si sentí mancare, sprofondare.|E non doveva a un tal pensiero essere pieno dodio e dorrore? Si sentí mancare, sprofondare.
novelle08_10_pirandello_f000237|Ma si ritrovò invece tra le braccia di lui, sorretto premurosamente;|Ma si ritrovò invece tra le braccia di lui, sorretto premurosamente;
novelle08_10_pirandello_f000238|udí invece la voce di lui che gli diceva: — Tu… cosí… Ma stai male davvero! Qua… che hai?|udí invece la voce di lui che gli diceva: - Tu cosí Ma stai male davvero! Qua che hai?
novelle08_10_pirandello_f000239|… Ma tu scotti! Non ti reggi! Hai la febbre… E provò un sollievo, un refrigerio| Ma tu scotti! Non ti reggi! Hai la febbre E provò un sollievo, un refrigerio
novelle08_10_pirandello_f000240|un conforto, tanto più vivo e dolce, quanto più inatteso e insperato.|un conforto, tanto più vivo e dolce, quanto più inatteso e insperato.
novelle08_10_pirandello_f000241|Prese a singhiozzare, a gemere tra singhiozzi, mentre quegli, insieme con la serva|Prese a singhiozzare, a gemere tra singhiozzi, mentre quegli, insieme con la serva
novelle08_10_pirandello_f000242|lo riconduceva alla poltrona nello stanzino: — Ti manda Iddio! ti manda Iddio!|lo riconduceva alla poltrona nello stanzino: - Ti manda Iddio! ti manda Iddio!
novelle08_10_pirandello_f000243|— Qua… qua… — riprese il Tranzi adagiandolo su la poltrona. — Che cos’è?|- Qua qua - riprese il Tranzi adagiandolo su la poltrona. - Che cosè?
novelle08_10_pirandello_f000244|Guardami… guardami bene in faccia… Vengo da Palermo… Sono sbarcato a Genova.|Guardami guardami bene in faccia Vengo da Palermo Sono sbarcato a Genova.
novelle08_10_pirandello_f000245|Corro a Palermo, domando, mi informano di tutto… Tu… tu hai sposato mia figlia? Dov’è? dov’è?|Corro a Palermo, domando, mi informano di tutto Tu tu hai sposato mia figlia? Dovè? dovè?
novelle08_10_pirandello_f000246|Il Perla, accasciato, curvo, con le mani su la faccia|Il Perla, accasciato, curvo, con le mani su la faccia
novelle08_10_pirandello_f000247|gridò rabbiosamente: — Non l’avessi mai fatto!|gridò rabbiosamente: - Non lavessi mai fatto!
novelle08_10_pirandello_f000248|— Non dovevi farlo, Marco! — rispose pronto il Tranzi|- Non dovevi farlo, Marco! - rispose pronto il Tranzi
novelle08_10_pirandello_f000249|con una voce strana, che voleva parer di rimprovero e di rammarico soltanto, ma in cui vibrava un furore a stento contenuto.|con una voce strana, che voleva parer di rimprovero e di rammarico soltanto, ma in cui vibrava un furore a stento contenuto.
novelle08_10_pirandello_f000250|— Come, come hai potuto farlo?|- Come, come hai potuto farlo?
novelle08_10_pirandello_f000251|— Te la puoi riprendere, ora! te la puoi riprendere…|- Te la puoi riprendere, ora! te la puoi riprendere
novelle08_10_pirandello_f000252|— disse allora affrettatamente il Perla, senza togliersi le mani dal volto.|- disse allora affrettatamente il Perla, senza togliersi le mani dal volto.
