novelle05_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_09_pirandello_f000101|Gli pareva di vedere la sorella lontana; la vedeva.|Gli pareva di vedere la sorella lontana; la vedeva.
novelle05_09_pirandello_f000102|Ah, lei sola al mondo gli voleva bene ormai.|Ah, lei sola al mondo gli voleva bene ormai.
novelle05_09_pirandello_f000103|E anche quest’altra fanciulla qua, possibile? — Questa? E tu vorresti?|E anche questaltra fanciulla qua, possibile? - Questa? E tu vorresti?
novelle05_09_pirandello_f000104|Chi sa! Ogni qual volta ritornava in patria, la sorella gli ripeteva che volentieri avrebbe preferito di non rivederlo mai più|Chi sa! Ogni qual volta ritornava in patria, la sorella gli ripeteva che volentieri avrebbe preferito di non rivederlo mai più
novelle05_09_pirandello_f000105|mai più in vita, se egli, in uno di quei suoi viaggi lontani, si fosse innamorato di una buona ragazza e la avesse sposata.|mai più in vita, se egli, in uno di quei suoi viaggi lontani, si fosse innamorato di una buona ragazza e la avesse sposata.
novelle05_09_pirandello_f000106|Tanto strazio le dava il vederlo cosí, svogliato della vita e rimesso|Tanto strazio le dava il vederlo cosí, svogliato della vita e rimesso
novelle05_09_pirandello_f000107|anzi abbandonato alla discrezione della sorte, esposto a tutte le vicende, pronto alle più rischiose|anzi abbandonato alla discrezione della sorte, esposto a tutte le vicende, pronto alle più rischiose
novelle05_09_pirandello_f000108|senz’alcun ritegno d’affetto per sé, come quella volta che, traversando l’Oceano in tempesta|senzalcun ritegno daffetto per sé, come quella volta che, traversando lOceano in tempesta
novelle05_09_pirandello_f000109|s’era buttato dall’Hammerfest per salvare un compagno! Sí, era vero; e senza alcun merito;|sera buttato dallHammerfest per salvare un compagno! Sí, era vero; e senza alcun merito;
novelle05_09_pirandello_f000110|perché la sua vita, per lui, non aveva più prezzo. Ma lí, ora? possibile?|perché la sua vita, per lui, non aveva più prezzo. Ma lí, ora? possibile?
novelle05_09_pirandello_f000111|Questo paesello di mare, in Sicilia, cosí lontano lontano, era dunque la meta segnata dalla sorte alla sua vita?|Questo paesello di mare, in Sicilia, cosí lontano lontano, era dunque la meta segnata dalla sorte alla sua vita?
novelle05_09_pirandello_f000112|era egli giunto, senz’alcun sospetto, al suo destino?|era egli giunto, senzalcun sospetto, al suo destino?
novelle05_09_pirandello_f000113|Per questo s’era ammalato fino a toccare la soglia della morte?|Per questo sera ammalato fino a toccare la soglia della morte?
novelle05_09_pirandello_f000114|per riprendere lí la via d’una nuova esistenza? Chi sa! — E tu gli vuoi bene?|per riprendere lí la via duna nuova esistenza? Chi sa! - E tu gli vuoi bene?
novelle05_09_pirandello_f000115|— concludeva intanto di là don Pietro, dopo avere strappato a Venerina, che non riusciva a quietarsi, le scarse|- concludeva intanto di là don Pietro, dopo avere strappato a Venerina, che non riusciva a quietarsi, le scarse
novelle05_09_pirandello_f000116|incerte notizie che ella aveva dello straniero e la confessione di quegli ingenui passatempi|incerte notizie che ella aveva dello straniero e la confessione di quegli ingenui passatempi
novelle05_09_pirandello_f000117|donde era nato quell’amore fino a quel punto sospeso in aria, come un uccello sulle ali.|donde era nato quellamore fino a quel punto sospeso in aria, come un uccello sulle ali.
novelle05_09_pirandello_f000118|Venerina s’era nascosto il volto con le mani. — Gli vuoi bene? — ripeté don Pietro. — Ci vuol tanto a dir di sí?|Venerina sera nascosto il volto con le mani. - Gli vuoi bene? - ripeté don Pietro. - Ci vuol tanto a dir di sí?
novelle05_09_pirandello_f000119|— Io non lo so, — rispose Venerina, tra due singhiozzi.|- Io non lo so, - rispose Venerina, tra due singhiozzi.
novelle05_09_pirandello_f000120|— E invece lo so io! — borbottò don Paranza, levandosi.|- E invece lo so io! - borbottò don Paranza, levandosi.
novelle05_09_pirandello_f000121|— Va’, va’ a letto ora, e procura di dormire.|- Va, va a letto ora, e procura di dormire.
novelle05_09_pirandello_f000122|Domani, se mai… Ma guarda un po’ che nuova professione mi tocca adesso d’esercitare! E|Domani, se mai Ma guarda un po che nuova professione mi tocca adesso desercitare! E
novelle05_09_pirandello_f000123|scotendo il capo lanoso, andò a buttarsi sul divanaccio sgangherato.|scotendo il capo lanoso, andò a buttarsi sul divanaccio sgangherato.
novelle05_09_pirandello_f000124|Rimasta sola, Venerina, tutta infocata in volto, con gli occhi sfavillanti, sorrise;|Rimasta sola, Venerina, tutta infocata in volto, con gli occhi sfavillanti, sorrise;
novelle05_09_pirandello_f000125|poi si nascose di nuovo il volto con le mani;|poi si nascose di nuovo il volto con le mani;
novelle05_09_pirandello_f000126|se lo tenne stretto, stretto, cosí, e andò a buttarsi sul letto, vestita.|se lo tenne stretto, stretto, cosí, e andò a buttarsi sul letto, vestita.
novelle05_09_pirandello_f000127|Non lo sapeva davvero, se lo amava.|Non lo sapeva davvero, se lo amava.
novelle05_09_pirandello_f000128|Ma, intanto, baciava e stringeva il guanciale del lettuccio.|Ma, intanto, baciava e stringeva il guanciale del lettuccio.
novelle05_09_pirandello_f000129|Stordita da quella scena imprevista, a cui s’era lasciata tirare, per un malinteso|Stordita da quella scena imprevista, a cui sera lasciata tirare, per un malinteso
novelle05_09_pirandello_f000130|dal suo amor proprio ferito, non riusciva ancor bene a veder chiaro in sé, in ciò che era avvenuto.|dal suo amor proprio ferito, non riusciva ancor bene a veder chiaro in sé, in ciò che era avvenuto.
novelle05_09_pirandello_f000131|Un senso scottante di vergogna le impediva di rallegrarsi di quella spiegazione con lo zio, forse desiderata inconsciamente dal suo cuore|Un senso scottante di vergogna le impediva di rallegrarsi di quella spiegazione con lo zio, forse desiderata inconsciamente dal suo cuore
novelle05_09_pirandello_f000132|dopo tanti mesi di sospensione su un pensiero, su un sentimento|dopo tanti mesi di sospensione su un pensiero, su un sentimento
novelle05_09_pirandello_f000133|che non riuscivano quasi a posarsi sulla realtà, ad affermarsi in qualche modo.|che non riuscivano quasi a posarsi sulla realtà, ad affermarsi in qualche modo.
novelle05_09_pirandello_f000134|Ora aveva detto di sí allo zio, e certo avrebbe sentito un gran dolore, se il Cleen se ne fosse andato;|Ora aveva detto di sí allo zio, e certo avrebbe sentito un gran dolore, se il Cleen se ne fosse andato;
novelle05_09_pirandello_f000135|sentiva orrore del tedio mortale in cui sarebbe ricaduta, sola sola, nella casa vuota e silenziosa;|sentiva orrore del tedio mortale in cui sarebbe ricaduta, sola sola, nella casa vuota e silenziosa;
novelle05_09_pirandello_f000136|era perciò contenta che lo zio fosse ora con lei, di là, a pensare, a escogitare il modo di vincere|era perciò contenta che lo zio fosse ora con lei, di là, a pensare, a escogitare il modo di vincere
novelle05_09_pirandello_f000137|se fosse possibile, tutte le difficoltà che avevano fino allora tenuto sospeso il suo sentimento.|se fosse possibile, tutte le difficoltà che avevano fino allora tenuto sospeso il suo sentimento.
novelle05_09_pirandello_f000138|Ma si potevano vincere quelle difficoltà?|Ma si potevano vincere quelle difficoltà?
novelle05_09_pirandello_f000139|Il Cleen, pur lí presente, le pareva tanto, tanto lontano: parlava una lingua ch’ella non intendeva;|Il Cleen, pur lí presente, le pareva tanto, tanto lontano: parlava una lingua chella non intendeva;
novelle05_09_pirandello_f000140|aveva nel cuore, negli occhi, un mondo remoto, ch’ella non indovinava neppure. Come fermarlo lí? Era possibile?|aveva nel cuore, negli occhi, un mondo remoto, chella non indovinava neppure. Come fermarlo lí? Era possibile?
novelle05_09_pirandello_f000141|E poteva egli aver l’intenzione di fermarsi, per lei, tutta la vita, fuori di quel suo mondo? Voleva, sí, restare;|E poteva egli aver lintenzione di fermarsi, per lei, tutta la vita, fuori di quel suo mondo? Voleva, sí, restare;
novelle05_09_pirandello_f000142|ma fino all’arrivo del piroscafo dall’America.|ma fino allarrivo del piroscafo dallAmerica.
novelle05_09_pirandello_f000143|Intanto, certo, in patria nessun affetto vivo lo attirava;|Intanto, certo, in patria nessun affetto vivo lo attirava;
novelle05_09_pirandello_f000144|perché, altrimenti, scampato per miracolo dalla morte, avrebbe pensato subito a rimpatriare.|perché, altrimenti, scampato per miracolo dalla morte, avrebbe pensato subito a rimpatriare.
novelle05_09_pirandello_f000145|Se voleva aspettare, era segno che anche lui doveva sentire… chi sa! forse lo stesso affetto per lei|Se voleva aspettare, era segno che anche lui doveva sentire chi sa! forse lo stesso affetto per lei
novelle05_09_pirandello_f000146|cosí sospeso e come smarrito nell’incertezza della sorte.|cosí sospeso e come smarrito nellincertezza della sorte.
novelle05_09_pirandello_f000147|Fra altri pensieri si dibatteva don Pietro sul divanaccio che strideva con tutte le molle sconnesse.|Fra altri pensieri si dibatteva don Pietro sul divanaccio che strideva con tutte le molle sconnesse.
novelle05_09_pirandello_f000148|Le molle stridevano e don Paranza sbuffava: — Pazzi! Pazzi! Come hanno fatto a intendersi|Le molle stridevano e don Paranza sbuffava: - Pazzi! Pazzi! Come hanno fatto a intendersi
novelle05_09_pirandello_f000149|se l’uno non sa una parola della lingua dell’altra?|se luno non sa una parola della lingua dellaltra?
novelle05_09_pirandello_f000150|Eppure, sissignori, si sono intesi! Miracoli della pazzia! Si amano, si amano, senza pensare che i cefali, le boghe|Eppure, sissignori, si sono intesi! Miracoli della pazzia! Si amano, si amano, senza pensare che i cefali, le boghe
novelle05_09_pirandello_f000151|i gronghi dello zio bestione non possono dal mare assumersi la responsabilità e l’incarico di fare le spese del matrimonio e di mantenere una nuova famiglia.|i gronghi dello zio bestione non possono dal mare assumersi la responsabilità e lincarico di fare le spese del matrimonio e di mantenere una nuova famiglia.
novelle05_09_pirandello_f000152|Meno male, che io… Ma sí! Se padron Di Nica vorrà saperne! Domani|Meno male, che io Ma sí! Se padron Di Nica vorrà saperne! Domani
novelle05_09_pirandello_f000153|domani si vedrà… Dormiamo! Faceva affaroni, col suo vaporetto, Agostino Di Nica.|domani si vedrà Dormiamo! Faceva affaroni, col suo vaporetto, Agostino Di Nica.
novelle05_09_pirandello_f000154|Tanto che aveva pensato di allargare il suo commercio fino a Tunisi e Malta e, a tale scopo|Tanto che aveva pensato di allargare il suo commercio fino a Tunisi e Malta e, a tale scopo
novelle05_09_pirandello_f000155|aveva ordinato all’Arsenale di Palermo la costruzione di un altro vaporetto|aveva ordinato allArsenale di Palermo la costruzione di un altro vaporetto
novelle05_09_pirandello_f000156|un po’ più grande, che potesse servire anche al trasporto dei passeggeri.|un po più grande, che potesse servire anche al trasporto dei passeggeri.
novelle05_09_pirandello_f000157|— Forse, — seguitava a pensare don Pietro, — un uomo come L’arso potrà servirgli.|- Forse, - seguitava a pensare don Pietro, - un uomo come Larso potrà servirgli.
novelle05_09_pirandello_f000158|Conosce il francese meglio di me e l’inglese benone. Lupo di mare, poi.|Conosce il francese meglio di me e linglese benone. Lupo di mare, poi.
novelle05_09_pirandello_f000159|O come interprete, o come marinajo|O come interprete, o come marinajo
novelle05_09_pirandello_f000160|purché me lo imbarchi e gli dia da vivere e da mantenere onestamente la famiglia… Intanto Venerina gli insegnerà a parlare da cristiano.|purché me lo imbarchi e gli dia da vivere e da mantenere onestamente la famiglia Intanto Venerina gli insegnerà a parlare da cristiano.
novelle05_09_pirandello_f000161|Pare che faccia miracoli, lei, con la sua scuola. Non posso lasciarli più soli.|Pare che faccia miracoli, lei, con la sua scuola. Non posso lasciarli più soli.
novelle05_09_pirandello_f000162|Domani me lo porto con me da padron Di Nica e, se la proposta è accettata|Domani me lo porto con me da padron Di Nica e, se la proposta è accettata
novelle05_09_pirandello_f000163|egli aspetterà, se vuole, ma venendosene con me ogni giorno alla pesca;|egli aspetterà, se vuole, ma venendosene con me ogni giorno alla pesca;
novelle05_09_pirandello_f000164|se non è accettata, bisogna che parta subito subito, senza remissione. Intanto, dormiamo.|se non è accettata, bisogna che parta subito subito, senza remissione. Intanto, dormiamo.
novelle05_09_pirandello_f000165|Ma che dormire! Pareva che le punte delle molle sconnesse fossero diventate più irte quella notte|Ma che dormire! Pareva che le punte delle molle sconnesse fossero diventate più irte quella notte
novelle05_09_pirandello_f000166|compenetrate delle difficoltà, fra cui don Paranza si dibatteva.|compenetrate delle difficoltà, fra cui don Paranza si dibatteva.
novelle05_09_pirandello_f000167|CAPITULO CINQUE Da circa quindici giorni Lars Cleen seguiva mattina e sera il Mílio alla pesca: usciva di casa con lui, vi ritornava con lui.|CAPITULO CINQUE Da circa quindici giorni Lars Cleen seguiva mattina e sera il Mílio alla pesca: usciva di casa con lui, vi ritornava con lui.
novelle05_09_pirandello_f000168|Padron Di Nica, con molti se, con molti ma|Padron Di Nica, con molti se, con molti ma
novelle05_09_pirandello_f000169|aveva accettato la proposta presentatagli dal Mílio come una vera fortuna per lui (e le conseguenze?|aveva accettato la proposta presentatagli dal Mílio come una vera fortuna per lui e le conseguenze?
novelle05_09_pirandello_f000170|Il vaporetto nuovo sarebbe stato pronto fra un mese al più, e lui, il Cleen|Il vaporetto nuovo sarebbe stato pronto fra un mese al più, e lui, il Cleen
novelle05_09_pirandello_f000171|vi si sarebbe imbarcato in qualità di interprete — a prova, per il primo mese.|vi si sarebbe imbarcato in qualità di interprete - a prova, per il primo mese.
novelle05_09_pirandello_f000172|Venerina aveva fatto intender bene allo zio che il Cleen non s’era ancora spiegato con lei chiaramente|Venerina aveva fatto intender bene allo zio che il Cleen non sera ancora spiegato con lei chiaramente
novelle05_09_pirandello_f000173|e gli aveva perciò raccomandato di comportarsi con la massima delicatezza, tirandolo prima con ogni circospezione a parlare, a spiegarsi.|e gli aveva perciò raccomandato di comportarsi con la massima delicatezza, tirandolo prima con ogni circospezione a parlare, a spiegarsi.
novelle05_09_pirandello_f000174|Il povero don Paranza, sbuffando più che mai, nel cresciuto impiccio|Il povero don Paranza, sbuffando più che mai, nel cresciuto impiccio
novelle05_09_pirandello_f000175|si era recato dapprima solo dal Di Nica e, ottenuto il posto, era ritornato a casa a offrirlo al Cleen|si era recato dapprima solo dal Di Nica e, ottenuto il posto, era ritornato a casa a offrirlo al Cleen
novelle05_09_pirandello_f000176|soggiungendogli nel suo barbaro francese che, se voleva restare, come gliene aveva espresso il desiderio|soggiungendogli nel suo barbaro francese che, se voleva restare, come gliene aveva espresso il desiderio
novelle05_09_pirandello_f000177|se voleva trattenersi fino al ritorno dell’Hammerfest, doveva essere a questo patto: che lavorasse;|se voleva trattenersi fino al ritorno dellHammerfest, doveva essere a questo patto: che lavorasse;
novelle05_09_pirandello_f000178|il posto, ecco, glielo aveva procurato lui: quando poi il piroscafo sarebbe arrivato dall’America, ne avrebbe avuti due, di posti;|il posto, ecco, glielo aveva procurato lui: quando poi il piroscafo sarebbe arrivato dallAmerica, ne avrebbe avuti due, di posti;
novelle05_09_pirandello_f000179|e allora, a sua scelta: o questo o quello, quale gli sarebbe convenuto di più.|e allora, a sua scelta: o questo o quello, quale gli sarebbe convenuto di più.
novelle05_09_pirandello_f000180|Intanto, nell’attesa, bisognava che andasse con lui ogni giorno alla pesca.|Intanto, nellattesa, bisognava che andasse con lui ogni giorno alla pesca.
novelle05_09_pirandello_f000181|Alla proposta, il Cleen era rimasto perplesso.|Alla proposta, il Cleen era rimasto perplesso.
novelle05_09_pirandello_f000182|Gli era apparso chiaro che la scena di quella sera tra zio e nipote era avvenuta proprio per la sua prossima partenza|Gli era apparso chiaro che la scena di quella sera tra zio e nipote era avvenuta proprio per la sua prossima partenza
novelle05_09_pirandello_f000183|e che era stato lui perciò la cagione del pianto della sua cara infermiera.|e che era stato lui perciò la cagione del pianto della sua cara infermiera.
novelle05_09_pirandello_f000184|Accettare, dunque, e compromettersi sarebbe stato tutt’uno.|Accettare, dunque, e compromettersi sarebbe stato tuttuno.
novelle05_09_pirandello_f000185|Ma come rifiutare quel benefizio, dopo le tante cure e le premure affettuose di lei?|Ma come rifiutare quel benefizio, dopo le tante cure e le premure affettuose di lei?
novelle05_09_pirandello_f000186|quel benefizio offerto in quel modo, che non lo legava ancora per nulla|quel benefizio offerto in quel modo, che non lo legava ancora per nulla
novelle05_09_pirandello_f000187|che lo lasciava libero di scegliere, libero di mostrarsi, o no, grato di quanto gli era stato fatto?|che lo lasciava libero di scegliere, libero di mostrarsi, o no, grato di quanto gli era stato fatto?
novelle05_09_pirandello_f000188|Ora, ogni mattina, levandosi dal divanaccio con le ossa indolenzite, don Pietro si esortava cosí: — Coraggio|Ora, ogni mattina, levandosi dal divanaccio con le ossa indolenzite, don Pietro si esortava cosí: - Coraggio
novelle05_09_pirandello_f000189|don Paranza! alla doppia pesca! E preparava gli attrezzi: le due canne con le lenze|don Paranza! alla doppia pesca! E preparava gli attrezzi: le due canne con le lenze
novelle05_09_pirandello_f000190|una per sé, l’altra per L’arso, i barattoli dell’esca, gli ami di ricambio: ecco, sí, per i pesci era ben munito;|una per sé, laltra per Larso, i barattoli dellesca, gli ami di ricambio: ecco, sí, per i pesci era ben munito;
novelle05_09_pirandello_f000191|ma dove trovare l’occorrente per l’altra pesca: quella al marito per la nipote?|ma dove trovare loccorrente per laltra pesca: quella al marito per la nipote?
novelle05_09_pirandello_f000192|chi glielo dava l’amo per tirarlo a parlare?|chi glielo dava lamo per tirarlo a parlare?
novelle05_09_pirandello_f000193|Si fermava in mezzo alla stanza, con le labbra strette, gli occhi sbarrati;|Si fermava in mezzo alla stanza, con le labbra strette, gli occhi sbarrati;
novelle05_09_pirandello_f000194|poi scoteva in aria le mani ed esclamava:|poi scoteva in aria le mani ed esclamava:
novelle05_09_pirandello_f000195|— L’amo francese! Eh già! Perché gli toccava per giunta di muovergliene il discorso in francese|- Lamo francese! Eh già! Perché gli toccava per giunta di muovergliene il discorso in francese
novelle05_09_pirandello_f000196|quando non avrebbe saputo dirglielo neppure in siciliano. — Monsiurre, ma nièsse… E poi?|quando non avrebbe saputo dirglielo neppure in siciliano. - Monsiurre, ma nièsse E poi?
novelle05_09_pirandello_f000197|Poteva spiattellargli chiaro e tondo che quella scioccona s’era innamorata o incapricciata di lui?|Poteva spiattellargli chiaro e tondo che quella scioccona sera innamorata o incapricciata di lui?
novelle05_09_pirandello_f000198|Dalla Norvegia o dal console di Palermo avrebbe avuto il rimborso delle spese, probabilmente;|Dalla Norvegia o dal console di Palermo avrebbe avuto il rimborso delle spese, probabilmente;
novelle05_09_pirandello_f000199|ma di quest’altro guajo qui chi lo avrebbe ricompensato?|ma di questaltro guajo qui chi lo avrebbe ricompensato?
novelle05_09_pirandello_f000200|— Lui, lui stesso, porco diavolo! M’ha attizzato il fuoco in casa?|- Lui, lui stesso, porco diavolo! Mha attizzato il fuoco in casa?
novelle05_09_pirandello_f000201|Si scotti, si bruci! Quell’aria da mammalucco, da innocente piovuto dal cielo, gliel’avrebbe fatta smettere lui.|Si scotti, si bruci! Quellaria da mammalucco, da innocente piovuto dal cielo, glielavrebbe fatta smettere lui.
novelle05_09_pirandello_f000202|E lí, su la scogliera del porto, mentre riforniva gli ami di nuova esca|E lí, su la scogliera del porto, mentre riforniva gli ami di nuova esca
novelle05_09_pirandello_f000203|si voltava a guardare L’arso, che se ne stava seduto su un masso poco discosto|si voltava a guardare Larso, che se ne stava seduto su un masso poco discosto
novelle05_09_pirandello_f000204|diritto su la vita, con gli occhi chiari fissi al sughero della lenza che galleggiava su l’aspro azzurro dell’acqua luccicante d’aguzzi tremolii.|diritto su la vita, con gli occhi chiari fissi al sughero della lenza che galleggiava su laspro azzurro dellacqua luccicante daguzzi tremolii.
novelle05_09_pirandello_f000205|— Ohé, Mossiur Cleen, ohé! Guardare, sí, lo guardava;|- Ohé, Mossiur Cleen, ohé! Guardare, sí, lo guardava;
novelle05_09_pirandello_f000206|ma lo vedeva poi davvero quel sughero? Pareva allocchito.|ma lo vedeva poi davvero quel sughero? Pareva allocchito.
novelle05_09_pirandello_f000207|Il Cleen, all’esclamazione, si riscoteva come da un sogno, e gli sorrideva;|Il Cleen, allesclamazione, si riscoteva come da un sogno, e gli sorrideva;
novelle05_09_pirandello_f000208|poi tirava pian piano dall’acqua la lenza, credendo che il Mílio lo avesse richiamato per questo|poi tirava pian piano dallacqua la lenza, credendo che il Mílio lo avesse richiamato per questo
novelle05_09_pirandello_f000209|e riforniva anche lui gli ami chi sa da quanto tempo disarmati.|e riforniva anche lui gli ami chi sa da quanto tempo disarmati.
novelle05_09_pirandello_f000210|Ah, cosí, la pesca andava benone! Anch’egli, don Paranza, pensando|Ah, cosí, la pesca andava benone! Anchegli, don Paranza, pensando
novelle05_09_pirandello_f000211|escogitando il modo e la maniera d’entrare a parlargli di quella faccenda cosí difficile e delicata|escogitando il modo e la maniera dentrare a parlargli di quella faccenda cosí difficile e delicata
novelle05_09_pirandello_f000212|si lasciava intanto mangiar l’esca dai pesci: si distraeva, non vedeva più il sughero, non vedeva più il mare|si lasciava intanto mangiar lesca dai pesci: si distraeva, non vedeva più il sughero, non vedeva più il mare
novelle05_09_pirandello_f000213|e solo rientrava in sé, quando l’acqua tra gli scogli vicini dava un più forte risucchio.|e solo rientrava in sé, quando lacqua tra gli scogli vicini dava un più forte risucchio.
novelle05_09_pirandello_f000214|Stizzito, tirava allora la lenza, e gli veniva la tentazione di sbatterla in faccia a quell’ingrato.|Stizzito, tirava allora la lenza, e gli veniva la tentazione di sbatterla in faccia a quellingrato.
novelle05_09_pirandello_f000215|Ma più ira gli suscitava l’esclamazione che il Cleen aveva imparata da lui e ripeteva spesso|Ma più ira gli suscitava lesclamazione che il Cleen aveva imparata da lui e ripeteva spesso
novelle05_09_pirandello_f000216|sorridendo, nel sollevare a sua volta la canna.|sorridendo, nel sollevare a sua volta la canna.
novelle05_09_pirandello_f000217|— Porco diavolo! Don Paranza, dimenticandosi in quei momenti di parlargli in francese|- Porco diavolo! Don Paranza, dimenticandosi in quei momenti di parlargli in francese
novelle05_09_pirandello_f000218|prorompeva: — Ma porco diavolo lo dico sul serio, io! Tu ridi, minchione! Che te n’importa?|prorompeva: - Ma porco diavolo lo dico sul serio, io! Tu ridi, minchione! Che te nimporta?
novelle05_09_pirandello_f000219|No, no, cosí non poteva durare: non conchiudeva nulla, non solo, ma si guastava anche il fegato.|No, no, cosí non poteva durare: non conchiudeva nulla, non solo, ma si guastava anche il fegato.
novelle05_09_pirandello_f000220|— Se la sbrighino loro, se vogliono! E lo disse una di quelle sere alla nipote, rincasando dalla pesca.|- Se la sbrighino loro, se vogliono! E lo disse una di quelle sere alla nipote, rincasando dalla pesca.
novelle05_09_pirandello_f000221|Non s’aspettava che Venerina dovesse accogliere l’irosa dichiarazione della insipienza di lui con uno scoppio di risa|Non saspettava che Venerina dovesse accogliere lirosa dichiarazione della insipienza di lui con uno scoppio di risa
novelle05_09_pirandello_f000222|tutta rossa e raggiante in viso. — Povero zio! — Ridi? — Ma sí! — Fatto?|tutta rossa e raggiante in viso. - Povero zio! - Ridi? - Ma sí! - Fatto?
novelle05_09_pirandello_f000223|Venerina si nascose il volto con le mani, accennando più volte di sí col capo, vivacemente.|Venerina si nascose il volto con le mani, accennando più volte di sí col capo, vivacemente.
novelle05_09_pirandello_f000224|Don Paranza, pur contento in cuor suo, alleggerito da quel peso quando meno se l’aspettava, montò su le furie.|Don Paranza, pur contento in cuor suo, alleggerito da quel peso quando meno se laspettava, montò su le furie.
novelle05_09_pirandello_f000225|— Come! E non me ne dici niente?|- Come! E non me ne dici niente?
novelle05_09_pirandello_f000226|E mi tieni lí per tanti giorni alla tortura?|E mi tieni lí per tanti giorni alla tortura?
novelle05_09_pirandello_f000227|E lui, anche lui, muto come un pesce! Venerina sollevò la faccia dalle mani: — Non t’ha saputo dir nulla, neanche oggi?|E lui, anche lui, muto come un pesce! Venerina sollevò la faccia dalle mani: - Non tha saputo dir nulla, neanche oggi?
novelle05_09_pirandello_f000228|— Pesce, ti dico! Baccalà! — gridò don Paranza al colmo della stizza.|- Pesce, ti dico! Baccalà! - gridò don Paranza al colmo della stizza.
novelle05_09_pirandello_f000229|— Ho il fegato grosso cosí, dalla bile di tutti questi giorni! — Si sarà vergognato — disse Venerina, cercando di scusarlo.|- Ho il fegato grosso cosí, dalla bile di tutti questi giorni! - Si sarà vergognato - disse Venerina, cercando di scusarlo.
novelle05_09_pirandello_f000230|— Vergognato! Un uomo! — esclamò don Pietro.|- Vergognato! Un uomo! - esclamò don Pietro.
novelle05_09_pirandello_f000231|— Ha fatto ridere alle mie spalle tutti i pesci del mare, ha fatto ridere! Dov’è? Chiamalo;|- Ha fatto ridere alle mie spalle tutti i pesci del mare, ha fatto ridere! Dovè? Chiamalo;
novelle05_09_pirandello_f000232|fammelo dire questa sera stessa: non basta che l’abbia detto a te! — Ma senza codesti occhiacci, — gli raccomandò Venerina, sorridendo.|fammelo dire questa sera stessa: non basta che labbia detto a te! - Ma senza codesti occhiacci, - gli raccomandò Venerina, sorridendo.
novelle05_09_pirandello_f000233|Don Paranza si placò, scosse il testone lanoso e borbottò nella barba: — Sono proprio… già tu lo sai, meglio di me.|Don Paranza si placò, scosse il testone lanoso e borbottò nella barba: - Sono proprio già tu lo sai, meglio di me.
novelle05_09_pirandello_f000234|Di’ un po’, come hai fatto, senza francese?|Di un po, come hai fatto, senza francese?
novelle05_09_pirandello_f000235|Venerina arrossí, sollevò appena le spalle, e i neri occhioni le sfavillarono.|Venerina arrossí, sollevò appena le spalle, e i neri occhioni le sfavillarono.
novelle05_09_pirandello_f000236|— Cosí, — disse, con ingenua malizia. — E quando?|- Cosí, - disse, con ingenua malizia. - E quando?
novelle05_09_pirandello_f000237|— Oggi stesso, quando siete tornati a mezzogiorno, dopo il desinare.|- Oggi stesso, quando siete tornati a mezzogiorno, dopo il desinare.
novelle05_09_pirandello_f000238|Egli mi prese una mano… io… — Basta, basta! — brontolò don Paranza, che in vita sua non aveva mai fatto all’amore.|Egli mi prese una mano io - Basta, basta! - brontolò don Paranza, che in vita sua non aveva mai fatto allamore.
novelle05_09_pirandello_f000239|— È pronta la cena? Ora gli parlo io.|- È pronta la cena? Ora gli parlo io.
novelle05_09_pirandello_f000240|Venerina gli si raccomandò di nuovo con gli occhi, e scappò via.|Venerina gli si raccomandò di nuovo con gli occhi, e scappò via.
novelle05_09_pirandello_f000241|Don Pietro entrò nella camera del Cleen.|Don Pietro entrò nella camera del Cleen.
novelle05_09_pirandello_f000242|Questi se ne stava con la fronte appoggiata ai vetri del balcone, a guardar fuori; ma non vedeva nulla.|Questi se ne stava con la fronte appoggiata ai vetri del balcone, a guardar fuori; ma non vedeva nulla.
novelle05_09_pirandello_f000243|La piazzetta lí davanti, a quell’ora, era deserta e buja.|La piazzetta lí davanti, a quellora, era deserta e buja.
novelle05_09_pirandello_f000244|I lampioncini a petrolio quella sera riposavano, perché della illuminazione del borgo era incaricata la luna.|I lampioncini a petrolio quella sera riposavano, perché della illuminazione del borgo era incaricata la luna.
novelle05_09_pirandello_f000245|Sentendo aprir l’uscio, il Cleen si voltò di scatto.|Sentendo aprir luscio, il Cleen si voltò di scatto.
novelle05_09_pirandello_f000246|Chi sa a che cosa stava pensando.|Chi sa a che cosa stava pensando.
novelle05_09_pirandello_f000247|Don Paranza si piantò in mezzo alla camera con le gambe aperte|Don Paranza si piantò in mezzo alla camera con le gambe aperte
novelle05_09_pirandello_f000248|tentennando il capo: avrebbe voluto fargli un predicozzo da vecchio zio brontolone;|tentennando il capo: avrebbe voluto fargli un predicozzo da vecchio zio brontolone;
novelle05_09_pirandello_f000249|ma sentí subito la difficoltà d’un discorso in francese consentaneo all’aria burbera a cui già aveva composta la faccia e l’atteggiamento preso.|ma sentí subito la difficoltà dun discorso in francese consentaneo allaria burbera a cui già aveva composta la faccia e latteggiamento preso.
novelle05_09_pirandello_f000250|Frenò a stento un solennissimo sbuffo d’impazienza e cominciò: — Mossiur Cleen|Frenò a stento un solennissimo sbuffo dimpazienza e cominciò: - Mossiur Cleen
