novelle03_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_10_pirandello_f000118|Il Chiàrchiaro si chinò e tra i due indici cosí infrontati del giudice ne inserí uno suo, tozzo, peloso e non molto pulito.|Il Chiàrchiaro si chinò e tra i due indici cosí infrontati del giudice ne inserí uno suo, tozzo, peloso e non molto pulito.
novelle03_10_pirandello_f000119|— Non è vero niente, signor giudice! — disse, agitando quel dito. — Come no? — esclamò il D’Andrea.|- Non è vero niente, signor giudice! - disse, agitando quel dito. - Come no? - esclamò il DAndrea.
novelle03_10_pirandello_f000120|— Là accusate come diffamatori due giovani perché vi credono jettatore|- Là accusate come diffamatori due giovani perché vi credono jettatore
novelle03_10_pirandello_f000121|e ora qua voi stesso vi presentate innanzi a me in veste di jettatore e pretendete anzi ch’io creda alla vostra jettatura. — Sissignore.|e ora qua voi stesso vi presentate innanzi a me in veste di jettatore e pretendete anzi chio creda alla vostra jettatura. - Sissignore.
novelle03_10_pirandello_f000122|— E non vi pare che ci sia contraddizione?|- E non vi pare che ci sia contraddizione?
novelle03_10_pirandello_f000123|Il Chiàrchiaro scosse più volte il capo con la bocca aperta a un muto ghigno di sdegnosa commiserazione.|Il Chiàrchiaro scosse più volte il capo con la bocca aperta a un muto ghigno di sdegnosa commiserazione.
novelle03_10_pirandello_f000124|— Mi pare piuttosto, signor giudice, — poi disse, — che lei non capisca niente.|- Mi pare piuttosto, signor giudice, - poi disse, - che lei non capisca niente.
novelle03_10_pirandello_f000125|Il D’Andrea lo guardò un pezzo, imbalordito.|Il DAndrea lo guardò un pezzo, imbalordito.
novelle03_10_pirandello_f000126|— Dite pure, dite pure, caro Chiàrchiaro.|- Dite pure, dite pure, caro Chiàrchiaro.
novelle03_10_pirandello_f000127|Forse è una verità sacrosanta questa che vi è scappata dalla bocca.|Forse è una verità sacrosanta questa che vi è scappata dalla bocca.
novelle03_10_pirandello_f000128|Ma abbiate la bontà di spiegarmi perché non capisco niente. — Sissignore.|Ma abbiate la bontà di spiegarmi perché non capisco niente. - Sissignore.
novelle03_10_pirandello_f000129|Eccomi qua, — disse il Chiàrchiaro, accostando la seggiola.|Eccomi qua, - disse il Chiàrchiaro, accostando la seggiola.
novelle03_10_pirandello_f000130|— Non solo le farò vedere che lei non capisce niente;|- Non solo le farò vedere che lei non capisce niente;
novelle03_10_pirandello_f000131|ma anche che lei è un mio mortale nemico. Lei, lei, sissignore.|ma anche che lei è un mio mortale nemico. Lei, lei, sissignore.
novelle03_10_pirandello_f000132|Lei che crede di fare il mio bene.|Lei che crede di fare il mio bene.
novelle03_10_pirandello_f000133|Il mio più acerrimo nemico! Sa o non sa che i due imputati hanno chiesto il patrocinio dell’avvocato Manin Baracca? — Sí. Questo lo so.|Il mio più acerrimo nemico! Sa o non sa che i due imputati hanno chiesto il patrocinio dellavvocato Manin Baracca? - Sí. Questo lo so.
novelle03_10_pirandello_f000134|— Ebbene, all’avvocato Manin Baracca io, Rosario Chiàrchiaro, io stesso sono andato a fornire le prove del fatto: cioè|- Ebbene, allavvocato Manin Baracca io, Rosario Chiàrchiaro, io stesso sono andato a fornire le prove del fatto: cioè
novelle03_10_pirandello_f000135|che non solo mi ero accorto da più d’un anno che tutti, vedendomi passare|che non solo mi ero accorto da più dun anno che tutti, vedendomi passare
novelle03_10_pirandello_f000136|facevano le corna, ma le prove anche|facevano le corna, ma le prove anche
novelle03_10_pirandello_f000137|prove documentate e testimonianze irrepetibili dei fatti spaventosi su cui è edificata incrollabilmente|prove documentate e testimonianze irrepetibili dei fatti spaventosi su cui è edificata incrollabilmente
novelle03_10_pirandello_f000138|incrollabilmente, capisce, signor giudice?|incrollabilmente, capisce, signor giudice?
novelle03_10_pirandello_f000139|la mia fama di jettatore! — Voi? Dal Baracca? — Sissignore, io.|la mia fama di jettatore! - Voi? Dal Baracca? - Sissignore, io.
novelle03_10_pirandello_f000140|Il giudice lo guardò, più imbalordito che mai: — Capisco anche meno di prima. Ma come?|Il giudice lo guardò, più imbalordito che mai: - Capisco anche meno di prima. Ma come?
novelle03_10_pirandello_f000141|Per render più sicura l’assoluzione di quei giovanotti?|Per render più sicura lassoluzione di quei giovanotti?
novelle03_10_pirandello_f000142|E perché allora vi siete querelato?|E perché allora vi siete querelato?
novelle03_10_pirandello_f000143|Il Chiàrchiaro ebbe un prorompimento di stizza per la durezza di mente del giudice D’Andrea;|Il Chiàrchiaro ebbe un prorompimento di stizza per la durezza di mente del giudice DAndrea;
novelle03_10_pirandello_f000144|si levò in piedi, gridando con le braccia per aria: — Ma perché io voglio|si levò in piedi, gridando con le braccia per aria: - Ma perché io voglio
novelle03_10_pirandello_f000145|signor giudice, un riconoscimento ufficiale della mia potenza, non capisce ancora?|signor giudice, un riconoscimento ufficiale della mia potenza, non capisce ancora?
novelle03_10_pirandello_f000146|Voglio che sia ufficialmente riconosciuta questa mia potenza spaventosa, che è ormai l’unico mio capitale!|Voglio che sia ufficialmente riconosciuta questa mia potenza spaventosa, che è ormai lunico mio capitale!
novelle03_10_pirandello_f000147|E ansimando, protese il braccio|E ansimando, protese il braccio
novelle03_10_pirandello_f000148|batté forte sul pavimento la canna d’India e rimase un pezzo impostato in quell’atteggiamento grottescamente imperioso.|batté forte sul pavimento la canna dIndia e rimase un pezzo impostato in quellatteggiamento grottescamente imperioso.
novelle03_10_pirandello_f000149|Il giudice D’Andrea si curvò, si prese la testa tra le mani, commosso|Il giudice DAndrea si curvò, si prese la testa tra le mani, commosso
novelle03_10_pirandello_f000150|e ripeté: — Povero caro Chiàrchiaro mio, povero caro Chiàrchiaro mio, bel capitale! E che te ne fai? che te ne fai? — Che me ne faccio?|e ripeté: - Povero caro Chiàrchiaro mio, povero caro Chiàrchiaro mio, bel capitale! E che te ne fai? che te ne fai? - Che me ne faccio?
novelle03_10_pirandello_f000151|— rimbeccò pronto il Chiàrchiaro.|- rimbeccò pronto il Chiàrchiaro.
novelle03_10_pirandello_f000152|— Lei, padrone mio, per esercitare codesta professione di giudice|- Lei, padrone mio, per esercitare codesta professione di giudice
novelle03_10_pirandello_f000153|anche cosí male come la esercita, mi dica un po’, non ha dovuto prender la laurea? — La laurea, sí.|anche cosí male come la esercita, mi dica un po, non ha dovuto prender la laurea? - La laurea, sí.
novelle03_10_pirandello_f000154|— Ebbene, voglio anch’io la mia patente, signor giudice! La patente di jettatore. Col bollo.|- Ebbene, voglio anchio la mia patente, signor giudice! La patente di jettatore. Col bollo.
novelle03_10_pirandello_f000155|Con tanto di bollo legale! Jettatore patentato dal regio tribunale. — E poi? — E poi?|Con tanto di bollo legale! Jettatore patentato dal regio tribunale. - E poi? - E poi?
novelle03_10_pirandello_f000156|Me lo metto come titolo nei biglietti da visita.|Me lo metto come titolo nei biglietti da visita.
novelle03_10_pirandello_f000157|Signor giudice, mi hanno assassinato. Lavoravo.|Signor giudice, mi hanno assassinato. Lavoravo.
novelle03_10_pirandello_f000158|Mi hanno fatto cacciar via dal banco dov’ero scritturale, con la scusa che, essendoci io, nessuno più veniva a far debiti e pegni;|Mi hanno fatto cacciar via dal banco dovero scritturale, con la scusa che, essendoci io, nessuno più veniva a far debiti e pegni;
novelle03_10_pirandello_f000159|mi hanno buttato in mezzo a una strada, con la moglie paralitica da tre anni e due ragazze nubili|mi hanno buttato in mezzo a una strada, con la moglie paralitica da tre anni e due ragazze nubili
novelle03_10_pirandello_f000160|di cui nessuno vorrà più sapere, perché sono figlie mie;|di cui nessuno vorrà più sapere, perché sono figlie mie;
novelle03_10_pirandello_f000161|viviamo del soccorso che ci manda da Napoli un mio figliuolo, il quale ha famiglia anche lui|viviamo del soccorso che ci manda da Napoli un mio figliuolo, il quale ha famiglia anche lui
novelle03_10_pirandello_f000162|quattro bambini, e non può fare a lungo questo sacrifizio per noi.|quattro bambini, e non può fare a lungo questo sacrifizio per noi.
novelle03_10_pirandello_f000163|Signor giudice, non mi resta altro che di mettermi a fare la professione del jettatore! Mi sono parato cosí|Signor giudice, non mi resta altro che di mettermi a fare la professione del jettatore! Mi sono parato cosí
novelle03_10_pirandello_f000164|con questi occhiali, con quest’abito;|con questi occhiali, con questabito;
novelle03_10_pirandello_f000165|mi sono lasciato crescere la barba;|mi sono lasciato crescere la barba;
novelle03_10_pirandello_f000166|e ora aspetto la patente per entrare in campo! Lei mi domanda come?|e ora aspetto la patente per entrare in campo! Lei mi domanda come?
novelle03_10_pirandello_f000167|Me lo domanda perché, le ripeto, lei è un mio nemico! — Io? — Sissignore.|Me lo domanda perché, le ripeto, lei è un mio nemico! - Io? - Sissignore.
novelle03_10_pirandello_f000168|Perché mostra di non credere alla mia potenza! Ma per fortuna ci credono gli altri, sa?|Perché mostra di non credere alla mia potenza! Ma per fortuna ci credono gli altri, sa?
novelle03_10_pirandello_f000169|Tutti, tutti ci credono! E ci son tante case da giuoco in questo paese! Basterà che io mi presenti;|Tutti, tutti ci credono! E ci son tante case da giuoco in questo paese! Basterà che io mi presenti;
novelle03_10_pirandello_f000170|non ci sarà bisogno di dir nulla.|non ci sarà bisogno di dir nulla.
novelle03_10_pirandello_f000171|Mi pagheranno per farmi andar via! Mi metterò a ronzare attorno a tutte le fabbriche;|Mi pagheranno per farmi andar via! Mi metterò a ronzare attorno a tutte le fabbriche;
novelle03_10_pirandello_f000172|mi pianterò innanzi a tutte le botteghe;|mi pianterò innanzi a tutte le botteghe;
novelle03_10_pirandello_f000173|e tutti, tutti mi pagheranno la tassa, lei dice dell’ignoranza?|e tutti, tutti mi pagheranno la tassa, lei dice dellignoranza?
novelle03_10_pirandello_f000174|io dico la tassa della salute! Perché, signor giudice, ho accumulato tanta bile e tanto odio, io, contro tutta questa schifosa umanità|io dico la tassa della salute! Perché, signor giudice, ho accumulato tanta bile e tanto odio, io, contro tutta questa schifosa umanità
novelle03_10_pirandello_f000175|che veramente credo d’aver ormai in questi occhi la potenza di far crollare dalle fondamenta una intera città! Il giudice D’Andrea|che veramente credo daver ormai in questi occhi la potenza di far crollare dalle fondamenta una intera città! Il giudice DAndrea
novelle03_10_pirandello_f000176|ancora con la testa tra le mani, aspettò un pezzo che l’angoscia che gli serrava la gola desse adito alla voce.|ancora con la testa tra le mani, aspettò un pezzo che langoscia che gli serrava la gola desse adito alla voce.
novelle03_10_pirandello_f000177|Ma la voce non volle venir fuori;|Ma la voce non volle venir fuori;
novelle03_10_pirandello_f000178|e allora egli, socchiudendo dietro le lenti i piccoli occhi plumbei|e allora egli, socchiudendo dietro le lenti i piccoli occhi plumbei
novelle03_10_pirandello_f000179|stese le mani e abbracciò il Chiàrchiaro a lungo, forte forte, a lungo. Questi lo lasciò fare. — Mi vuol bene davvero? — gli domandò.|stese le mani e abbracciò il Chiàrchiaro a lungo, forte forte, a lungo. Questi lo lasciò fare. - Mi vuol bene davvero? - gli domandò.
novelle03_10_pirandello_f000180|— E allora istruisca subito il processo, e in modo da farmi avere al più presto quello che desidero. — La patente?|- E allora istruisca subito il processo, e in modo da farmi avere al più presto quello che desidero. - La patente?
novelle03_10_pirandello_f000181|Il Chiàrchiaro protese di nuovo il braccio, batté la canna d’India sul pavimento e|Il Chiàrchiaro protese di nuovo il braccio, batté la canna dIndia sul pavimento e
novelle03_10_pirandello_f000182|portandosi l’altra mano al petto, ripeté con tragica solennità: — La patente.|portandosi laltra mano al petto, ripeté con tragica solennità: - La patente.
novelle03_11_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_11_pirandello_f000002|NOTTE  Passata la stazione di Sulmona|NOTTE  Passata la stazione di Sulmona
novelle03_11_pirandello_f000003|Silvestro Noli rimase solo nella lercia vettura di seconda classe.|Silvestro Noli rimase solo nella lercia vettura di seconda classe.
novelle03_11_pirandello_f000004|Volse un’ultima occhiata alla fiammella fumolenta, che vacillava e quasi veniva a mancare agli sbalzi della corsa|Volse unultima occhiata alla fiammella fumolenta, che vacillava e quasi veniva a mancare agli sbalzi della corsa
novelle03_11_pirandello_f000005|per l’olio caduto e guazzante nel vetro concavo dello schermo, e chiuse gli occhi con la speranza che il sonno|per lolio caduto e guazzante nel vetro concavo dello schermo, e chiuse gli occhi con la speranza che il sonno
novelle03_11_pirandello_f000006|per la stanchezza del lungo viaggio (viaggiava da un giorno e una notte)|per la stanchezza del lungo viaggio viaggiava da un giorno e una notte
novelle03_11_pirandello_f000007|lo togliesse all’angoscia nella quale si sentiva affogare sempre più, man mano che il treno lo avvicinava al luogo del suo esilio.|lo togliesse allangoscia nella quale si sentiva affogare sempre più, man mano che il treno lo avvicinava al luogo del suo esilio.
novelle03_11_pirandello_f000008|Mai più! mai più! mai più! Da quanto tempo il fragor cadenzato delle ruote gli ripeteva nella notte queste due parole?|Mai più! mai più! mai più! Da quanto tempo il fragor cadenzato delle ruote gli ripeteva nella notte queste due parole?
novelle03_11_pirandello_f000009|Mai più, sí, mai più, la vita gaja della sua giovinezza, mai più, là tra i compagni spensierati, sotto i portici popolosi della sua Torino;|Mai più, sí, mai più, la vita gaja della sua giovinezza, mai più, là tra i compagni spensierati, sotto i portici popolosi della sua Torino;
novelle03_11_pirandello_f000010|mai più il conforto, quel caldo alito familiare della sua vecchia casa paterna;|mai più il conforto, quel caldo alito familiare della sua vecchia casa paterna;
novelle03_11_pirandello_f000011|mai più le cure amorose della madre, mai più il tenero sorriso nello sguardo protettore del padre.|mai più le cure amorose della madre, mai più il tenero sorriso nello sguardo protettore del padre.
novelle03_11_pirandello_f000012|Forse non li avrebbe riveduti mai più, quei suoi cari vecchi! La mamma, la mamma specialmente! Ah, come l’aveva ritrovata|Forse non li avrebbe riveduti mai più, quei suoi cari vecchi! La mamma, la mamma specialmente! Ah, come laveva ritrovata
novelle03_11_pirandello_f000013|dopo sette anni di lontananza! Curva, rimpiccolita, in cosí pochi anni, e come di cera e senza più denti. Gli occhi soli ancora vivi.|dopo sette anni di lontananza! Curva, rimpiccolita, in cosí pochi anni, e come di cera e senza più denti. Gli occhi soli ancora vivi.
novelle03_11_pirandello_f000014|Poveri cari santi occhi belli! Guardando la madre, guardando il padre, ascoltando i loro discorsi|Poveri cari santi occhi belli! Guardando la madre, guardando il padre, ascoltando i loro discorsi
novelle03_11_pirandello_f000015|aggirandosi per le stanze e cercando attorno, aveva sentito bene, che non per lui soltanto aveva avuto fine la vita della casa paterna.|aggirandosi per le stanze e cercando attorno, aveva sentito bene, che non per lui soltanto aveva avuto fine la vita della casa paterna.
novelle03_11_pirandello_f000016|Con la sua ultima partenza, sette anni addietro, la vita era finita lí anche per gli altri.|Con la sua ultima partenza, sette anni addietro, la vita era finita lí anche per gli altri.
novelle03_11_pirandello_f000017|Se l’era dunque portata via lui con sé? E che ne aveva fatto? Dov’era più in lui la vita?|Se lera dunque portata via lui con sé? E che ne aveva fatto? Dovera più in lui la vita?
novelle03_11_pirandello_f000018|Gli altri avevano potuto credere che se la fosse portata via con sé;|Gli altri avevano potuto credere che se la fosse portata via con sé;
novelle03_11_pirandello_f000019|ma lui sapeva di averla lasciata lí, invece, la sua, partendo;|ma lui sapeva di averla lasciata lí, invece, la sua, partendo;
novelle03_11_pirandello_f000020|e ora, a non ritrovarcela più, nel sentirsi dire che non poteva più trovarci nulla|e ora, a non ritrovarcela più, nel sentirsi dire che non poteva più trovarci nulla
novelle03_11_pirandello_f000021|perché s’era portato via tutto lui, aveva provato, nel vuoto, un gelo di morte.|perché sera portato via tutto lui, aveva provato, nel vuoto, un gelo di morte.
novelle03_11_pirandello_f000022|Con questo gelo nel cuore ritornava ora in Abruzzo|Con questo gelo nel cuore ritornava ora in Abruzzo
novelle03_11_pirandello_f000023|spirata la licenza di quindici giorni concessagli dal direttore delle scuole normali maschili di Città Sant’Angelo|spirata la licenza di quindici giorni concessagli dal direttore delle scuole normali maschili di Città SantAngelo
novelle03_11_pirandello_f000024|ove da cinque anni insegnava disegno.|ove da cinque anni insegnava disegno.
novelle03_11_pirandello_f000025|Prima che in Abruzzo era stato professore un anno in Calabria; un altro anno, in Basilicata.|Prima che in Abruzzo era stato professore un anno in Calabria; un altro anno, in Basilicata.
novelle03_11_pirandello_f000026|A Città Sant’Angelo, vinto e accecato dal bisogno cocente e smanioso d’un affetto che gli riempisse il vuoto in cui si vedeva sperduto|A Città SantAngelo, vinto e accecato dal bisogno cocente e smanioso dun affetto che gli riempisse il vuoto in cui si vedeva sperduto
novelle03_11_pirandello_f000027|aveva commesso la follia di prender moglie;|aveva commesso la follia di prender moglie;
novelle03_11_pirandello_f000028|e s’era inchiodato lí, per sempre.|e sera inchiodato lí, per sempre.
novelle03_11_pirandello_f000029|La moglie, nata e cresciuta in quell’alto umido paesello, privo anche d’acqua, coi pregiudizii angustiosi|La moglie, nata e cresciuta in quellalto umido paesello, privo anche dacqua, coi pregiudizii angustiosi
novelle03_11_pirandello_f000030|le gretterie meschine e la scontrosità e la rilassatezza della pigra sciocca vita provinciale, anziché dargli compagnia|le gretterie meschine e la scontrosità e la rilassatezza della pigra sciocca vita provinciale, anziché dargli compagnia
novelle03_11_pirandello_f000031|gli aveva accresciuto attorno la solitudine|gli aveva accresciuto attorno la solitudine
novelle03_11_pirandello_f000032|facendogli sentire ogni momento quanto fosse lontano dall’intimità d’una famiglia che avrebbe dovuto esser sua|facendogli sentire ogni momento quanto fosse lontano dallintimità duna famiglia che avrebbe dovuto esser sua
novelle03_11_pirandello_f000033|e nella quale invece né un suo pensiero, né un suo sentimento riuscivano mai a penetrare.|e nella quale invece né un suo pensiero, né un suo sentimento riuscivano mai a penetrare.
novelle03_11_pirandello_f000034|Gli era nato un bambino, e – cosa atroce! – anche quel suo bambino aveva sentito|Gli era nato un bambino, e - cosa atroce! - anche quel suo bambino aveva sentito
novelle03_11_pirandello_f000035|fin dal primo giorno, estraneo a sé, come se fosse appartenuto tutto alla madre, e niente a lui.|fin dal primo giorno, estraneo a sé, come se fosse appartenuto tutto alla madre, e niente a lui.
novelle03_11_pirandello_f000036|Forse il figliuolo sarebbe diventato suo, se egli avesse potuto strapparlo da quella casa, da quel paese;|Forse il figliuolo sarebbe diventato suo, se egli avesse potuto strapparlo da quella casa, da quel paese;
novelle03_11_pirandello_f000037|e anche la moglie forse sarebbe diventata sua compagna veramente, ed egli avrebbe sentito la gioja d’avere una casa sua|e anche la moglie forse sarebbe diventata sua compagna veramente, ed egli avrebbe sentito la gioja davere una casa sua
novelle03_11_pirandello_f000038|una famiglia sua, se avesse potuto chiedere e ottenere un trasferimento altrove.|una famiglia sua, se avesse potuto chiedere e ottenere un trasferimento altrove.
novelle03_11_pirandello_f000039|Ma gli era negato anche di sperare in un tempo lontano questa salvezza, perché sua moglie|Ma gli era negato anche di sperare in un tempo lontano questa salvezza, perché sua moglie
novelle03_11_pirandello_f000040|che non s’era voluta muovere dal paese neanche per un breve viaggio di nozze|che non sera voluta muovere dal paese neanche per un breve viaggio di nozze
novelle03_11_pirandello_f000041|neanche per andare a conoscere la madre e il padre di lui e gli altri parenti a Torino|neanche per andare a conoscere la madre e il padre di lui e gli altri parenti a Torino
novelle03_11_pirandello_f000042|minacciava che, anziché dai suoi, si sarebbe divisa da lui a un caso di trasferimento. Dunque, lí;|minacciava che, anziché dai suoi, si sarebbe divisa da lui a un caso di trasferimento. Dunque, lí;
novelle03_11_pirandello_f000043|funghire lí, stare lí ad aspettare, in quell’orrenda solitudine, che lo spirito a poco a poco gli si vestisse d’una scorza di stupidità.|funghire lí, stare lí ad aspettare, in quellorrenda solitudine, che lo spirito a poco a poco gli si vestisse duna scorza di stupidità.
novelle03_11_pirandello_f000044|Amava tanto il teatro, la musica, tutte le arti, e quasi non sapeva parlar d’altro: sarebbe rimasto sempre con la sete di esse|Amava tanto il teatro, la musica, tutte le arti, e quasi non sapeva parlar daltro: sarebbe rimasto sempre con la sete di esse
novelle03_11_pirandello_f000045|anche di esse, sí, come d’un bicchier d’acqua pura! Ah, non la poteva bere, lui,|anche di esse, sí, come dun bicchier dacqua pura! Ah, non la poteva bere, lui,
novelle03_11_pirandello_f000046|quell’acqua greve, cruda, renosiccia delle cisterne. Dicevano che non faceva male;|quellacqua greve, cruda, renosiccia delle cisterne. Dicevano che non faceva male;
novelle03_11_pirandello_f000047|ma egli si sentiva da un pezzo anche malato di stomaco. Immaginario? Già! Per giunta, la derisione.|ma egli si sentiva da un pezzo anche malato di stomaco. Immaginario? Già! Per giunta, la derisione.
novelle03_11_pirandello_f000048|Le palpebre chiuse non riuscirono più a contenere le lagrime, di cui s’erano riempite.|Le palpebre chiuse non riuscirono più a contenere le lagrime, di cui serano riempite.
novelle03_11_pirandello_f000049|Mordendosi il labbro, come per impedire che gli rompesse dalla gola anche qualche singhiozzo, Silvestro Noli trasse di tasca un fazzoletto.|Mordendosi il labbro, come per impedire che gli rompesse dalla gola anche qualche singhiozzo, Silvestro Noli trasse di tasca un fazzoletto.
novelle03_11_pirandello_f000050|Non pensò che aveva il viso tutto affumicato dal lungo viaggio;|Non pensò che aveva il viso tutto affumicato dal lungo viaggio;
novelle03_11_pirandello_f000051|e, guardando il fazzoletto, restò offeso e indispettito dalla sudicia impronta del suo pianto.|e, guardando il fazzoletto, restò offeso e indispettito dalla sudicia impronta del suo pianto.
novelle03_11_pirandello_f000052|Vide in quella sudicia impronta la sua vita, e prese tra i denti il fazzoletto quasi per stracciarlo.|Vide in quella sudicia impronta la sua vita, e prese tra i denti il fazzoletto quasi per stracciarlo.
novelle03_11_pirandello_f000053|Alla fine il treno si fermò alla stazione di Castellammare Adriatico.|Alla fine il treno si fermò alla stazione di Castellammare Adriatico.
novelle03_11_pirandello_f000054|Per altri venti minuti di cammino, gli toccava aspettare più di cinque ore in quella stazione.|Per altri venti minuti di cammino, gli toccava aspettare più di cinque ore in quella stazione.
novelle03_11_pirandello_f000055|Era la sorte dei viaggiatori che arrivavano con quel treno notturno da Roma e dovevano proseguire per le linee d’Ancona o di Foggia.|Era la sorte dei viaggiatori che arrivavano con quel treno notturno da Roma e dovevano proseguire per le linee dAncona o di Foggia.
novelle03_11_pirandello_f000056|Meno male che, nella stazione, c’era il caffè aperto tutta la notte, ampio, bene illuminato, con le tavole apparecchiate|Meno male che, nella stazione, cera il caffè aperto tutta la notte, ampio, bene illuminato, con le tavole apparecchiate
novelle03_11_pirandello_f000057|nella cui luce e nel cui movimento si poteva in qualche modo ingannar l’ozio e la tristezza della lunga attesa.|nella cui luce e nel cui movimento si poteva in qualche modo ingannar lozio e la tristezza della lunga attesa.
novelle03_11_pirandello_f000058|Ma erano dipinti sui visi gonfii, pallidi, sudici e sbattuti dei viaggiatori una tetra ambascia, un fastidio opprimente|Ma erano dipinti sui visi gonfii, pallidi, sudici e sbattuti dei viaggiatori una tetra ambascia, un fastidio opprimente
novelle03_11_pirandello_f000059|un’agra nausea della vita che, lontana dai consueti affetti|unagra nausea della vita che, lontana dai consueti affetti
novelle03_11_pirandello_f000060|fuor della traccia delle abitudini, si scopriva a tutti vacua, stolta, incresciosa.|fuor della traccia delle abitudini, si scopriva a tutti vacua, stolta, incresciosa.
novelle03_11_pirandello_f000061|Forse tanti e tanti s’eran sentiti stringere il cuore al fischio lamentoso del treno in corsa nella notte.|Forse tanti e tanti seran sentiti stringere il cuore al fischio lamentoso del treno in corsa nella notte.
novelle03_11_pirandello_f000062|Ognun d’essi stava lí forse a pensare che le brighe umane non han requie neanche nella notte;|Ognun dessi stava lí forse a pensare che le brighe umane non han requie neanche nella notte;
novelle03_11_pirandello_f000063|e, siccome sopra tutto nella notte appajon vane, prive come sono delle illusioni della luce|e, siccome sopra tutto nella notte appajon vane, prive come sono delle illusioni della luce
novelle03_11_pirandello_f000064|e anche per quel senso di precarietà angosciosa che tien sospeso l’animo di chi viaggia e che ci fa vedere sperduti su la terra|e anche per quel senso di precarietà angosciosa che tien sospeso lanimo di chi viaggia e che ci fa vedere sperduti su la terra
novelle03_11_pirandello_f000065|ognun d’essi, forse, stava lí a pensare che la follía accende i fuochi nelle macchine nere|ognun dessi, forse, stava lí a pensare che la follía accende i fuochi nelle macchine nere
novelle03_11_pirandello_f000066|e che nella notte, sotto le stelle, i treni correndo per i piani buj, passando strepitosi sui ponti, cacciandosi nei lunghi trafori|e che nella notte, sotto le stelle, i treni correndo per i piani buj, passando strepitosi sui ponti, cacciandosi nei lunghi trafori
novelle03_11_pirandello_f000067|gridano di tratto in tratto il disperato lamento di dover trascinare cosí nella notte la follía umana lungo le vie di ferro|gridano di tratto in tratto il disperato lamento di dover trascinare cosí nella notte la follía umana lungo le vie di ferro
novelle03_11_pirandello_f000068|tracciate per dare uno sfogo alle sue fiere smanie infaticabili.|tracciate per dare uno sfogo alle sue fiere smanie infaticabili.
novelle03_11_pirandello_f000069|Silvestro Noli, bevuta a lenti sorsi una tazza di latte, si alzò per uscire dalla stazione per l’altra porta del caffè in fondo alla sala.|Silvestro Noli, bevuta a lenti sorsi una tazza di latte, si alzò per uscire dalla stazione per laltra porta del caffè in fondo alla sala.
novelle03_11_pirandello_f000070|Voleva andare alla spiaggia, a respirar la brezza notturna del mare, attraversando il largo viale della città dormente.|Voleva andare alla spiaggia, a respirar la brezza notturna del mare, attraversando il largo viale della città dormente.
novelle03_11_pirandello_f000071|Se non che, passando innanzi a un tavolino, si sentí chiamare da una signora di piccolissima statura|Se non che, passando innanzi a un tavolino, si sentí chiamare da una signora di piccolissima statura
novelle03_11_pirandello_f000072|esile, pallida, magra, in fitte gramaglie vedovili.|esile, pallida, magra, in fitte gramaglie vedovili.
novelle03_11_pirandello_f000073|— Professor Noli… Si fermò perplesso, stupito: — Signora… oh, lei, signora Nina? come mai?|- Professor Noli Si fermò perplesso, stupito: - Signora oh, lei, signora Nina? come mai?
novelle03_11_pirandello_f000074|Era la moglie d’un collega, del professor Ronchi, conosciuto sei anni fa, a Matera, nelle scuole tecniche.|Era la moglie dun collega, del professor Ronchi, conosciuto sei anni fa, a Matera, nelle scuole tecniche.
novelle03_11_pirandello_f000075|Morto, sí, sí, morto – lo sapeva – morto pochi mesi addietro, a Lanciano, ancor giovane.|Morto, sí, sí, morto - lo sapeva - morto pochi mesi addietro, a Lanciano, ancor giovane.
novelle03_11_pirandello_f000076|Ne aveva letto con doloroso stupore l’annunzio nel bollettino.|Ne aveva letto con doloroso stupore lannunzio nel bollettino.
novelle03_11_pirandello_f000077|Povero Ronchi, appena arrivato al liceo, dopo tanti concorsi disgraziati, morto all’improvviso, di sincope, per troppo amore, dicevano|Povero Ronchi, appena arrivato al liceo, dopo tanti concorsi disgraziati, morto allimprovviso, di sincope, per troppo amore, dicevano
novelle03_11_pirandello_f000078|di quella sua minuscola mogliettina, ch’egli come un orso gigantesco, violento, testardo, si trascinava sempre dietro, da per tutto.|di quella sua minuscola mogliettina, chegli come un orso gigantesco, violento, testardo, si trascinava sempre dietro, da per tutto.
novelle03_11_pirandello_f000079|Ecco, la vedovina, portandosi alla bocca il fazzoletto listato di lutto, guardandolo con gli occhi neri, bellissimi|Ecco, la vedovina, portandosi alla bocca il fazzoletto listato di lutto, guardandolo con gli occhi neri, bellissimi
novelle03_11_pirandello_f000080|affondati nelle livide occhiaje enfiate, gli diceva con un lieve tentennío del capo l’atrocità della sua tragedia recente.|affondati nelle livide occhiaje enfiate, gli diceva con un lieve tentennío del capo latrocità della sua tragedia recente.
novelle03_11_pirandello_f000081|Vedendo da quei begli occhi neri sgorgare due grosse lacrime, il Noli invitò la signora ad alzarsi e ad uscire con lui dal caffè|Vedendo da quei begli occhi neri sgorgare due grosse lacrime, il Noli invitò la signora ad alzarsi e ad uscire con lui dal caffè
novelle03_11_pirandello_f000082|per parlare liberamente, lungo il viale deserto fino al mare in fondo.|per parlare liberamente, lungo il viale deserto fino al mare in fondo.
