erzaehlungen_01_poe_f000001|Der Duc de l'Omelette.|Der Duc de l'Omelette.
erzaehlungen_13_poe_f000340|Er kam zufällig an dem Hause vorüber, als darin das entsetzliche Geschrei ertönte;|Er kam zufällig an dem Hause vorüber, als darin das entsetzliche Geschrei ertönte;
erzaehlungen_13_poe_f000341|er glaubt, daß es wenigstens zehn Minuten angedauert haben müsse.|er glaubt, daß es wenigstens zehn Minuten angedauert haben müsse.
erzaehlungen_13_poe_f000342|Es war ein langgezogenes, lautes, jammervolles und grauenhaftes Schreien.|Es war ein langgezogenes, lautes, jammervolles und grauenhaftes Schreien.
erzaehlungen_13_poe_f000343|Er gehört zu denen, die in das Haus eindrangen.|Er gehört zu denen, die in das Haus eindrangen.
erzaehlungen_13_poe_f000344|Seine Aussage stimmt durchaus mit der der anderen Zeugen überein – bis auf einen Punkt: er glaube nämlich mit Sicherheit behaupten zu können|Seine Aussage stimmt durchaus mit der der anderen Zeugen überein - bis auf einen Punkt: er glaube nämlich mit Sicherheit behaupten zu können
erzaehlungen_13_poe_f000345|daß die schrille Stimme die eines Mannes, und zwar eines Franzosen gewesen sei.|daß die schrille Stimme die eines Mannes, und zwar eines Franzosen gewesen sei.
erzaehlungen_13_poe_f000346|Obgleich er die Worte nicht hatte verstehen können, habe er den Eindruck|Obgleich er die Worte nicht hatte verstehen können, habe er den Eindruck
erzaehlungen_13_poe_f000347|als ob die Stimme zugleich angst- und zornerfüllt geklungen habe, sie habe laut, schnell und in abgebrochenen Tönen gesprochen.|als ob die Stimme zugleich angst- und zornerfüllt geklungen habe, sie habe laut, schnell und in abgebrochenen Tönen gesprochen.
erzaehlungen_13_poe_f000348|Die Stimme wäre ihm mehr heiser als schrill erschienen.|Die Stimme wäre ihm mehr heiser als schrill erschienen.
erzaehlungen_13_poe_f000349|Eine wirklich schrille Stimme wäre es nicht gewesen.|Eine wirklich schrille Stimme wäre es nicht gewesen.
erzaehlungen_13_poe_f000350|Die andere, rauhe Stimme habe wiederholt ›sacre, diable‹ und einmal ›mon Dieu‹ gesagt.|Die andere, rauhe Stimme habe wiederholt sacre, diable und einmal mon Dieu gesagt.
erzaehlungen_13_poe_f000351|Jules Mignaud, Bankier und Inhaber der Firma Mignaud and Sohn, Rue Deloraine. Er ist der ältere Mignaud.|Jules Mignaud, Bankier und Inhaber der Firma Mignaud and Sohn, Rue Deloraine. Er ist der ältere Mignaud.
erzaehlungen_13_poe_f000352|Er sagt aus: Madame L'Espanaye hatte Vermögen und stand seit dem Frühling achtzehnhundert.|Er sagt aus: Madame L'Espanaye hatte Vermögen und stand seit dem Frühling achtzehnhundert.
erzaehlungen_13_poe_f000353|(also seit acht Jahren) in geschäftlicher Verbindung mit seinem Bankhause.|also seit acht Jahren in geschäftlicher Verbindung mit seinem Bankhause.
erzaehlungen_13_poe_f000354|Sie hatte mit der Zeit mehrere kleinere Summen bei ihm deponiert, aber nie Kapital zurück gezogen|Sie hatte mit der Zeit mehrere kleinere Summen bei ihm deponiert, aber nie Kapital zurück gezogen
erzaehlungen_13_poe_f000355|bis drei Tage vor ihrem Tode, wo sie persönlich die Summe von viertausend Franken erhoben hatte.|bis drei Tage vor ihrem Tode, wo sie persönlich die Summe von viertausend Franken erhoben hatte.
erzaehlungen_13_poe_f000356|Die Summe wurde in Gold ausbezahlt, und ein Kommis brachte ihr das Geld ins Haus.|Die Summe wurde in Gold ausbezahlt, und ein Kommis brachte ihr das Geld ins Haus.
erzaehlungen_13_poe_f000357|Adolphe Lebon, Kommis bei Mignaud & Sohn, sagt aus, daß er an dem betreffenden Tage gegen Mittag Madame L'Espanaye begleitet habe|Adolphe Lebon, Kommis bei Mignaud  Sohn, sagt aus, daß er an dem betreffenden Tage gegen Mittag Madame L'Espanaye begleitet habe
erzaehlungen_13_poe_f000358|um ihr die in zwei Beutel verpackten viertausend Franken nach Hause zu tragen.|um ihr die in zwei Beutel verpackten viertausend Franken nach Hause zu tragen.
erzaehlungen_13_poe_f000359|Als die Türe geöffnet worden, sei Fräulein L'Espanaye erschienen|Als die Türe geöffnet worden, sei Fräulein L'Espanaye erschienen
erzaehlungen_13_poe_f000360|und er habe ihr den einen Beutel eingehändigt, während die alte Dame ihm den anderen selbst abgenommen habe.|und er habe ihr den einen Beutel eingehändigt, während die alte Dame ihm den anderen selbst abgenommen habe.
erzaehlungen_13_poe_f000361|Er habe sich dann verabschiedet und sei gegangen.|Er habe sich dann verabschiedet und sei gegangen.
erzaehlungen_13_poe_f000362|In der Straße habe er zu dieser Zeit keinen Menschen bemerkt.|In der Straße habe er zu dieser Zeit keinen Menschen bemerkt.
erzaehlungen_13_poe_f000363|Die Rue Morgue sei eine Nebenstraße und sehr einsam.|Die Rue Morgue sei eine Nebenstraße und sehr einsam.
erzaehlungen_13_poe_f000364|William Bird, Schneider, sagt aus, daß er ebenfalls zu denen gehört, die in das Haus gedrungen seien. Er ist Engländer.|William Bird, Schneider, sagt aus, daß er ebenfalls zu denen gehört, die in das Haus gedrungen seien. Er ist Engländer.
erzaehlungen_13_poe_f000365|Er hat zwei Jahre in Paris gelebt.|Er hat zwei Jahre in Paris gelebt.
erzaehlungen_13_poe_f000366|Er war einer der ersten, die die Treppe hinaufstiegen.|Er war einer der ersten, die die Treppe hinaufstiegen.
erzaehlungen_13_poe_f000367|Er hat einige Worte verstanden, kann sich aber nicht aller erinnern.|Er hat einige Worte verstanden, kann sich aber nicht aller erinnern.
erzaehlungen_13_poe_f000368|Daß ›sacre, diable‹ und ›mon Dieu‹ gesagt wurde, hat er deutlich verstanden.|Daß sacre, diable und mon Dieu gesagt wurde, hat er deutlich verstanden.
erzaehlungen_13_poe_f000369|Er hat ein Geräusch vernommen, als ob sich mehrere Personen miteinander balgten – darauf ein scharrendes, schlürfendes Geräusch.|Er hat ein Geräusch vernommen, als ob sich mehrere Personen miteinander balgten - darauf ein scharrendes, schlürfendes Geräusch.
erzaehlungen_13_poe_f000370|Die schrille Stimme sei sehr laut, lauter als die barsche gewesen.|Die schrille Stimme sei sehr laut, lauter als die barsche gewesen.
erzaehlungen_13_poe_f000371|Er sei sicher, daß es nicht die Stimme eines Engländers, viel eher die eines Deutschen gewesen sei|Er sei sicher, daß es nicht die Stimme eines Engländers, viel eher die eines Deutschen gewesen sei
erzaehlungen_13_poe_f000372|vielleicht könne es auch eine Frauenstimme gewesen sein. Er verstände kein Deutsch.|vielleicht könne es auch eine Frauenstimme gewesen sein. Er verstände kein Deutsch.
erzaehlungen_14_poe_f000001|Der Doppelmord in der Rue Morgue.|Der Doppelmord in der Rue Morgue.
erzaehlungen_14_poe_f000002|Vier der genannten Zeugen sagten, als sie wieder vorgerufen wurden, übereinstimmend aus, daß die Tür des Zimmers|Vier der genannten Zeugen sagten, als sie wieder vorgerufen wurden, übereinstimmend aus, daß die Tür des Zimmers
erzaehlungen_14_poe_f000003|in dem man die Leiche des Fräuleins L'Espanaye gefunden habe, von innen verschlossen gewesen sei.|in dem man die Leiche des Fräuleins L'Espanaye gefunden habe, von innen verschlossen gewesen sei.
erzaehlungen_14_poe_f000004|Als man oben ankam, sei plötzlich alles still gewesen – von einem Stöhnen oder sonstigen Geräusch irgendeiner Art war nichts mehr zu hören.|Als man oben ankam, sei plötzlich alles still gewesen - von einem Stöhnen oder sonstigen Geräusch irgendeiner Art war nichts mehr zu hören.
erzaehlungen_14_poe_f000005|Man erbrach die Tür, aber niemand war in dem Zimmer zu sehen.|Man erbrach die Tür, aber niemand war in dem Zimmer zu sehen.
erzaehlungen_14_poe_f000006|Die Fenster des hinteren wie des vorderen Zimmers seien geschlossen und von innen verriegelt gewesen.|Die Fenster des hinteren wie des vorderen Zimmers seien geschlossen und von innen verriegelt gewesen.
erzaehlungen_14_poe_f000007|Die Verbindungstür zwischen den beiden Zimmern war zu, jedoch nicht verschlossen.|Die Verbindungstür zwischen den beiden Zimmern war zu, jedoch nicht verschlossen.
erzaehlungen_14_poe_f000008|Ein kleines, auf dem vierten Stock nach der Straße gelegenes Zimmer am Ende des Korridors stand weit offen.|Ein kleines, auf dem vierten Stock nach der Straße gelegenes Zimmer am Ende des Korridors stand weit offen.
erzaehlungen_14_poe_f000009|Dieses Zimmer war mit alten Brettern und Koffern ganz voll gestopft.|Dieses Zimmer war mit alten Brettern und Koffern ganz voll gestopft.
erzaehlungen_14_poe_f000010|Es wurde ausgeräumt und auf das sorgfältigste durchsucht.|Es wurde ausgeräumt und auf das sorgfältigste durchsucht.
erzaehlungen_14_poe_f000011|Es war überhaupt in dem ganzen Hause nicht das kleinste Winkelchen, das man nicht gründlich durchsucht hätte.|Es war überhaupt in dem ganzen Hause nicht das kleinste Winkelchen, das man nicht gründlich durchsucht hätte.
erzaehlungen_14_poe_f000012|Man ließ Schornsteinfeger kommen, die die Schornsteine und Kaminröhren kehren mußten.|Man ließ Schornsteinfeger kommen, die die Schornsteine und Kaminröhren kehren mußten.
erzaehlungen_14_poe_f000013|Das Haus hat vier Stockwerke und enthält außerdem noch einige Mansarden.|Das Haus hat vier Stockwerke und enthält außerdem noch einige Mansarden.
erzaehlungen_14_poe_f000014|Auf dem Dache befindet sich eine kleine Falltür|Auf dem Dache befindet sich eine kleine Falltür
erzaehlungen_14_poe_f000015|die man aber fest vernagelt gefunden hatte und die seit Jahren nicht mehr benutzt zu sein schien.|die man aber fest vernagelt gefunden hatte und die seit Jahren nicht mehr benutzt zu sein schien.
erzaehlungen_14_poe_f000016|Über die Länge der Zeit von dem Augenblick an, wo man die streitenden Stimmen vernahm|Über die Länge der Zeit von dem Augenblick an, wo man die streitenden Stimmen vernahm
erzaehlungen_14_poe_f000017|bis zu dem, wo man die Zimmertür aufbrach, schwanken die Aussagen der Zeugen.|bis zu dem, wo man die Zimmertür aufbrach, schwanken die Aussagen der Zeugen.
erzaehlungen_14_poe_f000018|Einige meinten, es könne sich höchstens um zwei oder drei Minuten handeln, andere behaupteten, es seien wenigstens fünf gewesen.|Einige meinten, es könne sich höchstens um zwei oder drei Minuten handeln, andere behaupteten, es seien wenigstens fünf gewesen.
erzaehlungen_14_poe_f000019|Es war schwer gewesen, die Tür zu öffnen.|Es war schwer gewesen, die Tür zu öffnen.
erzaehlungen_14_poe_f000020|Alfonzo Garcio, Begräbnisbesorger, sagt aus, daß er in der Rue Morgue wohne. Er ist geborener Spanier.|Alfonzo Garcio, Begräbnisbesorger, sagt aus, daß er in der Rue Morgue wohne. Er ist geborener Spanier.
erzaehlungen_14_poe_f000021|Gehört zu den Leuten, die in das Haus eingedrungen, ging aber nicht mit die Treppe hinauf.|Gehört zu den Leuten, die in das Haus eingedrungen, ging aber nicht mit die Treppe hinauf.
erzaehlungen_14_poe_f000022|Ist nervenschwach und fürchtete die Folgen der Aufregung.|Ist nervenschwach und fürchtete die Folgen der Aufregung.
erzaehlungen_14_poe_f000023|Die streitenden Stimmen hat er jedoch deutlich gehört.|Die streitenden Stimmen hat er jedoch deutlich gehört.
erzaehlungen_14_poe_f000024|Die rauhe Stimme war die eines Franzosen, und er glaubt sich nicht zu irren, wenn er die schrille Stimme für die eines Engländers halte.|Die rauhe Stimme war die eines Franzosen, und er glaubt sich nicht zu irren, wenn er die schrille Stimme für die eines Engländers halte.
erzaehlungen_14_poe_f000025|Zeuge versteht zwar kein Englisch, urteilt aber nach der Aussprache der Worte.|Zeuge versteht zwar kein Englisch, urteilt aber nach der Aussprache der Worte.
erzaehlungen_14_poe_f000026|Alberto Montani, Konditor, sagt aus, er sei einer der ersten gewesen, die die Treppe hinaufgeeilt wären.|Alberto Montani, Konditor, sagt aus, er sei einer der ersten gewesen, die die Treppe hinaufgeeilt wären.
erzaehlungen_14_poe_f000027|Er hat die streitenden Stimmen gehört.|Er hat die streitenden Stimmen gehört.
erzaehlungen_14_poe_f000028|Die barsche Stimme sei die eines Franzosen gewesen.|Die barsche Stimme sei die eines Franzosen gewesen.
erzaehlungen_14_poe_f000029|Zeuge behauptet, einige Worte verstanden zu haben.|Zeuge behauptet, einige Worte verstanden zu haben.
erzaehlungen_14_poe_f000030|Es sei ihm so vorgekommen, als ob der Sprecher einem anderen Vorstellungen mache.|Es sei ihm so vorgekommen, als ob der Sprecher einem anderen Vorstellungen mache.
erzaehlungen_14_poe_f000031|Von dem, was die schrille Stimme gesagt, habe er nichts verstehen können, sie habe schnell und in abgebrochenen Lauten gesprochen.|Von dem, was die schrille Stimme gesagt, habe er nichts verstehen können, sie habe schnell und in abgebrochenen Lauten gesprochen.
erzaehlungen_14_poe_f000032|Zeuge meint, daß es die Stimme eines Russen gewesen sei.|Zeuge meint, daß es die Stimme eines Russen gewesen sei.
erzaehlungen_14_poe_f000033|In allen wesentlichen Punkten stimmt er vollständig mit der Aussage der anderen Zeugen überein. Er ist Italiener.|In allen wesentlichen Punkten stimmt er vollständig mit der Aussage der anderen Zeugen überein. Er ist Italiener.
erzaehlungen_14_poe_f000034|Er hat niemals mit einem geborenen Russen gesprochen.|Er hat niemals mit einem geborenen Russen gesprochen.
erzaehlungen_14_poe_f000035|Mehrere wieder aufgerufene Zeugen bestätigen, daß die Kamine aller Zimmer der vierten Etage viel zu eng seien|Mehrere wieder aufgerufene Zeugen bestätigen, daß die Kamine aller Zimmer der vierten Etage viel zu eng seien
erzaehlungen_14_poe_f000036|als daß ein menschliches Wesen dadurch hätte entkommen können.|als daß ein menschliches Wesen dadurch hätte entkommen können.
erzaehlungen_14_poe_f000037|Unter Besen verstände man jene zylinderförmigen Kehrbesen, wie die Schornsteinfeger sie zum Reinigen der Kamine gebrauchen.|Unter Besen verstände man jene zylinderförmigen Kehrbesen, wie die Schornsteinfeger sie zum Reinigen der Kamine gebrauchen.
erzaehlungen_14_poe_f000038|Man sei mit solchen Besen durch sämtliche Schornsteine des Hauses auf und nieder gefahren.|Man sei mit solchen Besen durch sämtliche Schornsteine des Hauses auf und nieder gefahren.
erzaehlungen_14_poe_f000039|Es gibt in dem Hause keine Hintertreppe oder einen sonstigen Ausweg|Es gibt in dem Hause keine Hintertreppe oder einen sonstigen Ausweg
erzaehlungen_14_poe_f000040|durch den sich jemand hätte retten können, während die Zeugen die Treppe hinaufeilten.|durch den sich jemand hätte retten können, während die Zeugen die Treppe hinaufeilten.
erzaehlungen_14_poe_f000041|Der Körper des Fräuleins L'Espanaye war so fest in den engen Kamin hineingezwängt|Der Körper des Fräuleins L'Espanaye war so fest in den engen Kamin hineingezwängt
erzaehlungen_14_poe_f000042|daß es nur den vereinten Kräften von vier oder fünf Männern gelang, ihn wieder herunterzuziehen.|daß es nur den vereinten Kräften von vier oder fünf Männern gelang, ihn wieder herunterzuziehen.
erzaehlungen_14_poe_f000043|Paul Dumas, Arzt, sagt aus, daß man ihn gegen drei Uhr gerufen habe, um die Besichtigung der Leichen vorzunehmen.|Paul Dumas, Arzt, sagt aus, daß man ihn gegen drei Uhr gerufen habe, um die Besichtigung der Leichen vorzunehmen.
erzaehlungen_14_poe_f000044|Sie lagen beide auf der Matratze des Bettes, das in dem Zimmer stand, in dem man Fräulein L'Espanaye gefunden hatte.|Sie lagen beide auf der Matratze des Bettes, das in dem Zimmer stand, in dem man Fräulein L'Espanaye gefunden hatte.
erzaehlungen_14_poe_f000045|An dem Körper der jungen Dame hatte er viele Quetschungen und Hautabschürfungen gefunden.|An dem Körper der jungen Dame hatte er viele Quetschungen und Hautabschürfungen gefunden.
erzaehlungen_14_poe_f000046|Es war dies nur zu erklärlich, wenn man den Umstand in Betracht zog|Es war dies nur zu erklärlich, wenn man den Umstand in Betracht zog
erzaehlungen_14_poe_f000047|daß das unglückliche Mädchen mit roher Gewalt in den Schornstein hinaufgezwängt worden war.|daß das unglückliche Mädchen mit roher Gewalt in den Schornstein hinaufgezwängt worden war.
erzaehlungen_14_poe_f000048|Der Kehlkopf war vollständig zusammengepreßt.|Der Kehlkopf war vollständig zusammengepreßt.
erzaehlungen_14_poe_f000049|Unter dem Kinn befanden sich mehrere tiefe Kratzwunden, sowie eine Reihe blauer Flecken|Unter dem Kinn befanden sich mehrere tiefe Kratzwunden, sowie eine Reihe blauer Flecken
erzaehlungen_14_poe_f000050|die offenbar von einem heftigen, mit Fingern ausgeübten Druck herrührten.|die offenbar von einem heftigen, mit Fingern ausgeübten Druck herrührten.
erzaehlungen_14_poe_f000051|Das Gesicht war gräßlich entstellt, die Augen waren aus ihren Höhlen hervorgequollen, die Zunge halb durchgebissen.|Das Gesicht war gräßlich entstellt, die Augen waren aus ihren Höhlen hervorgequollen, die Zunge halb durchgebissen.
erzaehlungen_14_poe_f000052|Auf der Magengrube wurde eine große Quetschung entdeckt, die anscheinend von dem Druck des Knies herrührte.|Auf der Magengrube wurde eine große Quetschung entdeckt, die anscheinend von dem Druck des Knies herrührte.
erzaehlungen_14_poe_f000053|Herr Dumas war der Meinung, daß Fräulein L'Espanaye von einer oder mehreren Personen erwürgt worden sei.|Herr Dumas war der Meinung, daß Fräulein L'Espanaye von einer oder mehreren Personen erwürgt worden sei.
erzaehlungen_14_poe_f000054|Die Leiche der Mutter war ebenfalls in entsetzlicher Weise verstümmelt.|Die Leiche der Mutter war ebenfalls in entsetzlicher Weise verstümmelt.
erzaehlungen_14_poe_f000055|Sämtliche Knochen des rechten Beins und des rechten Armes hatte er mehr oder weniger zerschmettert gefunden.|Sämtliche Knochen des rechten Beins und des rechten Armes hatte er mehr oder weniger zerschmettert gefunden.
erzaehlungen_14_poe_f000056|Ebenso waren das linke Schienbein und die sämtlichen Rippen der linken Seite zersplittert gewesen.|Ebenso waren das linke Schienbein und die sämtlichen Rippen der linken Seite zersplittert gewesen.
erzaehlungen_14_poe_f000057|Der ganze Körper war in grauenhafter Weise mit Quetschungen bedeckt und zeigte blutunterlaufene Stellen;|Der ganze Körper war in grauenhafter Weise mit Quetschungen bedeckt und zeigte blutunterlaufene Stellen;
erzaehlungen_14_poe_f000058|es sei ein ganz entsetzlicher Anblick gewesen.|es sei ein ganz entsetzlicher Anblick gewesen.
erzaehlungen_14_poe_f000059|Es wäre unmöglich, festzustellen, wie und womit diese schweren Verletzungen herbeigeführt worden seien.|Es wäre unmöglich, festzustellen, wie und womit diese schweren Verletzungen herbeigeführt worden seien.
erzaehlungen_14_poe_f000060|Ein schwerer hölzerner Knüttel oder eine breite Eisenstange – ein Stuhl oder irgendeine große, schwere|Ein schwerer hölzerner Knüttel oder eine breite Eisenstange - ein Stuhl oder irgendeine große, schwere
erzaehlungen_14_poe_f000061|stumpfe Waffe, von den Händen eines sehr starken Mannes geschwungen, könne solche Resultate hervorbringen.|stumpfe Waffe, von den Händen eines sehr starken Mannes geschwungen, könne solche Resultate hervorbringen.
erzaehlungen_14_poe_f000062|Eine Frau würde, mit welcher Waffe es auch sei, niemals so wuchtige Schläge austeilen können.|Eine Frau würde, mit welcher Waffe es auch sei, niemals so wuchtige Schläge austeilen können.
erzaehlungen_14_poe_f000063|Der Kopf der Toten war, als der Zeuge ihn zu Gesicht bekommen, ganz von dem Körper getrennt und vollständig zerschmettert gewesen.|Der Kopf der Toten war, als der Zeuge ihn zu Gesicht bekommen, ganz von dem Körper getrennt und vollständig zerschmettert gewesen.
erzaehlungen_14_poe_f000064|Offenbar sei der Hals mit einem sehr scharfen Instrument, wahrscheinlich einem Rasiermesser, durchschnitten worden.|Offenbar sei der Hals mit einem sehr scharfen Instrument, wahrscheinlich einem Rasiermesser, durchschnitten worden.
erzaehlungen_14_poe_f000065|Alexander Etienne, Wundarzt, war gleichzeitig mit Herrn Dumas zur Leichenschau gerufen worden.|Alexander Etienne, Wundarzt, war gleichzeitig mit Herrn Dumas zur Leichenschau gerufen worden.
erzaehlungen_14_poe_f000066|Er bestätigte in allen Punkten das Zeugnis und Gutachten des Herrn Dumas.|Er bestätigte in allen Punkten das Zeugnis und Gutachten des Herrn Dumas.
erzaehlungen_14_poe_f000067|Obgleich noch verschiedene andere Personen verhört wurden, ließ sich nichts Weiteres feststellen.|Obgleich noch verschiedene andere Personen verhört wurden, ließ sich nichts Weiteres feststellen.
erzaehlungen_14_poe_f000068|Noch nie ist in Paris ein so geheimnisvolles Verbrechen verübt worden|Noch nie ist in Paris ein so geheimnisvolles Verbrechen verübt worden
erzaehlungen_14_poe_f000069|dessen Einzelheiten so unerklärlich sind – man möchte beinahe fragen, ob hier wirklich ein Mord vorliegt?|dessen Einzelheiten so unerklärlich sind - man möchte beinahe fragen, ob hier wirklich ein Mord vorliegt?
erzaehlungen_14_poe_f000070|Jedenfalls hat die Polizei bis jetzt auch nicht die kleinste Spur gefunden|Jedenfalls hat die Polizei bis jetzt auch nicht die kleinste Spur gefunden
erzaehlungen_14_poe_f000071|die sich verfolgen ließe, und das ist bei derartigen Dingen etwas ganz Ungewöhnliches.|die sich verfolgen ließe, und das ist bei derartigen Dingen etwas ganz Ungewöhnliches.
erzaehlungen_14_poe_f000072|Bis zur Stunde fehlt jeder Schlüssel, der dieses furchtbare Rätsel zu lösen vermöchte ...«.|Bis zur Stunde fehlt jeder Schlüssel, der dieses furchtbare Rätsel zu lösen vermöchte ....
erzaehlungen_14_poe_f000073|In der Abendausgabe derselben Zeitung hieß es dann, daß in dem Quartier St.|In der Abendausgabe derselben Zeitung hieß es dann, daß in dem Quartier St.
erzaehlungen_14_poe_f000074|Roch noch immer die höchste Aufregung herrsche, daß der Tatort wieder, und zwar auf das sorgfältigste untersucht worden sei|Roch noch immer die höchste Aufregung herrsche, daß der Tatort wieder, und zwar auf das sorgfältigste untersucht worden sei
erzaehlungen_14_poe_f000075|daß man noch mehr Personen verhört habe, aber leider ohne das geringste Ergebnis.|daß man noch mehr Personen verhört habe, aber leider ohne das geringste Ergebnis.
erzaehlungen_14_poe_f000076|In einer Nachschrift wurde mitgeteilt, Adolphe Lebon sei verhaftet und in das Untersuchungsgefängnis abgeführt worden|In einer Nachschrift wurde mitgeteilt, Adolphe Lebon sei verhaftet und in das Untersuchungsgefängnis abgeführt worden
erzaehlungen_14_poe_f000077|obgleich er durch seine Aussage durchaus nicht belastet erscheine und nichts gegen ihn vorläge.|obgleich er durch seine Aussage durchaus nicht belastet erscheine und nichts gegen ihn vorläge.
erzaehlungen_14_poe_f000078|Dupin schien sich für den Verlauf dieser Angelegenheit auf das lebhafteste zu interessieren|Dupin schien sich für den Verlauf dieser Angelegenheit auf das lebhafteste zu interessieren
erzaehlungen_14_poe_f000079|wenigstens schloß ich das aus der Art seines Benehmens: er erwähnte die Sache jedoch mit keinem Wort.|wenigstens schloß ich das aus der Art seines Benehmens: er erwähnte die Sache jedoch mit keinem Wort.
erzaehlungen_14_poe_f000080|Erst nachdem die Zeitung die Nachricht von der Verhaftung Lebons brachte|Erst nachdem die Zeitung die Nachricht von der Verhaftung Lebons brachte
erzaehlungen_14_poe_f000081|fragte er mich, was ich von dieser geheimnisvollen Angelegenheit dächte.|fragte er mich, was ich von dieser geheimnisvollen Angelegenheit dächte.
erzaehlungen_14_poe_f000082|Ich stimmte mit der Meinung von ganz Paris überein|Ich stimmte mit der Meinung von ganz Paris überein
erzaehlungen_14_poe_f000083|daß die Affäre in ein undurchdringliches Dunkel gehüllt sei und daß man bis jetzt auch nicht die kleinste Hoffnung hätte|daß die Affäre in ein undurchdringliches Dunkel gehüllt sei und daß man bis jetzt auch nicht die kleinste Hoffnung hätte
erzaehlungen_14_poe_f000084|die Spur der Mörder aufzudecken.|die Spur der Mörder aufzudecken.
erzaehlungen_14_poe_f000085|»Was das betrifft«, sagte Dupin|Was das betrifft, sagte Dupin
erzaehlungen_14_poe_f000086|»so dürfen wir uns keinesfalls mit dem Resultate dieser immerhin nur oberflächlichen Untersuchung begnügen.|so dürfen wir uns keinesfalls mit dem Resultate dieser immerhin nur oberflächlichen Untersuchung begnügen.
erzaehlungen_14_poe_f000087|Die Pariser Polizei, die ihres Scharfsinns wegen so sehr gerühmt wird, ist schlau – sonst aber auch nichts.|Die Pariser Polizei, die ihres Scharfsinns wegen so sehr gerühmt wird, ist schlau - sonst aber auch nichts.
erzaehlungen_14_poe_f000088|Ihrem Vorgehen liegt keine andere Methode zugrunde, als die, die ihr der Augenblick eingibt.|Ihrem Vorgehen liegt keine andere Methode zugrunde, als die, die ihr der Augenblick eingibt.
erzaehlungen_14_poe_f000089|Die von ihr angewandten Mittel, auf die sie sehr stolz ist, entsprechen dem Zwecke jedoch oft so wenig|Die von ihr angewandten Mittel, auf die sie sehr stolz ist, entsprechen dem Zwecke jedoch oft so wenig
erzaehlungen_14_poe_f000090|daß man dabei unwillkürlich an die Anekdote von Herrn Jourdain erinnert wird – ›qui demandait sa robe de chambre – pour mieux entendre la musique‹.|daß man dabei unwillkürlich an die Anekdote von Herrn Jourdain erinnert wird - qui demandait sa robe de chambre - pour mieux entendre la musique.
erzaehlungen_14_poe_f000091|Eins Man muß zugeben, daß sie trotzdem zuweilen ganz überraschende Resultate erzielt|Eins Man muß zugeben, daß sie trotzdem zuweilen ganz überraschende Resultate erzielt
erzaehlungen_14_poe_f000092|aber diese verdankt sie wirklich nur ihrem Fleiße und ihrer Rührigkeit.|aber diese verdankt sie wirklich nur ihrem Fleiße und ihrer Rührigkeit.
erzaehlungen_14_poe_f000093|Da, wo diese Eigenschaften nicht ausreichen, hat sie eben keinen Erfolg.|Da, wo diese Eigenschaften nicht ausreichen, hat sie eben keinen Erfolg.
erzaehlungen_14_poe_f000094|Vidocq zum Beispiel war ein Mann, der geschickt im Kombinieren und Erraten, dabei von großer Ausdauer war.|Vidocq zum Beispiel war ein Mann, der geschickt im Kombinieren und Erraten, dabei von großer Ausdauer war.
erzaehlungen_14_poe_f000095|Da aber sein Denken nicht die nötige Schulung hatte, machte er viele Fehler|Da aber sein Denken nicht die nötige Schulung hatte, machte er viele Fehler
erzaehlungen_14_poe_f000096|und hauptsächlich durch die zu große Intensität seiner Nachforschungen.|und hauptsächlich durch die zu große Intensität seiner Nachforschungen.
erzaehlungen_14_poe_f000097|Er verlor die Übersicht dadurch, daß er die Dinge zu sehr aus der Nähe betrachtete.|Er verlor die Übersicht dadurch, daß er die Dinge zu sehr aus der Nähe betrachtete.
erzaehlungen_14_poe_f000098|Einzelne Punkte erkannte er freilich mit ungewöhnlicher Klarheit, aber naturgemäß verlor er darüber den Überblick über das Ganze.|Einzelne Punkte erkannte er freilich mit ungewöhnlicher Klarheit, aber naturgemäß verlor er darüber den Überblick über das Ganze.
erzaehlungen_14_poe_f000099|Ein Beweis dafür, daß es nicht taugt, allzu tiefsinnig zu sein.|Ein Beweis dafür, daß es nicht taugt, allzu tiefsinnig zu sein.
erzaehlungen_14_poe_f000100|Die Wahrheit ist keineswegs immer in einem Brunnen versteckt.|Die Wahrheit ist keineswegs immer in einem Brunnen versteckt.
erzaehlungen_14_poe_f000101|Ich glaube vielmehr, daß sie, soweit wichtigere Dinge in Frage kommen, meist auf der Oberfläche liegt.|Ich glaube vielmehr, daß sie, soweit wichtigere Dinge in Frage kommen, meist auf der Oberfläche liegt.
erzaehlungen_14_poe_f000102|Die Wahrheit liegt nicht in den tiefen Tälern, wo wir sie suchen, sie liegt auf der Höhe der Berge, wo wir sie finden.|Die Wahrheit liegt nicht in den tiefen Tälern, wo wir sie suchen, sie liegt auf der Höhe der Berge, wo wir sie finden.
erzaehlungen_14_poe_f000103|Die Beobachtungen der Himmelskörper versinnbildlicht uns in ausgezeichneter Weise Art und Ursprung jenes Irrtums.|Die Beobachtungen der Himmelskörper versinnbildlicht uns in ausgezeichneter Weise Art und Ursprung jenes Irrtums.
erzaehlungen_14_poe_f000104|Wenn man einen Stern ganz flüchtig oder schielend anblickt, so daß man ihm nur die äußeren Teile der Netzhaut zuwendet|Wenn man einen Stern ganz flüchtig oder schielend anblickt, so daß man ihm nur die äußeren Teile der Netzhaut zuwendet
