novelle11_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_06_pirandello_f000057|La ciurma della tartana restò delusa, in orgasmo, vedendo allontanare la barca con padron Nino e, per non perdere lo spettacolo|La ciurma della tartana restò delusa, in orgasmo, vedendo allontanare la barca con padron Nino e, per non perdere lo spettacolo
novelle11_06_pirandello_f000058|cominciò a gridare come indemoniata a quelli dell’altre barchette accorse|cominciò a gridare come indemoniata a quelli dellaltre barchette accorse
novelle11_06_pirandello_f000059|perché raccogliessero il canapo e rimorchiassero loro almeno la tartana al molo.|perché raccogliessero il canapo e rimorchiassero loro almeno la tartana al molo.
novelle11_06_pirandello_f000060|Nessuno si voltò a dar retta a quelle grida.|Nessuno si voltò a dar retta a quelle grida.
novelle11_06_pirandello_f000061|Tutti i calchi arrancarono dietro la barca del rimorchio|Tutti i calchi arrancarono dietro la barca del rimorchio
novelle11_06_pirandello_f000062|ove in gran confusione padron Nino Mo veniva intanto ragguagliato su quel miracoloso ritorno della moglie rediviva|ove in gran confusione padron Nino Mo veniva intanto ragguagliato su quel miracoloso ritorno della moglie rediviva
novelle11_06_pirandello_f000063|che tre anni addietro, nel recarsi a Tunisi a visitare la madre moribonda|che tre anni addietro, nel recarsi a Tunisi a visitare la madre moribonda
novelle11_06_pirandello_f000064|tutti ritenevano fosse perita nel naufragio del vaporetto insieme con gli altri passeggeri;|tutti ritenevano fosse perita nel naufragio del vaporetto insieme con gli altri passeggeri;
novelle11_06_pirandello_f000065|– e invece, no, no, non era perita – un giorno e una notte era stata in acqua – affidata a una tavola – poi salvata|- e invece, no, no, non era perita - un giorno e una notte era stata in acqua - affidata a una tavola - poi salvata
novelle11_06_pirandello_f000066|raccolta da un piroscafo russo che si recava in America|raccolta da un piroscafo russo che si recava in America
novelle11_06_pirandello_f000067|– ma pazza – dal terrore – e due anni e otto mesi era stata pazza in America – a New York|- ma pazza - dal terrore - e due anni e otto mesi era stata pazza in America - a New York
novelle11_06_pirandello_f000068|in un manicomio – poi guarita aveva ottenuto il rimpatrio dal Consolato, e da tre giorni era in paese, arrivata da Genova.|in un manicomio - poi guarita aveva ottenuto il rimpatrio dal Consolato, e da tre giorni era in paese, arrivata da Genova.
novelle11_06_pirandello_f000069|Padron Nino Mo, a queste notizie che gli grandinavano da tutte le parti|Padron Nino Mo, a queste notizie che gli grandinavano da tutte le parti
novelle11_06_pirandello_f000070|stordito, batteva di continuo le palpebre su i piccoli occhi strabi;|stordito, batteva di continuo le palpebre su i piccoli occhi strabi;
novelle11_06_pirandello_f000071|a tratti la palpebra manca gli restava chiusa, come tirata;|a tratti la palpebra manca gli restava chiusa, come tirata;
novelle11_06_pirandello_f000072|e tutto il volto gli fremeva, convulso, quasi pinzato da spilli.|e tutto il volto gli fremeva, convulso, quasi pinzato da spilli.
novelle11_06_pirandello_f000073|Il grido di uno dei calchi e le risa sguajate da cui questo grido fu accolto:|Il grido di uno dei calchi e le risa sguajate da cui questo grido fu accolto:
novelle11_06_pirandello_f000074|— «Due mogli, zi’ Ní allegramente!» — lo riscossero dallo sbalordimento e gli fecero guardare con rabbioso dispetto tutti quegli uomini|- Due mogli, zi Ní allegramente! - lo riscossero dallo sbalordimento e gli fecero guardare con rabbioso dispetto tutti quegli uomini
novelle11_06_pirandello_f000075|vermucci di terra ch’egli ogni volta vedeva sparire come niente|vermucci di terra chegli ogni volta vedeva sparire come niente
novelle11_06_pirandello_f000076|appena s’allontanava un po’ dalle coste nelle immensità del mare e del cielo: eccoli là, accorsi in folla al suo arrivo|appena sallontanava un po dalle coste nelle immensità del mare e del cielo: eccoli là, accorsi in folla al suo arrivo
novelle11_06_pirandello_f000077|assiepati là, impazienti e vociferanti nel molo, per godersi lo spettacolo d’un uomo che veniva a trovare a terra due mogli;|assiepati là, impazienti e vociferanti nel molo, per godersi lo spettacolo dun uomo che veniva a trovare a terra due mogli;
novelle11_06_pirandello_f000078|spettacolo tanto più da ridere per essi, quanto più grave e doloroso era per lui l’impaccio.|spettacolo tanto più da ridere per essi, quanto più grave e doloroso era per lui limpaccio.
novelle11_06_pirandello_f000079|Perché quelle due mogli erano tra loro sorelle, due sorelle inseparabili, anzi tra loro quasi madre e figlia, avendo sempre la maggiore|Perché quelle due mogli erano tra loro sorelle, due sorelle inseparabili, anzi tra loro quasi madre e figlia, avendo sempre la maggiore
novelle11_06_pirandello_f000080|Filippa, fatto da madre a Rosa, che anche lui, sposando, aveva dovuto accogliere in casa come una figliola;|Filippa, fatto da madre a Rosa, che anche lui, sposando, aveva dovuto accogliere in casa come una figliola;
novelle11_06_pirandello_f000081|finché, scomparsa Filippa, dovendo seguitare a vivere insieme con lei e considerando che nessun’altra donna avrebbe potuto far meglio da madre|finché, scomparsa Filippa, dovendo seguitare a vivere insieme con lei e considerando che nessunaltra donna avrebbe potuto far meglio da madre
novelle11_06_pirandello_f000082|al piccino che quella gli aveva lasciato ancor quasi in fasce, l’aveva sposata, onestamente.|al piccino che quella gli aveva lasciato ancor quasi in fasce, laveva sposata, onestamente.
novelle11_06_pirandello_f000083|E ora? e ora? Filippa era venuta a trovare Rosa maritata con lui e incinta, incinta da quattro mesi!|E ora? e ora? Filippa era venuta a trovare Rosa maritata con lui e incinta, incinta da quattro mesi!
novelle11_06_pirandello_f000084|Ah, sí, c’era da ridere veramente: un uomo, cosí, tra due mogli, tra due sorelle, tra due madri.|Ah, sí, cera da ridere veramente: un uomo, cosí, tra due mogli, tra due sorelle, tra due madri.
novelle11_06_pirandello_f000085|Eccole, eccole là su la banchina! ecco Filippa! eccola là! viva! con un braccio gli fa cenni, come per dargli coraggio;|Eccole, eccole là su la banchina! ecco Filippa! eccola là! viva! con un braccio gli fa cenni, come per dargli coraggio;
novelle11_06_pirandello_f000086|con l’altro, si regge sul petto Rosa, la povera incinta che trema tutta e piange e si strugge dalla pena e dalla vergogna|con laltro, si regge sul petto Rosa, la povera incinta che trema tutta e piange e si strugge dalla pena e dalla vergogna
novelle11_06_pirandello_f000087|tra gli urli, le risa, i battimani, lo sventolio dei berretti di tutta quella folla in attesa.|tra gli urli, le risa, i battimani, lo sventolio dei berretti di tutta quella folla in attesa.
novelle11_06_pirandello_f000088|Padron Nino Mo si scrollò tutto, rabbiosamente;|Padron Nino Mo si scrollò tutto, rabbiosamente;
novelle11_06_pirandello_f000089|desiderò che la barca sprofondasse e gli sparisse dagli occhi quello spettacolo crudele;|desiderò che la barca sprofondasse e gli sparisse dagli occhi quello spettacolo crudele;
novelle11_06_pirandello_f000090|pensò per un momento di saltare addosso ai rematori e costringerli a remare indietro|pensò per un momento di saltare addosso ai rematori e costringerli a remare indietro
novelle11_06_pirandello_f000091|per ritornare alla tartana, per fuggirsene via lontano, lontano, per sempre;|per ritornare alla tartana, per fuggirsene via lontano, lontano, per sempre;
novelle11_06_pirandello_f000092|ma sentí in pari tempo di non poter ribellarsi a quella violenza orrenda che lo trascinava, degli uomini e del caso;|ma sentí in pari tempo di non poter ribellarsi a quella violenza orrenda che lo trascinava, degli uomini e del caso;
novelle11_06_pirandello_f000093|avvertí come uno scoppio interno, un intronamento, per cui le orecchie presero a rombargli e gli s’offuscò la vista.|avvertí come uno scoppio interno, un intronamento, per cui le orecchie presero a rombargli e gli soffuscò la vista.
novelle11_06_pirandello_f000094|Si ritrovò, poco dopo, tra le braccia sul petto della moglie rediviva, che lo superava di tutta la testa|Si ritrovò, poco dopo, tra le braccia sul petto della moglie rediviva, che lo superava di tutta la testa
novelle11_06_pirandello_f000095|donnone ossuto, dalla faccia nera e fiera, maschile nei gesti, nella voce, nel passo.|donnone ossuto, dalla faccia nera e fiera, maschile nei gesti, nella voce, nel passo.
novelle11_06_pirandello_f000096|Ma quand’essa, scioltolo dall’abbraccio, lí, davanti a tutto il popolo acclamante, lo spinse ad abbracciare anche Rosa|Ma quandessa, scioltolo dallabbraccio, lí, davanti a tutto il popolo acclamante, lo spinse ad abbracciare anche Rosa
novelle11_06_pirandello_f000097|quella poveretta che apriva come due laghi di lagrime i grandi occhi chiari nel viso diafano|quella poveretta che apriva come due laghi di lagrime i grandi occhi chiari nel viso diafano
novelle11_06_pirandello_f000098|egli, alla vista di tanto squallore, di tanta disperazione, di tanta vergogna, si ribellò|egli, alla vista di tanto squallore, di tanta disperazione, di tanta vergogna, si ribellò
novelle11_06_pirandello_f000099|si chinò con un singhiozzo nella gola a tôrsi in braccio il bambino di tre anni e s’avviò di furia|si chinò con un singhiozzo nella gola a torsi in braccio il bambino di tre anni e savviò di furia
novelle11_06_pirandello_f000100|gridando: — A casa! A casa! Le due donne lo seguirono, e tutto il popolo si mosse dietro, avanti, intorno|gridando: - A casa! A casa! Le due donne lo seguirono, e tutto il popolo si mosse dietro, avanti, intorno
novelle11_06_pirandello_f000101|schiamazzando, Filippa con un braccio su le spalle di Rosa, la teneva come sotto l’ala, la sorreggeva, la proteggeva|schiamazzando, Filippa con un braccio su le spalle di Rosa, la teneva come sotto lala, la sorreggeva, la proteggeva
novelle11_06_pirandello_f000102|e si voltava a tener testa ai lazzi, ai motteggi, ai commenti della folla|e si voltava a tener testa ai lazzi, ai motteggi, ai commenti della folla
novelle11_06_pirandello_f000103|e di tratto in tratto si chinava verso la sorella e le gridava: — Non piangere|e di tratto in tratto si chinava verso la sorella e le gridava: - Non piangere
novelle11_06_pirandello_f000104|scioccona! Il pianto ti fa male! Su, su, dritta, buona! Che piangi?|scioccona! Il pianto ti fa male! Su, su, dritta, buona! Che piangi?
novelle11_06_pirandello_f000105|Se Dio ha voluto cosí… C’è rimedio a tutto! Su, zitta! A tutto|Se Dio ha voluto cosí Cè rimedio a tutto! Su, zitta! A tutto
novelle11_06_pirandello_f000106|a tutto c’è rimedio! Dio ci ajuterà… Lo gridava anche alla folla, e soggiungeva|a tutto cè rimedio! Dio ci ajuterà Lo gridava anche alla folla, e soggiungeva
novelle11_06_pirandello_f000107|rivolta a questo e a quello: — Non abbiate paura! né scandalo,|rivolta a questo e a quello: - Non abbiate paura! né scandalo,
novelle11_06_pirandello_f000108|né guerra, né invidia, né gelosia! Quello che Dio vorrà! Siamo gente di Dio.|né guerra, né invidia, né gelosia! Quello che Dio vorrà! Siamo gente di Dio.
novelle11_06_pirandello_f000109|Giunti al Castello, che già le fiamme del crepuscolo s’erano offuscate e il cielo, prima di porpora|Giunti al Castello, che già le fiamme del crepuscolo serano offuscate e il cielo, prima di porpora
novelle11_06_pirandello_f000110|era divenuto quasi fumolento, molti della folla si sbandarono, imboccarono la larga strada del borgo già coi fanali accesi;|era divenuto quasi fumolento, molti della folla si sbandarono, imboccarono la larga strada del borgo già coi fanali accesi;
novelle11_06_pirandello_f000111|ma i più vollero accompagnarli fino a casa, dietro al Castello, alle «Balàte»|ma i più vollero accompagnarli fino a casa, dietro al Castello, alle Balàte
novelle11_06_pirandello_f000112|dove quella strada svolta e s’allunga ancora con poche casupole di marinai su un’altra insenatura di spiaggia morta.|dove quella strada svolta e sallunga ancora con poche casupole di marinai su unaltra insenatura di spiaggia morta.
novelle11_06_pirandello_f000113|Qua tutti s’arrestarono davanti all’uscio di padron Nino Mo ad aspettare che cosa quei tre, ora, decidessero di fare.|Qua tutti sarrestarono davanti alluscio di padron Nino Mo ad aspettare che cosa quei tre, ora, decidessero di fare.
novelle11_06_pirandello_f000114|Quasi fosse un problema, quello, da risolvere cosí, su due piedi! La casa era a terreno e prendeva luce soltanto dalla porta.|Quasi fosse un problema, quello, da risolvere cosí, su due piedi! La casa era a terreno e prendeva luce soltanto dalla porta.
novelle11_06_pirandello_f000115|Tutta quella folla di curiosi, assiepata lí davanti, addensava l’ombra già cupa e toglieva il respiro.|Tutta quella folla di curiosi, assiepata lí davanti, addensava lombra già cupa e toglieva il respiro.
novelle11_06_pirandello_f000116|Ma né padron Nino Mo, né la moglie gravida avevano fiato di ribellarsi:|Ma né padron Nino Mo, né la moglie gravida avevano fiato di ribellarsi:
novelle11_06_pirandello_f000117|l’oppressione di quella folla era per essi l’oppressione stessa delle anime loro, lí presente e tangibile;|loppressione di quella folla era per essi loppressione stessa delle anime loro, lí presente e tangibile;
novelle11_06_pirandello_f000118|e non pensavano che, almeno quella, si potesse rimuovere.|e non pensavano che, almeno quella, si potesse rimuovere.
novelle11_06_pirandello_f000119|Ci pensò Filippa, dopo avere acceso il lume sulla tavola già apparecchiata in mezzo alla stanza per la cena: si fece alla porta gridò:|Ci pensò Filippa, dopo avere acceso il lume sulla tavola già apparecchiata in mezzo alla stanza per la cena: si fece alla porta gridò:
novelle11_06_pirandello_f000120|— Signori miei, ancora? che volete? Avete veduto, avete riso; non vi basta?|- Signori miei, ancora? che volete? Avete veduto, avete riso; non vi basta?
novelle11_06_pirandello_f000121|Lasciateci pensare adesso agli affari nostri! Casa, ne avete?|Lasciateci pensare adesso agli affari nostri! Casa, ne avete?
novelle11_06_pirandello_f000122|Cosí investita, la gente si ritrasse parte di qua, parte di là dalla porta, lanciando gli ultimi lazzi;|Cosí investita, la gente si ritrasse parte di qua, parte di là dalla porta, lanciando gli ultimi lazzi;
novelle11_06_pirandello_f000123|ma pur molti rimasero a spiare da lontano, nell’ombra della spiaggia.|ma pur molti rimasero a spiare da lontano, nellombra della spiaggia.
novelle11_06_pirandello_f000124|La curiosità era tanto più viva, in quanto che a tutti eran noti l’onestà fino allo scrupolo|La curiosità era tanto più viva, in quanto che a tutti eran noti lonestà fino allo scrupolo
novelle11_06_pirandello_f000125|il timore di Dio, gli esemplari costumi di padron Nino Mo e di quelle due sorelle.|il timore di Dio, gli esemplari costumi di padron Nino Mo e di quelle due sorelle.
novelle11_06_pirandello_f000126|Ed ecco, ne davano una prova quella sera stessa, lasciando aperta per tutta la notte la porta della loro casupola.|Ed ecco, ne davano una prova quella sera stessa, lasciando aperta per tutta la notte la porta della loro casupola.
novelle11_06_pirandello_f000127|Nell’ombra di quella triste spiaggia morta, che protendeva qua e là nell’acqua stracca, crassa|Nellombra di quella triste spiaggia morta, che protendeva qua e là nellacqua stracca, crassa
novelle11_06_pirandello_f000128|quasi oleosa, certi gruppi di scogli neri, corrosi dalle maree, certi lastroni viscidi, algosi, ritti|quasi oleosa, certi gruppi di scogli neri, corrosi dalle maree, certi lastroni viscidi, algosi, ritti
novelle11_06_pirandello_f000129|abbattuti, tra cui qualche rara ondata si cacciava sbattendo, rimbalzando e subito s’ingorgava con profondi risucchi|abbattuti, tra cui qualche rara ondata si cacciava sbattendo, rimbalzando e subito singorgava con profondi risucchi
novelle11_06_pirandello_f000130|per tutta la notte da quella porta si projettò il giallo riverbero del lume.|per tutta la notte da quella porta si projettò il giallo riverbero del lume.
novelle11_06_pirandello_f000131|E quelli che s’attardarono a spiare dall’ombra|E quelli che sattardarono a spiare dallombra
novelle11_06_pirandello_f000132|passando ora l’uno ora l’altro davanti alla porta e gettando un rapido sguardo obliquo nell’interno della casupola|passando ora luno ora laltro davanti alla porta e gettando un rapido sguardo obliquo nellinterno della casupola
novelle11_06_pirandello_f000133|poterono veder dapprima i tre, seduti a tavola col piccino, a cenare;|poterono veder dapprima i tre, seduti a tavola col piccino, a cenare;
novelle11_06_pirandello_f000134|poi, le due donne, inginocchiate a terra, curve su le seggiole, e padron Nino, seduto|poi, le due donne, inginocchiate a terra, curve su le seggiole, e padron Nino, seduto
novelle11_06_pirandello_f000135|con la fronte su un pugno appoggiato a uno spigolo della tavola già sparecchiata, intenti a recitare il rosario;|con la fronte su un pugno appoggiato a uno spigolo della tavola già sparecchiata, intenti a recitare il rosario;
novelle11_06_pirandello_f000136|in fine, il piccino solo, il figlio della prima moglie, coricato sul letto matrimoniale in fondo alla camera|in fine, il piccino solo, il figlio della prima moglie, coricato sul letto matrimoniale in fondo alla camera
novelle11_06_pirandello_f000137|e la seconda moglie, la gravida, seduta a piè del letto, vestita, col capo appoggiato alle materasse, con gli occhi chiusi;|e la seconda moglie, la gravida, seduta a piè del letto, vestita, col capo appoggiato alle materasse, con gli occhi chiusi;
novelle11_06_pirandello_f000138|mentre gli altri due, padron Nino e la gnà Filippa, conversavano tra loro a bassa voce, pacatamente, ai due capi della tavola;|mentre gli altri due, padron Nino e la gnà Filippa, conversavano tra loro a bassa voce, pacatamente, ai due capi della tavola;
novelle11_06_pirandello_f000139|finché non vennero a sedere su l’uscio, a seguitare la conversazione in un mormorio sommesso|finché non vennero a sedere su luscio, a seguitare la conversazione in un mormorio sommesso
novelle11_06_pirandello_f000140|a cui pareva rispondesse il lento e lieve sciabordio delle acque sulla spiaggia, sotto le stelle, nel bujo della notte già alta.|a cui pareva rispondesse il lento e lieve sciabordio delle acque sulla spiaggia, sotto le stelle, nel bujo della notte già alta.
novelle11_06_pirandello_f000141|Il giorno appresso, padron Nino e la gnà Filippa, senza dar confidenza a nessuno, andarono in cerca d’una cameretta d’affitto;|Il giorno appresso, padron Nino e la gnà Filippa, senza dar confidenza a nessuno, andarono in cerca duna cameretta daffitto;
novelle11_06_pirandello_f000142|la trovarono quasi in capo al paese, nella via che conduce al cimitero, aereo su l’altipiano, con la campagna dietro e il mare davanti.|la trovarono quasi in capo al paese, nella via che conduce al cimitero, aereo su laltipiano, con la campagna dietro e il mare davanti.
novelle11_06_pirandello_f000143|Vi fecero trasportare un lettuccio, un tavolino, due seggiole, e quando fu la sera vi accompagnarono Rosa, la seconda moglie, col piccino;|Vi fecero trasportare un lettuccio, un tavolino, due seggiole, e quando fu la sera vi accompagnarono Rosa, la seconda moglie, col piccino;
novelle11_06_pirandello_f000144|le fecero chiudere subito la porta, e tutt’e due insieme, taciturni, se ne ritornarono alla casa delle «Balàte».|le fecero chiudere subito la porta, e tutte due insieme, taciturni, se ne ritornarono alla casa delle Balàte.
novelle11_06_pirandello_f000145|Si levò allora per tutto il paese un coro di commiserazioni per quella poveretta cosí sacrificata|Si levò allora per tutto il paese un coro di commiserazioni per quella poveretta cosí sacrificata
novelle11_06_pirandello_f000146|messa cosí da parte, senz’altro, buttata fuori, sola, in quello stato! ma pensate, in quello stato! con che cuore?|messa cosí da parte, senzaltro, buttata fuori, sola, in quello stato! ma pensate, in quello stato! con che cuore?
novelle11_06_pirandello_f000147|e che colpa aveva, la poveretta?|e che colpa aveva, la poveretta?
novelle11_06_pirandello_f000148|Sí, cosí voleva la legge… ma che legge era quella?|Sí, cosí voleva la legge ma che legge era quella?
novelle11_06_pirandello_f000149|Legge turca! No, no, perdio, non era giusto! non era giusto! E tanti e tanti il giorno appresso, risoluti|Legge turca! No, no, perdio, non era giusto! non era giusto! E tanti e tanti il giorno appresso, risoluti
novelle11_06_pirandello_f000150|cercarono di far comprendere quell’acerba disapprovazione di tutto il paese a padron Nino uscito|cercarono di far comprendere quellacerba disapprovazione di tutto il paese a padron Nino uscito
novelle11_06_pirandello_f000151|più che mai cupo, a badare al nuovo carico della tartana per la prossima partenza.|più che mai cupo, a badare al nuovo carico della tartana per la prossima partenza.
novelle11_06_pirandello_f000152|Ma padron Nino, senza fermarsi, senza voltarsi, con la berretta a barca di pelo calcata fin su gli occhi|Ma padron Nino, senza fermarsi, senza voltarsi, con la berretta a barca di pelo calcata fin su gli occhi
novelle11_06_pirandello_f000153|uno chiuso e l’altro no, e la pipetta di radica tra i denti, troncò in bocca a tutti domande e recriminazioni|uno chiuso e laltro no, e la pipetta di radica tra i denti, troncò in bocca a tutti domande e recriminazioni
novelle11_06_pirandello_f000154|scattando: — Lasciatemi stare! Affari miei! Né maggiore soddisfazione volle dare a coloro che egli chiamava «principali»|scattando: - Lasciatemi stare! Affari miei! Né maggiore soddisfazione volle dare a coloro che egli chiamava principali
novelle11_06_pirandello_f000155|commercianti, magazzinieri, sensali di noleggio.|commercianti, magazzinieri, sensali di noleggio.
novelle11_06_pirandello_f000156|Soltanto, con questi, fu meno ispido e reciso.|Soltanto, con questi, fu meno ispido e reciso.
novelle11_06_pirandello_f000157|— Ognuno con la sua coscienza, signore, — rispose.|- Ognuno con la sua coscienza, signore, - rispose.
novelle11_06_pirandello_f000158|— Cose di famiglia, non c’entra nessuno. Dio solo, e basta.|- Cose di famiglia, non centra nessuno. Dio solo, e basta.
novelle11_06_pirandello_f000159|E due giorni dopo, rimbarcandosi, neanche alla ciurma della sua tartana volle dir nulla.|E due giorni dopo, rimbarcandosi, neanche alla ciurma della sua tartana volle dir nulla.
novelle11_06_pirandello_f000160|Durante la sua assenza dal paese, però, le due sorelle tornarono insieme nella casa delle «Balàte»|Durante la sua assenza dal paese, però, le due sorelle tornarono insieme nella casa delle Balàte
novelle11_06_pirandello_f000161|e insieme, quiete, rassegnate e amorose, attesero alle faccende domestiche e al bambino.|e insieme, quiete, rassegnate e amorose, attesero alle faccende domestiche e al bambino.
novelle11_06_pirandello_f000162|Alle vicine, a tutti i curiosi che venivano a interrogarle, per tutta risposta aprivano le braccia|Alle vicine, a tutti i curiosi che venivano a interrogarle, per tutta risposta aprivano le braccia
novelle11_06_pirandello_f000163|alzavano gli occhi al cielo e con un mesto sorriso rispondevano: — Come vuole Dio, comare. — Come vuole Dio, compare.|alzavano gli occhi al cielo e con un mesto sorriso rispondevano: - Come vuole Dio, comare. - Come vuole Dio, compare.
novelle11_06_pirandello_f000164|Insieme tutt’e due, col piccino per mano, quando fu il giorno dell’arrivo della tartana, si recarono al molo.|Insieme tutte due, col piccino per mano, quando fu il giorno dellarrivo della tartana, si recarono al molo.
novelle11_06_pirandello_f000165|Questa volta, su la banchina, c’erano pochi curiosi.|Questa volta, su la banchina, cerano pochi curiosi.
novelle11_06_pirandello_f000166|Padron Nino, saltando a terra, porse la mano all’una e all’altra, silenzioso, si chinò a baciare il bambino|Padron Nino, saltando a terra, porse la mano alluna e allaltra, silenzioso, si chinò a baciare il bambino
novelle11_06_pirandello_f000167|se lo tolse in braccio e s’avviò avanti come l’altra volta, seguito dalle due donne.|se lo tolse in braccio e savviò avanti come laltra volta, seguito dalle due donne.
novelle11_06_pirandello_f000168|Se non che, giunti davanti alla porta, questa volta, nella casa delle «Balàte» rimase con padron Nino Rosa, la seconda moglie;|Se non che, giunti davanti alla porta, questa volta, nella casa delle Balàte rimase con padron Nino Rosa, la seconda moglie;
novelle11_06_pirandello_f000169|e Filippa col piccino se n’andò quietamente alla cameretta sulla via del cimitero.|e Filippa col piccino se nandò quietamente alla cameretta sulla via del cimitero.
novelle11_06_pirandello_f000170|E allora tutto il paese, che prima aveva tanto commiserato il sacrifizio della seconda moglie|E allora tutto il paese, che prima aveva tanto commiserato il sacrifizio della seconda moglie
novelle11_06_pirandello_f000171|vedendo ora che non c’era sacrifizio per nessuna delle due, s’indignò|vedendo ora che non cera sacrifizio per nessuna delle due, sindignò
novelle11_06_pirandello_f000172|s’irritò fieramente della pacata e semplice ragionevolezza di quella soluzione;|sirritò fieramente della pacata e semplice ragionevolezza di quella soluzione;
novelle11_06_pirandello_f000173|e molti gridarono allo scandalo.|e molti gridarono allo scandalo.
novelle11_06_pirandello_f000174|Veramente, dapprima, tutti rimasero come storditi, poi scoppiarono in una gran risata.|Veramente, dapprima, tutti rimasero come storditi, poi scoppiarono in una gran risata.
novelle11_06_pirandello_f000175|L’irritazione, l’indignazione sorsero dopo, e proprio perché tutti in fondo si videro costretti a riconoscere che|Lirritazione, lindignazione sorsero dopo, e proprio perché tutti in fondo si videro costretti a riconoscere che
novelle11_06_pirandello_f000176|non essendoci stato inganno né colpa da nessuna parte|non essendoci stato inganno né colpa da nessuna parte
novelle11_06_pirandello_f000177|né da pretendere perciò la condanna o il sacrifizio dell’una o dell’altra moglie|né da pretendere perciò la condanna o il sacrifizio delluna o dellaltra moglie
novelle11_06_pirandello_f000178|– mogli tutt’e due davanti a Dio e davanti alla legge|- mogli tutte due davanti a Dio e davanti alla legge
novelle11_06_pirandello_f000179|– la risoluzione di quei tre poveretti fosse la migliore che si potesse prendere.|- la risoluzione di quei tre poveretti fosse la migliore che si potesse prendere.
novelle11_06_pirandello_f000180|Irritò sopratutto la pace, l’accordo, la rassegnazione delle due sorelle divote, senz’ombra d’invidia né di gelosia tra loro.|Irritò sopratutto la pace, laccordo, la rassegnazione delle due sorelle divote, senzombra dinvidia né di gelosia tra loro.
novelle11_06_pirandello_f000181|Comprendevano che Rosa, la sorella minore, non poteva aver gelosia dell’altra|Comprendevano che Rosa, la sorella minore, non poteva aver gelosia dellaltra
novelle11_06_pirandello_f000182|a cui doveva tutto, a cui – senza volerlo, è vero – aveva preso il marito.|a cui doveva tutto, a cui - senza volerlo, è vero - aveva preso il marito.
novelle11_06_pirandello_f000183|Gelosia tutt’al più avrebbe potuto aver Filippa di lei;|Gelosia tuttal più avrebbe potuto aver Filippa di lei;
novelle11_06_pirandello_f000184|ma no, comprendevano che neanche Filippa poteva averne, sapendo che Rosa aveva agito senz’inganno e non aveva colpa. E dunque?|ma no, comprendevano che neanche Filippa poteva averne, sapendo che Rosa aveva agito senzinganno e non aveva colpa. E dunque?
novelle11_06_pirandello_f000185|C’era poi per tutt’e due la santità del matrimonio, inviolabile;|Cera poi per tutte due la santità del matrimonio, inviolabile;
novelle11_06_pirandello_f000186|la devozione per l’uomo che lavorava, per il padre. Egli era sempre in viaggio;|la devozione per luomo che lavorava, per il padre. Egli era sempre in viaggio;
novelle11_06_pirandello_f000187|sbarcava per due o tre giorni soltanto al mese;|sbarcava per due o tre giorni soltanto al mese;
novelle11_06_pirandello_f000188|ebbene, poiché Dio aveva permesso il ritorno dell’una, poiché Dio aveva voluto cosí, una alla volta|ebbene, poiché Dio aveva permesso il ritorno delluna, poiché Dio aveva voluto cosí, una alla volta
novelle11_06_pirandello_f000189|in pace e senz’invidia, avrebbero atteso al loro uomo, che ritornava stanco dal mare.|in pace e senzinvidia, avrebbero atteso al loro uomo, che ritornava stanco dal mare.
novelle11_06_pirandello_f000190|Tutte buone ragioni, sí, e oneste e quiete;|Tutte buone ragioni, sí, e oneste e quiete;
novelle11_06_pirandello_f000191|ma appunto perché cosí buone e quiete e oneste, irritarono.|ma appunto perché cosí buone e quiete e oneste, irritarono.
novelle11_06_pirandello_f000192|E padron Nino Mo, il giorno dopo il suo secondo arrivo|E padron Nino Mo, il giorno dopo il suo secondo arrivo
novelle11_06_pirandello_f000193|fu chiamato dal pretore per sentirsi ammonire severamente che la bigamia non era permessa dalla legge.|fu chiamato dal pretore per sentirsi ammonire severamente che la bigamia non era permessa dalla legge.
novelle11_06_pirandello_f000194|Aveva parlato poco prima con un forense, padron Nino Mo,|Aveva parlato poco prima con un forense, padron Nino Mo,
novelle11_06_pirandello_f000195|e si presentò al pretore al solito suo, serio placido e duro;|e si presentò al pretore al solito suo, serio placido e duro;
novelle11_06_pirandello_f000196|gli rispose che, nel suo caso, non si poteva parlare di bigamia perché la prima moglie figurava ancora in atti e avrebbe seguitato a figurare sempre come morta|gli rispose che, nel suo caso, non si poteva parlare di bigamia perché la prima moglie figurava ancora in atti e avrebbe seguitato a figurare sempre come morta
novelle11_06_pirandello_f000197|sicché dunque davanti alla legge egli non aveva che una sola moglie, la seconda.|sicché dunque davanti alla legge egli non aveva che una sola moglie, la seconda.
novelle11_06_pirandello_f000198|— Sopra la legge degli uomini, poi, — concluse, — signor pretore, c’è quella di Dio, a cui mi sono sempre attenuto, obbediente.|- Sopra la legge degli uomini, poi, - concluse, - signor pretore, cè quella di Dio, a cui mi sono sempre attenuto, obbediente.
novelle11_06_pirandello_f000199|L’imbroglio avvenne all’ufficio dello stato civile, ove d’allora in poi, puntuale|Limbroglio avvenne allufficio dello stato civile, ove dallora in poi, puntuale
novelle11_06_pirandello_f000200|ogni cinque mesi, padron Nino Mo si recò a denunziare la nascita d’un figliuolo. — «Questo è della morta. » — «Questo è della viva.|ogni cinque mesi, padron Nino Mo si recò a denunziare la nascita dun figliuolo. - Questo è della morta.  - Questo è della viva.
