novelle06_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle06_08_pirandello_f000237|Bene: ora tu insegnale la sua camera. Hai capito?|Bene: ora tu insegnale la sua camera. Hai capito?
novelle06_08_pirandello_f000238|Andrai a lavarti, — aggiunse, rivolgendosi ad Annicchia, — sei tutta affumicata.|Andrai a lavarti, - aggiunse, rivolgendosi ad Annicchia, - sei tutta affumicata.
novelle06_08_pirandello_f000239|Annicchia sporse il capo per guardarsi nello specchio dell’armadio e subito esclamò|Annicchia sporse il capo per guardarsi nello specchio dellarmadio e subito esclamò
novelle06_08_pirandello_f000240|con le mani per aria: — Mamma mia! Il fumo della ferrovia e le lagrime versate alla stazione le avevano insudiciato il volto.|con le mani per aria: - Mamma mia! Il fumo della ferrovia e le lagrime versate alla stazione le avevano insudiciato il volto.
novelle06_08_pirandello_f000241|Prima d’andare a lavarsi, volle però raccontare alla "signorina sua"|Prima dandare a lavarsi, volle però raccontare alla signorina sua
novelle06_08_pirandello_f000242|con vivacissimi gesti e frequenti esclamazioni, che facevano sbarrare tanto d’occhi alla serva sorda|con vivacissimi gesti e frequenti esclamazioni, che facevano sbarrare tanto docchi alla serva sorda
novelle06_08_pirandello_f000243|le peripezie del viaggio di mare, poi di quello in ferrovia, e come a un certo punto|le peripezie del viaggio di mare, poi di quello in ferrovia, e come a un certo punto
novelle06_08_pirandello_f000244|sentendosi scoppiare il seno per la furia del latte, si fosse messa a piangere come una bambina.|sentendosi scoppiare il seno per la furia del latte, si fosse messa a piangere come una bambina.
novelle06_08_pirandello_f000245|I compagni di viaggio le domandavano che avesse; ma ella si vergognava a dirlo; alla fine, quelli capirono;|I compagni di viaggio le domandavano che avesse; ma ella si vergognava a dirlo; alla fine, quelli capirono;
novelle06_08_pirandello_f000246|e allora un giovinastro le propose di succhiarle lui il latte – malcreato! – e già le stendeva, ridendo, le mani al petto.|e allora un giovinastro le propose di succhiarle lui il latte - malcreato! - e già le stendeva, ridendo, le mani al petto.
novelle06_08_pirandello_f000247|Ella, gridando, aveva minacciato di buttarsi dal finestrino del vagone.|Ella, gridando, aveva minacciato di buttarsi dal finestrino del vagone.
novelle06_08_pirandello_f000248|Ma poi, per fortuna, alla prima fermata del treno, un vecchio ch’era lí accanto a lei, l’aveva condotta a un altro scompartimento|Ma poi, per fortuna, alla prima fermata del treno, un vecchio chera lí accanto a lei, laveva condotta a un altro scompartimento
novelle06_08_pirandello_f000249|dove c’era una donna che aveva con sé una bambinuccia di tre mesi, misera misera|dove cera una donna che aveva con sé una bambinuccia di tre mesi, misera misera
novelle06_08_pirandello_f000250|alla quale finalmente aveva potuto dar latte, sentendosi man mano rinascere.|alla quale finalmente aveva potuto dar latte, sentendosi man mano rinascere.
novelle06_08_pirandello_f000251|Ersilia credeva d’aver già preso l’aria della «continentale» ed ebbe perciò fastidio di quelle vive, ingenue espressioni di pudor paesano.|Ersilia credeva daver già preso laria della continentale ed ebbe perciò fastidio di quelle vive, ingenue espressioni di pudor paesano.
novelle06_08_pirandello_f000252|— Basta, a lavarti, ora! Poi mi dirai della mamma e del babbo. Va’, va’.|- Basta, a lavarti, ora! Poi mi dirai della mamma e del babbo. Va, va.
novelle06_08_pirandello_f000253|— E il bambinello? — chiese Annicchia.|- E il bambinello? - chiese Annicchia.
novelle06_08_pirandello_f000254|— Non me lo vuol far vedere? Lo vedo e me ne vado.|- Non me lo vuol far vedere? Lo vedo e me ne vado.
novelle06_08_pirandello_f000255|— Là, — disse Ersilia, indicando la culla.|- Là, - disse Ersilia, indicando la culla.
novelle06_08_pirandello_f000256|— Ma tu no, non toccare il velo con le mani sporche.|- Ma tu no, non toccare il velo con le mani sporche.
novelle06_08_pirandello_f000257|Sú, Margherita, faglielo vedere.|Sú, Margherita, faglielo vedere.
novelle06_08_pirandello_f000258|Tra tanta ricchezza di nastri, di veli, di merletti, Annicchia vide un mostriciattolo dal volto paonazzo|Tra tanta ricchezza di nastri, di veli, di merletti, Annicchia vide un mostriciattolo dal volto paonazzo
novelle06_08_pirandello_f000259|più misero di quella bimba a cui aveva dato latte in treno.|più misero di quella bimba a cui aveva dato latte in treno.
novelle06_08_pirandello_f000260|Pure esclamò: — Bello! Bello! Coruccio mio|Pure esclamò: - Bello! Bello! Coruccio mio
novelle06_08_pirandello_f000261|dorme come un angioletto… Vossignoria vedrà quanto glielo farò diventare… Anche il mio Luzziddu era nato cosí|dorme come un angioletto Vossignoria vedrà quanto glielo farò diventare Anche il mio Luzziddu era nato cosí
novelle06_08_pirandello_f000262|piccolo piccolo, e ora, se lo vedesse! S’interruppe, commossa: — Vado e torno, — poi disse;|piccolo piccolo, e ora, se lo vedesse! Sinterruppe, commossa: - Vado e torno, - poi disse;
novelle06_08_pirandello_f000263|e seguí la serva nell’altra camera.|e seguí la serva nellaltra camera.
novelle06_09_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle06_09_pirandello_f000002|LA BALIA SECONDO PARTE CAPITULO TRE|LA BALIA SECONDO PARTE CAPITULO TRE
novelle06_09_pirandello_f000003|Avrebbe voluto attaccarsi subito al seno il piccino;|Avrebbe voluto attaccarsi subito al seno il piccino;
novelle06_09_pirandello_f000004|il padrone era d’accordo con lei;|il padrone era daccordo con lei;
novelle06_09_pirandello_f000005|ma Ersilia, che doveva in tutto contrariare il marito, nossignore, volle prima che un medico esaminasse il latte.|ma Ersilia, che doveva in tutto contrariare il marito, nossignore, volle prima che un medico esaminasse il latte.
novelle06_09_pirandello_f000006|— C’è bisogno del medico? — disse Annicchia, ridendo. — Non vede come sto?|- Cè bisogno del medico? - disse Annicchia, ridendo. - Non vede come sto?
novelle06_09_pirandello_f000007|Era raggiante di salute, fresca e rosea.|Era raggiante di salute, fresca e rosea.
novelle06_09_pirandello_f000008|Ersilia, dal letto, la guardò odiosamente, come se ella, con quelle parole, avesse voluto attirare l’attenzione del marito.|Ersilia, dal letto, la guardò odiosamente, come se ella, con quelle parole, avesse voluto attirare lattenzione del marito.
novelle06_09_pirandello_f000009|— Il medico! Voglio subito il medico! — insistette.|- Il medico! Voglio subito il medico! - insistette.
novelle06_09_pirandello_f000010|E il Mori, borbottando la sua solita frase, dovette andare per il medico.|E il Mori, borbottando la sua solita frase, dovette andare per il medico.
novelle06_09_pirandello_f000011|Questi venne verso sera, quando già Annicchia spasimava di nuovo per il seno inturgidito, e il bambino|Questi venne verso sera, quando già Annicchia spasimava di nuovo per il seno inturgidito, e il bambino
novelle06_09_pirandello_f000012|che non riusciva ad attaccarsi a quello, del resto, arido della madre, trangosciava, affamato.|che non riusciva ad attaccarsi a quello, del resto, arido della madre, trangosciava, affamato.
novelle06_09_pirandello_f000013|Ennio avrebbe voluto assistere alla visita;|Ennio avrebbe voluto assistere alla visita;
novelle06_09_pirandello_f000014|ma la moglie lo cacciò via: — Che hai da vedere?|ma la moglie lo cacciò via: - Che hai da vedere?
novelle06_09_pirandello_f000015|Di’ piuttosto a Margherita che porti un cucchiajo e un bicchier d’acqua. — Bionda, eh?|Di piuttosto a Margherita che porti un cucchiajo e un bicchier dacqua. - Bionda, eh?
novelle06_09_pirandello_f000016|… bionda… bionda… — diceva, in tanto, il medico che aveva in vezzo ripetere tre e quattro volte di seguito la stessa parola| bionda bionda - diceva, in tanto, il medico che aveva in vezzo ripetere tre e quattro volte di seguito la stessa parola
novelle06_09_pirandello_f000017|guardando con aria astratta, come se stentasse ogni volta a fissare il pensiero.|guardando con aria astratta, come se stentasse ogni volta a fissare il pensiero.
novelle06_09_pirandello_f000018|Annicchia, nel vedersi osservata a quel modo, diventò rossa come un papavero. — Bionda, eh?|Annicchia, nel vedersi osservata a quel modo, diventò rossa come un papavero. - Bionda, eh?
novelle06_09_pirandello_f000019|diciamo, gentilissima signora, — seguitava intanto il medico, — bionda, è vero?|diciamo, gentilissima signora, - seguitava intanto il medico, - bionda, è vero?
novelle06_09_pirandello_f000020|gentilissima signora… Bella giovane… bella, e pare sana, anche sana… Ma bruna, eh, bruna|gentilissima signora Bella giovane bella, e pare sana, anche sana Ma bruna, eh, bruna
novelle06_09_pirandello_f000021|bruna sarebbe stata meglio… Il latte delle brune, sicuro, il latte delle brune… Basta, vediamo un po’.|bruna sarebbe stata meglio Il latte delle brune, sicuro, il latte delle brune Basta, vediamo un po.
novelle06_09_pirandello_f000022|Fece alzare il capo ad Annicchia e le esaminò le glandule del collo;|Fece alzare il capo ad Annicchia e le esaminò le glandule del collo;
novelle06_09_pirandello_f000023|dopo altre osservazioni, distratto, cominciò a sbottonarle il corpetto.|dopo altre osservazioni, distratto, cominciò a sbottonarle il corpetto.
novelle06_09_pirandello_f000024|Annicchia, tremante di vergogna, stupita e imbarazzata, cercò di impedirglielo, riparandosi il seno con le mani. — Cava, eh?|Annicchia, tremante di vergogna, stupita e imbarazzata, cercò di impedirglielo, riparandosi il seno con le mani. - Cava, eh?
novelle06_09_pirandello_f000025|cava fuori, — le disse il medico. Ersilia scoppiò a ridere.|cava fuori, - le disse il medico. Ersilia scoppiò a ridere.
novelle06_09_pirandello_f000026|— Perché… perché ri… perché ride, gentilissima signora?|- Perché perché ri perché ride, gentilissima signora?
novelle06_09_pirandello_f000027|— Ma non vede come si vergogna codesta sciocca? — gli fece notare Ersilia. — Di me?|- Ma non vede come si vergogna codesta sciocca? - gli fece notare Ersilia. - Di me?
novelle06_09_pirandello_f000028|Io sono il medico! — Non c’è avvezza, — riprese Ersilia.|Io sono il medico! - Non cè avvezza, - riprese Ersilia.
novelle06_09_pirandello_f000029|— E poi le nostre donne, sa, noi siciliane non siamo mica come le donne di qua.|- E poi le nostre donne, sa, noi siciliane non siamo mica come le donne di qua.
novelle06_09_pirandello_f000030|— Ah, — fece subito il medico, — capisco, capisco… so bene, so bene… più pudibonde, eh?|- Ah, - fece subito il medico, - capisco, capisco so bene, so bene più pudibonde, eh?
novelle06_09_pirandello_f000031|pudibonde… Ma io sono il medico;|pudibonde Ma io sono il medico;
novelle06_09_pirandello_f000032|un medico è come il confessore.|un medico è come il confessore.
novelle06_09_pirandello_f000033|Vediamo un po’: spremi tu stessa qualche goccia in questo cucchiajo.|Vediamo un po: spremi tu stessa qualche goccia in questo cucchiajo.
novelle06_09_pirandello_f000034|Quanto tempo ha il tuo figliuolo?|Quanto tempo ha il tuo figliuolo?
novelle06_09_pirandello_f000035|— L’ho comprato, — rispose Annicchia, forzandosi a guardarlo in volto, — che saranno due mesi.|- Lho comprato, - rispose Annicchia, forzandosi a guardarlo in volto, - che saranno due mesi.
novelle06_09_pirandello_f000036|— L’hai comprato? che dici? — Come debbo dire?|- Lhai comprato? che dici? - Come debbo dire?
novelle06_09_pirandello_f000037|— Ma fatto, figliuola mia, fatto… I figliuoli si fanno… si fanno… Che c’è di male?|- Ma fatto, figliuola mia, fatto I figliuoli si fanno si fanno Che cè di male?
novelle06_09_pirandello_f000038|Quando il medico finalmente, dopo l’esame del latte, andò via, Annicchia si abbandonò su una seggiola|Quando il medico finalmente, dopo lesame del latte, andò via, Annicchia si abbandonò su una seggiola
novelle06_09_pirandello_f000039|sfinita come se avesse sostenuto una tremenda fatica: — Ah, signorina mia, che vergogna! mi sentivo morire.|sfinita come se avesse sostenuto una tremenda fatica: - Ah, signorina mia, che vergogna! mi sentivo morire.
novelle06_09_pirandello_f000040|Poco dopo, udendo vagire il bambino, corse alla culla e subito gli porse il petto.|Poco dopo, udendo vagire il bambino, corse alla culla e subito gli porse il petto.
novelle06_09_pirandello_f000041|— Tie’, sàziati, figlio bello mio, animuccia mia! Ersilia, dal letto, la guatò di nuovo: le vide i biondi capelli dorati|- Tie, sàziati, figlio bello mio, animuccia mia! Ersilia, dal letto, la guatò di nuovo: le vide i biondi capelli dorati
novelle06_09_pirandello_f000042|spartiti nel mezzo, in due bande che si ripiegavano sugli orecchi e le incorniciavano il volto delicato;|spartiti nel mezzo, in due bande che si ripiegavano sugli orecchi e le incorniciavano il volto delicato;
novelle06_09_pirandello_f000043|le intravide il seno meravigliosamente bianco e formoso;|le intravide il seno meravigliosamente bianco e formoso;
novelle06_09_pirandello_f000044|e le disse, stizzita: — Sarebbe stato meglio custodirlo, prima;|e le disse, stizzita: - Sarebbe stato meglio custodirlo, prima;
novelle06_09_pirandello_f000045|e poi dargli il latte per addormentarlo.|e poi dargli il latte per addormentarlo.
novelle06_09_pirandello_f000046|— Lo lasci succhiare, poverino! — esclamò Annicchia.|- Lo lasci succhiare, poverino! - esclamò Annicchia.
novelle06_09_pirandello_f000047|— Ha proprio fame! Se sentisse come succhia, come succhia! Poco dopo|- Ha proprio fame! Se sentisse come succhia, come succhia! Poco dopo
novelle06_09_pirandello_f000048|nella camera accanto, destinata a lei e al piccino, non rifiniva d’esclamare|nella camera accanto, destinata a lei e al piccino, non rifiniva desclamare
novelle06_09_pirandello_f000049|ammirando la mobilia e i cortinaggi: — Gesú! che cose|ammirando la mobilia e i cortinaggi: - Gesú! che cose
novelle06_09_pirandello_f000050|a Roma! che cose! E si sentí impacciata davanti a quel letto nuovo, cosí bello, apparecchiato per lei.|a Roma! che cose! E si sentí impacciata davanti a quel letto nuovo, cosí bello, apparecchiato per lei.
novelle06_09_pirandello_f000051|Ricordò allora l’impaccio più vivo provato, due anni addietro, alla vista di un altro letto|Ricordò allora limpaccio più vivo provato, due anni addietro, alla vista di un altro letto
novelle06_09_pirandello_f000052|nel quale per la prima volta avrebbe dovuto coricarsi non più sola: rivide col pensiero la sua casetta lontana|nel quale per la prima volta avrebbe dovuto coricarsi non più sola: rivide col pensiero la sua casetta lontana
novelle06_09_pirandello_f000053|com’era già, allorché Titta, senza quelle ideacce cattive che lo avevano rovinato, aveva messa sú, amorosamente, per le nozze;|comera già, allorché Titta, senza quelle ideacce cattive che lo avevano rovinato, aveva messa sú, amorosamente, per le nozze;
novelle06_09_pirandello_f000054|com’era adesso, squallida e nuda, con due seggiole appena e un letto solo, per lei e per la suocera.|comera adesso, squallida e nuda, con due seggiole appena e un letto solo, per lei e per la suocera.
novelle06_09_pirandello_f000055|Ora la vecchia laggiú lo aveva tutto per sé, quel letto a due, poiché forse il bambino dormiva in casa della vicina.|Ora la vecchia laggiú lo aveva tutto per sé, quel letto a due, poiché forse il bambino dormiva in casa della vicina.
novelle06_09_pirandello_f000056|Povero Luzziddu, cosí piccino, là, fuori di casa|Povero Luzziddu, cosí piccino, là, fuori di casa
novelle06_09_pirandello_f000057|e con la mamma sua cosí lontana! Certo quella donna non poteva aver per lui le cure che aveva per il proprio figliuolo;|e con la mamma sua cosí lontana! Certo quella donna non poteva aver per lui le cure che aveva per il proprio figliuolo;
novelle06_09_pirandello_f000058|e Luzziddu, messo da parte, doveva aspettar quieto quel po’ che avanzava: lui|e Luzziddu, messo da parte, doveva aspettar quieto quel po che avanzava: lui
novelle06_09_pirandello_f000059|lui che finora aveva avuto tutta per sé la mamma sua! Annicchia si mise a piangere;|lui che finora aveva avuto tutta per sé la mamma sua! Annicchia si mise a piangere;
novelle06_09_pirandello_f000060|ma poi, temendo che qualcuno se n’avvedesse, asciugò le lagrime e, per confortarsi, pensò che lí presso, a guardia|ma poi, temendo che qualcuno se navvedesse, asciugò le lagrime e, per confortarsi, pensò che lí presso, a guardia
novelle06_09_pirandello_f000061|c’era la nonna, la quale, all’occorrenza, avrebbe saputo farsi valere con quel suo fare cupo e imperioso.|cera la nonna, la quale, alloccorrenza, avrebbe saputo farsi valere con quel suo fare cupo e imperioso.
novelle06_09_pirandello_f000062|Degna madre di Titta! Ma buona in fondo, com’era buono Titta;|Degna madre di Titta! Ma buona in fondo, comera buono Titta;
novelle06_09_pirandello_f000063|certo col tempo si sarebbe convinta che, se la nuora aveva osato disobbedire|certo col tempo si sarebbe convinta che, se la nuora aveva osato disobbedire
novelle06_09_pirandello_f000064|vi era stata costretta dalla necessità e per il bene di tutti.|vi era stata costretta dalla necessità e per il bene di tutti.
novelle06_09_pirandello_f000065|Ora, per dimostrare quasi a se stessa ch’era stato un sacrifizio il suo e che|Ora, per dimostrare quasi a se stessa chera stato un sacrifizio il suo e che
novelle06_09_pirandello_f000066|nel compierlo, aveva pensato soltanto al bene degli altri e non al suo|nel compierlo, aveva pensato soltanto al bene degli altri e non al suo
novelle06_09_pirandello_f000067|avrebbe voluto dormire magari per terra e non lí, su quel letto signorile|avrebbe voluto dormire magari per terra e non lí, su quel letto signorile
novelle06_09_pirandello_f000068|sotto quel cortinaggio: il piccino, lí, poiché tutta quella ricchezza era profusa per lui;|sotto quel cortinaggio: il piccino, lí, poiché tutta quella ricchezza era profusa per lui;
novelle06_09_pirandello_f000069|e lei per terra, come una cagna.|e lei per terra, come una cagna.
novelle06_09_pirandello_f000070|Non le dava proprio l’animo di entrare sotto quelle coperte,|Non le dava proprio lanimo di entrare sotto quelle coperte,
novelle06_09_pirandello_f000071|pensando allo strame su cui giaceva il suo Luzziddu e a quello della suocera.|pensando allo strame su cui giaceva il suo Luzziddu e a quello della suocera.
novelle06_09_pirandello_f000072|Ma, di lí a pochi giorni, il goffo e pomposo abbigliamento recato dalla sarta doveva maggiormente offenderla in quel suo segreto sentimento.|Ma, di lí a pochi giorni, il goffo e pomposo abbigliamento recato dalla sarta doveva maggiormente offenderla in quel suo segreto sentimento.
novelle06_09_pirandello_f000073|Erano proprio per lei tutte quelle galanterie, grembiuli ricamati,|Erano proprio per lei tutte quelle galanterie, grembiuli ricamati,
novelle06_09_pirandello_f000074|nastri di raso, spilloni d’argento?|nastri di raso, spilloni dargento?
novelle06_09_pirandello_f000075|E doveva uscire cosí, come se dovesse andare a una mascherata?|E doveva uscire cosí, come se dovesse andare a una mascherata?
novelle06_09_pirandello_f000076|Ersilia, che già s’era levata di letto, si stizzí acerbamente:|Ersilia, che già sera levata di letto, si stizzí acerbamente:
novelle06_09_pirandello_f000077|— Uh, quante smorfie! Me l’aspettavo.|- Uh, quante smorfie! Me laspettavo.
novelle06_09_pirandello_f000078|Qua usa cosí, e cosí devi vestire, ti piaccia o non ti piaccia.|Qua usa cosí, e cosí devi vestire, ti piaccia o non ti piaccia.
novelle06_09_pirandello_f000079|— Come comanda Vossignoria, — s’affrettò a risponderle Annicchia, per calmarla. — Mi perdoni.|- Come comanda Vossignoria, - saffrettò a risponderle Annicchia, per calmarla. - Mi perdoni.
novelle06_09_pirandello_f000080|Vossignoria ha speso tanti bei denari per me che non merito nulla. E poi, che c’entra?|Vossignoria ha speso tanti bei denari per me che non merito nulla. E poi, che centra?
novelle06_09_pirandello_f000081|Vossignoria è la padrona… Dicevo, che mi sembra curioso… perché nel nostro paese…|Vossignoria è la padrona Dicevo, che mi sembra curioso perché nel nostro paese
novelle06_09_pirandello_f000082|— Qua siamo a Roma, — troncò Ersilia. — Del resto, stai benissimo. Era vero.|- Qua siamo a Roma, - troncò Ersilia. - Del resto, stai benissimo. Era vero.
novelle06_09_pirandello_f000083|Il rosso acceso dello zendado dava un vivo risalto al biondo dei capelli, all’azzurro degli occhi limpidi e gaj.|Il rosso acceso dello zendado dava un vivo risalto al biondo dei capelli, allazzurro degli occhi limpidi e gaj.
novelle06_09_pirandello_f000084|Ersilia era certa che, uscendo a passeggio con lei, avrebbe fatto una pessima figura;|Ersilia era certa che, uscendo a passeggio con lei, avrebbe fatto una pessima figura;
novelle06_09_pirandello_f000085|ma la vanità, l’ambizione di aver la balia parata riccamente, erano più forti in lei della stessa gelosia.|ma la vanità, lambizione di aver la balia parata riccamente, erano più forti in lei della stessa gelosia.
novelle06_09_pirandello_f000086|La condusse con sé, la prima volta, in carrozza.|La condusse con sé, la prima volta, in carrozza.
novelle06_09_pirandello_f000087|Annicchia, infocata in volto dalla vergogna, teneva gli occhi bassi, sul piccino che le giaceva in grembo.|Annicchia, infocata in volto dalla vergogna, teneva gli occhi bassi, sul piccino che le giaceva in grembo.
novelle06_09_pirandello_f000088|Ersilia intanto notava che tutti per via si fermavano e si voltavano a mirarla.|Ersilia intanto notava che tutti per via si fermavano e si voltavano a mirarla.
novelle06_09_pirandello_f000089|— Sú, sú, — le disse, — tieni alta la testa.|- Sú, sú, - le disse, - tieni alta la testa.
novelle06_09_pirandello_f000090|Non diamo spettacolo! Pare che t’abbiano schiaffeggiata! Annicchia si provò ad alzare gli occhi e a tener alta la testa.|Non diamo spettacolo! Pare che tabbiano schiaffeggiata! Annicchia si provò ad alzare gli occhi e a tener alta la testa.
novelle06_09_pirandello_f000091|A poco a poco, la maraviglia dello spettacolo insolito e grandioso della città le fece scordar la vergogna|A poco a poco, la maraviglia dello spettacolo insolito e grandioso della città le fece scordar la vergogna
novelle06_09_pirandello_f000092|e si mise a guardare come allocchita, dove Ersilia le indicava.|e si mise a guardare come allocchita, dove Ersilia le indicava.
novelle06_09_pirandello_f000093|— Gesú, Gesú, — mormorava tra sé Annicchia, — che cose grandi! che cose… Rientrò in casa, da quella prima passeggiata, stordita|- Gesú, Gesú, - mormorava tra sé Annicchia, - che cose grandi! che cose Rientrò in casa, da quella prima passeggiata, stordita
novelle06_09_pirandello_f000094|quasi vacillante, con gli orecchi che le ronzavano, come se fosse stata in mezzo a un tumulto e avesse faticato tanto a uscirne.|quasi vacillante, con gli orecchi che le ronzavano, come se fosse stata in mezzo a un tumulto e avesse faticato tanto a uscirne.
novelle06_09_pirandello_f000095|E si sentí di gran lunga, di gran lunga più lontana dal suo paese, come non si sarebbe mai immaginato|E si sentí di gran lunga, di gran lunga più lontana dal suo paese, come non si sarebbe mai immaginato
novelle06_09_pirandello_f000096|e quasi sperduta in un altro mondo, che non le pareva ancor vero.|e quasi sperduta in un altro mondo, che non le pareva ancor vero.
novelle06_09_pirandello_f000097|— Gesú! Gesú! Intanto, di là, il Mori dava a leggere alla moglie una lettera arrivata dalla Sicilia, durante l’assenza di lei.|- Gesú! Gesú! Intanto, di là, il Mori dava a leggere alla moglie una lettera arrivata dalla Sicilia, durante lassenza di lei.
novelle06_09_pirandello_f000098|La signora Manfroni scriveva alla figlia che la vecchia Marullo le aveva rimandato il denaro che ella, secondo l’accordo con Annicchia|La signora Manfroni scriveva alla figlia che la vecchia Marullo le aveva rimandato il denaro che ella, secondo laccordo con Annicchia
novelle06_09_pirandello_f000099|le aveva anticipato sulla prima mesata del baliatico: la vecchia non aveva voluto neanche vederlo da lontano;|le aveva anticipato sulla prima mesata del baliatico: la vecchia non aveva voluto neanche vederlo da lontano;
novelle06_09_pirandello_f000100|piuttosto, diceva, sarebbe morta di fame o sarebbe andata a mendicare di porta in porta un tozzo di pane.|piuttosto, diceva, sarebbe morta di fame o sarebbe andata a mendicare di porta in porta un tozzo di pane.
novelle06_09_pirandello_f000101|Intanto, era venuta la vicina, a cui Annicchia aveva affidato il bambino, a protestare contro quella vecchia strega|Intanto, era venuta la vicina, a cui Annicchia aveva affidato il bambino, a protestare contro quella vecchia strega
novelle06_09_pirandello_f000102|che non le voleva dar nulla, neanche per provvedere ai bisogni della creaturina.|che non le voleva dar nulla, neanche per provvedere ai bisogni della creaturina.
novelle06_09_pirandello_f000103|La signora Manfroni aggiungeva che aveva dato a quella vicina metà della mesata, a patto però ch’ella desse ogni giorno alla vecchia|La signora Manfroni aggiungeva che aveva dato a quella vicina metà della mesata, a patto però chella desse ogni giorno alla vecchia
novelle06_09_pirandello_f000104|come carità che partisse da lei, un piatto di minestra per non farla proprio morir di fame.|come carità che partisse da lei, un piatto di minestra per non farla proprio morir di fame.
novelle06_09_pirandello_f000105|Consigliava alla figlia di non stare a mandar l’altra metà che la Marullo non avrebbe mai accettato|Consigliava alla figlia di non stare a mandar laltra metà che la Marullo non avrebbe mai accettato
novelle06_09_pirandello_f000106|e concludeva dichiarandosi dolentissima di essersi cacciata in questo impiccio per aver voluto seguire il consiglio altrui.|e concludeva dichiarandosi dolentissima di essersi cacciata in questo impiccio per aver voluto seguire il consiglio altrui.
novelle06_09_pirandello_f000107|— Il tuo bel consiglio! — scattò Ersilia, ripiegando la lettera.|- Il tuo bel consiglio! - scattò Ersilia, ripiegando la lettera.
novelle06_09_pirandello_f000108|— Non devi farne mai una giusta! — Io? — rimbeccò Ennio.|- Non devi farne mai una giusta! - Io? - rimbeccò Ennio.
novelle06_09_pirandello_f000109|— E che ho forse scritto alla tua degnissima signora madre che mi scegliesse per balia la nuora d’una pazza furiosa? — No;|- E che ho forse scritto alla tua degnissima signora madre che mi scegliesse per balia la nuora duna pazza furiosa? - No;
novelle06_09_pirandello_f000110|ma di volere una balia siciliana! Se non avessi avuto questa splendida idea, non ci troveremmo ora in questi impicci.|ma di volere una balia siciliana! Se non avessi avuto questa splendida idea, non ci troveremmo ora in questi impicci.
novelle06_09_pirandello_f000111|Del resto, va’ là, va’ là che ti piace, e molto, la balietta siciliana!|Del resto, va là, va là che ti piace, e molto, la balietta siciliana!
novelle06_09_pirandello_f000112|Già me ne sono accorta. Il Mori sgranò tanto d’occhi. — La balia di mio figlio?|Già me ne sono accorta. Il Mori sgranò tanto docchi. - La balia di mio figlio?
novelle06_09_pirandello_f000113|— Grida, grida: fa’ sentire tutto di là… — Prima mi pungi, e poi vuoi che non gridi?|- Grida, grida: fa sentire tutto di là - Prima mi pungi, e poi vuoi che non gridi?
novelle06_09_pirandello_f000114|Anche gelosa della balia di mio figlio, adesso? Sei pazza?|Anche gelosa della balia di mio figlio, adesso? Sei pazza?
novelle06_09_pirandello_f000115|— Tu sei pazzo! Avessi tu tanto sale qui, quanto ne ho io! Intanto, che si fa?|- Tu sei pazzo! Avessi tu tanto sale qui, quanto ne ho io! Intanto, che si fa?
novelle06_09_pirandello_f000116|che dobbiamo farne, di questo denaro?|che dobbiamo farne, di questo denaro?
novelle06_09_pirandello_f000117|— Non vorrai mica, spero, spiattellarle che sua suocera lo rifiuta.|- Non vorrai mica, spero, spiattellarle che sua suocera lo rifiuta.
novelle06_09_pirandello_f000118|— Ma figúrati! Darle questo dispiacere?|- Ma figúrati! Darle questo dispiacere?
novelle06_09_pirandello_f000119|Me ne guarderei bene! Il Mori perdette la pazienza e, scrollandosi rabbiosamente, andò via.|Me ne guarderei bene! Il Mori perdette la pazienza e, scrollandosi rabbiosamente, andò via.
novelle06_09_pirandello_f000120|CAPITULO QUATTRO Gli toccava, ora, anche questo: privarsi di fare una carezza, finanche di volgere uno sguardo al suo piccino|CAPITULO QUATTRO Gli toccava, ora, anche questo: privarsi di fare una carezza, finanche di volgere uno sguardo al suo piccino
novelle06_09_pirandello_f000121|perché la moglie sospettava già che la balia potesse interpretar quelle carezze, quegli sguardi come rivolti a lei.|perché la moglie sospettava già che la balia potesse interpretar quelle carezze, quegli sguardi come rivolti a lei.
novelle06_09_pirandello_f000122|— E perché, — gli domandava ella, infatti, — perché non ti compiaci di tuo figlio quando sta in braccio a me|- E perché, - gli domandava ella, infatti, - perché non ti compiaci di tuo figlio quando sta in braccio a me
novelle06_09_pirandello_f000123|e vai invece a fargli tante smorfie quando sta con quella?|e vai invece a fargli tante smorfie quando sta con quella?
novelle06_09_pirandello_f000124|Sdegnato, avvilito di quell’ingiusto e odioso sospetto, Ennio le gridava: — Ma se con te non ci sta mai! Il bambino|Sdegnato, avvilito di quellingiusto e odioso sospetto, Ennio le gridava: - Ma se con te non ci sta mai! Il bambino
novelle06_09_pirandello_f000125|ogni qual volta ella se lo prendeva in braccio, si metteva a piangere e tendeva le manine alla balia.|ogni qual volta ella se lo prendeva in braccio, si metteva a piangere e tendeva le manine alla balia.
novelle06_09_pirandello_f000126|Forse ella lo teneva male, non tanto perché non ci fosse avvezza|Forse ella lo teneva male, non tanto perché non ci fosse avvezza
novelle06_09_pirandello_f000127|quanto per timore che potesse averne sporcate le ricche vesti da camera di cui faceva grande sfoggio.|quanto per timore che potesse averne sporcate le ricche vesti da camera di cui faceva grande sfoggio.
